time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2024-01-01T00:00,7.4,92,6.3,5.7,0.2,0.2,0.0,0.0,0.0,51,1009.6,1000.8,99,0,97,54,5.2,74,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,7.2,0.4,Verona,45.4384,10.9916
2024-01-01T01:00,8.6,83,5.8,7.2,4.2,4.2,0.0,0.0,0.0,63,1009.7,1000.9,100,100,99,0,2.3,309,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.19,7.0,0.425,Verona,45.4384,10.9916
2024-01-01T02:00,7.6,94,6.6,5.6,0.1,0.1,0.0,0.0,0.0,51,1010.0,1001.2,100,100,2,0,7.3,281,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,7.1,0.417,Verona,45.4384,10.9916
2024-01-01T03:00,7.6,94,6.7,5.1,0.0,0.0,0.0,0.0,0.0,1,1010.2,1001.4,48,47,2,1,10.8,274,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,7.6,0.416,Verona,45.4384,10.9916
2024-01-01T04:00,7.0,94,6.1,4.2,0.0,0.0,0.0,0.0,0.0,0,1010.3,1001.5,6,4,2,0,12.1,280,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06,7.2,0.413,Verona,45.4384,10.9916
2024-01-01T05:00,6.2,95,5.5,3.2,0.0,0.0,0.0,0.0,0.0,0,1010.1,1001.3,6,6,0,0,13.2,287,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6.7,0.411,Verona,45.4384,10.9916
2024-01-01T06:00,5.9,95,5.2,3.0,0.0,0.0,0.0,0.0,0.0,0,1010.1,1001.2,2,2,0,1,12.1,297,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,6.3,0.409,Verona,45.4384,10.9916
2024-01-01T07:00,5.5,95,4.7,2.6,0.0,0.0,0.0,0.0,0.0,3,1009.9,1001.0,90,1,0,90,10.7,303,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.9,0.408,Verona,45.4384,10.9916
2024-01-01T08:00,4.8,95,4.0,1.9,0.0,0.0,0.0,0.0,0.0,3,1010.4,1001.5,100,1,0,100,10.0,308,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.5,0.407,Verona,45.4384,10.9916
2024-01-01T09:00,4.2,94,3.3,1.5,0.0,0.0,0.0,0.0,0.0,3,1011.3,1002.4,100,2,0,100,7.6,315,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.1,0.405,Verona,45.4384,10.9916
2024-01-01T10:00,4.4,94,3.6,2.3,0.0,0.0,0.0,0.0,0.0,3,1012.3,1003.4,99,1,0,99,3.9,326,14.0,38.0,10.0,28.0,117.1,2368.34,0.0,0.05,5.0,0.404,Verona,45.4384,10.9916
2024-01-01T11:00,6.3,94,5.5,4.9,0.0,0.0,0.0,0.0,0.0,3,1012.9,1004.0,100,0,0,100,2.1,59,7.6,145.0,77.0,68.0,389.7,3600.0,0.04,0.05,5.9,0.403,Verona,45.4384,10.9916
2024-01-01T12:00,7.5,91,6.2,6.1,0.0,0.0,0.0,0.0,0.0,3,1013.3,1004.5,97,0,12,97,3.2,207,11.2,226.0,115.0,111.0,391.8,3600.0,0.08,0.09,7.1,0.402,Verona,45.4384,10.9916
2024-01-01T13:00,9.1,87,7.1,7.9,0.0,0.0,0.0,0.0,0.0,3,1013.3,1004.5,98,0,12,98,2.8,230,11.2,303.0,200.0,103.0,570.6,3600.0,0.12,0.15,8.2,0.401,Verona,45.4384,10.9916
2024-01-01T14:00,10.2,85,7.8,8.8,0.0,0.0,0.0,0.0,0.0,3,1013.3,1004.5,99,0,42,98,5.1,184,14.4,329.0,241.0,88.0,660.9,3600.0,0.13,0.18,9.2,0.4,Verona,45.4384,10.9916
2024-01-01T15:00,9.9,83,7.1,8.6,0.0,0.0,0.0,0.0,0.0,3,1013.9,1005.1,100,3,0,100,3.6,180,11.5,264.0,137.0,127.0,408.9,3600.0,0.11,0.21,9.1,0.396,Verona,45.4384,10.9916
2024-01-01T16:00,9.8,85,7.4,8.5,0.0,0.0,0.0,0.0,0.0,3,1013.9,1005.1,99,2,0,99,3.6,186,11.5,178.0,74.0,104.0,280.8,3600.0,0.07,0.18,9.2,0.395,Verona,45.4384,10.9916
2024-01-01T17:00,8.6,91,7.3,7.2,0.0,0.0,0.0,0.0,0.0,3,1014.1,1005.3,100,6,0,100,4.7,176,9.4,101.0,42.0,59.0,270.6,3600.0,0.03,0.1,8.9,0.395,Verona,45.4384,10.9916
2024-01-01T18:00,8.4,91,7.1,6.9,0.0,0.0,0.0,0.0,0.0,3,1014.5,1005.7,100,3,0,100,5.4,138,7.2,12.0,1.0,11.0,16.5,0.0,0.0,0.1,7.8,0.394,Verona,45.4384,10.9916
2024-01-01T19:00,7.7,93,6.6,6.7,0.0,0.0,0.0,0.0,0.0,3,1014.9,1006.1,100,1,0,100,1.1,18,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.08,6.8,0.394,Verona,45.4384,10.9916
2024-01-01T20:00,5.3,95,4.5,3.5,0.0,0.0,0.0,0.0,0.0,3,1015.6,1006.7,86,1,0,86,3.4,342,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.0,0.393,Verona,45.4384,10.9916
2024-01-01T21:00,5.3,92,4.1,3.0,0.0,0.0,0.0,0.0,0.0,0,1016.3,1007.4,10,10,0,0,5.5,337,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,5.6,0.392,Verona,45.4384,10.9916
2024-01-01T22:00,5.2,90,3.7,3.1,0.0,0.0,0.0,0.0,0.0,0,1016.5,1007.6,14,8,0,8,3.9,338,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09,5.5,0.392,Verona,45.4384,10.9916
2024-01-01T23:00,4.2,89,2.5,1.8,0.0,0.0,0.0,0.0,0.0,3,1016.5,1007.5,98,1,0,98,4.4,351,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,5.4,0.391,Verona,45.4384,10.9916
2024-01-02T00:00,2.6,87,0.6,-0.2,0.0,0.0,0.0,0.0,0.0,2,1016.9,1007.9,75,0,0,75,5.0,360,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.9,0.391,Verona,45.4384,10.9916
2024-01-02T01:00,1.5,85,-0.8,-1.2,0.0,0.0,0.0,0.0,0.0,0,1016.7,1007.6,17,0,0,17,2.9,7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.4,0.39,Verona,45.4384,10.9916
2024-01-02T02:00,1.1,86,-1.1,-2.0,0.0,0.0,0.0,0.0,0.0,1,1016.5,1007.4,48,2,0,47,5.1,8,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.0,0.39,Verona,45.4384,10.9916
2024-01-02T03:00,1.8,90,0.4,-0.9,0.0,0.0,0.0,0.0,0.0,3,1017.1,1008.0,100,39,0,100,4.3,5,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07,4.0,0.387,Verona,45.4384,10.9916
2024-01-02T04:00,2.0,85,-0.3,-0.8,0.0,0.0,0.0,0.0,0.0,3,1017.1,1008.1,100,15,0,100,4.1,345,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.9,0.386,Verona,45.4384,10.9916
2024-01-02T05:00,2.2,81,-0.7,-0.9,0.0,0.0,0.0,0.0,0.0,3,1016.7,1007.7,100,26,1,100,5.7,342,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.8,0.386,Verona,45.4384,10.9916
2024-01-02T06:00,2.3,77,-1.3,-0.7,0.0,0.0,0.0,0.0,0.0,3,1016.4,1007.4,100,26,1,100,4.8,333,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3.7,0.386,Verona,45.4384,10.9916
2024-01-02T07:00,3.3,72,-1.3,0.2,0.0,0.0,0.0,0.0,0.0,3,1016.0,1007.0,100,26,29,100,5.4,323,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.9,0.385,Verona,45.4384,10.9916
2024-01-02T08:00,2.7,74,-1.5,-0.2,0.0,0.0,0.0,0.0,0.0,3,1015.9,1006.9,100,19,99,100,3.7,331,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.8,0.385,Verona,45.4384,10.9916
2024-01-02T09:00,2.7,75,-1.4,-0.2,0.0,0.0,0.0,0.0,0.0,3,1016.0,1007.0,100,20,43,100,4.1,322,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.8,0.385,Verona,45.4384,10.9916
2024-01-02T10:00,3.4,76,-0.4,0.4,0.0,0.0,0.0,0.0,0.0,3,1016.8,1007.8,100,62,12,100,5.4,274,8.6,30.0,6.0,24.0,70.2,714.97,0.02,0.18,3.9,0.384,Verona,45.4384,10.9916
2024-01-02T11:00,4.3,89,2.6,1.8,0.0,0.0,0.0,0.0,0.0,3,1016.5,1007.5,100,76,0,100,5.4,274,13.3,104.0,25.0,79.0,126.3,1989.02,0.03,0.09,4.5,0.384,Verona,45.4384,10.9916
2024-01-02T12:00,5.7,86,3.5,3.2,0.0,0.0,0.0,0.0,0.0,3,1015.8,1006.9,100,62,2,100,6.6,257,15.8,181.0,56.0,125.0,190.3,3600.0,0.07,0.13,5.3,0.383,Verona,45.4384,10.9916
2024-01-02T13:00,6.3,86,4.2,3.7,0.0,0.0,0.0,0.0,0.0,3,1015.6,1006.7,100,6,4,100,8.3,252,20.2,247.0,95.0,152.0,270.2,3600.0,0.09,0.13,6.2,0.383,Verona,45.4384,10.9916
2024-01-02T14:00,6.8,86,4.5,4.4,0.0,0.0,0.0,0.0,0.0,3,1014.5,1005.6,100,7,0,100,7.2,243,20.2,283.0,147.0,136.0,401.5,3600.0,0.1,0.14,6.9,0.382,Verona,45.4384,10.9916
2024-01-02T15:00,6.9,84,4.3,4.4,0.0,0.0,0.0,0.0,0.0,3,1014.5,1005.6,100,37,8,100,7.2,267,19.8,219.0,95.0,124.0,282.1,3600.0,0.08,0.16,6.4,0.382,Verona,45.4384,10.9916
2024-01-02T16:00,7.3,80,4.1,4.9,0.0,0.0,0.0,0.0,0.0,3,1013.8,1005.0,100,44,33,100,6.3,257,18.0,154.0,56.0,98.0,210.8,3600.0,0.06,0.2,6.8,0.382,Verona,45.4384,10.9916
2024-01-02T17:00,6.7,86,4.4,4.8,0.0,0.0,0.0,0.0,0.0,3,1013.4,1004.5,100,100,94,100,3.8,229,16.2,90.0,29.0,61.0,184.1,3600.0,0.03,0.14,6.7,0.381,Verona,45.4384,10.9916
2024-01-02T18:00,4.6,95,3.8,2.2,0.0,0.0,0.0,0.0,0.0,3,1013.0,1004.1,100,100,100,100,6.1,230,9.4,10.0,2.0,8.0,32.3,0.0,0.0,0.05,6.1,0.381,Verona,45.4384,10.9916
2024-01-02T19:00,5.0,94,4.1,3.1,0.0,0.0,0.0,0.0,0.0,3,1013.3,1004.4,100,76,100,100,3.3,193,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.8,0.381,Verona,45.4384,10.9916
2024-01-02T20:00,5.1,94,4.2,3.3,0.0,0.0,0.0,0.0,0.0,3,1013.6,1004.7,100,100,100,100,2.6,214,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.7,0.381,Verona,45.4384,10.9916
2024-01-02T21:00,5.0,94,4.1,3.2,0.4,0.4,0.0,0.0,0.0,51,1012.5,1003.6,100,100,100,100,2.3,18,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.7,0.383,Verona,45.4384,10.9916
2024-01-02T22:00,5.1,96,4.5,3.5,0.0,0.0,0.0,0.0,0.0,3,1012.0,1003.1,100,100,100,100,1.8,11,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5.6,0.383,Verona,45.4384,10.9916
2024-01-02T23:00,5.2,96,4.6,3.8,0.0,0.0,0.0,0.0,0.0,3,1011.5,1002.6,100,100,99,100,0.4,90,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5.6,0.383,Verona,45.4384,10.9916
2024-01-03T00:00,4.9,96,4.3,3.1,0.0,0.0,0.0,0.0,0.0,3,1011.3,1002.4,100,100,94,100,3.1,126,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5.6,0.383,Verona,45.4384,10.9916
2024-01-03T01:00,4.6,97,4.2,2.9,0.0,0.0,0.0,0.0,0.0,3,1011.4,1002.5,100,100,78,100,2.4,153,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,5.5,0.382,Verona,45.4384,10.9916
