time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,sunshine_duration,et0_fao_evapotranspiration,vapour_pressure_deficit,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,lat,lon
2025-01-01T00:00,9.6,93,8.5,8.5,0.0,0.0,0.0,0.0,0.0,2,1033.0,1031.6,71,71,0,0,4.9,54,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08,9.5,0.255,Genova,44.4056,8.9463
2025-01-01T01:00,10.0,92,8.8,9.0,0.0,0.0,0.0,0.0,0.0,3,1033.1,1031.7,93,93,0,0,4.7,58,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.5,0.256,Genova,44.4056,8.9463
2025-01-01T02:00,10.0,93,9.0,9.1,0.0,0.0,0.0,0.0,0.0,3,1032.5,1031.1,100,100,0,0,4.3,73,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.08,9.6,0.256,Genova,44.4056,8.9463
2025-01-01T03:00,10.2,98,9.9,9.5,0.1,0.1,0.0,0.0,0.0,51,1032.2,1030.8,100,100,1,0,4.8,121,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.5,0.245,Genova,44.4056,8.9463
2025-01-01T04:00,10.3,98,10.0,9.5,0.1,0.1,0.0,0.0,0.0,51,1032.3,1030.9,100,100,0,0,5.1,135,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,10.3,0.247,Genova,44.4056,8.9463
2025-01-01T05:00,10.2,99,10.1,9.3,0.2,0.2,0.0,0.0,0.0,51,1032.0,1030.6,100,100,0,0,6.2,131,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.2,0.249,Genova,44.4056,8.9463
2025-01-01T06:00,10.3,99,10.1,9.2,0.1,0.1,0.0,0.0,0.0,51,1031.8,1030.4,94,94,0,0,7.5,130,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.2,0.251,Genova,44.4056,8.9463
2025-01-01T07:00,10.1,99,10.0,8.9,0.1,0.1,0.0,0.0,0.0,51,1031.6,1030.2,93,93,0,0,8.2,128,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.1,0.252,Genova,44.4056,8.9463
2025-01-01T08:00,9.9,99,9.8,8.6,0.0,0.0,0.0,0.0,0.0,3,1031.6,1030.2,98,98,1,0,8.8,131,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.253,Genova,44.4056,8.9463
2025-01-01T09:00,9.9,99,9.7,8.3,0.0,0.0,0.0,0.0,0.0,3,1031.5,1030.1,95,95,0,0,10.1,130,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.254,Genova,44.4056,8.9463
