time,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,wind_speed_10m,shortwave_radiation,direct_radiation,city,lat,lon
2022-01-02T17:00,13.8,79,0.0,0,6.2,119.0,76.0,Bari,41.1171,16.8719
2022-01-02T18:00,10.6,87,0.0,0,7.9,11.0,4.0,Bari,41.1171,16.8719
2022-01-02T19:00,10.1,87,0.0,0,6.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-02T20:00,10.5,82,0.0,0,10.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-02T21:00,10.6,76,0.0,0,10.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-02T22:00,8.4,85,0.0,0,7.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-02T23:00,6.6,86,0.0,0,4.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T00:00,6.1,86,0.0,0,7.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T01:00,7.1,82,0.0,0,10.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T02:00,9.9,74,0.0,4,7.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T03:00,5.9,87,0.0,1,11.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T04:00,7.0,82,0.0,54,8.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T05:00,6.5,85,0.0,65,7.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T06:00,6.5,86,0.0,2,8.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T07:00,6.7,86,0.0,6,8.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T08:00,7.2,87,0.0,12,9.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T09:00,7.9,87,0.0,0,10.5,16.0,7.0,Bari,41.1171,16.8719
2022-01-03T10:00,9.8,83,0.0,0,11.2,127.0,80.0,Bari,41.1171,16.8719
2022-01-03T11:00,11.8,76,0.0,69,7.6,259.0,190.0,Bari,41.1171,16.8719
2022-01-03T12:00,13.2,71,0.0,5,10.0,365.0,290.0,Bari,41.1171,16.8719
2022-01-03T13:00,14.0,65,0.0,59,15.3,400.0,305.0,Bari,41.1171,16.8719
2022-01-03T14:00,13.8,66,0.0,100,13.5,341.0,206.0,Bari,41.1171,16.8719
2022-01-03T15:00,13.6,67,0.0,100,11.4,309.0,186.0,Bari,41.1171,16.8719
2022-01-03T16:00,12.5,74,0.0,90,9.7,216.0,113.0,Bari,41.1171,16.8719
2022-01-03T17:00,10.9,88,0.0,8,6.4,113.0,64.0,Bari,41.1171,16.8719
2022-01-03T18:00,10.0,83,0.0,62,6.5,11.0,4.0,Bari,41.1171,16.8719
2022-01-03T19:00,9.6,85,0.0,95,5.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T20:00,8.7,91,0.0,98,7.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T21:00,8.0,91,0.0,98,6.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T22:00,7.9,90,0.0,63,6.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-03T23:00,7.8,91,0.0,71,7.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T00:00,8.1,90,0.0,83,7.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T01:00,8.2,90,0.0,99,8.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T02:00,8.8,88,0.0,98,8.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T03:00,8.1,89,0.0,98,6.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T04:00,8.0,89,0.0,98,6.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T05:00,8.0,89,0.0,100,7.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T06:00,8.0,89,0.0,100,7.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T07:00,7.8,89,0.0,100,7.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T08:00,7.7,89,0.0,100,7.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T09:00,7.9,89,0.0,52,9.1,16.0,3.0,Bari,41.1171,16.8719
2022-01-04T10:00,10.2,83,0.0,49,10.4,125.0,74.0,Bari,41.1171,16.8719
2022-01-04T11:00,12.8,77,0.0,77,8.4,257.0,189.0,Bari,41.1171,16.8719
2022-01-04T12:00,14.9,66,0.0,61,9.4,359.0,282.0,Bari,41.1171,16.8719
2022-01-04T13:00,16.0,61,0.0,60,9.3,412.0,333.0,Bari,41.1171,16.8719
2022-01-04T14:00,17.0,58,0.0,79,7.7,411.0,332.0,Bari,41.1171,16.8719
2022-01-04T15:00,17.0,57,0.0,63,7.5,354.0,280.0,Bari,41.1171,16.8719
2022-01-04T16:00,16.4,59,0.0,78,7.7,251.0,187.0,Bari,41.1171,16.8719
2022-01-04T17:00,14.6,68,0.0,98,10.5,114.0,65.0,Bari,41.1171,16.8719
2022-01-04T18:00,12.7,74,0.0,98,15.1,11.0,2.0,Bari,41.1171,16.8719
2022-01-04T19:00,11.6,81,0.0,99,17.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T20:00,11.2,85,0.0,3,18.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T21:00,11.0,87,0.0,12,19.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T22:00,11.0,88,0.0,20,19.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-04T23:00,11.0,88,0.0,4,19.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T00:00,10.9,87,0.0,10,18.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T01:00,10.7,87,0.0,3,17.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T02:00,10.6,87,0.0,0,14.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T03:00,10.7,87,0.0,0,13.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T04:00,10.5,88,0.0,3,10.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T05:00,8.6,93,0.0,37,11.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T06:00,8.8,93,0.0,28,9.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T07:00,8.5,94,0.0,24,8.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T08:00,7.6,94,0.0,6,9.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T09:00,9.8,91,0.0,6,10.5,17.0,8.0,Bari,41.1171,16.8719
2022-01-05T10:00,11.8,84,0.0,15,11.9,134.0,90.0,Bari,41.1171,16.8719
2022-01-05T11:00,14.1,77,0.0,6,8.0,271.0,207.0,Bari,41.1171,16.8719
2022-01-05T12:00,15.8,74,0.0,4,9.1,376.0,305.0,Bari,41.1171,16.8719
2022-01-05T13:00,17.2,63,0.0,1,10.4,428.0,352.0,Bari,41.1171,16.8719
2022-01-05T14:00,16.8,63,0.0,1,18.0,425.0,348.0,Bari,41.1171,16.8719
2022-01-05T15:00,16.5,60,0.0,1,19.5,369.0,296.0,Bari,41.1171,16.8719
2022-01-05T16:00,16.1,63,0.0,1,19.1,263.0,200.0,Bari,41.1171,16.8719
2022-01-05T17:00,14.8,70,0.0,0,18.1,125.0,80.0,Bari,41.1171,16.8719
2022-01-05T18:00,12.8,81,0.0,1,19.5,14.0,6.0,Bari,41.1171,16.8719
2022-01-05T19:00,12.3,84,0.0,7,23.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T20:00,12.0,86,0.0,4,21.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T21:00,11.9,83,0.0,7,19.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T22:00,13.0,58,0.0,26,22.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-05T23:00,12.8,56,0.0,75,21.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T00:00,12.4,64,0.0,90,18.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T01:00,12.6,70,0.0,100,15.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T02:00,12.6,68,0.0,100,16.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T03:00,13.2,65,0.0,100,17.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T04:00,13.2,66,0.0,100,17.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T05:00,12.9,69,0.0,100,17.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T06:00,12.5,72,0.0,100,15.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T07:00,12.3,72,0.0,100,17.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T08:00,12.2,72,0.0,100,17.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T09:00,12.2,73,0.0,100,16.7,10.0,1.0,Bari,41.1171,16.8719
2022-01-06T10:00,13.2,69,0.0,100,17.3,74.0,7.0,Bari,41.1171,16.8719
2022-01-06T11:00,14.3,67,0.0,100,17.7,161.0,29.0,Bari,41.1171,16.8719
2022-01-06T12:00,15.5,56,0.0,99,19.4,289.0,139.0,Bari,41.1171,16.8719
2022-01-06T13:00,16.1,54,0.0,100,16.0,336.0,170.0,Bari,41.1171,16.8719
2022-01-06T14:00,16.4,53,0.0,100,16.9,320.0,144.0,Bari,41.1171,16.8719
2022-01-06T15:00,16.3,53,0.0,100,8.7,275.0,113.0,Bari,41.1171,16.8719
2022-01-06T16:00,14.5,71,0.0,100,10.9,186.0,61.0,Bari,41.1171,16.8719
2022-01-06T17:00,12.4,87,0.0,100,11.5,92.0,19.0,Bari,41.1171,16.8719
2022-01-06T18:00,11.3,86,0.0,100,9.8,9.0,1.0,Bari,41.1171,16.8719
2022-01-06T19:00,10.1,93,0.0,100,5.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T20:00,9.9,91,0.0,98,6.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T21:00,8.8,92,0.0,96,7.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T22:00,9.9,89,0.0,73,6.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-06T23:00,9.4,91,0.0,100,7.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T00:00,9.3,92,0.0,96,8.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T01:00,9.5,91,0.0,93,8.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T02:00,9.7,93,0.0,96,6.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T03:00,9.7,94,0.0,70,8.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T04:00,9.3,94,0.1,99,8.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T05:00,9.1,94,0.1,100,11.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T06:00,8.9,92,0.0,100,11.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T07:00,9.1,91,0.0,100,13.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T08:00,9.1,92,0.0,100,13.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T09:00,9.1,93,0.1,100,13.3,5.0,0.0,Bari,41.1171,16.8719
2022-01-07T10:00,9.4,92,0.0,100,14.8,55.0,2.0,Bari,41.1171,16.8719
2022-01-07T11:00,9.9,90,0.0,98,15.4,137.0,41.0,Bari,41.1171,16.8719
2022-01-07T12:00,10.9,87,0.0,76,16.3,258.0,109.0,Bari,41.1171,16.8719
2022-01-07T13:00,11.8,80,0.3,99,14.7,340.0,205.0,Bari,41.1171,16.8719
2022-01-07T14:00,12.2,77,0.2,95,12.5,294.0,111.0,Bari,41.1171,16.8719
2022-01-07T15:00,11.8,78,0.1,99,15.0,135.0,22.0,Bari,41.1171,16.8719
2022-01-07T16:00,11.6,78,0.2,100,13.8,143.0,51.0,Bari,41.1171,16.8719
2022-01-07T17:00,11.1,82,0.1,100,13.5,84.0,22.0,Bari,41.1171,16.8719
2022-01-07T18:00,10.7,83,0.0,100,10.9,10.0,1.0,Bari,41.1171,16.8719
2022-01-07T19:00,11.0,79,0.0,100,11.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T20:00,10.6,83,0.1,100,10.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T21:00,10.2,87,0.2,100,12.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T22:00,9.9,92,0.4,100,9.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-07T23:00,10.0,89,0.7,100,7.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T00:00,10.1,82,0.3,100,12.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T01:00,10.0,84,0.2,100,13.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T02:00,10.1,89,0.7,100,12.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T03:00,9.8,89,1.1,100,11.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T04:00,9.9,89,1.8,100,13.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T05:00,9.7,87,1.3,100,15.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T06:00,9.3,90,1.0,100,13.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T07:00,9.3,91,1.1,100,15.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T08:00,9.2,91,1.9,100,18.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T09:00,9.3,88,1.8,100,16.6,3.0,0.0,Bari,41.1171,16.8719
2022-01-08T10:00,9.5,89,1.1,100,15.9,23.0,0.0,Bari,41.1171,16.8719
2022-01-08T11:00,9.4,89,1.2,100,17.6,49.0,0.0,Bari,41.1171,16.8719
2022-01-08T12:00,9.2,90,0.8,100,18.3,72.0,0.0,Bari,41.1171,16.8719
2022-01-08T13:00,9.1,90,0.5,100,17.8,86.0,0.0,Bari,41.1171,16.8719
2022-01-08T14:00,9.7,85,0.8,100,19.7,106.0,2.0,Bari,41.1171,16.8719
2022-01-08T15:00,9.8,83,0.1,76,17.9,130.0,20.0,Bari,41.1171,16.8719
2022-01-08T16:00,10.2,77,0.0,100,18.6,136.0,25.0,Bari,41.1171,16.8719
2022-01-08T17:00,10.0,78,0.1,100,19.8,77.0,25.0,Bari,41.1171,16.8719
2022-01-08T18:00,9.7,77,0.1,100,18.7,9.0,2.0,Bari,41.1171,16.8719
2022-01-08T19:00,9.5,80,0.1,100,18.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T20:00,9.5,79,0.0,98,17.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T21:00,9.6,76,0.1,100,18.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T22:00,9.2,81,0.3,100,20.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-08T23:00,8.5,86,0.3,75,16.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T00:00,7.7,88,0.0,93,17.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T01:00,7.1,87,0.0,89,16.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T02:00,6.2,85,0.0,45,17.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T03:00,5.9,82,0.0,13,17.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T04:00,5.3,79,0.0,1,16.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T05:00,4.7,76,0.0,0,16.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T06:00,4.1,74,0.0,0,15.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T07:00,3.8,76,0.0,0,13.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T08:00,3.6,76,0.0,62,12.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T09:00,4.0,74,0.0,8,11.5,19.0,9.0,Bari,41.1171,16.8719
2022-01-09T10:00,6.1,71,0.0,20,11.2,141.0,94.0,Bari,41.1171,16.8719
2022-01-09T11:00,8.7,58,0.0,100,8.0,284.0,218.0,Bari,41.1171,16.8719
2022-01-09T12:00,9.7,50,0.0,100,3.3,313.0,163.0,Bari,41.1171,16.8719
2022-01-09T13:00,10.0,49,0.0,100,3.4,252.0,32.0,Bari,41.1171,16.8719
2022-01-09T14:00,10.9,48,0.0,100,2.6,252.0,39.0,Bari,41.1171,16.8719
2022-01-09T15:00,11.4,47,0.0,34,4.5,310.0,150.0,Bari,41.1171,16.8719
2022-01-09T16:00,11.4,47,0.0,100,4.8,265.0,183.0,Bari,41.1171,16.8719
2022-01-09T17:00,10.2,57,0.0,100,9.4,98.0,34.0,Bari,41.1171,16.8719
2022-01-09T18:00,9.1,60,0.0,100,11.3,14.0,3.0,Bari,41.1171,16.8719
2022-01-09T19:00,7.9,60,0.0,100,14.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T20:00,7.2,72,0.4,100,10.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T21:00,7.3,74,0.1,100,10.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T22:00,7.5,77,0.1,100,11.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-09T23:00,7.7,84,0.3,100,10.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T00:00,7.6,91,0.5,100,11.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T01:00,7.6,90,0.8,100,12.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T02:00,7.8,96,0.4,100,3.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T03:00,7.5,94,0.6,100,9.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T04:00,7.3,93,0.9,100,8.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T05:00,6.9,94,1.8,100,5.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T06:00,7.2,93,0.8,100,3.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T07:00,7.6,89,1.1,100,15.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T08:00,7.8,87,1.9,100,17.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T09:00,8.0,89,2.7,100,16.3,2.0,0.0,Bari,41.1171,16.8719
2022-01-10T10:00,8.6,88,1.9,100,13.3,17.0,0.0,Bari,41.1171,16.8719
2022-01-10T11:00,8.4,85,2.9,100,14.7,24.0,0.0,Bari,41.1171,16.8719
2022-01-10T12:00,8.7,87,1.7,100,7.3,58.0,2.0,Bari,41.1171,16.8719
2022-01-10T13:00,8.7,85,1.7,100,11.8,55.0,0.0,Bari,41.1171,16.8719
2022-01-10T14:00,8.9,87,2.1,100,8.9,52.0,0.0,Bari,41.1171,16.8719
2022-01-10T15:00,8.4,87,2.7,100,19.5,16.0,0.0,Bari,41.1171,16.8719
2022-01-10T16:00,8.8,78,1.0,100,23.1,21.0,2.0,Bari,41.1171,16.8719
2022-01-10T17:00,8.6,83,0.7,100,23.1,8.0,0.0,Bari,41.1171,16.8719
2022-01-10T18:00,8.8,83,1.3,100,21.7,1.0,0.0,Bari,41.1171,16.8719
2022-01-10T19:00,9.2,77,0.5,100,21.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T20:00,9.4,74,0.0,100,20.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T21:00,8.6,80,0.3,100,17.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T22:00,9.1,76,0.2,100,14.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-10T23:00,9.8,70,0.0,100,15.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T00:00,9.8,72,0.0,100,17.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T01:00,9.8,75,0.0,100,18.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T02:00,10.2,73,0.0,100,17.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T03:00,10.3,66,0.1,100,21.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T04:00,9.9,69,0.0,100,20.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T05:00,10.3,71,0.0,100,19.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T06:00,10.4,69,0.0,100,22.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T07:00,10.6,69,0.0,100,22.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T08:00,10.2,72,0.2,100,18.9,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T09:00,10.3,69,0.0,100,18.3,3.0,0.0,Bari,41.1171,16.8719
2022-01-11T10:00,10.4,65,0.0,82,21.4,35.0,0.0,Bari,41.1171,16.8719
2022-01-11T11:00,11.2,61,0.0,99,21.6,244.0,151.0,Bari,41.1171,16.8719
2022-01-11T12:00,11.7,61,0.0,99,22.0,354.0,245.0,Bari,41.1171,16.8719
2022-01-11T13:00,11.7,64,0.0,100,22.0,381.0,242.0,Bari,41.1171,16.8719
2022-01-11T14:00,12.6,65,0.0,100,20.1,379.0,222.0,Bari,41.1171,16.8719
2022-01-11T15:00,12.5,67,0.0,72,21.3,334.0,223.0,Bari,41.1171,16.8719
2022-01-11T16:00,11.9,66,0.0,39,20.2,257.0,164.0,Bari,41.1171,16.8719
2022-01-11T17:00,11.5,68,0.0,94,19.0,127.0,71.0,Bari,41.1171,16.8719
2022-01-11T18:00,10.5,70,0.0,54,17.6,17.0,7.0,Bari,41.1171,16.8719
2022-01-11T19:00,10.2,71,0.0,24,12.1,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T20:00,9.1,81,0.0,47,6.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T21:00,9.7,79,0.0,24,7.0,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T22:00,9.8,77,0.0,17,9.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-11T23:00,9.3,78,0.0,51,10.2,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T00:00,9.4,76,0.0,53,16.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T01:00,9.2,74,0.0,47,20.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T02:00,9.3,70,0.0,92,19.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T03:00,9.7,70,0.0,81,16.3,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T04:00,9.1,76,0.5,100,10.7,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T05:00,8.7,67,0.0,58,10.4,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T06:00,7.2,72,0.0,23,7.5,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T07:00,7.8,66,0.0,63,8.8,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T08:00,8.3,69,0.0,98,8.6,0.0,0.0,Bari,41.1171,16.8719
2022-01-12T09:00,9.1,73,0.0,40,10.5,9.0,0.0,Bari,41.1171,16.8719
2022-01-12T10:00,9.8,72,0.0,28,8.7,116.0,58.0,Bari,41.1171,16.8719
2022-01-12T11:00,10.6,66,0.0,41,6.9,252.0,171.0,Bari,41.1171,16.8719
2022-01-12T12:00,11.6,51,0.0,75,9.2,325.0,198.0,Bari,41.1171,16.8719
2022-01-12T13:00,11.3,55,0.0,100,15.7,241.0,104.0,Bari,41.1171,16.8719
2022-01-12T14:00,10.5,70,0.0,94,17.3,199.0,61.0,Bari,41.1171,16.8719
2022-01-12T15:00,10.6,70,0.2,100,16.1,120.0,12.0,Bari,41.1171,16.8719
2022-01-12T16:00,11.1,63,0.1,70,12.7,90.0,24.0,Bari,41.1171,16.8719
2022-01-12T17:00,10.5,60,0.0,28,7.8,103.0,49.0,Bari,41.1171,16.8719
2022-01-12T18:00,9.5,63,0.0,74,6.6,15.0,4.0,Bari,41.1171,16.8719
