time,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,wind_speed_10m,shortwave_radiation,direct_radiation,city,lat,lon
2020-01-03T03:00,7.7,74,0.0,0,14.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T04:00,7.6,73,0.0,1,13.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T05:00,7.4,73,0.0,2,13.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T06:00,7.3,74,0.0,4,12.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T07:00,7.1,77,0.0,17,12.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T08:00,6.8,79,0.0,5,12.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T09:00,7.2,77,0.0,0,12.3,17.0,8.0,Bari,41.1171,16.8719
2020-01-03T10:00,9.7,69,0.0,0,11.6,134.0,88.0,Bari,41.1171,16.8719
2020-01-03T11:00,11.8,64,0.0,0,10.7,270.0,207.0,Bari,41.1171,16.8719
2020-01-03T12:00,12.7,64,0.0,1,11.8,372.0,301.0,Bari,41.1171,16.8719
2020-01-03T13:00,13.3,61,0.0,0,12.0,424.0,350.0,Bari,41.1171,16.8719
2020-01-03T14:00,13.7,54,0.0,0,14.3,423.0,349.0,Bari,41.1171,16.8719
2020-01-03T15:00,13.6,54,0.0,1,12.9,364.0,292.0,Bari,41.1171,16.8719
2020-01-03T16:00,13.3,58,0.0,0,10.5,256.0,193.0,Bari,41.1171,16.8719
2020-01-03T17:00,11.8,69,0.0,0,7.6,120.0,77.0,Bari,41.1171,16.8719
2020-01-03T18:00,8.2,86,0.0,0,11.3,12.0,5.0,Bari,41.1171,16.8719
2020-01-03T19:00,11.0,78,0.0,0,6.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T20:00,6.4,90,0.0,0,7.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T21:00,6.7,85,0.0,0,8.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T22:00,6.4,80,0.0,0,8.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-03T23:00,6.0,77,0.0,0,6.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T00:00,5.8,75,0.0,0,6.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T01:00,5.5,76,0.0,0,6.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T02:00,5.3,74,0.0,0,6.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T03:00,4.9,70,0.0,0,6.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T04:00,5.1,65,0.0,0,6.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T05:00,5.5,62,0.0,6,7.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T06:00,6.0,58,0.0,17,9.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T07:00,6.3,59,0.0,33,10.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T08:00,6.2,63,0.0,18,10.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T09:00,7.0,68,0.0,54,12.6,17.0,7.0,Bari,41.1171,16.8719
2020-01-04T10:00,9.4,68,0.0,94,14.3,132.0,84.0,Bari,41.1171,16.8719
2020-01-04T11:00,11.2,64,0.0,96,15.4,250.0,157.0,Bari,41.1171,16.8719
2020-01-04T12:00,12.3,60,0.0,79,15.3,320.0,182.0,Bari,41.1171,16.8719
2020-01-04T13:00,13.1,59,0.0,68,15.8,380.0,244.0,Bari,41.1171,16.8719
2020-01-04T14:00,13.7,61,0.0,100,14.0,353.0,211.0,Bari,41.1171,16.8719
2020-01-04T15:00,13.1,64,0.0,100,16.1,234.0,82.0,Bari,41.1171,16.8719
2020-01-04T16:00,12.2,67,0.0,83,12.8,73.0,0.0,Bari,41.1171,16.8719
2020-01-04T17:00,11.6,69,0.0,34,11.4,85.0,31.0,Bari,41.1171,16.8719
2020-01-04T18:00,10.4,73,0.0,45,11.2,10.0,3.0,Bari,41.1171,16.8719
2020-01-04T19:00,10.3,73,0.0,45,12.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T20:00,10.3,75,0.0,27,13.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T21:00,9.8,79,0.0,35,13.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T22:00,9.5,80,0.0,59,14.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-04T23:00,9.5,78,0.0,79,15.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T00:00,9.5,79,0.0,43,17.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T01:00,9.6,82,0.0,23,19.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T02:00,10.0,80,0.0,44,21.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T03:00,10.1,79,0.0,37,21.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T04:00,10.3,78,0.0,72,20.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T05:00,10.2,78,0.0,85,21.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T06:00,9.9,83,0.3,81,21.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T07:00,10.5,82,0.5,93,17.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T08:00,11.2,68,0.0,91,19.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T09:00,11.3,57,0.0,11,25.0,10.0,2.0,Bari,41.1171,16.8719
2020-01-05T10:00,11.5,49,0.0,45,26.4,116.0,72.0,Bari,41.1171,16.8719
2020-01-05T11:00,11.5,44,0.1,50,31.4,234.0,164.0,Bari,41.1171,16.8719
2020-01-05T12:00,11.8,44,0.0,38,31.8,304.0,196.0,Bari,41.1171,16.8719
2020-01-05T13:00,11.3,36,0.0,2,41.5,361.0,260.0,Bari,41.1171,16.8719
2020-01-05T14:00,12.0,30,0.0,0,43.6,414.0,328.0,Bari,41.1171,16.8719
2020-01-05T15:00,10.4,35,0.0,45,40.4,381.0,307.0,Bari,41.1171,16.8719
2020-01-05T16:00,9.2,40,0.1,45,39.3,243.0,175.0,Bari,41.1171,16.8719
2020-01-05T17:00,8.5,45,0.2,39,37.8,102.0,60.0,Bari,41.1171,16.8719
2020-01-05T18:00,8.2,45,0.0,38,39.0,11.0,4.0,Bari,41.1171,16.8719
2020-01-05T19:00,8.1,42,0.2,39,37.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T20:00,7.7,39,0.0,51,36.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T21:00,7.9,39,0.0,32,38.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T22:00,7.6,40,0.0,68,37.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-05T23:00,7.5,39,0.0,17,40.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T00:00,7.2,42,0.0,15,40.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T01:00,6.9,44,0.0,34,39.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T02:00,7.4,43,0.0,43,38.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T03:00,7.4,43,0.0,87,41.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T04:00,7.4,44,0.0,34,42.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T05:00,6.7,45,0.0,76,40.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T06:00,6.5,46,0.0,39,40.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T07:00,6.0,51,0.0,21,38.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T08:00,6.0,49,0.0,13,35.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T09:00,6.0,51,0.0,35,32.7,14.0,5.0,Bari,41.1171,16.8719
2020-01-06T10:00,6.4,50,0.0,43,31.4,102.0,54.0,Bari,41.1171,16.8719
2020-01-06T11:00,6.8,51,0.0,45,29.7,169.0,63.0,Bari,41.1171,16.8719
2020-01-06T12:00,7.2,50,0.0,43,27.6,305.0,222.0,Bari,41.1171,16.8719
2020-01-06T13:00,7.5,50,0.0,17,27.3,392.0,294.0,Bari,41.1171,16.8719
2020-01-06T14:00,8.5,47,0.0,14,28.2,393.0,293.0,Bari,41.1171,16.8719
2020-01-06T15:00,8.4,45,0.0,0,26.0,371.0,294.0,Bari,41.1171,16.8719
2020-01-06T16:00,8.2,50,0.0,1,27.8,267.0,201.0,Bari,41.1171,16.8719
2020-01-06T17:00,7.6,53,0.0,3,26.6,129.0,84.0,Bari,41.1171,16.8719
2020-01-06T18:00,7.4,54,0.0,3,24.5,14.0,6.0,Bari,41.1171,16.8719
2020-01-06T19:00,7.6,53,0.0,2,23.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T20:00,7.7,54,0.0,27,24.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T21:00,7.9,52,0.0,21,24.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T22:00,7.9,53,0.0,9,24.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-06T23:00,7.7,53,0.0,1,23.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T00:00,7.6,53,0.0,3,23.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T01:00,7.8,50,0.0,2,22.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T02:00,8.4,51,0.0,3,22.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T03:00,8.3,51,0.0,6,21.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T04:00,8.0,51,0.0,6,18.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T05:00,7.6,54,0.0,1,15.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T06:00,7.3,57,0.0,1,15.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T07:00,6.9,61,0.0,9,13.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T08:00,6.7,64,0.0,6,12.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T09:00,7.1,64,0.0,4,11.6,17.0,8.0,Bari,41.1171,16.8719
2020-01-07T10:00,8.9,55,0.0,4,14.8,131.0,84.0,Bari,41.1171,16.8719
2020-01-07T11:00,9.8,49,0.0,2,16.0,271.0,206.0,Bari,41.1171,16.8719
2020-01-07T12:00,9.9,55,0.0,1,14.9,376.0,302.0,Bari,41.1171,16.8719
2020-01-07T13:00,10.4,49,0.0,0,12.8,421.0,334.0,Bari,41.1171,16.8719
2020-01-07T14:00,11.3,51,0.0,0,17.3,419.0,328.0,Bari,41.1171,16.8719
2020-01-07T15:00,10.9,57,0.0,12,16.4,350.0,260.0,Bari,41.1171,16.8719
2020-01-07T16:00,10.8,60,0.0,13,15.6,242.0,166.0,Bari,41.1171,16.8719
2020-01-07T17:00,10.4,62,0.0,6,12.4,119.0,71.0,Bari,41.1171,16.8719
2020-01-07T18:00,9.0,70,0.0,10,9.3,15.0,6.0,Bari,41.1171,16.8719
2020-01-07T19:00,8.3,75,0.0,42,7.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T20:00,6.9,82,0.0,78,8.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T21:00,6.6,83,0.0,79,9.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T22:00,6.9,82,0.0,68,8.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-07T23:00,6.3,85,0.0,32,7.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T00:00,6.6,86,0.0,5,9.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T01:00,6.4,88,0.0,3,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T02:00,7.1,87,0.0,0,12.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T03:00,7.0,87,0.0,0,11.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T04:00,6.8,88,0.0,0,11.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T05:00,6.5,87,0.0,1,10.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T06:00,5.9,87,0.0,2,7.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T07:00,4.1,89,0.0,3,9.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T08:00,3.6,90,0.0,23,8.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T09:00,5.3,87,0.0,28,5.9,18.0,8.0,Bari,41.1171,16.8719
2020-01-08T10:00,7.8,79,0.0,11,6.4,129.0,79.0,Bari,41.1171,16.8719
2020-01-08T11:00,10.0,72,0.0,3,3.2,268.0,200.0,Bari,41.1171,16.8719
2020-01-08T12:00,11.4,65,0.0,9,0.7,370.0,292.0,Bari,41.1171,16.8719
2020-01-08T13:00,12.0,61,0.0,16,3.1,423.0,336.0,Bari,41.1171,16.8719
2020-01-08T14:00,13.0,57,0.0,66,14.2,410.0,313.0,Bari,41.1171,16.8719
2020-01-08T15:00,12.7,51,0.0,0,15.8,368.0,290.0,Bari,41.1171,16.8719
2020-01-08T16:00,12.1,52,0.0,0,14.8,267.0,202.0,Bari,41.1171,16.8719
2020-01-08T17:00,10.9,58,0.0,0,10.4,133.0,88.0,Bari,41.1171,16.8719
2020-01-08T18:00,9.2,68,0.0,0,9.7,16.0,7.0,Bari,41.1171,16.8719
2020-01-08T19:00,7.7,79,0.0,0,7.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T20:00,6.6,82,0.0,0,9.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T21:00,5.9,86,0.0,8,10.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T22:00,5.8,89,0.0,31,10.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-08T23:00,7.3,83,0.0,74,8.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T00:00,7.4,77,0.0,4,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T01:00,7.3,75,0.0,1,13.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T02:00,7.6,86,0.0,8,12.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T03:00,7.2,87,0.0,7,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T04:00,7.3,86,0.0,24,12.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T05:00,7.4,89,0.0,43,11.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T06:00,7.8,89,0.0,74,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T07:00,8.0,87,0.0,97,12.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T08:00,8.7,78,0.0,75,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T09:00,9.1,72,0.0,78,12.2,10.0,2.0,Bari,41.1171,16.8719
2020-01-09T10:00,9.9,69,0.0,54,12.0,88.0,36.0,Bari,41.1171,16.8719
2020-01-09T11:00,11.3,66,0.0,26,11.3,198.0,127.0,Bari,41.1171,16.8719
2020-01-09T12:00,12.6,64,0.0,13,11.7,333.0,242.0,Bari,41.1171,16.8719
2020-01-09T13:00,13.0,63,0.0,9,11.0,387.0,288.0,Bari,41.1171,16.8719
2020-01-09T14:00,13.1,63,0.0,15,12.3,380.0,266.0,Bari,41.1171,16.8719
2020-01-09T15:00,13.1,65,0.0,20,12.1,349.0,263.0,Bari,41.1171,16.8719
2020-01-09T16:00,12.6,68,0.0,5,10.2,239.0,151.0,Bari,41.1171,16.8719
2020-01-09T17:00,11.4,75,0.0,2,5.1,130.0,83.0,Bari,41.1171,16.8719
2020-01-09T18:00,9.4,81,0.0,1,7.9,17.0,7.0,Bari,41.1171,16.8719
2020-01-09T19:00,10.9,76,0.0,5,3.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T20:00,6.4,90,0.0,0,5.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T21:00,6.1,92,0.0,0,7.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T22:00,5.8,91,0.0,0,7.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-09T23:00,6.0,89,0.0,0,7.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T00:00,5.8,89,0.0,0,8.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T01:00,5.5,88,0.0,0,9.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T02:00,5.3,87,0.0,0,9.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T03:00,5.0,85,0.0,0,7.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T04:00,4.2,86,0.0,0,5.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T05:00,3.5,88,0.0,0,4.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T06:00,2.8,89,0.0,0,3.5,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T07:00,2.4,90,0.0,0,3.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T08:00,2.1,90,0.0,0,4.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T09:00,3.0,88,0.0,0,4.7,19.0,9.0,Bari,41.1171,16.8719
2020-01-10T10:00,7.4,75,0.0,1,5.7,141.0,95.0,Bari,41.1171,16.8719
2020-01-10T11:00,10.7,64,0.0,19,0.8,280.0,216.0,Bari,41.1171,16.8719
2020-01-10T12:00,11.8,59,0.0,33,3.8,383.0,305.0,Bari,41.1171,16.8719
2020-01-10T13:00,12.2,57,0.0,39,5.8,435.0,346.0,Bari,41.1171,16.8719
2020-01-10T14:00,12.2,56,0.0,36,5.4,434.0,346.0,Bari,41.1171,16.8719
2020-01-10T15:00,12.0,58,0.0,60,8.1,344.0,224.0,Bari,41.1171,16.8719
2020-01-10T16:00,11.4,63,0.0,46,9.5,242.0,136.0,Bari,41.1171,16.8719
2020-01-10T17:00,10.1,72,0.0,32,6.6,130.0,73.0,Bari,41.1171,16.8719
2020-01-10T18:00,6.8,86,0.0,41,8.7,18.0,7.0,Bari,41.1171,16.8719
2020-01-10T19:00,6.1,89,0.0,68,9.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T20:00,7.3,86,0.0,90,5.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T21:00,7.4,86,0.0,93,8.7,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T22:00,7.0,90,0.0,80,8.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-10T23:00,6.8,90,0.0,78,9.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T00:00,6.9,89,0.0,83,8.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T01:00,7.1,87,0.0,90,9.1,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T02:00,7.4,87,0.0,93,9.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T03:00,7.7,85,0.0,95,10.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T04:00,8.1,82,0.0,96,10.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T05:00,7.6,81,0.0,98,10.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T06:00,8.2,75,0.0,97,11.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T07:00,8.1,75,0.0,96,11.9,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T08:00,7.9,77,0.0,97,11.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T09:00,8.7,74,0.0,99,11.7,11.0,1.0,Bari,41.1171,16.8719
2020-01-11T10:00,10.3,71,0.0,96,11.5,96.0,23.0,Bari,41.1171,16.8719
2020-01-11T11:00,11.8,66,0.0,78,11.4,181.0,75.0,Bari,41.1171,16.8719
2020-01-11T12:00,12.7,65,0.0,96,13.8,238.0,113.0,Bari,41.1171,16.8719
2020-01-11T13:00,13.0,65,0.0,99,15.3,287.0,109.0,Bari,41.1171,16.8719
2020-01-11T14:00,13.3,66,0.0,95,16.6,293.0,134.0,Bari,41.1171,16.8719
2020-01-11T15:00,13.3,64,0.0,63,15.7,287.0,153.0,Bari,41.1171,16.8719
2020-01-11T16:00,13.1,63,0.0,52,15.0,221.0,125.0,Bari,41.1171,16.8719
2020-01-11T17:00,12.4,66,0.0,79,11.3,109.0,51.0,Bari,41.1171,16.8719
2020-01-11T18:00,11.8,73,0.0,93,11.7,13.0,3.0,Bari,41.1171,16.8719
2020-01-11T19:00,11.5,79,0.0,96,12.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T20:00,10.5,83,0.0,48,10.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T21:00,9.5,89,0.0,74,9.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T22:00,8.9,91,0.0,93,11.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-11T23:00,8.7,91,0.0,95,11.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T00:00,8.4,92,0.0,95,13.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T01:00,8.1,92,0.0,97,5.4,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T02:00,8.3,85,0.0,97,12.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T03:00,11.0,68,0.0,63,9.2,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T04:00,11.4,67,0.0,46,6.3,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T05:00,8.1,81,0.0,26,5.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T06:00,8.1,88,0.0,41,13.6,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T07:00,8.2,89,0.0,45,13.0,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T08:00,8.9,88,0.0,63,12.8,0.0,0.0,Bari,41.1171,16.8719
2020-01-12T09:00,8.9,88,0.0,56,14.3,14.0,4.0,Bari,41.1171,16.8719
2020-01-12T10:00,10.5,81,0.0,41,15.0,99.0,41.0,Bari,41.1171,16.8719
2020-01-12T11:00,12.2,72,0.0,60,16.7,200.0,102.0,Bari,41.1171,16.8719
2020-01-12T12:00,13.0,58,0.0,28,19.1,278.0,163.0,Bari,41.1171,16.8719
2020-01-12T13:00,13.0,61,0.0,33,16.4,350.0,236.0,Bari,41.1171,16.8719
2020-01-12T14:00,12.9,69,0.0,54,16.8,337.0,217.0,Bari,41.1171,16.8719
2020-01-12T15:00,12.5,69,0.0,45,14.7,265.0,161.0,Bari,41.1171,16.8719
2020-01-12T16:00,12.1,72,0.1,34,12.1,184.0,98.0,Bari,41.1171,16.8719
2020-01-12T17:00,11.2,77,0.4,45,10.1,118.0,69.0,Bari,41.1171,16.8719
2020-01-12T18:00,9.6,87,0.2,62,6.4,16.0,7.0,Bari,41.1171,16.8719
