time,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,wind_speed_10m,shortwave_radiation,direct_radiation,city,lat,lon
2023-01-01T00:00,8.3,93,0.0,0,4.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T01:00,9.0,90,0.0,0,5.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T02:00,9.5,89,0.0,0,6.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T03:00,8.3,92,0.0,0,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T04:00,7.9,93,0.0,0,6.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T05:00,7.7,93,0.0,2,5.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T06:00,7.6,94,0.0,3,4.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T07:00,7.8,94,0.0,7,4.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T08:00,7.8,94,0.0,12,4.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T09:00,9.0,93,0.0,25,4.3,16.0,6.0,Bari,41.1171,16.8719
2023-01-01T10:00,11.7,87,0.0,26,6.0,121.0,71.0,Bari,41.1171,16.8719
2023-01-01T11:00,13.8,82,0.0,1,3.2,245.0,168.0,Bari,41.1171,16.8719
2023-01-01T12:00,15.0,81,0.0,0,0.8,344.0,258.0,Bari,41.1171,16.8719
2023-01-01T13:00,15.9,77,0.0,0,1.4,390.0,293.0,Bari,41.1171,16.8719
2023-01-01T14:00,16.9,71,0.0,0,3.2,399.0,314.0,Bari,41.1171,16.8719
2023-01-01T15:00,16.7,74,0.0,0,5.0,344.0,270.0,Bari,41.1171,16.8719
2023-01-01T16:00,15.9,79,0.0,0,6.1,241.0,177.0,Bari,41.1171,16.8719
2023-01-01T17:00,13.9,90,0.0,0,4.0,110.0,67.0,Bari,41.1171,16.8719
2023-01-01T18:00,10.7,96,0.0,0,8.7,10.0,3.0,Bari,41.1171,16.8719
2023-01-01T19:00,9.9,97,0.0,0,8.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T20:00,8.9,98,0.0,0,6.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T21:00,8.6,97,0.0,0,3.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T22:00,8.3,95,0.0,0,1.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-01T23:00,7.9,95,0.0,0,2.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T00:00,7.6,94,0.0,0,4.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T01:00,7.9,93,0.0,0,5.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T02:00,8.0,92,0.0,0,5.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T03:00,7.6,92,0.0,0,4.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T04:00,7.4,92,0.0,0,4.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T05:00,7.7,90,0.0,6,4.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T06:00,7.2,91,0.0,91,4.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T07:00,6.5,92,0.0,100,3.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T08:00,5.9,93,0.0,100,3.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T09:00,7.2,91,0.0,100,3.1,17.0,6.0,Bari,41.1171,16.8719
2023-01-02T10:00,9.9,89,0.0,99,4.1,122.0,69.0,Bari,41.1171,16.8719
2023-01-02T11:00,13.3,78,0.0,100,1.8,251.0,172.0,Bari,41.1171,16.8719
2023-01-02T12:00,15.2,73,0.0,98,1.0,348.0,256.0,Bari,41.1171,16.8719
2023-01-02T13:00,16.2,72,0.0,99,3.9,402.0,311.0,Bari,41.1171,16.8719
2023-01-02T14:00,16.9,72,0.0,99,7.2,398.0,307.0,Bari,41.1171,16.8719
2023-01-02T15:00,16.4,75,0.0,3,9.2,349.0,276.0,Bari,41.1171,16.8719
2023-01-02T16:00,15.5,79,0.0,1,8.7,245.0,180.0,Bari,41.1171,16.8719
2023-01-02T17:00,13.7,88,0.0,10,4.3,112.0,69.0,Bari,41.1171,16.8719
2023-01-02T18:00,12.7,90,0.0,3,3.3,10.0,4.0,Bari,41.1171,16.8719
2023-01-02T19:00,9.3,96,0.0,0,7.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T20:00,9.9,93,0.0,0,6.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T21:00,9.5,91,0.0,3,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T22:00,9.3,91,0.0,12,7.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-02T23:00,9.5,90,0.0,0,7.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T00:00,9.2,90,0.0,4,6.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T01:00,8.4,91,0.0,25,7.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T02:00,10.2,91,0.0,47,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T03:00,10.1,92,0.0,45,6.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T04:00,10.2,93,0.0,99,7.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T05:00,10.5,93,0.0,100,7.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T06:00,10.3,94,0.0,100,6.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T07:00,10.0,94,0.0,100,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T08:00,9.9,94,0.0,100,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T09:00,10.0,94,0.0,78,7.7,11.0,2.0,Bari,41.1171,16.8719
2023-01-03T10:00,10.8,90,0.0,100,8.3,71.0,21.0,Bari,41.1171,16.8719
2023-01-03T11:00,11.7,87,0.0,99,6.8,151.0,68.0,Bari,41.1171,16.8719
2023-01-03T12:00,12.9,83,0.0,56,4.3,259.0,140.0,Bari,41.1171,16.8719
2023-01-03T13:00,13.7,79,0.0,51,4.4,343.0,211.0,Bari,41.1171,16.8719
2023-01-03T14:00,14.2,84,0.0,46,6.0,378.0,270.0,Bari,41.1171,16.8719
2023-01-03T15:00,14.1,83,0.0,77,7.3,249.0,94.0,Bari,41.1171,16.8719
2023-01-03T16:00,13.3,88,0.0,25,8.2,149.0,35.0,Bari,41.1171,16.8719
2023-01-03T17:00,12.3,92,0.0,33,6.0,94.0,39.0,Bari,41.1171,16.8719
2023-01-03T18:00,9.3,98,0.0,50,7.9,10.0,3.0,Bari,41.1171,16.8719
2023-01-03T19:00,10.1,97,0.0,1,4.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T20:00,8.9,98,0.0,38,4.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T21:00,8.4,97,0.0,93,5.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T22:00,8.0,98,0.0,100,6.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-03T23:00,8.1,96,0.0,99,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T00:00,8.2,95,0.0,100,6.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T01:00,8.3,93,0.0,100,6.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T02:00,8.9,90,0.0,30,6.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T03:00,8.6,91,0.0,16,6.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T04:00,8.8,91,0.0,44,6.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T05:00,9.2,90,0.0,80,7.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T06:00,9.7,90,0.0,100,7.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T07:00,9.7,90,0.0,99,8.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T08:00,10.2,89,0.0,98,9.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T09:00,10.6,88,0.0,92,10.1,13.0,3.0,Bari,41.1171,16.8719
2023-01-04T10:00,11.9,86,0.0,82,10.4,110.0,53.0,Bari,41.1171,16.8719
2023-01-04T11:00,13.5,79,0.0,87,10.9,223.0,130.0,Bari,41.1171,16.8719
2023-01-04T12:00,14.4,74,0.0,82,13.5,333.0,235.0,Bari,41.1171,16.8719
2023-01-04T13:00,14.9,71,0.0,25,13.6,378.0,271.0,Bari,41.1171,16.8719
2023-01-04T14:00,15.8,65,0.0,7,15.9,396.0,306.0,Bari,41.1171,16.8719
2023-01-04T15:00,15.6,66,0.0,54,15.6,357.0,283.0,Bari,41.1171,16.8719
2023-01-04T16:00,15.1,73,0.0,33,15.8,249.0,181.0,Bari,41.1171,16.8719
2023-01-04T17:00,14.2,80,0.0,98,12.7,109.0,60.0,Bari,41.1171,16.8719
2023-01-04T18:00,12.9,83,0.0,78,12.3,12.0,4.0,Bari,41.1171,16.8719
2023-01-04T19:00,12.8,84,0.0,51,14.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T20:00,12.2,88,0.0,100,15.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T21:00,11.7,91,0.1,68,15.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T22:00,11.4,92,0.0,100,16.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-04T23:00,11.5,91,0.0,66,16.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T00:00,11.5,91,0.0,34,16.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T01:00,11.3,91,0.0,33,16.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T02:00,11.4,93,0.0,48,15.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T03:00,11.2,93,0.0,38,15.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T04:00,11.1,92,0.0,37,14.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T05:00,10.7,92,0.0,41,13.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T06:00,10.3,92,0.0,36,12.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T07:00,9.9,91,0.0,23,10.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T08:00,9.5,90,0.0,4,9.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T09:00,9.5,89,0.0,6,8.6,17.0,7.0,Bari,41.1171,16.8719
2023-01-05T10:00,11.5,82,0.0,6,8.2,130.0,82.0,Bari,41.1171,16.8719
2023-01-05T11:00,13.6,74,0.0,2,5.0,265.0,200.0,Bari,41.1171,16.8719
2023-01-05T12:00,14.8,69,0.0,0,4.4,366.0,290.0,Bari,41.1171,16.8719
2023-01-05T13:00,15.3,68,0.0,0,4.3,418.0,337.0,Bari,41.1171,16.8719
2023-01-05T14:00,15.5,68,0.0,0,5.9,416.0,337.0,Bari,41.1171,16.8719
2023-01-05T15:00,15.2,71,0.0,0,7.4,360.0,286.0,Bari,41.1171,16.8719
2023-01-05T16:00,14.3,75,0.0,0,8.8,255.0,190.0,Bari,41.1171,16.8719
2023-01-05T17:00,13.0,83,0.0,1,5.3,120.0,75.0,Bari,41.1171,16.8719
2023-01-05T18:00,10.5,91,0.0,4,7.3,13.0,5.0,Bari,41.1171,16.8719
2023-01-05T19:00,9.4,93,0.0,1,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T20:00,9.9,93,0.0,0,8.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T21:00,9.1,94,0.0,0,5.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T22:00,8.2,94,0.0,1,4.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-05T23:00,7.5,95,0.0,4,4.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T00:00,7.8,92,0.0,5,6.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T01:00,8.5,90,0.0,12,7.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T02:00,9.0,87,0.0,5,6.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T03:00,8.7,87,0.0,0,6.9,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T04:00,9.1,87,0.0,7,8.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T05:00,9.3,89,0.0,16,9.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T06:00,9.3,90,0.0,34,9.7,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T07:00,9.5,90,0.0,35,9.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T08:00,10.2,88,0.0,35,9.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T09:00,10.5,88,0.0,51,9.4,10.0,2.0,Bari,41.1171,16.8719
2023-01-06T10:00,11.9,86,0.0,57,8.7,100.0,45.0,Bari,41.1171,16.8719
2023-01-06T11:00,13.3,82,0.0,28,8.8,239.0,158.0,Bari,41.1171,16.8719
2023-01-06T12:00,14.1,78,0.0,41,9.7,341.0,237.0,Bari,41.1171,16.8719
2023-01-06T13:00,14.2,77,0.0,51,11.4,359.0,227.0,Bari,41.1171,16.8719
2023-01-06T14:00,14.8,76,0.0,100,11.0,285.0,126.0,Bari,41.1171,16.8719
2023-01-06T15:00,14.5,77,0.0,22,11.3,305.0,200.0,Bari,41.1171,16.8719
2023-01-06T16:00,14.0,79,0.0,4,11.0,224.0,147.0,Bari,41.1171,16.8719
2023-01-06T17:00,13.2,84,0.0,0,7.5,108.0,59.0,Bari,41.1171,16.8719
2023-01-06T18:00,11.4,90,0.0,0,6.4,13.0,5.0,Bari,41.1171,16.8719
2023-01-06T19:00,10.0,92,0.0,0,6.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T20:00,9.8,91,0.0,0,5.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T21:00,9.7,89,0.0,4,6.5,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T22:00,9.4,90,0.0,7,7.0,0.0,0.0,Bari,41.1171,16.8719
2023-01-06T23:00,9.1,90,0.0,13,6.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T00:00,9.0,91,0.0,18,7.3,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T01:00,8.8,92,0.0,17,7.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T02:00,8.8,92,0.0,5,8.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T03:00,9.0,91,0.0,14,8.1,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T04:00,8.8,91,0.0,20,7.4,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T05:00,8.5,91,0.0,10,6.8,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T06:00,8.0,92,0.0,14,6.2,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T07:00,7.5,92,0.0,11,5.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T08:00,6.6,93,0.0,5,6.6,0.0,0.0,Bari,41.1171,16.8719
2023-01-07T09:00,8.0,90,0.0,1,6.1,17.0,7.0,Bari,41.1171,16.8719
2023-01-07T10:00,10.8,83,0.0,2,8.3,133.0,85.0,Bari,41.1171,16.8719
2023-01-07T11:00,12.8,78,0.0,5,6.2,267.0,200.0,Bari,41.1171,16.8719
2023-01-07T12:00,14.0,73,0.0,1,6.9,370.0,294.0,Bari,41.1171,16.8719
2023-01-07T13:00,14.5,73,0.0,1,6.5,424.0,345.0,Bari,41.1171,16.8719
2023-01-07T14:00,14.9,76,0.0,0,7.2,425.0,347.0,Bari,41.1171,16.8719
2023-01-07T15:00,14.6,78,0.0,41,7.3,346.0,254.0,Bari,41.1171,16.8719
