time,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,wind_speed_10m,shortwave_radiation,direct_radiation,city,lat,lon
2018-01-03T10:00,9.2,68,0.0,0,17.1,125.0,75.0,Bari,41.1171,16.8719
2018-01-03T11:00,11.0,61,0.0,15,15.4,262.0,188.0,Bari,41.1171,16.8719
2018-01-03T12:00,12.2,54,0.0,77,15.4,372.0,291.0,Bari,41.1171,16.8719
2018-01-03T13:00,12.9,45,0.0,76,11.1,415.0,315.0,Bari,41.1171,16.8719
2018-01-03T14:00,14.0,39,0.0,40,9.4,412.0,313.0,Bari,41.1171,16.8719
2018-01-03T15:00,14.4,34,0.0,46,7.1,344.0,238.0,Bari,41.1171,16.8719
2018-01-03T16:00,14.0,39,0.0,84,7.1,253.0,180.0,Bari,41.1171,16.8719
2018-01-03T17:00,11.9,44,0.0,95,8.7,116.0,66.0,Bari,41.1171,16.8719
2018-01-03T18:00,10.2,44,0.0,100,9.0,10.0,2.0,Bari,41.1171,16.8719
2018-01-03T19:00,10.4,47,0.0,100,11.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-03T20:00,9.2,54,0.0,85,10.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-03T21:00,8.8,54,0.0,33,12.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-03T22:00,9.5,63,0.0,20,12.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-03T23:00,11.2,68,0.0,24,14.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T00:00,13.2,67,0.0,54,16.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T01:00,12.9,79,1.7,54,32.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T02:00,12.1,85,0.0,88,25.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T03:00,11.4,79,0.0,13,28.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T04:00,10.6,79,0.0,14,28.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T05:00,10.4,80,0.1,53,27.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T06:00,10.2,86,0.5,88,31.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T07:00,10.1,87,0.2,54,23.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T08:00,9.7,88,0.0,31,17.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T09:00,9.6,89,0.0,53,15.6,13.0,4.0,Bari,41.1171,16.8719
2018-01-04T10:00,9.8,89,0.0,40,15.3,109.0,52.0,Bari,41.1171,16.8719
2018-01-04T11:00,11.2,81,0.0,63,14.5,241.0,150.0,Bari,41.1171,16.8719
2018-01-04T12:00,12.4,73,0.0,31,13.0,340.0,225.0,Bari,41.1171,16.8719
2018-01-04T13:00,13.1,66,0.0,14,9.6,414.0,310.0,Bari,41.1171,16.8719
2018-01-04T14:00,13.3,67,0.0,0,4.1,418.0,326.0,Bari,41.1171,16.8719
2018-01-04T15:00,13.8,63,0.0,0,2.7,361.0,280.0,Bari,41.1171,16.8719
2018-01-04T16:00,13.3,68,0.0,0,7.2,253.0,184.0,Bari,41.1171,16.8719
2018-01-04T17:00,11.5,77,0.0,9,9.7,120.0,74.0,Bari,41.1171,16.8719
2018-01-04T18:00,9.7,83,0.0,5,10.6,13.0,5.0,Bari,41.1171,16.8719
2018-01-04T19:00,9.0,87,0.0,75,12.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T20:00,8.6,79,0.0,72,11.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T21:00,9.5,77,0.0,10,15.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T22:00,9.8,76,0.0,0,18.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-04T23:00,10.0,77,0.0,0,20.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T00:00,10.0,81,0.0,1,23.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T01:00,10.0,85,0.0,1,22.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T02:00,10.3,87,0.0,4,18.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T03:00,10.6,86,0.0,8,15.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T04:00,10.5,86,0.0,9,12.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T05:00,10.3,88,0.0,21,11.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T06:00,9.8,89,0.0,8,8.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T07:00,9.8,91,0.0,16,13.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T08:00,9.9,91,0.0,13,12.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T09:00,10.4,88,0.0,14,12.6,15.0,6.0,Bari,41.1171,16.8719
2018-01-05T10:00,12.6,82,0.0,30,9.6,111.0,64.0,Bari,41.1171,16.8719
2018-01-05T11:00,15.0,74,0.0,31,6.8,227.0,152.0,Bari,41.1171,16.8719
2018-01-05T12:00,16.6,68,0.0,20,4.0,289.0,194.0,Bari,41.1171,16.8719
2018-01-05T13:00,17.0,67,0.0,56,5.5,368.0,267.0,Bari,41.1171,16.8719
2018-01-05T14:00,17.7,64,0.0,62,6.6,394.0,304.0,Bari,41.1171,16.8719
2018-01-05T15:00,17.3,70,0.0,65,7.3,336.0,254.0,Bari,41.1171,16.8719
2018-01-05T16:00,16.7,76,0.0,68,9.4,234.0,164.0,Bari,41.1171,16.8719
2018-01-05T17:00,15.3,80,0.0,19,8.8,108.0,61.0,Bari,41.1171,16.8719
2018-01-05T18:00,13.8,81,0.0,23,10.9,12.0,4.0,Bari,41.1171,16.8719
2018-01-05T19:00,13.0,85,0.0,87,11.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T20:00,12.6,83,0.0,23,13.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T21:00,11.9,85,0.0,10,14.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T22:00,11.5,91,0.0,19,18.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-05T23:00,11.8,92,0.0,9,18.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T00:00,11.9,89,0.0,0,17.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T01:00,11.7,87,0.0,1,16.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T02:00,11.4,89,0.0,2,17.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T03:00,11.2,87,0.0,1,17.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T04:00,11.0,86,0.0,1,16.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T05:00,10.8,86,0.0,2,14.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T06:00,10.4,87,0.0,1,9.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T07:00,10.2,87,0.0,2,8.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T08:00,10.3,89,0.0,4,9.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T09:00,10.8,90,0.0,4,10.4,17.0,7.0,Bari,41.1171,16.8719
2018-01-06T10:00,12.8,82,0.0,15,9.3,132.0,83.0,Bari,41.1171,16.8719
2018-01-06T11:00,14.7,73,0.0,1,8.1,267.0,200.0,Bari,41.1171,16.8719
2018-01-06T12:00,16.0,68,0.0,0,8.3,377.0,298.0,Bari,41.1171,16.8719
2018-01-06T13:00,16.7,68,0.0,0,10.0,422.0,340.0,Bari,41.1171,16.8719
2018-01-06T14:00,17.3,68,0.0,0,12.6,414.0,328.0,Bari,41.1171,16.8719
2018-01-06T15:00,16.9,68,0.0,72,14.8,363.0,284.0,Bari,41.1171,16.8719
2018-01-06T16:00,16.0,71,0.0,69,16.2,212.0,100.0,Bari,41.1171,16.8719
2018-01-06T17:00,14.9,76,0.0,29,15.6,89.0,28.0,Bari,41.1171,16.8719
2018-01-06T18:00,13.4,84,0.0,4,14.5,14.0,5.0,Bari,41.1171,16.8719
2018-01-06T19:00,12.9,89,0.0,2,15.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T20:00,13.0,90,0.0,0,18.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T21:00,13.3,87,0.0,2,18.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T22:00,12.9,88,0.0,2,15.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-06T23:00,12.8,90,0.0,75,14.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T00:00,12.7,92,0.0,97,12.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T01:00,13.2,92,0.0,79,13.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T02:00,13.0,90,0.0,9,14.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T03:00,12.9,92,0.0,97,12.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T04:00,13.0,92,0.0,95,8.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T05:00,13.5,92,0.0,98,9.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T06:00,13.5,92,0.0,100,11.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T07:00,13.3,91,0.0,98,13.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T08:00,13.0,90,0.0,99,16.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T09:00,13.6,88,0.0,98,15.4,15.0,4.0,Bari,41.1171,16.8719
2018-01-07T10:00,14.9,83,0.0,94,12.3,109.0,44.0,Bari,41.1171,16.8719
2018-01-07T11:00,15.8,78,0.0,95,12.4,194.0,58.0,Bari,41.1171,16.8719
2018-01-07T12:00,17.1,68,0.0,93,17.1,334.0,213.0,Bari,41.1171,16.8719
2018-01-07T13:00,17.6,64,0.0,92,22.3,387.0,266.0,Bari,41.1171,16.8719
2018-01-07T14:00,17.7,63,0.0,54,24.6,392.0,261.0,Bari,41.1171,16.8719
2018-01-07T15:00,17.1,67,0.0,95,22.5,314.0,173.0,Bari,41.1171,16.8719
2018-01-07T16:00,16.4,72,0.0,98,19.5,207.0,82.0,Bari,41.1171,16.8719
2018-01-07T17:00,15.4,75,0.0,98,18.0,93.0,24.0,Bari,41.1171,16.8719
2018-01-07T18:00,14.6,78,0.0,98,15.8,11.0,0.0,Bari,41.1171,16.8719
2018-01-07T19:00,14.4,79,0.0,100,16.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T20:00,14.1,79,0.0,98,17.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T21:00,14.1,81,0.0,99,19.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T22:00,14.1,81,0.0,100,20.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-07T23:00,14.2,81,0.0,100,20.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T00:00,14.2,81,0.0,100,18.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T01:00,14.1,84,0.0,100,17.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T02:00,14.0,87,0.0,100,16.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T03:00,14.9,82,0.0,67,17.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T04:00,14.2,85,0.0,70,15.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T05:00,14.4,84,0.0,99,17.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T06:00,14.6,85,0.0,99,21.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T07:00,15.1,81,0.0,95,29.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T08:00,14.8,82,0.0,82,34.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T09:00,14.8,83,0.0,88,36.4,14.0,3.0,Bari,41.1171,16.8719
2018-01-08T10:00,15.6,79,0.0,93,35.7,110.0,38.0,Bari,41.1171,16.8719
2018-01-08T11:00,16.6,73,0.0,96,35.3,228.0,100.0,Bari,41.1171,16.8719
2018-01-08T12:00,17.2,68,0.0,96,36.0,307.0,140.0,Bari,41.1171,16.8719
2018-01-08T13:00,17.5,64,0.0,97,36.4,350.0,166.0,Bari,41.1171,16.8719
2018-01-08T14:00,18.2,62,0.0,94,25.4,363.0,187.0,Bari,41.1171,16.8719
2018-01-08T15:00,17.2,67,0.0,96,25.2,312.0,154.0,Bari,41.1171,16.8719
2018-01-08T16:00,16.6,71,0.0,100,24.4,213.0,95.0,Bari,41.1171,16.8719
2018-01-08T17:00,15.8,72,0.0,91,25.1,104.0,27.0,Bari,41.1171,16.8719
2018-01-08T18:00,14.7,79,0.0,89,27.3,14.0,2.0,Bari,41.1171,16.8719
2018-01-08T19:00,14.7,78,0.0,87,29.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T20:00,14.5,80,0.0,82,29.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T21:00,14.4,81,0.0,100,25.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T22:00,14.3,80,0.0,98,20.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-08T23:00,14.4,79,0.0,98,17.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T00:00,14.2,84,0.0,100,15.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T01:00,14.3,85,0.0,99,15.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T02:00,14.7,85,0.0,98,17.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T03:00,15.1,80,0.0,96,17.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T04:00,14.7,81,0.0,100,17.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T05:00,14.8,80,0.0,99,18.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T06:00,14.7,80,0.0,94,17.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T07:00,14.1,82,0.0,37,14.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T08:00,13.8,84,0.0,93,13.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T09:00,14.3,82,0.0,100,15.8,14.0,2.0,Bari,41.1171,16.8719
2018-01-09T10:00,15.1,79,0.0,99,17.9,82.0,8.0,Bari,41.1171,16.8719
2018-01-09T11:00,15.9,77,0.0,98,16.6,155.0,34.0,Bari,41.1171,16.8719
2018-01-09T12:00,17.0,70,0.0,98,22.1,255.0,100.0,Bari,41.1171,16.8719
2018-01-09T13:00,17.2,72,0.0,97,23.0,285.0,106.0,Bari,41.1171,16.8719
2018-01-09T14:00,16.9,74,0.0,98,22.3,272.0,72.0,Bari,41.1171,16.8719
2018-01-09T15:00,16.7,75,0.0,99,17.7,178.0,15.0,Bari,41.1171,16.8719
2018-01-09T16:00,16.0,79,0.0,100,21.9,118.0,7.0,Bari,41.1171,16.8719
2018-01-09T17:00,15.2,82,0.0,100,24.2,18.0,0.0,Bari,41.1171,16.8719
2018-01-09T18:00,15.3,79,0.0,99,25.4,2.0,0.0,Bari,41.1171,16.8719
2018-01-09T19:00,15.2,79,0.0,97,27.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T20:00,15.0,78,0.0,99,30.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T21:00,14.8,78,0.0,100,31.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T22:00,14.5,79,0.0,100,26.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-09T23:00,14.4,79,0.0,100,25.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T00:00,14.3,79,0.0,99,23.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T01:00,14.4,78,0.0,100,20.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T02:00,14.6,79,0.0,100,26.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T03:00,14.7,78,0.0,100,25.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T04:00,14.6,80,0.0,100,21.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T05:00,14.3,81,0.0,100,18.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T06:00,14.0,82,0.0,100,16.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T07:00,13.8,86,0.0,99,20.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T08:00,13.8,85,0.0,99,23.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T09:00,13.7,86,0.0,99,20.9,8.0,0.0,Bari,41.1171,16.8719
2018-01-10T10:00,14.3,83,0.0,99,19.2,64.0,3.0,Bari,41.1171,16.8719
2018-01-10T11:00,15.0,79,0.0,99,14.1,132.0,14.0,Bari,41.1171,16.8719
2018-01-10T12:00,14.8,78,0.2,99,5.8,179.0,17.0,Bari,41.1171,16.8719
2018-01-10T13:00,12.1,95,3.4,100,13.8,181.0,18.0,Bari,41.1171,16.8719
2018-01-10T14:00,12.0,98,0.4,100,14.9,98.0,0.0,Bari,41.1171,16.8719
2018-01-10T15:00,12.1,94,0.3,100,18.0,43.0,1.0,Bari,41.1171,16.8719
2018-01-10T16:00,11.9,91,0.4,100,20.0,65.0,7.0,Bari,41.1171,16.8719
2018-01-10T17:00,11.7,91,0.4,99,17.4,14.0,0.0,Bari,41.1171,16.8719
2018-01-10T18:00,11.8,89,0.1,100,19.2,3.0,0.0,Bari,41.1171,16.8719
2018-01-10T19:00,11.6,88,0.1,100,18.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T20:00,11.2,91,0.2,100,19.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T21:00,11.0,89,0.2,100,18.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T22:00,10.9,90,0.1,100,14.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-10T23:00,10.5,91,0.1,54,14.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T00:00,9.7,92,0.0,52,15.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T01:00,9.4,89,0.0,40,16.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T02:00,9.1,87,0.0,61,15.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T03:00,8.5,86,0.0,11,16.6,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T04:00,8.2,85,0.0,29,17.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T05:00,8.1,82,0.0,24,15.8,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T06:00,7.9,79,0.0,33,14.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T07:00,7.8,76,0.0,41,13.4,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T08:00,7.7,73,0.0,73,13.0,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T09:00,8.2,71,0.0,77,13.3,17.0,4.0,Bari,41.1171,16.8719
2018-01-11T10:00,9.9,69,0.0,49,13.0,124.0,59.0,Bari,41.1171,16.8719
2018-01-11T11:00,11.7,64,0.0,1,12.3,272.0,194.0,Bari,41.1171,16.8719
2018-01-11T12:00,12.7,59,0.0,0,13.5,382.0,299.0,Bari,41.1171,16.8719
2018-01-11T13:00,13.2,55,0.0,0,13.0,439.0,353.0,Bari,41.1171,16.8719
2018-01-11T14:00,13.6,54,0.0,0,10.2,440.0,354.0,Bari,41.1171,16.8719
2018-01-11T15:00,13.4,56,0.0,0,9.0,384.0,303.0,Bari,41.1171,16.8719
2018-01-11T16:00,12.7,60,0.0,0,8.7,279.0,209.0,Bari,41.1171,16.8719
2018-01-11T17:00,11.2,74,0.0,0,4.2,141.0,92.0,Bari,41.1171,16.8719
2018-01-11T18:00,11.7,65,0.0,10,5.4,20.0,9.0,Bari,41.1171,16.8719
2018-01-11T19:00,11.3,68,0.0,33,3.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T20:00,9.2,75,0.0,89,2.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T21:00,6.9,84,0.0,94,6.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T22:00,6.6,85,0.0,93,6.3,0.0,0.0,Bari,41.1171,16.8719
2018-01-11T23:00,6.1,89,0.0,95,3.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T00:00,6.8,86,0.0,94,3.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T01:00,7.1,85,0.0,91,4.2,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T02:00,7.4,83,0.0,85,6.9,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T03:00,7.4,85,0.0,88,6.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T04:00,7.2,89,0.0,89,4.7,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T05:00,6.9,90,0.0,79,7.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T06:00,7.7,89,0.0,68,6.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T07:00,7.0,90,0.0,73,7.5,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T08:00,6.7,90,0.0,69,6.1,0.0,0.0,Bari,41.1171,16.8719
2018-01-12T09:00,7.7,88,0.0,70,3.8,12.0,4.0,Bari,41.1171,16.8719
2018-01-12T10:00,9.9,76,0.0,62,2.7,98.0,44.0,Bari,41.1171,16.8719
2018-01-12T11:00,11.5,71,0.0,64,5.2,220.0,124.0,Bari,41.1171,16.8719
2018-01-12T12:00,12.5,71,0.0,86,8.9,279.0,161.0,Bari,41.1171,16.8719
2018-01-12T13:00,12.3,73,0.7,88,14.5,283.0,143.0,Bari,41.1171,16.8719
2018-01-12T14:00,13.0,67,0.7,94,18.4,271.0,129.0,Bari,41.1171,16.8719
2018-01-12T15:00,12.4,71,0.3,99,20.2,179.0,50.0,Bari,41.1171,16.8719
2018-01-12T16:00,11.6,79,0.8,99,17.8,126.0,21.0,Bari,41.1171,16.8719
2018-01-12T17:00,10.5,86,0.2,100,13.0,64.0,7.0,Bari,41.1171,16.8719
2018-01-12T18:00,9.6,91,0.6,99,12.2,8.0,0.0,Bari,41.1171,16.8719
