date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,38.5,7.0,12.17,13.89,9.06,0.06,9.13,4.9,2.7055,68.38,103.11
2015-01-02,38.5,7.0,14.13,14.85,13.49,0.06,5.84,352.0,2.4509,70.42,103.38
2015-01-03,38.5,7.0,15.62,15.95,14.99,0.0,9.77,284.0,2.7492,77.08,103.33
2015-01-04,38.5,7.0,15.6,15.95,15.09,0.0,10.39,304.5,2.8114,80.56,102.88
2015-01-05,38.5,7.0,14.97,15.35,14.33,0.01,3.85,284.7,2.4629,85.47,102.85
2015-01-06,38.5,7.0,13.99,14.28,13.58,0.0,3.14,273.0,1.9152,75.48,102.66
2015-01-07,38.5,7.0,14.69,15.17,13.82,0.01,1.89,301.6,1.4522,69.37,102.96
2015-01-08,38.5,7.0,14.71,15.03,14.48,0.0,2.4,346.1,2.6309,66.68,103.56
2015-01-09,38.5,7.0,15.28,15.69,14.64,0.0,8.45,298.8,2.2123,74.51,103.88
2015-01-10,38.5,7.0,15.64,15.75,15.48,0.0,9.09,283.1,2.9006,82.44,103.17
2015-01-11,38.5,7.0,15.26,15.69,14.28,0.0,8.69,308.4,2.4074,80.56,102.63
2015-01-12,38.5,7.0,14.21,14.53,13.69,0.0,5.53,319.1,1.6572,71.35,103.22
2015-01-13,38.5,7.0,14.62,15.52,13.69,0.0,3.65,174.9,2.5178,75.29,102.72
2015-01-14,38.5,7.0,15.14,15.5,14.71,0.0,4.19,281.4,2.9525,87.8,102.49
2015-01-15,38.5,7.0,15.27,15.77,14.23,0.16,4.44,171.0,2.9645,87.34,102.15
2015-01-16,38.5,7.0,15.77,15.96,15.21,0.1,6.06,216.9,2.9182,85.0,101.55
2015-01-17,38.5,7.0,14.16,15.28,12.5,0.51,5.92,301.9,1.7981,65.56,101.9
2015-01-18,38.5,7.0,12.69,12.97,12.32,0.49,3.5,330.1,2.8894,66.52,101.72
2015-01-19,38.5,7.0,13.87,14.88,12.49,0.05,6.03,161.8,2.0004,64.2,100.87
2015-01-20,38.5,7.0,13.79,14.66,13.15,3.62,6.46,244.4,2.1101,71.47,100.62
2015-01-21,38.5,7.0,13.16,13.7,11.81,1.24,8.18,246.8,1.9968,71.01,100.86
2015-01-22,38.5,7.0,11.83,12.2,11.21,4.78,5.18,273.9,1.5835,78.73,100.59
2015-01-23,38.5,7.0,12.48,12.91,12.22,2.22,12.89,327.0,1.4707,76.56,101.01
2015-01-24,38.5,7.0,12.57,13.29,12.12,0.32,12.43,318.8,1.5768,73.72,101.45
2015-01-25,38.5,7.0,12.55,13.7,11.53,1.56,9.39,354.2,2.1415,69.85,101.24
2015-01-26,38.5,7.0,13.02,13.54,12.43,2.17,9.16,2.2,2.8334,68.23,101.9
2015-01-27,38.5,7.0,12.91,14.1,11.77,1.3,12.1,317.8,1.663,74.46,101.92
2015-01-28,38.5,7.0,12.92,13.41,12.48,0.6,10.12,328.2,1.3783,73.84,101.68
2015-01-29,38.5,7.0,13.84,14.95,12.75,0.05,10.92,266.9,1.6133,76.43,101.0
2015-01-30,38.5,7.0,14.7,15.6,13.64,4.98,11.2,274.4,1.0255,85.64,99.43
2015-01-31,38.5,7.0,14.41,15.97,12.44,5.36,11.4,280.9,0.6595,81.8,98.96
2015-02-01,38.5,7.0,11.98,12.55,11.21,1.65,11.0,299.6,2.5188,71.53,100.17
2015-02-02,38.5,7.0,12.1,12.6,11.87,0.4,9.95,289.6,3.2213,64.52,100.89
2015-02-03,38.5,7.0,12.98,14.02,12.12,4.99,12.57,258.0,1.5487,71.84,100.12
2015-02-04,38.5,7.0,12.74,13.87,10.46,5.02,11.38,234.1,1.3658,78.28,99.69
2015-02-05,38.5,7.0,9.88,10.36,9.19,2.31,14.88,280.1,1.7686,76.91,99.95
2015-02-06,38.5,7.0,10.49,11.12,9.95,1.79,11.33,274.9,2.3467,73.27,100.71
2015-02-07,38.5,7.0,11.21,11.91,10.41,0.52,7.26,289.7,2.9513,69.81,101.64
2015-02-08,38.5,7.0,11.97,12.4,11.55,1.67,11.01,307.4,1.8953,75.64,101.67
2015-02-09,38.5,7.0,11.58,12.94,10.48,0.07,7.32,17.9,3.9156,61.07,102.22
2015-02-10,38.5,7.0,12.69,13.02,11.88,0.0,3.33,330.4,2.7991,67.19,102.54
2015-02-11,38.5,7.0,13.04,13.53,12.73,0.0,3.01,103.5,3.911,75.53,102.25
2015-02-12,38.5,7.0,13.77,14.0,13.4,0.0,6.38,109.7,3.6758,81.84,101.99
2015-02-13,38.5,7.0,13.67,14.24,12.17,0.18,4.23,111.9,3.6612,76.18,102.02
2015-02-14,38.5,7.0,13.68,14.67,11.84,1.31,6.31,258.9,3.3084,80.85,101.64
2015-02-15,38.5,7.0,14.18,14.54,13.66,2.81,6.5,262.0,2.255,80.25,101.07
2015-02-16,38.5,7.0,12.4,13.34,11.47,2.9,9.92,316.0,2.741,78.85,100.98
2015-02-17,38.5,7.0,13.61,14.8,12.5,2.0,9.1,47.6,2.8039,76.93,101.69
2015-02-18,38.5,7.0,14.02,14.61,13.54,1.01,10.93,62.6,2.0825,76.33,102.48
2015-02-19,38.5,7.0,13.76,13.98,13.33,0.47,7.93,94.1,3.9122,80.01,102.78
2015-02-20,38.5,7.0,14.01,14.43,13.8,0.1,9.39,135.0,4.2319,73.79,102.15
2015-02-21,38.5,7.0,13.13,14.06,12.06,2.96,6.83,225.3,2.3136,79.35,100.51
2015-02-22,38.5,7.0,11.77,12.77,11.01,1.79,13.07,329.0,2.856,75.73,100.08
2015-02-23,38.5,7.0,13.53,14.71,12.09,0.03,10.74,293.6,2.9038,78.64,101.01
2015-02-24,38.5,7.0,13.05,14.53,12.08,1.23,14.1,304.2,3.2251,74.48,101.03
2015-02-25,38.5,7.0,12.07,13.58,10.78,2.88,15.48,324.3,1.8626,71.75,100.98
