date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,42.5,14.5,7.04,8.4,5.58,0.03,7.4,6.4,1.943,65.92,101.9
2015-01-02,42.5,14.5,9.71,11.74,7.58,0.15,4.91,328.4,1.8389,74.17,102.0
2015-01-03,42.5,14.5,11.93,13.56,10.29,0.0,2.54,336.3,1.907,65.8,101.49
2015-01-04,42.5,14.5,11.59,14.3,9.64,0.7,5.34,4.0,1.8624,71.6,100.95
2015-01-05,42.5,14.5,9.38,10.4,8.3,0.2,6.57,359.9,2.0554,56.69,101.68
2015-01-06,42.5,14.5,9.52,10.35,8.66,0.0,4.34,18.2,1.458,64.85,101.48
2015-01-07,42.5,14.5,10.36,11.96,9.54,0.01,2.92,125.4,1.9166,63.0,101.87
2015-01-08,42.5,14.5,10.89,12.73,9.69,0.0,2.22,163.5,2.0304,68.21,102.2
2015-01-09,42.5,14.5,11.07,12.57,10.08,0.02,2.33,269.1,1.903,72.19,102.08
2015-01-10,42.5,14.5,13.08,15.92,10.06,0.0,2.58,182.0,1.908,70.25,101.04
2015-01-11,42.5,14.5,12.88,16.41,9.73,1.1,5.36,297.9,2.1451,78.24,100.46
2015-01-12,42.5,14.5,10.98,13.11,9.37,0.02,3.34,313.4,2.3179,58.65,101.84
2015-01-13,42.5,14.5,11.7,13.98,9.77,0.04,2.92,125.0,2.544,58.17,101.72
2015-01-14,42.5,14.5,12.1,14.14,10.54,0.0,1.64,324.5,2.2426,60.27,101.11
2015-01-15,42.5,14.5,11.66,14.11,9.84,0.01,3.03,208.2,2.454,72.59,101.1
2015-01-16,42.5,14.5,11.7,14.96,8.92,0.0,3.54,204.1,2.3227,74.02,100.75
2015-01-17,42.5,14.5,12.91,16.15,10.85,0.34,3.65,190.0,1.8768,76.65,100.46
2015-01-18,42.5,14.5,10.62,12.6,9.12,13.79,3.19,355.7,0.3636,84.59,100.54
2015-01-19,42.5,14.5,10.64,12.2,9.39,1.6,3.85,340.3,1.8422,77.84,100.21
2015-01-20,42.5,14.5,11.26,12.86,10.19,4.59,4.32,145.0,1.2725,83.52,99.83
2015-01-21,42.5,14.5,11.55,13.25,10.35,0.93,2.68,116.6,1.8912,79.32,99.96
2015-01-22,42.5,14.5,11.41,12.36,10.78,5.02,2.47,125.8,1.6522,78.06,99.84
2015-01-23,42.5,14.5,11.32,11.93,10.34,33.79,6.45,44.9,1.2005,85.32,99.05
2015-01-24,42.5,14.5,10.07,11.18,8.01,2.57,8.09,354.4,1.4954,76.4,99.73
2015-01-25,42.5,14.5,8.22,8.5,7.87,3.02,7.8,1.3,1.3625,77.21,100.29
2015-01-26,42.5,14.5,8.02,9.15,7.17,0.43,6.1,356.6,1.6279,71.28,100.83
2015-01-27,42.5,14.5,7.58,9.22,5.92,0.72,7.33,325.1,1.7182,73.71,100.43
2015-01-28,42.5,14.5,7.44,8.62,6.45,5.44,8.29,359.4,0.9286,75.71,100.21
2015-01-29,42.5,14.5,8.44,10.59,6.06,2.71,3.77,214.0,1.9423,67.22,99.24
2015-01-30,42.5,14.5,10.82,14.35,8.08,5.19,8.71,233.4,1.615,67.87,97.06
2015-01-31,42.5,14.5,9.14,11.03,7.68,9.47,4.21,170.3,2.1194,71.77,97.54
2015-02-01,42.5,14.5,8.77,11.11,6.53,3.29,3.77,283.8,1.8127,71.6,97.85
2015-02-02,42.5,14.5,7.62,9.39,6.15,0.35,4.73,307.1,2.5934,65.67,99.01
2015-02-03,42.5,14.5,8.13,10.27,6.44,5.19,4.39,173.4,1.8401,68.86,99.25
2015-02-04,42.5,14.5,10.39,12.18,8.07,7.28,4.13,178.5,2.8426,70.66,98.93
2015-02-05,42.5,14.5,9.91,12.09,6.2,26.03,5.38,153.1,1.4561,88.07,98.83
2015-02-06,42.5,14.5,9.0,10.82,7.44,9.62,2.93,197.1,2.4338,79.95,98.95
2015-02-07,42.5,14.5,9.69,11.05,8.82,11.48,4.29,56.5,1.4352,82.78,100.22
2015-02-08,42.5,14.5,7.95,9.06,5.72,4.08,7.82,4.9,1.8329,73.77,100.19
2015-02-09,42.5,14.5,4.97,6.35,3.57,0.53,11.78,11.7,1.7777,66.63,100.98
2015-02-10,42.5,14.5,9.16,11.67,6.55,0.02,6.91,355.2,2.3952,70.3,101.21
2015-02-11,42.5,14.5,9.65,11.43,8.04,0.0,4.65,347.3,2.8975,73.45,101.39
2015-02-12,42.5,14.5,10.31,11.65,9.59,0.33,1.95,52.1,1.765,69.62,101.34
2015-02-13,42.5,14.5,9.48,10.63,8.78,0.12,1.9,124.7,1.6109,69.57,101.26
2015-02-14,42.5,14.5,10.02,11.49,9.14,0.02,3.12,129.5,3.1294,67.82,100.76
2015-02-15,42.5,14.5,10.34,12.32,8.64,0.49,4.06,140.8,3.1258,75.71,100.34
2015-02-16,42.5,14.5,11.45,12.81,9.98,1.68,6.13,110.6,2.6383,86.53,100.53
2015-02-17,42.5,14.5,11.83,13.48,10.37,0.47,3.78,68.8,2.8231,76.7,101.34
2015-02-18,42.5,14.5,9.96,10.79,9.29,0.07,4.38,68.4,3.4507,60.19,102.12
2015-02-19,42.5,14.5,9.79,11.24,8.63,0.0,2.14,16.9,3.8515,57.27,102.06
2015-02-20,42.5,14.5,9.75,11.36,8.47,0.0,2.15,35.0,3.7332,64.38,101.34
2015-02-21,42.5,14.5,9.58,11.66,7.58,1.34,3.37,158.4,2.6304,67.47,100.06
2015-02-22,42.5,14.5,10.26,11.0,8.91,15.76,4.34,109.4,1.2689,91.23,98.64
2015-02-23,42.5,14.5,11.69,13.06,10.88,1.8,3.02,349.6,2.7005,89.28,99.15
2015-02-24,42.5,14.5,11.93,13.75,10.74,2.45,2.94,118.4,2.233,84.8,98.93
2015-02-25,42.5,14.5,10.99,11.98,9.33,33.11,7.55,54.8,1.2398,88.22,99.25
2015-02-26,42.5,14.5,10.38,11.29,9.43,8.53,4.76,53.1,1.8396,83.71,100.21
2015-02-27,42.5,14.5,10.42,11.38,9.25,2.33,3.65,355.8,2.4694,78.93,100.03
2015-02-28,42.5,14.5,9.93,12.01,8.01,0.0,5.46,324.2,3.785,79.3,100.44
2015-03-01,42.5,14.5,10.79,12.82,8.99,0.0,2.56,348.2,3.9799,71.36,100.7
2015-03-02,42.5,14.5,12.39,14.87,9.62,0.07,4.26,232.8,2.263,76.25,100.36
2015-03-03,42.5,14.5,12.32,13.61,11.06,0.02,3.06,55.2,3.7759,82.28,100.96
2015-03-04,42.5,14.5,12.1,14.1,9.74,13.08,2.29,142.5,3.7025,84.74,100.76
2015-03-05,42.5,14.5,7.65,11.43,4.81,73.36,12.3,22.5,0.5117,92.35,99.72
2015-03-06,42.5,14.5,8.34,9.68,6.45,6.38,13.23,22.4,3.5606,70.11,101.21
2015-03-07,42.5,14.5,8.59,10.04,7.35,0.04,10.44,29.5,3.2424,67.59,101.48
2015-03-08,42.5,14.5,9.71,11.08,8.06,0.01,4.07,36.4,3.2633,62.19,101.27
2015-03-09,42.5,14.5,10.2,11.03,9.0,0.08,2.85,38.6,2.9599,70.03,101.32
2015-03-10,42.5,14.5,9.62,11.24,7.84,0.0,4.08,328.4,2.712,74.87,101.28
2015-03-11,42.5,14.5,10.54,12.64,8.69,0.02,2.92,333.9,4.129,69.79,100.99
2015-03-12,42.5,14.5,9.26,10.72,8.08,2.74,7.57,5.2,3.7862,72.64,100.93
2015-03-13,42.5,14.5,9.57,11.12,8.06,0.02,4.63,348.0,3.8246,68.34,100.85
2015-03-14,42.5,14.5,10.3,11.99,8.7,0.01,2.71,7.7,4.4407,66.17,100.99
2015-03-15,42.5,14.5,10.83,12.03,9.54,3.44,4.83,119.8,2.7646,81.17,101.33
2015-03-16,42.5,14.5,11.59,12.93,10.35,3.58,5.08,115.7,1.2684,89.77,101.37
2015-03-17,42.5,14.5,11.61,12.89,10.49,5.4,3.4,108.9,1.4544,90.97,101.28
2015-03-18,42.5,14.5,11.94,13.69,10.35,1.16,2.16,354.6,4.0884,83.27,101.27
2015-03-19,42.5,14.5,11.5,13.1,9.84,0.0,3.54,340.9,4.8194,73.73,101.21
2015-03-20,42.5,14.5,10.91,12.12,9.49,0.0,2.71,120.4,4.7508,59.43,101.39
2015-03-21,42.5,14.5,10.76,12.5,8.83,0.03,4.22,131.6,4.7078,61.86,100.88
2015-03-22,42.5,14.5,9.51,10.78,8.51,29.26,3.09,28.2,1.0843,85.65,100.24
2015-03-23,42.5,14.5,11.73,12.97,10.81,7.81,2.82,39.1,4.2043,80.79,100.39
2015-03-24,42.5,14.5,12.1,14.04,10.46,0.19,4.43,112.0,5.0266,85.89,100.18
2015-03-25,42.5,14.5,13.93,17.02,11.99,27.79,9.56,133.1,2.6544,84.68,98.95
2015-03-26,42.5,14.5,13.19,15.19,11.37,2.49,3.62,120.7,3.8537,88.57,99.47
2015-03-27,42.5,14.5,12.64,14.29,11.14,5.57,6.61,337.3,2.7708,89.84,99.49
2015-03-28,42.5,14.5,11.84,13.1,10.52,1.51,7.77,356.6,5.2565,71.03,100.34
2015-03-29,42.5,14.5,12.04,14.16,9.81,0.0,3.2,341.8,5.6561,67.08,100.25
2015-03-30,42.5,14.5,13.45,15.15,11.23,0.03,2.94,263.9,5.5298,74.39,99.55
2015-03-31,42.5,14.5,14.92,19.14,12.18,0.02,3.24,271.1,5.4506,77.41,99.88
2015-04-01,42.5,14.5,14.05,16.22,11.66,0.01,5.53,317.0,5.7233,74.51,100.03
2015-04-02,42.5,14.5,13.06,15.29,10.37,0.02,3.95,138.9,5.7238,69.1,100.5
2015-04-03,42.5,14.5,11.3,12.3,9.43,0.26,4.71,32.3,3.6838,61.5,100.69
2015-04-04,42.5,14.5,10.83,12.13,9.15,2.73,5.93,140.1,2.4487,73.78,100.01
