date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,46.5,7.0,-3.79,0.4,-9.03,0.0,1.37,123.0,1.6718,72.38,90.95
2015-01-02,46.5,7.0,0.49,3.16,-2.4,1.61,2.33,184.6,0.959,73.42,91.17
2015-01-03,46.5,7.0,0.95,2.86,-3.97,11.48,4.07,216.4,0.5285,91.63,90.71
2015-01-04,46.5,7.0,0.12,2.01,-2.66,6.24,1.59,303.4,1.4249,88.37,90.86
2015-01-05,46.5,7.0,-1.17,2.33,-3.68,0.0,1.94,127.6,1.8062,57.41,90.75
2015-01-06,46.5,7.0,0.14,4.56,-3.09,0.0,1.78,159.1,1.7798,54.09,90.23
2015-01-07,46.5,7.0,0.02,4.27,-2.29,0.09,1.2,197.5,1.7225,70.28,90.64
2015-01-08,46.5,7.0,-0.04,3.41,-3.97,0.97,2.81,198.7,1.637,87.3,90.98
2015-01-09,46.5,7.0,2.04,4.38,-1.7,2.87,4.53,210.9,0.7963,91.25,91.19
2015-01-10,46.5,7.0,5.53,7.17,4.5,5.82,4.37,224.1,1.5137,99.43,90.57
2015-01-11,46.5,7.0,-0.06,4.3,-4.22,9.1,3.64,253.2,0.9468,94.54,90.38
2015-01-12,46.5,7.0,-0.86,4.4,-4.23,0.0,3.63,194.7,1.2079,72.25,90.59
2015-01-13,46.5,7.0,1.61,6.41,-1.33,0.2,4.42,210.4,1.9445,70.85,89.82
2015-01-14,46.5,7.0,1.54,3.26,-0.64,5.29,4.53,217.7,0.8434,94.61,89.8
2015-01-15,46.5,7.0,1.05,5.48,-1.05,0.0,2.91,185.4,1.1786,80.08,89.12
2015-01-16,46.5,7.0,1.37,5.62,-1.61,12.81,2.06,196.6,0.7186,87.2,88.61
2015-01-17,46.5,7.0,-2.36,-0.65,-4.18,10.93,1.88,291.9,0.661,97.85,89.23
2015-01-18,46.5,7.0,-5.59,-0.54,-9.66,0.02,1.98,141.9,1.5319,85.28,89.19
2015-01-19,46.5,7.0,-3.06,0.46,-8.25,2.68,1.84,150.4,0.9967,85.4,88.8
2015-01-20,46.5,7.0,-3.22,-0.29,-6.11,2.46,1.33,75.1,0.9576,94.04,88.69
2015-01-21,46.5,7.0,-4.28,0.07,-6.9,0.07,1.94,106.9,1.1357,87.22,88.43
2015-01-22,46.5,7.0,-3.46,0.05,-6.16,0.62,1.42,111.4,1.1441,90.8,88.86
2015-01-23,46.5,7.0,-5.44,-2.1,-7.67,0.25,2.99,40.9,0.8186,97.69,89.51
2015-01-24,46.5,7.0,-5.73,-1.93,-8.34,2.3,1.9,9.6,1.0651,96.12,89.77
2015-01-25,46.5,7.0,-5.96,-3.4,-8.23,0.85,3.56,37.5,1.3723,95.13,90.24
2015-01-26,46.5,7.0,-5.03,-1.46,-8.21,6.4,1.92,150.6,0.7632,93.8,90.14
2015-01-27,46.5,7.0,-4.28,-1.85,-8.01,2.38,1.74,20.3,1.0438,95.89,89.96
2015-01-28,46.5,7.0,-5.04,-0.53,-10.21,3.56,3.33,192.5,1.146,86.76,89.43
2015-01-29,46.5,7.0,-0.74,0.41,-1.72,13.23,5.48,211.4,0.6396,95.23,87.54
2015-01-30,46.5,7.0,-4.66,-1.24,-7.2,10.63,4.56,240.1,1.0901,97.36,86.31
2015-01-31,46.5,7.0,-7.13,-2.5,-11.54,4.06,2.45,210.4,1.0999,96.03,86.63
2015-02-01,46.5,7.0,-6.99,-3.6,-9.9,6.97,3.02,244.7,0.9206,98.76,87.47
2015-02-02,46.5,7.0,-6.58,-2.9,-9.17,3.7,2.13,236.2,1.237,98.34,88.19
2015-02-03,46.5,7.0,-8.84,-2.69,-13.48,0.02,2.16,67.3,1.53,89.88,87.82
2015-02-04,46.5,7.0,-9.14,-5.52,-14.07,0.2,3.92,48.5,1.0738,92.79,88.18
2015-02-05,46.5,7.0,-8.88,-7.01,-11.33,0.85,5.75,42.8,0.7274,97.95,88.33
2015-02-06,46.5,7.0,-7.68,-3.87,-11.93,0.33,4.81,47.3,1.0848,97.84,88.58
2015-02-07,46.5,7.0,-9.32,-2.58,-13.65,0.02,2.85,67.6,1.7621,95.41,89.63
2015-02-08,46.5,7.0,-8.81,-3.58,-14.23,0.23,4.43,48.3,2.0016,95.6,90.06
2015-02-09,46.5,7.0,-8.3,-0.59,-15.1,0.0,2.99,61.9,2.6412,89.31,90.45
2015-02-10,46.5,7.0,-4.88,0.24,-10.69,0.0,2.55,73.6,3.1829,80.0,90.17
2015-02-11,46.5,7.0,-0.71,3.2,-4.38,0.0,2.4,147.7,3.2045,50.33,90.07
2015-02-12,46.5,7.0,-0.21,3.81,-4.24,0.0,2.24,150.9,3.1361,45.8,89.9
2015-02-13,46.5,7.0,-0.16,2.39,-2.99,0.19,2.05,176.0,2.4382,65.52,89.55
2015-02-14,46.5,7.0,0.37,2.12,-1.81,4.66,2.06,164.9,2.1919,89.09,88.83
2015-02-15,46.5,7.0,-0.76,1.13,-5.27,2.31,1.72,89.0,1.9634,93.83,88.78
2015-02-16,46.5,7.0,-2.46,2.29,-6.9,0.03,1.87,118.7,2.4497,85.03,89.44
2015-02-17,46.5,7.0,-1.93,1.66,-5.95,0.02,2.11,69.3,2.2901,86.27,90.51
2015-02-18,46.5,7.0,-3.64,1.17,-7.26,0.0,2.42,86.3,2.1847,91.57,90.93
2015-02-19,46.5,7.0,-2.16,2.91,-5.9,0.0,2.61,179.1,3.4654,73.54,90.58
2015-02-20,46.5,7.0,-1.84,4.07,-5.56,0.01,3.21,187.2,3.6732,82.14,89.54
