date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,37.5,14.5,4.01,8.76,0.34,1.33,5.6,27.8,1.8451,81.98,96.49
2015-01-02,37.5,14.5,2.7,9.68,-1.9,0.0,3.8,5.8,2.7595,79.51,97.29
2015-01-03,37.5,14.5,5.99,13.5,0.99,0.02,4.0,325.0,2.7502,89.9,97.41
2015-01-04,37.5,14.5,10.4,14.62,6.8,1.13,5.99,315.9,1.8338,90.0,96.55
2015-01-05,37.5,14.5,6.15,9.83,0.62,1.58,6.67,4.1,2.255,70.39,96.8
2015-01-06,37.5,14.5,4.88,12.3,-0.08,0.0,4.88,329.5,2.4168,77.05,96.9
2015-01-07,37.5,14.5,6.62,13.53,1.95,0.0,2.17,304.3,3.0737,83.98,97.42
2015-01-08,37.5,14.5,7.1,13.68,3.39,0.05,2.51,323.0,2.4002,87.38,97.81
2015-01-09,37.5,14.5,6.59,13.36,1.93,0.02,3.34,314.7,2.6822,87.0,97.91
2015-01-10,37.5,14.5,8.83,15.88,4.47,0.0,4.19,325.9,2.8958,90.1,97.1
2015-01-11,37.5,14.5,10.79,18.52,6.45,0.0,4.19,310.0,3.1042,86.27,96.57
2015-01-12,37.5,14.5,9.2,14.28,2.82,0.04,4.94,352.6,2.8092,74.05,97.19
2015-01-13,37.5,14.5,7.32,15.08,1.21,0.0,2.75,349.7,3.3446,63.24,97.45
2015-01-14,37.5,14.5,7.49,16.35,1.17,0.0,3.02,321.1,3.006,66.39,96.89
2015-01-15,37.5,14.5,9.07,16.05,3.9,0.0,3.35,331.8,3.0427,77.83,96.86
2015-01-16,37.5,14.5,8.25,13.68,4.15,0.01,2.49,186.6,2.6045,88.14,96.72
2015-01-17,37.5,14.5,10.69,16.6,6.81,0.29,3.36,161.8,2.8462,90.75,96.53
2015-01-18,37.5,14.5,10.85,14.74,8.21,4.48,3.92,165.0,0.8203,93.91,96.1
2015-01-19,37.5,14.5,8.97,12.01,7.35,0.64,2.96,219.0,1.7873,90.99,95.82
2015-01-20,37.5,14.5,9.14,13.0,5.9,0.82,2.64,171.9,1.6877,91.15,95.53
2015-01-21,37.5,14.5,7.64,13.67,4.81,0.03,2.64,224.1,3.0804,87.5,95.8
2015-01-22,37.5,14.5,7.31,10.9,4.25,17.61,4.42,173.4,0.5266,96.02,95.28
2015-01-23,37.5,14.5,6.38,7.61,4.67,8.91,5.57,252.6,1.5768,93.1,94.66
2015-01-24,37.5,14.5,7.7,11.56,4.73,2.14,4.72,319.3,2.4768,87.88,94.99
2015-01-25,37.5,14.5,6.85,11.33,3.95,1.27,2.5,294.3,2.4737,84.72,95.48
2015-01-26,37.5,14.5,6.67,10.67,4.49,5.35,1.74,134.4,2.058,84.45,95.9
2015-01-27,37.5,14.5,4.98,8.96,2.51,1.2,3.02,334.2,2.6083,87.57,95.86
2015-01-28,37.5,14.5,3.45,8.03,0.86,3.01,4.7,322.0,1.5113,88.45,95.35
2015-01-29,37.5,14.5,5.74,10.81,2.95,1.17,5.1,316.4,2.9074,80.57,95.36
2015-01-30,37.5,14.5,8.74,11.46,6.62,6.43,7.84,237.7,1.4647,90.35,94.37
2015-01-31,37.5,14.5,9.99,13.27,6.35,12.67,6.47,238.2,1.3711,95.26,93.75
2015-02-01,37.5,14.5,7.05,10.33,3.59,4.3,6.84,265.5,1.9068,85.27,94.36
2015-02-02,37.5,14.5,4.48,7.48,0.99,1.69,6.81,273.4,3.096,81.75,95.11
2015-02-03,37.5,14.5,5.2,10.33,-0.22,1.79,5.31,222.1,2.1631,85.74,95.32
2015-02-04,37.5,14.5,7.7,14.06,2.68,0.09,4.79,197.8,3.2839,86.33,95.15
2015-02-05,37.5,14.5,9.23,15.92,2.82,1.39,4.25,210.2,2.5584,85.51,94.68
2015-02-06,37.5,14.5,5.31,10.02,2.03,1.92,6.12,252.3,2.443,84.54,95.24
2015-02-07,37.5,14.5,3.76,8.89,-0.14,1.15,3.67,264.5,3.073,87.03,96.04
2015-02-08,37.5,14.5,4.2,8.77,-0.07,4.26,4.57,277.9,2.309,91.39,95.64
2015-02-09,37.5,14.5,2.48,4.36,-0.01,2.78,8.88,353.1,2.4746,75.57,95.47
2015-02-10,37.5,14.5,4.7,10.15,0.83,0.2,6.5,352.3,3.1404,79.45,96.3
2015-02-11,37.5,14.5,6.21,12.51,1.81,0.0,3.39,4.7,3.4294,83.58,96.63
2015-02-12,37.5,14.5,7.15,11.95,3.24,0.06,2.36,105.3,3.1978,84.79,96.66
2015-02-13,37.5,14.5,6.94,12.1,1.63,0.05,2.13,120.4,3.0398,83.44,96.67
2015-02-14,37.5,14.5,6.63,9.17,4.14,0.68,2.61,142.0,1.9428,92.35,96.35
2015-02-15,37.5,14.5,8.05,11.79,5.61,0.32,2.26,213.5,2.6321,89.1,96.05
2015-02-16,37.5,14.5,7.96,11.47,5.17,4.27,3.36,154.6,2.1247,91.84,95.91
2015-02-17,37.5,14.5,8.46,10.29,5.69,18.57,5.56,96.4,0.7682,95.08,96.05
2015-02-18,37.5,14.5,7.79,9.77,6.4,16.39,7.29,94.3,1.9555,93.6,96.88
2015-02-19,37.5,14.5,7.11,12.23,2.72,0.3,2.56,71.9,2.8637,76.17,97.35
2015-02-20,37.5,14.5,6.05,12.36,-0.59,0.02,2.05,286.3,4.2485,78.93,97.0
2015-02-21,37.5,14.5,8.03,10.71,3.32,16.71,5.27,163.1,0.9077,91.82,95.82
