date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,46.5,13.0,-3.64,2.09,-10.07,0.0,1.69,344.8,1.5581,86.9,90.66
2015-01-02,46.5,13.0,1.63,4.74,-1.4,0.02,1.35,325.9,1.2746,82.39,90.46
2015-01-03,46.5,13.0,-1.19,2.64,-5.24,0.24,1.59,323.4,1.5494,85.13,89.93
2015-01-04,46.5,13.0,-2.48,0.29,-5.79,0.24,4.57,338.3,1.6514,77.04,89.62
2015-01-05,46.5,13.0,-3.98,1.34,-6.82,0.32,2.63,338.4,1.6783,74.22,90.07
2015-01-06,46.5,13.0,-2.94,2.37,-7.13,0.0,1.27,343.3,1.4388,71.44,89.94
2015-01-07,46.5,13.0,-1.64,2.11,-3.23,0.01,0.81,299.2,1.3625,76.32,90.27
2015-01-08,46.5,13.0,-1.84,2.32,-4.8,0.03,1.14,276.3,1.2593,87.67,90.47
2015-01-09,46.5,13.0,-0.02,2.44,-2.37,2.25,1.33,268.7,1.1962,84.67,90.21
2015-01-10,46.5,13.0,2.58,7.01,-1.58,3.76,1.54,280.8,1.4527,86.58,89.31
2015-01-11,46.5,13.0,0.48,3.76,-5.05,2.6,2.72,316.6,0.449,79.21,89.11
2015-01-12,46.5,13.0,-2.38,2.3,-5.57,0.29,1.65,273.0,1.8953,72.82,90.03
2015-01-13,46.5,13.0,-1.04,2.21,-2.87,0.08,1.13,221.5,2.0858,81.54,90.0
2015-01-14,46.5,13.0,-0.98,1.81,-3.19,0.31,1.24,260.6,1.589,93.85,89.47
2015-01-15,46.5,13.0,-0.83,2.13,-2.47,0.24,1.14,258.8,1.2828,79.75,89.49
2015-01-16,46.5,13.0,0.54,1.76,-1.65,5.01,1.9,194.5,0.6307,99.88,89.29
2015-01-17,46.5,13.0,2.37,3.66,0.85,21.66,2.57,184.2,0.2388,100.0,88.98
2015-01-18,46.5,13.0,0.19,2.59,-1.62,0.61,0.67,174.5,1.363,92.43,89.2
2015-01-19,46.5,13.0,-1.18,1.73,-3.78,0.04,0.81,239.8,1.5226,82.95,88.89
2015-01-20,46.5,13.0,-1.5,1.16,-3.56,0.01,0.7,339.2,1.8206,80.2,88.72
2015-01-21,46.5,13.0,-0.77,2.76,-2.88,1.77,1.18,67.0,1.1834,85.52,88.84
2015-01-22,46.5,13.0,-0.09,2.8,-1.88,2.36,1.13,47.3,1.2806,95.76,88.88
2015-01-23,46.5,13.0,-1.4,2.96,-3.87,0.03,4.05,358.8,1.5967,85.55,88.82
2015-01-24,46.5,13.0,-1.43,2.91,-3.65,0.1,3.54,352.0,1.9058,78.77,88.88
2015-01-25,46.5,13.0,-3.15,-0.04,-5.0,0.04,4.04,356.0,1.6517,76.38,89.27
2015-01-26,46.5,13.0,-3.98,0.65,-7.72,0.0,1.38,342.4,2.3371,73.63,89.65
2015-01-27,46.5,13.0,-3.87,0.63,-6.93,0.58,1.74,345.2,1.8098,77.44,89.1
2015-01-28,46.5,13.0,-4.62,1.29,-8.82,0.06,1.79,312.7,2.4144,80.01,89.03
2015-01-29,46.5,13.0,-4.14,-1.38,-6.56,2.43,1.05,175.0,1.3162,93.85,87.6
2015-01-30,46.5,13.0,-4.73,-1.99,-8.59,11.44,2.29,356.4,0.2818,89.86,85.63
2015-01-31,46.5,13.0,-5.89,-0.61,-10.02,0.29,1.33,341.6,2.1386,85.46,86.36
2015-02-01,46.5,13.0,-5.14,-0.92,-9.07,0.78,1.75,0.6,0.9535,86.09,86.82
2015-02-02,46.5,13.0,-5.64,-0.74,-9.71,0.17,1.27,304.1,2.347,78.95,87.58
2015-02-03,46.5,13.0,-4.7,-2.37,-6.79,1.09,1.16,77.9,1.8845,88.93,87.92
2015-02-04,46.5,13.0,-5.53,-0.07,-10.79,0.07,2.65,20.5,2.4696,91.07,88.14
2015-02-05,46.5,13.0,-5.76,-4.24,-7.5,6.22,4.76,40.6,0.6554,90.95,88.59
2015-02-06,46.5,13.0,-5.14,-2.31,-9.41,1.61,5.44,28.8,0.8712,87.23,88.65
2015-02-07,46.5,13.0,-6.18,0.63,-11.95,0.03,2.05,354.8,2.7698,79.67,89.41
2015-02-08,46.5,13.0,-7.8,-2.21,-11.21,0.28,3.93,352.6,2.1763,81.4,88.86
2015-02-09,46.5,13.0,-6.7,-0.63,-11.47,0.05,3.43,344.8,2.2896,80.98,89.36
2015-02-10,46.5,13.0,-2.34,4.08,-6.57,0.04,2.72,344.3,2.6362,85.76,89.84
2015-02-11,46.5,13.0,1.45,7.08,-2.56,0.0,1.0,335.4,3.0991,71.68,90.04
2015-02-12,46.5,13.0,0.01,3.5,-2.09,0.1,0.97,206.1,2.7506,83.72,89.97
2015-02-13,46.5,13.0,-1.41,2.22,-3.14,0.21,1.16,225.0,2.5397,93.87,89.74
2015-02-14,46.5,13.0,-1.22,1.75,-3.36,0.53,1.14,212.8,1.7981,96.15,89.25
2015-02-15,46.5,13.0,-0.1,2.85,-1.69,1.54,1.09,163.1,1.1815,96.45,89.16
2015-02-16,46.5,13.0,0.42,4.36,-2.08,0.08,1.27,79.8,2.3916,86.46,89.67
2015-02-17,46.5,13.0,-0.24,5.91,-4.85,0.0,1.49,37.6,3.2006,81.54,90.34
2015-02-18,46.5,13.0,-1.17,5.22,-6.82,0.0,1.39,11.0,3.3713,82.13,90.93
2015-02-19,46.5,13.0,0.48,5.6,-2.96,0.0,1.3,257.7,3.6823,78.88,90.52
2015-02-20,46.5,13.0,0.48,5.06,-2.39,0.03,1.5,220.5,3.4886,83.66,89.75
2015-02-21,46.5,13.0,-1.3,0.95,-3.27,1.96,2.12,197.3,1.4844,94.81,88.59
2015-02-22,46.5,13.0,-0.82,2.28,-2.92,4.81,2.72,13.3,1.4198,90.19,88.12
2015-02-23,46.5,13.0,0.4,4.36,-3.63,0.93,1.47,326.9,2.3554,91.7,88.21
2015-02-24,46.5,13.0,0.77,3.44,-1.29,6.3,2.7,13.9,1.0164,86.27,88.16
2015-02-25,46.5,13.0,-0.84,2.92,-3.39,0.84,4.4,2.2,2.3278,76.97,88.87
2015-02-26,46.5,13.0,-0.44,3.94,-3.79,0.08,1.63,12.8,2.3798,77.02,89.33
2015-02-27,46.5,13.0,0.86,4.8,-1.98,0.19,1.0,159.4,2.9554,84.13,88.91
2015-02-28,46.5,13.0,0.76,5.43,-3.02,0.22,1.55,36.7,2.8495,79.95,89.31
2015-03-01,46.5,13.0,0.43,3.2,-1.21,0.43,1.66,208.8,2.1665,95.87,89.11
2015-03-02,46.5,13.0,1.38,3.98,-0.27,3.38,1.27,236.5,1.182,90.91,88.74
2015-03-03,46.5,13.0,0.65,5.75,-3.61,0.15,1.71,291.8,3.9814,66.96,89.68
2015-03-04,46.5,13.0,0.91,4.43,-2.0,0.82,1.54,29.0,3.0833,75.7,89.7
2015-03-05,46.5,13.0,-1.06,2.49,-4.04,0.17,5.87,15.8,3.647,67.83,89.79
2015-03-06,46.5,13.0,-1.94,3.46,-5.38,0.06,3.28,11.2,4.026,72.92,90.43
2015-03-07,46.5,13.0,-0.18,7.12,-7.58,0.03,1.9,20.4,4.3961,74.96,90.57
2015-03-08,46.5,13.0,2.04,7.15,-2.44,0.0,1.43,64.8,4.3202,62.38,90.35
2015-03-09,46.5,13.0,2.09,6.08,-1.9,0.0,0.87,45.3,2.9755,68.22,90.17
2015-03-10,46.5,13.0,4.64,10.95,0.44,0.0,1.12,28.2,4.4047,66.39,90.05
2015-03-11,46.5,13.0,2.94,9.27,-3.2,0.25,2.09,348.2,2.5464,69.02,89.71
2015-03-12,46.5,13.0,0.77,6.86,-3.4,0.03,2.84,4.7,3.8897,66.97,89.81
2015-03-13,46.5,13.0,1.11,5.17,-1.93,0.16,1.45,168.5,4.4206,74.77,89.53
2015-03-14,46.5,13.0,1.15,4.71,-1.09,0.55,1.33,173.2,3.7258,86.48,89.66
2015-03-15,46.5,13.0,0.87,4.69,-1.61,0.62,1.69,120.1,2.0033,86.3,90.15
2015-03-16,46.5,13.0,1.28,4.48,-1.01,4.89,1.74,83.0,1.6613,90.82,90.45
2015-03-17,46.5,13.0,4.2,9.92,0.33,0.15,1.67,81.6,2.6618,83.18,90.42
2015-03-18,46.5,13.0,4.7,10.13,0.8,0.07,1.28,178.4,4.2986,77.99,90.03
2015-03-19,46.5,13.0,5.28,10.37,2.01,0.05,1.25,160.1,4.6387,74.82,89.9
2015-03-20,46.5,13.0,4.04,8.57,1.14,0.12,1.55,197.1,4.2259,83.56,89.93
2015-03-21,46.5,13.0,2.71,8.08,-0.95,1.17,2.11,207.7,2.8963,87.92,89.43
2015-03-22,46.5,13.0,2.98,7.62,-0.17,3.7,1.58,82.3,2.082,85.59,89.33
2015-03-23,46.5,13.0,4.37,9.13,1.31,0.06,1.36,153.6,3.0566,78.44,89.38
2015-03-24,46.5,13.0,3.64,8.33,-0.05,0.37,1.62,199.2,2.9556,84.26,89.06
2015-03-25,46.5,13.0,2.59,5.85,-0.54,13.8,2.22,46.1,1.753,93.68,88.51
2015-03-26,46.5,13.0,3.05,5.08,1.65,29.58,1.47,59.9,1.5552,96.64,88.51
2015-03-27,46.5,13.0,2.01,4.57,-0.8,7.12,3.49,358.0,2.0244,83.4,88.81
2015-03-28,46.5,13.0,3.65,9.64,-2.12,0.04,2.36,357.0,5.1523,62.56,89.28
2015-03-29,46.5,13.0,4.91,10.42,0.84,0.18,1.81,215.1,3.984,75.75,88.88
2015-03-30,46.5,13.0,5.08,11.5,-0.73,1.76,1.94,265.9,3.0658,81.53,88.25
2015-03-31,46.5,13.0,4.69,11.5,-0.62,1.3,3.0,232.4,3.6118,78.67,88.52
2015-04-01,46.5,13.0,1.56,5.95,-1.68,0.45,3.28,334.2,4.2353,62.63,88.88
2015-04-02,46.5,13.0,1.59,6.46,-2.64,2.19,2.98,249.8,3.1147,70.52,89.01
2015-04-03,46.5,13.0,1.09,7.43,-4.03,0.19,2.28,310.2,5.7977,65.08,89.33
2015-04-04,46.5,13.0,0.47,2.53,-1.53,1.3,1.49,161.4,2.5471,84.98,88.86
2015-04-05,46.5,13.0,-0.12,4.04,-3.52,0.14,3.31,31.5,3.8726,70.42,89.02
2015-04-06,46.5,13.0,-0.84,3.47,-4.75,0.54,2.86,4.9,4.0536,67.6,89.58
2015-04-07,46.5,13.0,-0.43,5.26,-5.07,0.18,3.56,2.2,5.7581,68.16,90.33
2015-04-08,46.5,13.0,2.49,9.36,-3.82,0.0,2.64,352.0,5.3357,70.09,90.36
2015-04-09,46.5,13.0,5.92,12.18,-0.19,0.0,1.6,215.7,5.8826,72.32,90.52
2015-04-10,46.5,13.0,7.63,13.7,3.24,0.01,1.86,207.1,6.0281,80.34,90.32
2015-04-11,46.5,13.0,7.54,12.82,2.48,1.0,1.87,225.6,5.4125,84.11,90.12
2015-04-12,46.5,13.0,8.63,14.83,1.43,0.02,1.97,239.5,5.2788,74.74,90.6
2015-04-13,46.5,13.0,11.09,17.6,4.68,0.09,1.38,286.0,5.953,69.01,90.42
2015-04-14,46.5,13.0,10.09,16.21,5.4,0.05,1.26,332.8,5.6578,63.07,90.34
2015-04-15,46.5,13.0,10.01,16.54,3.5,0.0,2.18,233.5,6.343,68.93,90.07
2015-04-16,46.5,13.0,11.09,17.61,6.08,0.04,2.08,217.1,5.9184,76.25,89.6
2015-04-17,46.5,13.0,6.69,7.84,5.63,3.74,1.61,214.7,1.8077,96.17,89.25
2015-04-18,46.5,13.0,5.0,9.62,-1.51,1.59,1.76,27.7,3.468,74.18,89.37
2015-04-19,46.5,13.0,4.1,10.02,-2.26,0.0,1.6,138.7,6.7078,61.9,89.7
2015-04-20,46.5,13.0,7.39,14.82,1.47,0.0,1.22,7.5,6.1111,60.51,89.76
2015-04-21,46.5,13.0,8.65,16.17,1.45,0.0,2.22,349.6,6.953,57.58,90.13
2015-04-22,46.5,13.0,10.45,17.29,4.51,0.01,2.01,230.8,7.0882,53.35,89.99
2015-04-23,46.5,13.0,8.15,11.77,4.06,7.22,2.52,165.6,3.426,72.93,89.43
2015-04-24,46.5,13.0,7.24,12.48,3.49,4.37,1.59,176.9,4.0176,81.61,89.41
2015-04-25,46.5,13.0,8.15,13.13,4.16,0.17,1.96,210.8,3.8496,87.81,89.44
2015-04-26,46.5,13.0,9.56,14.1,5.28,1.48,2.11,202.4,4.1834,85.75,89.14
2015-04-27,46.5,13.0,8.48,10.99,6.35,5.7,2.14,179.6,2.2253,91.32,88.72
2015-04-28,46.5,13.0,7.64,11.99,2.01,2.28,2.41,352.0,3.4783,77.57,88.56
2015-04-29,46.5,13.0,6.19,12.26,-1.47,0.06,2.13,194.7,6.3286,71.37,89.57
2015-04-30,46.5,13.0,7.01,9.73,4.63,3.21,1.45,198.8,2.8061,86.67,89.42
2015-05-01,46.5,13.0,7.13,9.46,5.44,4.9,2.59,200.0,1.3889,93.58,88.97
2015-05-02,46.5,13.0,10.92,16.78,6.34,2.35,1.62,204.3,4.9982,82.6,88.91
2015-05-03,46.5,13.0,9.57,11.48,8.06,3.32,1.64,194.8,2.1043,96.24,89.21
2015-05-04,46.5,13.0,11.65,15.96,7.95,0.81,1.7,205.4,3.2465,90.86,89.41
2015-05-05,46.5,13.0,13.15,17.82,9.03,0.06,1.89,213.0,5.2462,87.63,89.37
2015-05-06,46.5,13.0,13.03,17.61,7.92,3.81,1.85,215.3,4.5221,86.45,89.33
2015-05-07,46.5,13.0,12.52,17.94,5.62,0.55,1.87,134.2,7.057,71.2,89.68
2015-05-08,46.5,13.0,13.13,17.55,9.25,2.61,1.73,165.8,5.6585,72.87,89.64
2015-05-09,46.5,13.0,12.27,18.11,6.36,3.23,1.75,28.4,4.4659,77.3,89.75
2015-05-10,46.5,13.0,12.9,19.11,6.77,0.11,1.33,336.8,7.032,64.17,90.22
