date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,37.5,17.5,12.51,13.64,10.18,3.86,10.05,59.5,1.5624,71.18,101.86
2015-01-02,37.5,17.5,13.46,13.98,12.72,0.34,9.12,18.5,2.0498,68.06,102.56
2015-01-03,37.5,17.5,15.01,15.74,14.13,0.02,7.12,320.4,2.689,76.4,102.72
2015-01-04,37.5,17.5,15.8,16.25,15.07,0.73,8.31,316.3,1.6814,77.49,101.81
2015-01-05,37.5,17.5,12.24,14.58,11.16,5.07,14.14,1.0,1.8007,61.04,102.08
2015-01-06,37.5,17.5,12.59,14.24,11.66,0.21,12.74,348.1,2.159,62.55,102.15
2015-01-07,37.5,17.5,12.26,12.63,11.89,0.0,7.73,5.9,2.9578,64.61,102.93
2015-01-08,37.5,17.5,13.21,13.71,12.15,0.41,2.18,325.0,1.9572,67.17,103.34
2015-01-09,37.5,17.5,14.6,15.33,13.63,0.11,3.64,295.3,2.1982,68.86,103.34
2015-01-10,37.5,17.5,15.39,16.08,14.79,0.01,7.66,301.5,2.9554,78.02,102.4
2015-01-11,37.5,17.5,16.01,16.48,15.36,0.0,5.37,259.5,2.6213,86.16,101.86
2015-01-12,37.5,17.5,14.35,16.4,13.49,0.24,12.02,2.5,2.9983,65.7,102.54
2015-01-13,37.5,17.5,14.5,15.14,14.13,0.0,7.58,348.6,3.1807,62.12,102.79
2015-01-14,37.5,17.5,15.09,15.78,14.64,0.0,4.78,317.2,3.0425,64.45,102.24
2015-01-15,37.5,17.5,14.92,15.2,14.79,0.0,5.42,332.9,3.2074,73.5,102.22
2015-01-16,37.5,17.5,15.14,15.35,14.79,0.0,4.74,227.2,2.7466,80.49,102.23
2015-01-17,37.5,17.5,15.77,16.11,15.36,0.05,7.85,178.9,2.9842,85.26,102.17
2015-01-18,37.5,17.5,15.95,16.16,15.54,2.6,10.34,167.5,0.9946,85.31,101.81
