date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,37.5,8.5,11.93,13.32,8.87,4.61,9.85,358.3,2.3981,72.2,102.76
2015-01-02,37.5,8.5,13.03,13.52,12.61,0.49,5.62,341.6,2.1156,67.48,103.23
2015-01-03,37.5,8.5,15.29,15.74,13.78,0.02,10.28,285.0,2.5949,77.73,103.29
2015-01-04,37.5,8.5,15.78,16.13,15.37,0.18,12.04,294.6,2.6731,80.36,102.74
2015-01-05,37.5,8.5,15.01,15.48,14.31,0.21,5.19,335.0,2.5018,80.0,102.81
2015-01-06,37.5,8.5,13.97,14.58,13.25,0.0,4.21,254.1,2.6621,75.35,102.63
2015-01-07,37.5,8.5,14.39,14.92,13.81,0.0,2.53,283.0,1.5883,73.91,102.92
2015-01-08,37.5,8.5,14.48,15.01,13.77,0.0,3.22,307.4,2.2097,73.46,103.48
2015-01-09,37.5,8.5,15.06,15.57,14.07,0.0,8.62,297.7,1.8168,74.4,103.8
2015-01-10,37.5,8.5,15.65,15.76,15.51,0.0,10.76,283.9,2.8534,82.36,103.11
2015-01-11,37.5,8.5,15.59,16.04,14.71,0.21,9.45,287.0,2.8121,81.98,102.52
2015-01-12,37.5,8.5,14.44,14.92,13.86,0.05,6.03,307.9,2.1031,74.58,103.16
2015-01-13,37.5,8.5,14.27,15.39,13.18,0.0,3.68,200.5,3.1567,65.61,102.8
2015-01-14,37.5,8.5,15.32,15.72,14.9,0.12,4.99,265.0,2.922,83.08,102.47
2015-01-15,37.5,8.5,15.59,16.91,14.41,0.14,4.45,180.9,3.0996,78.18,102.24
2015-01-16,37.5,8.5,16.38,17.26,15.21,0.41,5.06,209.6,3.1003,79.92,101.67
2015-01-17,37.5,8.5,14.58,15.75,12.0,4.22,6.17,300.4,1.7314,74.96,101.85
2015-01-18,37.5,8.5,12.47,13.52,11.09,7.9,5.38,332.7,1.291,75.97,101.65
2015-01-19,37.5,8.5,13.54,15.29,12.09,0.03,5.21,184.4,2.759,64.24,101.01
2015-01-20,37.5,8.5,13.65,14.23,13.24,3.07,6.24,249.1,2.1946,70.19,100.7
