date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,40.5,16.0,-0.14,4.86,-3.58,0.01,5.51,25.6,1.5365,77.13,96.86
2015-01-02,40.5,16.0,1.59,8.39,-3.96,0.0,4.04,342.2,2.1245,88.97,97.25
2015-01-03,40.5,16.0,6.08,13.21,2.12,0.01,4.14,268.5,2.203,86.02,97.03
2015-01-04,40.5,16.0,7.9,14.1,1.55,0.44,5.83,310.0,1.6512,84.44,96.27
2015-01-05,40.5,16.0,1.11,5.0,-1.45,0.47,6.19,354.4,1.4702,68.01,96.81
2015-01-06,40.5,16.0,1.68,6.76,-2.06,0.23,5.54,334.2,1.3481,69.9,96.68
2015-01-07,40.5,16.0,2.55,8.79,-2.12,0.0,1.82,354.8,2.5699,73.52,97.32
2015-01-08,40.5,16.0,4.73,10.11,1.03,0.18,1.6,261.7,1.5562,88.86,97.67
2015-01-09,40.5,16.0,5.99,12.3,2.11,0.04,3.37,265.8,1.687,90.08,97.57
2015-01-10,40.5,16.0,8.81,16.33,4.5,0.06,5.4,263.1,2.3345,85.78,96.64
2015-01-11,40.5,16.0,9.42,14.77,5.88,0.86,6.33,261.5,2.3371,89.92,96.05
2015-01-12,40.5,16.0,4.42,9.53,-0.01,0.07,5.18,348.0,2.7715,66.71,97.18
2015-01-13,40.5,16.0,4.89,13.9,-0.64,0.0,2.7,268.9,2.8985,62.8,97.25
2015-01-14,40.5,16.0,4.93,13.6,-0.48,0.0,3.78,268.0,2.5898,69.07,96.64
2015-01-15,40.5,16.0,6.51,13.92,1.49,0.01,2.72,274.2,2.7331,81.83,96.66
2015-01-16,40.5,16.0,6.21,14.29,0.22,0.0,2.67,222.9,2.7766,80.86,96.54
2015-01-17,40.5,16.0,8.73,15.97,3.8,0.26,3.83,212.7,2.5063,83.5,96.36
2015-01-18,40.5,16.0,8.55,12.36,5.94,16.98,3.1,182.1,1.1489,96.07,96.09
2015-01-19,40.5,16.0,8.01,11.81,4.72,6.29,1.8,163.7,2.117,92.59,95.67
2015-01-20,40.5,16.0,7.58,11.45,4.91,1.77,2.85,176.2,1.2355,92.88,95.5
