date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,44.5,14.5,4.02,6.26,1.61,0.01,7.61,47.8,1.6222,80.17,102.96
2015-01-02,44.5,14.5,9.17,10.45,6.57,0.0,4.56,346.8,1.8216,75.52,102.69
2015-01-03,44.5,14.5,10.49,11.36,9.66,0.31,4.18,269.5,1.6925,77.66,102.09
2015-01-04,44.5,14.5,11.26,12.32,10.25,0.6,6.31,14.9,1.9726,69.59,101.71
2015-01-05,44.5,14.5,9.67,10.69,8.56,0.0,5.6,351.4,1.944,56.08,102.36
2015-01-06,44.5,14.5,8.75,9.91,7.48,0.0,4.56,73.9,1.5122,63.76,102.2
2015-01-07,44.5,14.5,9.48,10.24,8.42,0.01,3.22,108.2,0.9523,61.56,102.61
2015-01-08,44.5,14.5,10.7,11.3,10.31,0.04,1.91,227.1,1.0738,67.39,102.86
2015-01-09,44.5,14.5,10.53,11.13,10.04,0.07,4.31,269.0,0.7692,83.45,102.66
2015-01-10,44.5,14.5,11.66,12.32,10.87,0.08,4.7,246.2,1.2458,86.42,101.62
2015-01-11,44.5,14.5,11.79,13.95,9.33,3.94,6.65,280.0,1.2317,84.64,101.17
2015-01-12,44.5,14.5,11.1,12.54,9.15,0.39,3.05,196.7,1.6075,52.44,102.42
2015-01-13,44.5,14.5,11.81,12.52,11.02,0.0,3.85,249.1,2.2596,68.36,102.35
2015-01-14,44.5,14.5,12.01,12.68,11.37,0.06,4.19,249.4,1.9176,78.02,101.71
2015-01-15,44.5,14.5,11.73,12.61,10.88,0.21,3.9,236.4,1.697,82.05,101.71
2015-01-16,44.5,14.5,12.74,13.58,11.9,0.1,6.94,165.4,1.7424,83.6,101.47
2015-01-17,44.5,14.5,13.41,13.96,12.79,2.23,8.66,160.7,1.5065,87.68,101.11
2015-01-18,44.5,14.5,11.94,12.73,10.5,0.38,2.18,238.0,1.3891,79.71,101.2
2015-01-19,44.5,14.5,10.35,10.92,9.37,0.02,3.36,45.2,2.3062,69.49,100.9
2015-01-20,44.5,14.5,10.74,11.24,10.26,5.3,3.3,99.5,0.7594,77.69,100.63
2015-01-21,44.5,14.5,11.6,12.19,11.27,2.82,3.04,122.7,1.2638,82.64,100.71
2015-01-22,44.5,14.5,11.74,12.42,10.57,7.58,4.05,93.2,1.122,82.3,100.68
2015-01-23,44.5,14.5,9.35,10.57,8.32,1.52,12.37,49.0,0.7632,81.13,100.25
2015-01-24,44.5,14.5,8.02,8.78,7.05,1.58,9.87,42.0,2.0098,76.52,100.71
2015-01-25,44.5,14.5,7.42,8.02,6.81,0.79,9.14,44.7,1.47,73.47,101.3
2015-01-26,44.5,14.5,6.7,7.53,5.74,0.07,8.46,49.7,2.183,73.18,101.8
2015-01-27,44.5,14.5,6.77,7.59,5.74,0.65,5.95,28.1,1.4134,73.31,101.23
2015-01-28,44.5,14.5,6.84,7.74,5.85,0.25,7.66,43.4,2.5243,71.9,101.16
2015-01-29,44.5,14.5,8.38,9.83,6.22,8.96,5.84,193.1,0.8033,70.53,99.8
2015-01-30,44.5,14.5,8.69,11.53,5.42,30.22,9.23,232.8,1.0838,86.69,97.42
2015-01-31,44.5,14.5,8.51,9.59,5.91,2.12,4.89,147.8,2.3249,69.12,98.23
2015-02-01,44.5,14.5,6.98,8.44,5.92,12.47,2.31,344.4,1.1712,83.91,98.51
2015-02-02,44.5,14.5,6.73,8.27,5.45,0.32,3.24,29.4,2.6597,65.98,99.66
2015-02-03,44.5,14.5,9.41,10.19,8.55,1.67,4.67,171.6,1.343,64.97,99.93
2015-02-04,44.5,14.5,8.59,9.69,7.26,11.19,8.5,83.7,0.9703,85.42,99.76
2015-02-05,44.5,14.5,7.6,8.8,6.97,24.06,14.55,74.7,0.8369,81.86,99.94
2015-02-06,44.5,14.5,5.99,6.87,5.33,20.04,15.83,64.8,0.9403,79.82,100.03
2015-02-07,44.5,14.5,4.66,5.33,3.82,1.03,10.54,61.0,2.0047,78.95,101.4
2015-02-08,44.5,14.5,6.3,8.21,4.57,0.05,6.84,35.4,2.1398,67.24,101.07
2015-02-09,44.5,14.5,5.58,7.39,3.98,0.05,7.5,7.7,2.6762,64.64,101.79
2015-02-10,44.5,14.5,9.06,10.58,7.71,0.05,4.49,21.6,2.3671,65.63,101.97
2015-02-11,44.5,14.5,8.52,10.4,7.28,0.0,4.59,60.1,3.2021,73.95,102.19
2015-02-12,44.5,14.5,8.29,10.01,7.2,0.0,4.61,81.5,2.0155,70.67,102.14
2015-02-13,44.5,14.5,8.57,9.23,7.26,0.02,1.03,120.5,1.9649,69.11,102.0
2015-02-14,44.5,14.5,10.29,11.42,9.29,0.01,3.88,160.3,1.603,69.55,101.45
2015-02-15,44.5,14.5,10.88,11.96,10.09,0.06,6.11,129.8,2.9971,74.67,101.15
2015-02-16,44.5,14.5,10.18,12.43,8.61,0.11,6.59,79.3,3.2606,78.54,101.51
2015-02-17,44.5,14.5,8.11,10.08,5.39,0.0,8.62,65.8,3.5086,77.95,102.29
2015-02-18,44.5,14.5,6.17,8.25,4.7,0.0,8.4,71.1,3.7838,67.26,103.11
2015-02-19,44.5,14.5,7.67,8.78,5.96,0.0,2.01,66.1,3.81,53.72,102.83
2015-02-20,44.5,14.5,8.9,9.78,7.96,0.0,1.99,313.9,3.7142,54.99,102.02
2015-02-21,44.5,14.5,10.26,11.17,9.02,0.04,6.08,171.1,2.7154,71.74,100.76
2015-02-22,44.5,14.5,10.41,11.56,8.84,29.95,8.22,95.6,0.7838,89.17,99.52
2015-02-23,44.5,14.5,10.74,12.47,8.84,4.99,5.87,93.6,1.734,88.17,99.9
2015-02-24,44.5,14.5,9.99,10.92,7.9,14.93,5.19,75.8,1.1102,88.42,99.82
2015-02-25,44.5,14.5,8.62,9.99,7.87,1.97,12.62,50.6,1.8638,76.31,100.4
2015-02-26,44.5,14.5,9.15,10.84,8.21,1.31,7.89,64.0,2.4139,76.28,101.2
2015-02-27,44.5,14.5,9.75,11.55,7.85,0.0,4.49,48.5,3.7714,73.71,100.79
2015-02-28,44.5,14.5,8.85,10.59,7.58,0.0,6.41,55.4,3.4769,77.01,101.2
2015-03-01,44.5,14.5,9.71,11.09,8.08,0.0,2.61,247.3,3.2741,74.9,101.29
2015-03-02,44.5,14.5,11.65,12.65,10.72,4.0,5.91,221.1,1.4347,89.39,100.86
2015-03-03,44.5,14.5,11.36,12.65,10.14,0.04,4.14,78.9,4.1755,72.77,101.68
2015-03-04,44.5,14.5,10.46,12.51,6.31,12.57,6.67,100.9,1.5146,82.5,101.59
2015-03-05,44.5,14.5,7.49,8.18,6.31,8.3,16.67,44.2,1.9078,69.67,101.3
2015-03-06,44.5,14.5,7.61,8.56,6.79,0.16,12.42,37.5,3.9715,68.67,102.43
2015-03-07,44.5,14.5,7.91,9.55,6.32,0.0,10.02,45.1,4.5886,66.73,102.61
2015-03-08,44.5,14.5,8.13,10.54,6.46,0.0,9.24,66.5,4.4186,69.18,102.28
2015-03-09,44.5,14.5,8.41,10.68,6.4,0.0,4.9,67.1,4.3769,69.24,102.16
2015-03-10,44.5,14.5,9.7,11.89,7.66,0.0,4.14,59.3,4.0625,71.51,101.99
2015-03-11,44.5,14.5,10.48,11.86,9.39,0.27,3.03,45.7,3.131,70.58,101.68
2015-03-12,44.5,14.5,9.11,10.29,7.81,0.0,7.61,41.5,3.061,67.49,101.81
2015-03-13,44.5,14.5,9.12,10.71,7.58,0.0,4.75,54.0,4.5473,65.73,101.64
2015-03-14,44.5,14.5,9.57,11.26,7.81,0.0,3.64,76.7,4.2862,67.54,101.75
2015-03-15,44.5,14.5,10.8,12.31,9.01,0.01,4.49,100.0,4.0985,71.78,102.17
2015-03-16,44.5,14.5,11.7,12.08,11.01,6.41,5.68,99.1,0.8021,79.89,102.32
2015-03-17,44.5,14.5,11.34,12.34,9.98,0.0,6.11,69.7,3.0679,79.92,102.19
2015-03-18,44.5,14.5,11.02,13.14,8.83,0.04,4.17,54.2,5.0213,74.58,101.99
2015-03-19,44.5,14.5,11.11,12.91,9.44,0.0,3.92,62.1,4.9421,68.86,101.96
2015-03-20,44.5,14.5,11.05,12.02,10.0,0.0,2.85,142.9,4.2406,58.44,102.08
2015-03-21,44.5,14.5,11.28,11.95,10.42,0.07,5.47,160.6,4.4098,66.23,101.6
2015-03-22,44.5,14.5,11.26,12.09,10.17,2.2,5.41,104.0,3.0406,82.77,101.15
2015-03-23,44.5,14.5,11.43,13.75,9.16,0.0,5.27,61.0,4.9414,75.29,101.16
2015-03-24,44.5,14.5,12.15,13.04,11.24,0.06,3.48,136.3,4.1916,81.3,100.95
2015-03-25,44.5,14.5,12.91,13.76,11.75,33.41,10.26,116.9,0.9989,86.52,99.97
2015-03-26,44.5,14.5,13.37,14.0,12.84,2.59,6.24,145.8,3.7409,91.61,100.21
2015-03-27,44.5,14.5,11.91,13.14,10.93,10.88,6.71,33.4,2.6698,82.12,100.37
2015-03-28,44.5,14.5,11.71,13.26,10.28,0.0,5.87,33.3,5.6186,66.56,101.16
2015-03-29,44.5,14.5,11.37,12.27,10.04,0.0,2.15,121.5,5.2265,58.63,100.9
2015-03-30,44.5,14.5,12.7,13.29,12.11,0.07,3.95,186.2,4.7467,87.34,100.17
2015-03-31,44.5,14.5,12.61,13.43,10.83,0.07,6.4,162.5,4.483,86.34,100.48
2015-04-01,44.5,14.5,12.53,14.51,10.2,0.13,4.41,23.3,4.8228,78.95,100.68
2015-04-02,44.5,14.5,11.86,13.36,9.94,0.06,4.75,157.5,5.8584,70.78,101.12
2015-04-03,44.5,14.5,10.95,12.48,9.17,0.01,4.64,73.0,6.3898,53.32,101.46
2015-04-04,44.5,14.5,9.85,11.15,7.61,10.98,7.52,134.3,1.3826,75.0,100.86
2015-04-05,44.5,14.5,8.84,10.08,7.28,4.93,11.9,53.4,2.8274,69.84,100.62
2015-04-06,44.5,14.5,8.85,10.28,7.3,0.07,9.25,37.2,5.5454,61.64,101.52
2015-04-07,44.5,14.5,8.83,10.84,6.49,0.21,8.1,28.8,4.2389,65.26,102.35
2015-04-08,44.5,14.5,11.3,12.73,9.6,0.01,3.96,351.8,4.2838,62.83,102.43
2015-04-09,44.5,14.5,11.63,13.68,9.68,0.0,3.33,26.1,6.1459,72.58,102.57
2015-04-10,44.5,14.5,12.11,13.18,10.88,0.0,3.76,146.0,6.2386,82.78,102.4
2015-04-11,44.5,14.5,12.29,12.93,11.39,0.0,2.91,175.8,5.0638,86.0,102.21
2015-04-12,44.5,14.5,14.48,17.29,12.26,0.0,1.97,6.2,5.8303,73.58,102.45
2015-04-13,44.5,14.5,15.15,16.17,14.37,0.0,1.82,331.6,6.5066,70.13,102.27
2015-04-14,44.5,14.5,14.86,16.93,13.6,0.0,3.29,56.0,5.1686,74.15,102.12
2015-04-15,44.5,14.5,15.02,15.89,14.16,0.0,2.39,152.6,6.3967,72.4,101.91
2015-04-16,44.5,14.5,14.65,15.29,13.85,0.01,3.0,171.6,5.3695,87.08,101.48
2015-04-17,44.5,14.5,14.47,15.05,14.04,2.27,2.62,174.6,2.3066,89.09,101.22
2015-04-18,44.5,14.5,12.13,13.94,10.14,9.71,6.81,63.7,1.529,82.99,101.18
2015-04-19,44.5,14.5,11.16,13.53,9.05,0.0,5.81,55.1,6.8782,60.61,101.66
2015-04-20,44.5,14.5,12.53,14.29,10.12,0.0,4.0,8.1,7.0507,67.79,101.63
2015-04-21,44.5,14.5,14.6,16.01,12.81,0.0,2.98,334.3,6.8976,70.44,101.9
2015-04-22,44.5,14.5,15.99,17.3,14.83,0.0,1.77,235.7,6.9062,62.53,101.78
2015-04-23,44.5,14.5,14.98,15.82,13.85,0.05,4.13,162.7,4.7402,82.89,101.34
2015-04-24,44.5,14.5,15.26,16.37,14.25,2.31,2.32,152.3,4.8089,84.82,101.24
2015-04-25,44.5,14.5,14.45,15.18,13.49,0.15,4.4,151.9,5.8169,89.42,101.37
2015-04-26,44.5,14.5,14.7,15.27,14.05,0.11,3.8,162.4,4.0471,92.64,101.03
2015-04-27,44.5,14.5,15.3,16.49,14.4,5.63,6.28,140.7,2.911,87.3,100.43
2015-04-28,44.5,14.5,14.2,14.57,13.9,9.13,3.66,230.8,2.6736,86.18,100.19
2015-04-29,44.5,14.5,14.59,16.22,13.11,0.0,3.6,56.3,6.5501,62.89,101.41
2015-04-30,44.5,14.5,14.16,14.99,13.31,0.1,2.59,173.7,4.3138,82.9,101.33
2015-05-01,44.5,14.5,14.89,15.69,13.94,1.95,5.85,185.4,4.1753,88.62,101.06
2015-05-02,44.5,14.5,15.31,16.13,14.08,3.71,3.74,193.4,4.7959,87.49,100.8
2015-05-03,44.5,14.5,15.88,16.58,15.38,0.36,4.68,157.0,3.8249,90.34,101.02
2015-05-04,44.5,14.5,16.68,17.72,15.54,0.13,2.74,150.0,3.8153,86.76,101.14
2015-05-05,44.5,14.5,17.65,18.73,16.43,0.01,3.21,134.9,5.8133,80.12,100.99
2015-05-06,44.5,14.5,17.83,18.49,17.22,0.23,2.82,165.0,5.5872,84.86,100.9
2015-05-07,44.5,14.5,18.88,20.81,17.24,0.0,4.35,59.4,7.2977,73.58,101.13
2015-05-08,44.5,14.5,18.76,20.74,16.96,0.0,2.37,93.1,7.6543,69.79,101.16
2015-05-09,44.5,14.5,19.49,21.53,17.74,0.14,3.05,16.7,7.2468,72.78,101.12
2015-05-10,44.5,14.5,18.89,20.56,17.39,2.39,4.35,25.1,7.3752,72.76,101.86
2015-05-11,44.5,14.5,18.49,20.29,16.71,0.0,3.5,64.9,7.5902,68.69,102.14
2015-05-12,44.5,14.5,17.77,19.41,16.26,0.0,2.41,99.3,7.5958,64.86,102.13
2015-05-13,44.5,14.5,18.27,18.78,17.48,0.01,2.16,180.0,5.9664,79.77,101.55
2015-05-14,44.5,14.5,18.73,19.63,18.04,0.0,3.98,172.0,7.2156,82.3,100.74
2015-05-15,44.5,14.5,19.12,20.95,18.14,1.03,6.19,107.7,3.097,81.48,100.4
2015-05-16,44.5,14.5,18.7,20.32,17.41,0.85,5.22,64.9,2.7072,81.29,101.19
2015-05-17,44.5,14.5,19.74,22.42,17.22,0.0,4.44,60.9,7.0886,76.12,101.39
2015-05-18,44.5,14.5,20.01,22.28,18.22,0.0,2.65,81.5,7.8766,71.16,100.92
2015-05-19,44.5,14.5,19.9,20.44,19.2,0.05,3.88,150.0,7.5905,78.71,100.49
2015-05-20,44.5,14.5,19.7,20.35,19.16,0.79,3.62,168.5,6.1807,83.11,100.54
2015-05-21,44.5,14.5,18.19,19.56,15.77,10.66,4.79,70.2,4.0774,80.04,100.92
2015-05-22,44.5,14.5,15.66,16.53,14.39,31.39,10.51,51.2,1.4448,79.36,100.71
2015-05-23,44.5,14.5,17.27,18.03,16.29,11.65,2.86,91.9,6.1937,69.67,100.71
2015-05-24,44.5,14.5,17.26,18.81,15.75,6.02,3.72,50.4,5.2229,76.91,100.95
2015-05-25,44.5,14.5,17.45,18.3,16.37,0.74,2.74,52.3,4.5629,71.11,100.87
2015-05-26,44.5,14.5,17.91,18.4,17.19,3.64,2.29,158.9,6.0763,76.99,100.65
2015-05-27,44.5,14.5,17.28,18.47,15.62,2.32,6.13,50.7,6.8635,64.04,101.17
2015-05-28,44.5,14.5,16.48,17.64,14.86,0.01,3.86,10.7,8.1778,58.81,101.47
2015-05-29,44.5,14.5,18.65,19.39,17.41,0.0,1.32,237.0,8.3429,53.66,101.23
2015-05-30,44.5,14.5,19.0,19.45,18.08,0.0,2.52,192.1,8.0321,76.43,101.13
2015-05-31,44.5,14.5,20.14,21.53,18.97,0.21,2.25,127.4,7.8756,71.49,101.35
2015-06-01,44.5,14.5,20.58,21.37,19.61,0.24,1.26,165.4,7.8638,70.81,101.43
2015-06-02,44.5,14.5,21.42,22.49,20.28,0.15,1.81,291.7,7.9368,68.96,101.55
2015-06-03,44.5,14.5,22.73,24.25,21.18,0.0,2.64,337.9,8.1854,73.08,101.65
2015-06-04,44.5,14.5,24.15,26.31,22.27,0.01,3.09,48.6,7.6562,71.29,101.68
2015-06-05,44.5,14.5,23.91,25.94,22.06,0.0,4.39,52.2,8.1074,74.48,101.64
2015-06-06,44.5,14.5,23.92,26.01,21.39,0.01,2.65,51.4,8.249,72.91,101.67
2015-06-07,44.5,14.5,24.08,26.15,21.75,0.08,3.94,59.0,8.2258,73.24,101.58
2015-06-08,44.5,14.5,23.8,26.01,21.36,0.57,2.35,69.4,7.9795,72.15,101.2
2015-06-09,44.5,14.5,23.56,25.33,21.66,2.47,2.37,84.7,7.8031,73.63,101.07
2015-06-10,44.5,14.5,23.77,25.41,21.52,0.16,4.18,48.6,7.554,72.78,101.36
2015-06-11,44.5,14.5,24.09,25.56,21.99,0.48,2.48,27.2,7.8384,74.21,101.29
2015-06-12,44.5,14.5,24.23,25.12,23.57,0.0,2.06,168.7,7.3414,73.71,101.21
2015-06-13,44.5,14.5,24.09,24.87,23.15,0.58,3.48,158.6,7.2014,80.1,101.12
2015-06-14,44.5,14.5,23.81,24.49,22.74,4.25,4.79,136.8,4.7801,76.84,100.74
2015-06-15,44.5,14.5,22.88,23.38,22.09,3.92,3.01,232.9,6.1574,78.11,100.93
2015-06-16,44.5,14.5,22.91,23.29,22.07,1.81,3.33,307.0,7.6762,73.8,101.07
2015-06-17,44.5,14.5,20.74,22.38,19.2,2.57,8.32,59.3,5.8927,65.41,101.11
2015-06-18,44.5,14.5,20.73,23.04,18.2,0.01,5.45,17.4,7.7786,57.95,101.14
2015-06-19,44.5,14.5,21.51,22.97,18.42,4.28,3.74,53.5,5.5166,61.22,100.8
2015-06-20,44.5,14.5,19.99,21.47,18.81,0.12,6.59,56.9,5.8238,66.37,100.98
2015-06-21,44.5,14.5,19.65,21.05,17.73,0.0,4.49,35.9,7.5689,58.62,101.36
2015-06-22,44.5,14.5,21.4,21.98,20.56,0.04,3.94,160.2,8.1953,55.68,101.27
2015-06-23,44.5,14.5,21.85,22.73,18.81,8.44,6.8,161.5,6.4618,77.83,100.71
2015-06-24,44.5,14.5,18.39,20.77,15.83,15.83,7.76,54.6,7.8182,70.45,101.43
