date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,41.5,13.0,2.25,6.85,-0.16,0.11,2.57,25.6,2.3153,65.95,99.59
2015-01-02,41.5,13.0,4.31,8.85,1.53,0.09,1.95,330.2,2.3976,73.29,99.99
2015-01-03,41.5,13.0,7.29,11.44,4.19,0.1,2.5,288.4,1.6879,80.39,99.73
2015-01-04,41.5,13.0,8.96,15.6,5.03,1.13,3.18,355.2,2.2399,85.78,98.95
2015-01-05,41.5,13.0,5.14,10.04,1.61,0.16,3.09,3.6,2.2661,63.56,99.65
2015-01-06,41.5,13.0,6.23,11.96,1.3,0.01,2.35,345.9,2.401,74.54,99.41
2015-01-07,41.5,13.0,8.09,11.11,6.17,1.01,1.89,134.8,1.6169,84.49,99.89
2015-01-08,41.5,13.0,8.11,13.03,4.43,0.22,2.01,233.1,1.4758,87.59,100.26
2015-01-09,41.5,13.0,9.07,13.27,6.51,0.03,2.12,297.9,1.506,85.15,100.23
2015-01-10,41.5,13.0,10.0,14.72,6.65,0.02,1.91,282.4,1.3656,85.27,99.4
2015-01-11,41.5,13.0,10.4,13.01,7.14,0.49,3.11,260.5,1.1892,95.46,98.79
2015-01-12,41.5,13.0,7.15,13.06,2.6,0.0,2.06,8.9,2.3938,64.81,99.85
2015-01-13,41.5,13.0,7.12,12.81,2.8,0.0,1.4,106.6,2.7576,68.22,99.94
2015-01-14,41.5,13.0,8.33,12.86,5.04,0.02,1.82,266.7,2.202,85.93,99.34
2015-01-15,41.5,13.0,8.92,13.47,5.55,0.02,2.03,245.4,2.2658,88.48,99.28
2015-01-16,41.5,13.0,9.38,12.37,6.93,0.07,4.07,131.5,2.2027,93.75,99.06
2015-01-17,41.5,13.0,10.75,14.62,7.85,3.47,3.03,188.1,1.2245,89.57,98.79
2015-01-18,41.5,13.0,8.51,10.77,6.93,8.12,2.33,19.3,0.4428,87.71,98.57
2015-01-19,41.5,13.0,8.31,11.49,5.92,3.49,2.35,127.5,1.6044,85.52,98.22
2015-01-20,41.5,13.0,8.35,9.63,6.99,13.71,3.27,140.6,0.7958,94.3,97.94
2015-01-21,41.5,13.0,8.13,10.93,5.27,10.32,3.2,148.1,1.2535,93.93,98.11
2015-01-22,41.5,13.0,8.07,10.48,6.8,17.4,3.1,112.8,0.8935,92.57,97.84
2015-01-23,41.5,13.0,8.17,12.96,5.74,7.39,2.8,17.1,1.3565,83.33,96.88
2015-01-24,41.5,13.0,8.39,12.9,6.11,2.05,2.14,15.9,2.1869,74.14,97.58
2015-01-25,41.5,13.0,6.01,7.8,4.55,3.37,3.22,62.4,1.7093,82.56,98.06
2015-01-26,41.5,13.0,5.49,9.56,3.25,0.31,2.65,57.0,2.268,74.48,98.65
2015-01-27,41.5,13.0,5.24,9.94,0.62,0.18,1.52,40.8,2.694,66.9,98.35
2015-01-28,41.5,13.0,3.66,8.52,0.91,0.47,3.5,10.7,2.5476,72.63,98.12
2015-01-29,41.5,13.0,5.19,8.93,1.19,10.86,3.34,239.7,1.3807,78.8,97.52
2015-01-30,41.5,13.0,8.87,11.74,4.08,19.1,10.2,252.6,0.6072,78.75,95.68
2015-01-31,41.5,13.0,6.42,9.25,4.01,18.44,2.98,216.4,1.2571,86.8,95.72
2015-02-01,41.5,13.0,5.41,8.99,2.16,3.06,4.17,280.6,1.914,83.24,96.19
2015-02-02,41.5,13.0,4.6,8.73,1.99,3.47,2.67,319.3,2.7617,79.3,97.12
2015-02-03,41.5,13.0,5.43,7.81,1.89,25.48,3.54,153.0,1.5893,85.69,97.33
2015-02-04,41.5,13.0,8.22,10.89,6.38,10.2,4.91,191.0,1.8828,84.86,97.13
2015-02-05,41.5,13.0,8.52,10.38,5.94,25.31,4.7,159.6,0.6106,90.63,96.93
2015-02-06,41.5,13.0,6.54,9.08,5.18,6.31,2.2,132.9,1.9135,87.92,97.1
2015-02-07,41.5,13.0,5.96,7.61,3.99,5.6,2.63,119.8,1.7302,90.84,98.24
2015-02-08,41.5,13.0,5.01,9.08,1.47,0.94,3.19,16.0,2.6676,83.94,98.08
2015-02-09,41.5,13.0,1.02,4.35,-1.46,0.15,5.89,16.9,2.599,69.49,98.71
2015-02-10,41.5,13.0,6.0,12.31,-0.21,0.01,2.53,7.1,2.8476,65.74,99.07
2015-02-11,41.5,13.0,7.9,13.25,4.36,0.0,1.6,50.3,3.2878,69.21,99.27
2015-02-12,41.5,13.0,7.81,12.8,2.94,0.05,1.57,79.7,2.8776,70.13,99.28
2015-02-13,41.5,13.0,7.72,10.37,5.61,0.17,1.84,136.1,2.3196,78.44,99.25
2015-02-14,41.5,13.0,7.81,11.28,5.45,0.28,2.26,150.9,2.6054,80.84,98.83
2015-02-15,41.5,13.0,7.86,9.86,6.12,5.3,3.78,130.8,1.6692,93.4,98.38
2015-02-16,41.5,13.0,8.96,10.5,7.75,6.4,5.89,113.3,1.2091,91.37,98.37
2015-02-17,41.5,13.0,9.35,14.92,5.28,0.04,4.42,70.9,3.3158,78.72,99.12
2015-02-18,41.5,13.0,6.35,12.49,2.19,0.02,4.22,71.2,3.6082,73.65,99.87
2015-02-19,41.5,13.0,6.22,12.28,1.32,0.0,2.1,9.4,3.953,61.19,100.03
2015-02-20,41.5,13.0,7.09,12.28,3.16,0.0,1.89,294.0,3.8069,70.71,99.46
2015-02-21,41.5,13.0,6.3,9.65,2.27,4.17,4.15,127.1,2.0362,85.21,98.2
2015-02-22,41.5,13.0,8.75,10.01,7.21,9.33,3.42,84.8,2.0556,91.31,96.62
2015-02-23,41.5,13.0,9.88,14.35,7.43,0.39,2.01,295.7,2.58,81.44,97.25
2015-02-24,41.5,13.0,9.48,11.83,7.39,16.65,3.54,142.8,1.5674,91.35,96.99
2015-02-25,41.5,13.0,8.95,12.47,6.27,3.12,2.88,93.5,1.6073,83.1,97.06
2015-02-26,41.5,13.0,8.65,13.33,4.52,0.53,2.88,74.2,2.969,76.42,98.05
2015-02-27,41.5,13.0,8.56,14.14,2.85,0.16,2.39,352.4,3.3845,76.58,97.96
2015-02-28,41.5,13.0,9.12,13.28,4.54,0.03,1.77,187.8,3.6629,80.32,98.47
2015-03-01,41.5,13.0,8.54,13.61,4.59,0.0,2.33,290.6,3.6785,80.58,98.88
2015-03-02,41.5,13.0,9.18,12.25,6.35,1.47,3.34,226.6,1.3027,95.73,98.79
2015-03-03,41.5,13.0,12.33,17.23,8.55,0.19,2.03,271.4,3.6631,86.34,99.02
2015-03-04,41.5,13.0,10.5,13.29,8.06,19.59,2.74,140.8,2.3347,92.46,98.97
2015-03-05,41.5,13.0,7.73,9.61,4.46,23.64,5.5,48.1,1.1789,80.59,97.49
2015-03-06,41.5,13.0,6.19,9.85,2.21,0.59,8.68,33.1,3.8669,66.94,98.63
2015-03-07,41.5,13.0,5.44,9.99,0.74,0.01,4.94,29.9,3.8446,70.69,99.15
2015-03-08,41.5,13.0,7.79,13.68,2.76,0.0,2.39,55.5,4.1503,65.68,99.07
2015-03-09,41.5,13.0,8.96,14.26,3.67,0.0,1.72,65.7,4.151,67.4,99.2
2015-03-10,41.5,13.0,8.84,12.87,4.26,0.0,1.63,272.6,3.6149,72.69,99.22
2015-03-11,41.5,13.0,9.43,14.86,5.22,0.0,2.13,239.4,4.3961,80.16,99.0
2015-03-12,41.5,13.0,7.22,11.99,3.94,1.18,3.67,28.9,3.4195,72.8,98.72
2015-03-13,41.5,13.0,8.24,13.16,3.66,0.01,2.02,263.1,4.3738,66.48,98.78
2015-03-14,41.5,13.0,8.53,13.41,4.3,0.01,1.88,157.7,3.7673,77.04,98.99
2015-03-15,41.5,13.0,8.02,10.06,5.8,9.34,5.11,111.7,1.1873,90.89,99.25
2015-03-16,41.5,13.0,10.4,13.09,7.83,16.14,5.25,113.1,0.7226,88.29,99.27
2015-03-17,41.5,13.0,10.58,12.39,7.99,8.92,5.29,113.1,1.3248,86.82,99.16
2015-03-18,41.5,13.0,11.04,17.39,5.7,0.05,2.45,35.4,4.0068,75.48,99.19
2015-03-19,41.5,13.0,12.01,17.51,7.79,0.0,1.61,304.4,4.5396,76.01,99.14
2015-03-20,41.5,13.0,10.67,15.74,6.14,0.0,2.7,123.9,5.3129,69.3,99.23
2015-03-21,41.5,13.0,8.03,12.78,2.97,0.01,3.52,121.9,3.8693,68.26,98.97
2015-03-22,41.5,13.0,9.32,12.06,6.69,4.75,3.71,84.2,1.6606,86.21,98.14
2015-03-23,41.5,13.0,11.99,16.87,6.8,0.11,1.93,87.4,3.9194,75.86,98.29
2015-03-24,41.5,13.0,12.61,16.67,8.53,2.63,4.04,117.3,4.7114,83.81,98.1
2015-03-25,41.5,13.0,11.9,14.01,9.65,36.21,8.94,146.0,1.2161,90.79,96.99
2015-03-26,41.5,13.0,13.52,17.7,9.86,2.42,3.34,132.7,3.6526,83.87,97.6
2015-03-27,41.5,13.0,12.68,17.81,9.26,4.91,3.67,342.7,4.0562,80.22,97.42
2015-03-28,41.5,13.0,11.42,17.02,6.47,0.02,3.8,31.3,5.1833,67.03,98.07
2015-03-29,41.5,13.0,10.98,17.45,5.36,0.0,2.25,287.3,6.0401,59.35,98.33
2015-03-30,41.5,13.0,12.23,17.93,8.5,0.38,3.15,264.5,3.8762,84.83,97.86
2015-03-31,41.5,13.0,13.12,18.85,8.36,0.04,2.44,228.4,5.3923,82.27,98.25
2015-04-01,41.5,13.0,13.34,18.87,8.4,0.01,3.78,326.8,5.8721,74.35,98.19
