date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,45.5,10.0,-0.35,2.65,-3.52,0.0,1.55,296.3,1.889,76.3,100.93
2015-01-02,45.5,10.0,2.99,6.71,0.41,0.0,2.11,301.9,1.6123,76.02,100.52
2015-01-03,45.5,10.0,4.18,8.96,1.42,0.39,2.31,358.8,1.6267,78.81,99.92
2015-01-04,45.5,10.0,4.02,10.83,-0.33,0.03,4.2,343.4,1.9884,74.81,99.67
2015-01-05,45.5,10.0,2.74,8.53,0.22,0.0,2.54,359.0,2.039,61.21,100.29
2015-01-06,45.5,10.0,2.67,7.12,-0.04,0.0,2.89,64.5,1.9274,70.75,99.92
2015-01-07,45.5,10.0,4.28,7.49,2.07,0.02,1.0,90.7,1.4119,81.25,100.36
2015-01-08,45.5,10.0,4.06,7.91,2.06,0.0,1.79,297.9,1.5038,81.4,100.65
2015-01-09,45.5,10.0,3.64,9.4,0.8,0.08,2.57,302.6,1.6241,80.25,100.43
2015-01-10,45.5,10.0,7.85,14.84,2.81,0.18,3.39,303.1,1.4698,91.23,99.34
2015-01-11,45.5,10.0,6.18,13.3,1.19,0.1,4.42,326.1,1.1333,73.59,99.1
2015-01-12,45.5,10.0,4.13,10.49,-0.27,0.0,2.82,298.4,2.1118,68.56,100.22
2015-01-13,45.5,10.0,6.09,10.0,3.14,0.14,1.1,332.7,1.9289,78.45,100.02
2015-01-14,45.5,10.0,6.53,10.05,3.07,0.53,1.68,312.5,1.1546,89.12,99.48
2015-01-15,45.5,10.0,4.65,6.65,1.09,0.98,2.84,67.5,1.0975,82.73,99.37
2015-01-16,45.5,10.0,6.42,8.35,4.36,9.93,5.21,81.0,0.8467,96.45,98.93
2015-01-17,45.5,10.0,7.67,11.22,2.81,11.02,2.74,135.7,0.853,93.94,98.53
2015-01-18,45.5,10.0,4.35,9.49,0.86,0.19,2.06,44.2,1.7858,83.0,98.98
2015-01-19,45.5,10.0,3.25,7.81,-0.27,0.0,2.09,33.0,1.4947,73.55,98.76
2015-01-20,45.5,10.0,3.32,8.35,0.07,0.01,2.32,58.5,1.2665,75.18,98.53
2015-01-21,45.5,10.0,3.01,4.77,0.08,9.96,3.56,60.5,0.6082,84.6,98.47
2015-01-22,45.5,10.0,4.85,6.21,3.54,4.52,2.94,56.2,0.7894,90.7,98.54
2015-01-23,45.5,10.0,6.28,13.04,2.67,0.04,2.25,29.2,1.3402,70.03,98.45
2015-01-24,45.5,10.0,4.75,11.23,0.33,0.0,2.67,29.7,2.28,65.94,98.68
