date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,36.5,16.0,12.73,13.76,11.12,5.25,12.2,53.3,0.8719,77.17,101.69
2015-01-02,36.5,16.0,13.51,13.98,13.0,0.53,9.6,14.6,1.685,68.8,102.63
2015-01-03,36.5,16.0,15.07,15.89,14.09,0.0,5.75,311.1,2.9419,70.1,102.88
2015-01-04,36.5,16.0,15.88,16.77,14.74,0.28,8.03,298.5,2.1252,81.84,102.0
2015-01-05,36.5,16.0,12.99,16.09,10.93,2.34,11.65,10.0,2.4461,65.13,102.19
2015-01-06,36.5,16.0,14.07,15.23,12.11,0.27,9.42,338.1,2.2243,61.1,102.33
2015-01-07,36.5,16.0,13.42,13.85,12.85,0.0,4.35,36.7,3.071,60.42,102.99
2015-01-08,36.5,16.0,15.12,15.92,13.58,0.41,3.7,240.7,2.5171,66.02,103.35
2015-01-09,36.5,16.0,15.59,15.96,15.05,0.47,3.83,297.2,3.0953,66.45,103.42
2015-01-10,36.5,16.0,15.25,15.95,14.63,0.02,5.17,297.5,3.1109,75.4,102.57
2015-01-11,36.5,16.0,15.87,16.71,15.27,0.0,6.46,264.4,2.309,86.34,101.99
2015-01-12,36.5,16.0,15.13,16.21,14.49,0.04,8.81,12.3,2.693,69.34,102.62
2015-01-13,36.5,16.0,14.99,15.4,14.54,0.0,5.57,339.1,3.2858,60.04,102.91
2015-01-14,36.5,16.0,15.31,15.93,14.81,0.0,4.1,297.0,3.1142,70.24,102.33
2015-01-15,36.5,16.0,15.25,15.43,15.18,0.0,4.16,335.5,3.3254,76.55,102.31
2015-01-16,36.5,16.0,15.37,15.79,14.97,0.0,4.87,210.7,2.695,82.98,102.26
2015-01-17,36.5,16.0,16.03,16.42,15.79,0.01,7.75,169.3,3.1267,88.24,102.09
2015-01-18,36.5,16.0,16.08,16.41,15.69,2.33,9.85,171.7,1.3061,85.92,101.68
2015-01-19,36.5,16.0,15.04,15.51,14.56,0.27,6.75,224.3,1.8746,78.93,101.38
2015-01-20,36.5,16.0,15.56,15.76,15.18,8.25,4.07,143.2,1.2965,83.74,100.94
2015-01-21,36.5,16.0,15.25,15.71,14.79,0.03,5.42,238.1,2.8716,77.09,101.31
2015-01-22,36.5,16.0,15.25,15.79,14.28,1.41,8.68,192.8,1.9198,79.48,100.82
2015-01-23,36.5,16.0,13.87,15.06,13.14,5.94,12.6,237.3,2.2032,73.3,100.33
2015-01-24,36.5,16.0,14.8,15.5,14.29,1.02,7.78,282.5,2.7437,72.29,100.35
2015-01-25,36.5,16.0,13.83,14.71,13.21,2.11,4.59,280.8,3.1894,73.3,100.91
2015-01-26,36.5,16.0,12.64,13.94,11.8,5.34,2.76,227.4,2.9242,73.71,101.4
2015-01-27,36.5,16.0,12.55,13.58,11.34,2.53,5.33,342.1,2.6702,74.07,101.25
2015-01-28,36.5,16.0,12.19,13.03,10.69,3.47,6.27,294.7,2.0314,73.8,100.75
