date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,41.5,14.5,-0.51,2.37,-2.42,0.02,8.49,26.6,1.6433,75.81,94.77
2015-01-02,41.5,14.5,1.32,6.24,-3.17,0.01,3.1,9.4,2.1226,86.74,95.15
2015-01-03,41.5,14.5,3.98,8.73,1.48,0.0,3.16,244.6,1.8384,88.07,94.88
2015-01-04,41.5,14.5,5.11,10.77,0.03,1.38,4.09,356.5,2.1852,90.7,94.24
2015-01-05,41.5,14.5,0.24,4.57,-2.45,1.56,4.65,14.9,2.1545,73.16,94.8
2015-01-06,41.5,14.5,0.65,5.96,-2.16,0.0,3.23,14.8,1.7314,84.75,94.62
2015-01-07,41.5,14.5,3.0,8.36,-1.35,0.03,1.33,289.4,2.3942,87.53,95.09
2015-01-08,41.5,14.5,4.5,9.84,2.31,0.1,1.61,252.7,1.987,92.38,95.43
2015-01-09,41.5,14.5,5.3,9.83,2.9,0.03,2.45,248.7,1.7263,91.54,95.37
2015-01-10,41.5,14.5,7.79,14.05,4.47,0.05,4.49,245.2,1.692,89.26,94.56
2015-01-11,41.5,14.5,8.38,10.97,4.94,1.65,6.67,249.6,1.7419,95.71,94.02
2015-01-12,41.5,14.5,3.51,9.01,-0.86,0.0,3.34,12.0,2.443,74.82,95.06
2015-01-13,41.5,14.5,2.88,10.95,-0.58,0.01,2.69,252.1,2.7833,77.52,95.07
2015-01-14,41.5,14.5,4.24,10.0,0.36,0.0,3.21,249.6,2.2764,92.37,94.52
2015-01-15,41.5,14.5,4.95,10.59,1.58,0.01,2.59,243.5,2.3386,88.64,94.49
2015-01-16,41.5,14.5,5.79,10.81,2.98,0.01,3.66,228.9,2.3954,92.82,94.31
2015-01-17,41.5,14.5,7.66,11.55,3.01,5.11,4.83,210.2,1.3481,95.94,94.08
2015-01-18,41.5,14.5,6.45,8.86,3.41,28.87,2.03,327.6,0.2513,97.88,93.85
2015-01-19,41.5,14.5,5.59,10.56,0.84,2.73,1.81,57.9,1.6342,87.83,93.51
2015-01-20,41.5,14.5,5.64,7.91,3.94,6.57,2.62,194.0,1.0882,95.98,93.26
2015-01-21,41.5,14.5,5.84,9.59,2.18,3.97,2.78,217.8,1.8958,92.85,93.4
2015-01-22,41.5,14.5,5.36,7.48,3.08,14.82,2.92,110.2,0.8297,96.08,93.18
2015-01-23,41.5,14.5,5.59,7.74,4.57,20.65,5.02,34.5,0.9946,94.1,92.25
2015-01-24,41.5,14.5,4.42,7.26,1.36,8.04,5.8,14.6,1.1798,91.35,92.9
2015-01-25,41.5,14.5,2.21,4.16,1.15,1.78,5.51,19.3,1.326,92.2,93.38
2015-01-26,41.5,14.5,1.44,5.05,-2.5,0.34,4.87,26.0,1.788,88.98,93.92
2015-01-27,41.5,14.5,0.39,6.2,-3.57,0.43,2.31,360.0,2.6297,84.7,93.6
2015-01-28,41.5,14.5,0.33,2.93,-2.64,3.6,5.58,13.1,1.578,91.95,93.3
2015-01-29,41.5,14.5,1.57,5.71,-3.45,4.74,5.04,228.6,1.985,88.63,92.75
2015-01-30,41.5,14.5,5.37,9.44,0.6,12.59,10.52,231.8,1.2802,88.18,91.0
2015-01-31,41.5,14.5,2.78,6.44,-0.48,18.71,2.79,216.6,1.3613,90.22,91.12
