date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,43.5,11.5,-0.91,4.36,-4.04,0.0,5.21,37.7,2.0033,80.08,99.18
2015-01-02,43.5,11.5,1.76,7.69,-1.88,0.0,1.92,16.6,1.992,84.15,99.22
2015-01-03,43.5,11.5,3.9,6.79,1.95,0.03,1.96,224.8,1.1974,99.31,98.75
2015-01-04,43.5,11.5,6.08,12.65,2.87,0.01,2.55,19.4,1.853,92.74,98.27
2015-01-05,43.5,11.5,2.66,10.23,-2.38,0.0,2.71,350.9,2.3225,72.24,98.93
2015-01-06,43.5,11.5,4.79,7.93,1.57,0.03,1.67,345.1,2.0854,98.09,98.55
2015-01-07,43.5,11.5,5.4,8.91,3.56,0.03,1.71,90.8,1.2022,94.0,98.93
2015-01-08,43.5,11.5,6.19,11.28,3.1,0.02,1.87,167.0,1.6574,93.7,99.28
2015-01-09,43.5,11.5,6.12,10.21,3.85,0.01,2.16,229.4,0.9703,94.8,99.28
2015-01-10,43.5,11.5,7.56,10.62,4.81,0.04,2.67,219.3,0.6691,97.46,98.41
2015-01-11,43.5,11.5,8.33,13.94,1.02,0.06,3.72,256.5,1.0855,89.12,97.82
2015-01-12,43.5,11.5,3.62,12.04,-1.57,0.05,2.5,311.7,2.3772,73.49,98.99
2015-01-13,43.5,11.5,4.83,11.46,0.3,0.02,2.6,184.2,2.2481,93.63,98.85
2015-01-14,43.5,11.5,7.59,11.55,4.79,0.23,2.57,212.4,1.4143,94.7,98.3
2015-01-15,43.5,11.5,7.32,12.47,4.96,0.1,2.71,193.1,1.8984,93.66,98.2
2015-01-16,43.5,11.5,9.99,12.23,7.43,1.12,5.56,167.5,0.7037,93.7,97.74
2015-01-17,43.5,11.5,8.64,11.99,3.48,3.06,4.03,204.5,1.1251,92.79,97.49
2015-01-18,43.5,11.5,5.37,10.35,2.9,0.0,1.76,245.7,2.231,82.32,97.68
2015-01-19,43.5,11.5,3.65,9.63,-1.46,0.0,1.71,68.7,2.4746,77.6,97.35
2015-01-20,43.5,11.5,4.31,5.95,2.74,2.09,3.09,76.7,1.1863,93.9,96.97
2015-01-21,43.5,11.5,5.73,8.35,3.4,3.38,3.44,113.6,1.1105,96.65,96.97
2015-01-22,43.5,11.5,6.13,8.7,4.14,4.3,2.97,74.6,1.1134,96.76,96.96
2015-01-23,43.5,11.5,5.9,8.44,4.33,0.69,6.91,27.5,1.2607,90.26,96.65
2015-01-24,43.5,11.5,4.75,9.85,0.78,0.11,4.35,40.7,1.8689,85.24,97.13
2015-01-25,43.5,11.5,2.82,6.69,-0.14,0.07,4.01,49.6,1.501,84.2,97.59
2015-01-26,43.5,11.5,1.31,6.19,-2.68,0.02,4.04,43.8,2.3434,78.59,98.14
2015-01-27,43.5,11.5,0.92,7.31,-3.36,0.0,2.14,38.5,2.3719,74.33,97.72
2015-01-28,43.5,11.5,0.94,6.55,-3.36,0.0,2.91,40.3,2.778,73.63,97.62
2015-01-29,43.5,11.5,2.35,5.99,-2.3,9.78,3.66,195.2,0.9002,91.18,96.23
2015-01-30,43.5,11.5,4.55,8.6,-0.41,14.61,5.79,249.2,0.9271,83.8,94.16
2015-01-31,43.5,11.5,3.26,8.33,-0.75,1.89,2.4,196.3,1.9529,86.72,94.65
2015-02-01,43.5,11.5,0.91,3.54,-2.03,2.96,1.96,168.3,1.5991,95.93,95.17
2015-02-02,43.5,11.5,1.17,7.44,-2.3,0.25,2.44,199.1,2.5291,85.16,96.2
2015-02-03,43.5,11.5,2.02,5.62,-1.16,3.88,3.47,127.0,1.0589,94.41,96.18
2015-02-04,43.5,11.5,4.43,8.14,1.48,8.29,3.65,70.0,1.3265,93.28,95.99
2015-02-05,43.5,11.5,6.11,10.08,1.51,25.2,5.22,82.6,0.5302,92.26,95.86
