date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,37.5,7.0,11.93,13.52,9.32,0.45,8.47,358.3,2.3719,69.6,103.04
2015-01-02,37.5,7.0,14.05,14.91,13.56,0.94,6.18,344.0,2.22,70.65,103.35
2015-01-03,37.5,7.0,15.32,15.69,14.91,0.0,9.09,278.6,2.7883,77.76,103.42
2015-01-04,37.5,7.0,15.79,16.12,15.2,0.01,9.28,294.4,2.6971,81.53,102.94
2015-01-05,37.5,7.0,14.86,15.12,14.55,0.02,3.93,294.7,2.495,78.42,102.85
2015-01-06,37.5,7.0,14.33,15.01,13.62,0.0,3.19,273.1,2.5488,77.47,102.62
2015-01-07,37.5,7.0,14.59,15.16,13.61,0.0,1.26,317.0,1.7222,72.99,102.92
2015-01-08,37.5,7.0,14.86,15.05,14.68,0.0,1.8,299.6,2.508,68.37,103.53
2015-01-09,37.5,7.0,15.25,15.45,14.82,0.0,6.18,294.8,2.478,71.5,103.93
2015-01-10,37.5,7.0,15.3,15.48,15.12,0.0,8.34,277.2,2.957,81.51,103.25
2015-01-11,37.5,7.0,15.69,16.44,14.58,0.02,7.61,294.7,2.9762,78.89,102.66
2015-01-12,37.5,7.0,14.44,14.73,14.01,0.0,4.76,316.4,1.9824,70.94,103.24
2015-01-13,37.5,7.0,15.2,16.48,14.02,0.0,3.68,198.7,2.8925,70.95,102.69
2015-01-14,37.5,7.0,15.42,15.84,14.96,0.0,4.56,266.8,2.8236,85.62,102.5
2015-01-15,37.5,7.0,15.75,16.61,14.67,0.41,4.32,160.0,2.987,82.68,102.12
2015-01-16,37.5,7.0,16.1,16.96,15.06,0.07,5.81,223.1,3.1025,79.62,101.57
2015-01-17,37.5,7.0,13.7,15.32,11.0,7.86,5.5,293.8,0.991,70.95,101.91
