date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,44.5,10.0,-2.14,2.41,-6.7,0.0,1.78,43.0,2.0335,79.97,97.54
2015-01-02,44.5,10.0,2.52,7.94,-0.61,0.01,2.34,226.9,1.8235,82.27,97.34
2015-01-03,44.5,10.0,4.12,7.43,2.49,0.09,3.09,229.3,1.7042,98.77,96.79
2015-01-04,44.5,10.0,5.3,11.97,-0.27,0.01,3.64,312.1,2.1,82.92,96.51
2015-01-05,44.5,10.0,3.22,9.03,0.1,0.0,2.25,245.4,2.1754,71.7,97.08
2015-01-06,44.5,10.0,4.53,8.2,2.34,0.08,1.51,223.3,2.0837,96.51,96.65
2015-01-07,44.5,10.0,4.4,7.94,3.09,0.1,1.08,267.5,1.5427,93.1,97.07
2015-01-08,44.5,10.0,5.05,8.39,2.34,0.15,1.47,225.8,1.4935,96.43,97.4
2015-01-09,44.5,10.0,5.35,8.21,2.29,0.04,3.94,222.2,1.5547,95.79,97.31
2015-01-10,44.5,10.0,8.37,12.02,5.96,0.06,5.17,220.1,1.4544,94.29,96.41
2015-01-11,44.5,10.0,6.92,12.75,1.31,0.11,4.88,281.4,1.2698,83.61,96.03
2015-01-12,44.5,10.0,3.99,10.2,-0.41,0.0,3.51,231.5,2.3162,74.65,97.08
2015-01-13,44.5,10.0,5.18,9.53,2.43,0.08,3.55,210.2,1.8799,96.16,96.88
2015-01-14,44.5,10.0,5.43,9.11,2.37,0.4,2.84,216.2,1.3466,97.93,96.34
2015-01-15,44.5,10.0,6.22,10.04,3.84,0.16,3.5,206.4,1.0606,95.28,96.2
2015-01-16,44.5,10.0,8.87,10.88,5.92,3.07,3.88,176.9,0.5755,96.29,95.74
2015-01-17,44.5,10.0,7.67,9.89,4.15,3.21,5.51,205.2,1.3507,89.63,95.45
