date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,42.5,16.0,8.23,9.38,6.99,0.0,8.86,47.5,2.2774,63.62,102.84
2015-01-02,42.5,16.0,12.61,14.35,9.51,0.0,5.7,347.4,1.9685,65.88,102.91
2015-01-03,42.5,16.0,14.56,14.72,14.35,0.0,4.52,308.4,1.9678,71.23,102.49
2015-01-04,42.5,16.0,13.96,15.61,11.81,0.03,7.74,4.3,1.7911,64.13,101.9
2015-01-05,42.5,16.0,10.9,12.82,9.4,0.04,9.94,358.6,2.1852,58.48,102.59
2015-01-06,42.5,16.0,10.61,13.1,9.45,0.05,7.96,13.3,1.7057,59.06,102.44
2015-01-07,42.5,16.0,9.82,10.76,9.41,0.0,4.39,92.0,2.1948,56.64,103.05
2015-01-08,42.5,16.0,11.98,12.89,10.92,0.0,3.02,140.3,1.3942,56.52,103.31
2015-01-09,42.5,16.0,12.88,13.26,12.48,0.54,3.08,254.8,1.261,74.21,103.12
2015-01-10,42.5,16.0,14.71,15.76,13.43,0.0,2.43,253.6,1.8497,66.61,102.1
2015-01-11,42.5,16.0,14.33,15.6,9.69,4.67,6.1,262.4,1.8881,84.77,101.43
2015-01-12,42.5,16.0,12.43,13.64,10.9,0.0,5.75,351.7,2.2236,52.06,102.85
2015-01-13,42.5,16.0,13.14,13.49,12.88,0.0,2.69,167.3,2.5925,54.66,102.81
2015-01-14,42.5,16.0,13.2,13.97,12.8,0.0,1.97,153.5,2.3954,55.25,102.15
2015-01-15,42.5,16.0,13.9,14.41,13.43,0.13,3.97,292.6,2.4002,75.22,102.15
2015-01-16,42.5,16.0,13.62,14.38,12.4,0.0,7.03,160.2,2.3311,78.89,102.0
2015-01-17,42.5,16.0,14.6,15.31,14.0,0.76,7.79,156.0,1.3426,82.81,101.76
2015-01-18,42.5,16.0,13.81,14.46,12.64,22.32,4.16,179.6,0.4913,89.13,101.52
2015-01-19,42.5,16.0,12.78,13.56,12.06,12.01,4.22,305.0,1.9826,75.15,101.16
2015-01-20,42.5,16.0,13.4,14.27,12.43,8.7,5.93,147.0,0.9084,82.58,100.99
2015-01-21,42.5,16.0,13.23,13.82,12.57,2.87,3.54,139.5,1.4446,81.41,101.07
2015-01-22,42.5,16.0,14.04,14.52,13.69,5.42,6.9,133.5,1.5094,80.99,100.96
2015-01-23,42.5,16.0,12.87,13.86,12.04,26.76,10.56,104.5,1.6889,81.5,100.05
2015-01-24,42.5,16.0,12.45,12.94,12.13,2.27,6.96,31.8,2.3352,68.93,100.51
2015-01-25,42.5,16.0,11.32,12.12,10.21,0.34,7.74,33.5,1.6536,66.03,101.09
2015-01-26,42.5,16.0,10.5,11.21,9.95,0.0,6.16,20.2,2.5176,64.69,101.72
2015-01-27,42.5,16.0,10.65,11.2,10.09,0.19,6.1,325.1,2.0618,68.65,101.23
2015-01-28,42.5,16.0,9.85,11.05,8.23,5.49,7.07,31.6,0.8969,74.55,101.02
2015-01-29,42.5,16.0,11.1,12.18,10.61,6.32,6.24,218.7,1.7537,70.33,100.38
2015-01-30,42.5,16.0,13.09,14.98,11.94,20.65,13.71,221.4,1.0872,73.0,98.33
2015-01-31,42.5,16.0,11.78,12.63,10.18,12.33,5.67,213.9,1.9447,64.25,98.69
2015-02-01,42.5,16.0,11.33,12.57,10.14,20.03,7.54,260.2,1.5638,76.78,98.82
2015-02-02,42.5,16.0,10.67,11.26,10.25,0.81,8.06,308.9,1.3212,67.51,99.92
2015-02-03,42.5,16.0,11.29,12.11,10.65,4.47,6.99,179.9,1.7858,66.66,100.47
2015-02-04,42.5,16.0,13.02,14.21,11.23,12.15,8.3,187.1,2.7583,71.37,100.2
2015-02-05,42.5,16.0,14.54,15.39,13.92,2.85,12.32,123.0,1.6142,85.28,100.08
2015-02-06,42.5,16.0,12.25,14.42,10.1,23.88,7.13,154.7,2.5846,78.01,100.06
2015-02-07,42.5,16.0,11.8,12.19,11.03,9.29,4.42,86.2,2.0263,77.28,101.29
2015-02-08,42.5,16.0,9.63,10.69,6.49,5.68,8.71,6.7,1.1587,73.59,101.05
2015-02-09,42.5,16.0,6.46,8.64,5.39,0.01,13.03,17.5,3.1337,67.1,101.68
2015-02-10,42.5,16.0,11.01,12.28,9.07,0.02,10.25,5.6,2.7338,65.79,102.01
2015-02-11,42.5,16.0,11.49,12.6,10.54,0.0,5.25,37.4,3.3468,62.27,102.35
2015-02-12,42.5,16.0,11.25,11.65,10.93,0.0,4.91,91.5,2.9239,58.64,102.42
2015-02-13,42.5,16.0,11.25,11.57,11.05,0.01,2.28,116.5,3.0545,58.43,102.32
2015-02-14,42.5,16.0,11.73,12.28,11.46,0.0,3.21,153.1,3.3468,60.7,101.85
2015-02-15,42.5,16.0,12.45,12.95,11.97,0.39,6.52,138.4,3.0919,73.06,101.52
2015-02-16,42.5,16.0,13.29,13.9,12.38,1.35,8.81,121.9,2.8238,77.79,101.74
2015-02-17,42.5,16.0,13.54,14.06,12.81,0.0,6.45,82.2,3.2748,63.71,102.38
2015-02-18,42.5,16.0,11.01,12.36,10.2,0.0,7.76,84.5,3.9425,55.94,103.2
2015-02-19,42.5,16.0,11.79,12.31,11.28,0.0,3.51,40.0,4.0946,53.07,103.09
2015-02-20,42.5,16.0,11.85,12.31,11.54,0.0,3.73,300.8,4.0195,62.43,102.37
2015-02-21,42.5,16.0,12.02,13.05,11.09,5.37,7.19,163.8,2.705,72.94,101.28
2015-02-22,42.5,16.0,13.57,14.33,12.32,53.66,13.58,141.1,0.7351,88.33,99.81
2015-02-23,42.5,16.0,13.43,14.07,12.6,9.68,7.2,139.2,1.8408,86.84,100.2
2015-02-24,42.5,16.0,13.16,13.61,12.7,5.19,6.44,143.7,1.6478,83.63,100.1
2015-02-25,42.5,16.0,12.85,14.37,11.89,11.28,8.45,98.1,1.9205,81.15,100.26
2015-02-26,42.5,16.0,12.26,12.9,11.85,4.37,7.33,106.2,2.2202,79.83,101.23
2015-02-27,42.5,16.0,12.05,13.17,10.82,12.0,5.73,29.3,1.9596,78.22,100.94
2015-02-28,42.5,16.0,12.6,13.15,11.99,0.01,5.99,316.0,3.607,72.51,101.33
2015-03-01,42.5,16.0,12.67,13.32,12.13,0.0,4.75,300.1,4.0728,72.34,101.7
2015-03-02,42.5,16.0,13.96,14.75,12.92,0.71,5.98,230.0,1.9646,77.72,101.46
2015-03-03,42.5,16.0,14.15,14.72,13.34,0.23,5.36,36.6,4.4126,68.48,101.97
2015-03-04,42.5,16.0,14.16,14.36,13.51,7.43,6.78,132.2,3.234,79.89,101.91
2015-03-05,42.5,16.0,11.5,14.1,8.13,48.84,9.13,70.7,0.3931,90.1,100.54
2015-03-06,42.5,16.0,10.46,11.52,9.76,0.13,14.99,43.8,4.1273,66.31,101.84
2015-03-07,42.5,16.0,10.22,11.03,9.58,0.0,12.72,50.8,3.2604,66.81,102.26
2015-03-08,42.5,16.0,11.42,12.63,9.74,0.0,7.42,73.3,3.9312,63.71,102.27
2015-03-09,42.5,16.0,12.03,12.71,11.61,0.01,5.29,42.3,4.189,64.34,102.31
2015-03-10,42.5,16.0,11.72,12.54,11.09,0.02,3.01,12.4,3.0595,65.13,102.24
2015-03-11,42.5,16.0,12.68,13.68,12.24,0.04,4.61,329.5,3.7488,67.22,101.93
2015-03-12,42.5,16.0,12.03,13.39,11.01,0.19,7.37,19.6,4.0723,63.71,101.7
2015-03-13,42.5,16.0,11.92,12.55,11.02,0.0,4.61,1.8,4.5682,59.84,101.73
2015-03-14,42.5,16.0,11.72,12.53,11.24,0.0,2.83,67.2,4.6464,57.7,102.03
2015-03-15,42.5,16.0,13.26,13.9,12.62,0.01,6.08,124.2,3.9905,65.89,102.48
