date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,38.5,16.0,7.77,10.86,5.09,0.6,8.46,41.6,2.1338,69.73,99.62
2015-01-02,38.5,16.0,7.77,10.82,5.03,0.02,5.46,3.0,2.6556,69.81,100.28
2015-01-03,38.5,16.0,10.97,13.83,8.41,0.01,6.77,305.6,2.1449,87.41,100.3
2015-01-04,38.5,16.0,12.81,15.06,9.2,3.91,7.71,312.1,1.8962,84.26,99.41
2015-01-05,38.5,16.0,7.64,9.75,5.21,4.86,7.99,1.5,2.0918,63.9,99.84
2015-01-06,38.5,16.0,8.9,12.28,5.41,0.01,7.38,335.3,2.3813,64.4,99.77
2015-01-07,38.5,16.0,8.83,11.78,5.9,0.0,2.43,24.8,2.8078,55.93,100.47
2015-01-08,38.5,16.0,11.0,12.83,9.19,0.34,2.25,264.8,2.1204,73.47,100.82
2015-01-09,38.5,16.0,11.83,14.1,10.37,0.57,5.25,295.4,1.404,80.57,100.84
2015-01-10,38.5,16.0,11.82,14.23,10.52,0.18,7.77,302.2,2.2018,88.02,99.98
2015-01-11,38.5,16.0,12.92,15.4,10.64,0.29,7.44,290.0,2.4398,91.96,99.42
2015-01-12,38.5,16.0,10.97,13.25,8.33,0.48,5.83,1.3,2.9026,63.96,100.19
2015-01-13,38.5,16.0,10.54,13.87,8.44,0.0,5.12,319.8,3.0629,69.91,100.4
2015-01-14,38.5,16.0,10.47,14.11,8.32,0.0,4.87,312.1,2.8601,76.13,99.84
2015-01-15,38.5,16.0,11.11,14.09,9.24,0.0,4.72,311.9,2.6954,88.55,99.82
2015-01-16,38.5,16.0,11.95,14.98,10.12,0.05,2.67,209.5,3.031,78.77,99.71
2015-01-17,38.5,16.0,13.42,16.21,10.92,0.8,5.95,178.1,2.7113,91.4,99.59
