date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,41.5,17.5,7.56,8.53,6.63,0.0,9.91,59.4,2.1149,64.72,102.67
2015-01-02,41.5,17.5,11.81,13.84,8.65,0.0,5.47,4.1,2.2649,62.71,102.8
2015-01-03,41.5,17.5,14.22,14.57,13.25,0.04,5.15,291.8,2.0638,78.97,102.49
2015-01-04,41.5,17.5,13.3,14.87,11.25,0.22,10.21,336.8,1.4246,70.27,101.76
2015-01-05,41.5,17.5,9.94,11.07,8.72,0.37,11.46,1.2,2.0225,60.59,102.38
2015-01-06,41.5,17.5,9.83,11.15,8.83,1.26,10.63,2.4,2.0362,63.3,102.25
2015-01-07,41.5,17.5,8.87,9.57,8.32,0.0,4.62,49.7,2.347,54.57,103.03
2015-01-08,41.5,17.5,10.72,11.59,9.64,0.0,2.61,143.6,1.9464,51.96,103.36
2015-01-09,41.5,17.5,12.12,12.99,11.63,0.12,2.71,233.9,2.0136,75.67,103.16
2015-01-10,41.5,17.5,13.67,14.54,12.7,0.0,4.84,270.4,2.059,76.77,102.11
2015-01-11,41.5,17.5,13.94,15.64,12.32,1.94,5.09,247.6,2.4259,85.05,101.48
2015-01-12,41.5,17.5,11.9,13.18,9.17,0.03,9.16,357.0,2.603,56.0,102.73
2015-01-13,41.5,17.5,12.71,13.09,12.38,0.0,3.01,300.7,2.658,55.22,102.82
2015-01-14,41.5,17.5,12.92,13.47,12.22,0.0,4.38,295.6,2.5298,63.13,102.15
2015-01-15,41.5,17.5,13.76,14.09,13.18,0.05,4.3,305.2,2.5068,74.82,102.15
2015-01-16,41.5,17.5,13.32,14.1,12.56,0.0,4.83,174.8,2.5745,78.32,102.12
2015-01-17,41.5,17.5,14.41,15.39,13.37,0.68,8.89,164.5,2.0266,89.37,101.92
2015-01-18,41.5,17.5,14.18,14.66,13.17,21.04,10.18,176.6,0.8645,89.49,101.68
2015-01-19,41.5,17.5,13.08,14.23,12.46,7.28,4.47,227.9,1.9342,82.28,101.2
2015-01-20,41.5,17.5,13.87,14.36,13.29,5.97,6.91,156.8,0.8712,86.92,101.07
2015-01-21,41.5,17.5,13.3,13.79,12.59,8.87,3.3,178.4,1.0207,86.95,101.1
2015-01-22,41.5,17.5,14.1,14.73,13.57,11.74,7.28,129.3,1.8156,83.96,100.98
2015-01-23,41.5,17.5,13.44,13.83,12.7,15.41,9.84,145.1,1.6003,77.86,100.03
2015-01-24,41.5,17.5,12.58,13.86,11.3,11.06,4.83,32.1,1.8626,74.8,100.33
2015-01-25,41.5,17.5,11.78,13.67,11.1,2.57,3.24,18.9,1.7268,71.05,100.92
2015-01-26,41.5,17.5,11.82,12.2,11.37,0.53,4.89,26.0,2.3419,63.19,101.56
2015-01-27,41.5,17.5,11.38,12.15,10.88,0.28,6.35,322.6,1.7916,69.59,101.17
2015-01-28,41.5,17.5,10.43,11.21,9.31,4.56,4.01,50.0,1.5509,72.59,100.88
2015-01-29,41.5,17.5,11.51,12.38,11.11,1.51,4.92,244.2,2.4778,66.7,100.49
2015-01-30,41.5,17.5,12.75,14.05,11.52,18.08,14.12,208.0,0.407,78.52,98.77
2015-01-31,41.5,17.5,11.77,13.17,10.58,13.34,7.43,217.4,1.4544,70.17,98.81
2015-02-01,41.5,17.5,12.2,13.18,10.94,5.34,8.17,250.3,2.069,74.74,98.94
2015-02-02,41.5,17.5,10.77,11.65,10.09,4.3,6.85,286.6,1.8154,69.37,99.93
