date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,40.5,7.0,12.32,14.1,9.43,0.0,7.3,12.2,2.1458,66.42,103.18
2015-01-02,40.5,7.0,14.3,15.14,13.89,0.0,5.96,315.8,2.2798,70.17,103.32
2015-01-03,40.5,7.0,15.26,15.54,15.05,0.0,10.94,292.4,2.3753,78.35,103.03
2015-01-04,40.5,7.0,15.14,15.59,14.75,0.01,12.32,317.1,2.4919,82.44,102.62
2015-01-05,40.5,7.0,14.89,15.39,14.07,0.09,6.5,141.6,2.6405,82.49,102.82
2015-01-06,40.5,7.0,14.11,14.77,13.54,0.07,5.98,273.6,1.4599,79.97,102.53
2015-01-07,40.5,7.0,13.95,14.52,13.63,0.01,5.92,291.8,2.335,71.56,102.9
2015-01-08,40.5,7.0,14.06,14.49,13.61,0.0,7.05,296.0,1.6891,74.33,103.46
2015-01-09,40.5,7.0,14.59,15.26,14.34,0.0,11.57,302.9,2.203,79.93,103.63
2015-01-10,40.5,7.0,15.44,15.61,15.27,0.0,11.17,288.4,2.3909,86.02,102.88
2015-01-11,40.5,7.0,14.46,15.27,13.41,0.0,11.94,313.3,2.5375,78.12,102.43
2015-01-12,40.5,7.0,13.62,14.1,13.19,0.0,4.39,335.6,2.73,72.12,103.08
2015-01-13,40.5,7.0,13.43,14.36,12.98,0.01,4.22,187.6,1.0711,80.83,102.71
2015-01-14,40.5,7.0,14.3,14.56,13.68,0.02,3.81,268.7,2.1065,85.31,102.4
2015-01-15,40.5,7.0,14.56,15.37,13.38,0.0,6.27,186.3,2.561,88.71,102.03
2015-01-16,40.5,7.0,15.26,15.57,14.75,1.74,8.62,197.2,2.3935,87.73,101.34
2015-01-17,40.5,7.0,12.75,14.63,11.94,0.03,6.81,293.0,2.4084,70.82,101.8
2015-01-18,40.5,7.0,11.92,12.22,11.68,0.02,2.91,302.1,2.849,64.58,101.7
2015-01-19,40.5,7.0,12.71,13.34,11.93,2.54,6.37,137.0,2.2531,72.59,100.98
2015-01-20,40.5,7.0,12.23,12.87,11.79,3.28,3.4,150.6,2.0954,77.14,100.59
2015-01-21,40.5,7.0,12.22,13.14,11.13,2.88,7.18,230.8,1.8655,76.5,100.59
2015-01-22,40.5,7.0,11.16,12.04,10.37,7.33,4.15,31.9,1.2838,78.67,100.59
2015-01-23,40.5,7.0,11.71,12.38,11.02,2.99,12.62,331.5,2.3664,77.23,100.9
2015-01-24,40.5,7.0,11.57,12.19,10.17,0.32,12.83,324.6,2.6287,74.31,101.25
2015-01-25,40.5,7.0,12.2,13.2,10.19,3.97,7.34,17.1,1.4923,71.43,101.3
2015-01-26,40.5,7.0,12.39,13.19,11.74,5.07,7.64,9.3,2.3371,67.05,102.0
2015-01-27,40.5,7.0,11.97,12.69,11.36,1.68,12.2,326.2,1.5917,75.92,101.66
2015-01-28,40.5,7.0,12.45,12.84,11.86,0.42,7.35,341.9,2.184,69.21,101.62
2015-01-29,40.5,7.0,13.41,14.58,12.06,1.84,11.05,261.8,1.7318,78.84,100.6
2015-01-30,40.5,7.0,12.43,15.01,10.97,3.95,11.05,286.4,1.7928,73.59,99.11
2015-01-31,40.5,7.0,11.17,12.08,10.78,3.13,7.54,308.1,1.195,80.4,98.78
2015-02-01,40.5,7.0,10.34,11.1,9.36,0.53,13.62,305.4,2.1096,69.41,99.9
2015-02-02,40.5,7.0,10.23,10.93,9.58,0.17,10.41,297.8,2.3734,68.57,100.64
2015-02-03,40.5,7.0,11.38,12.72,9.42,5.22,8.96,240.9,1.0956,76.68,99.71
2015-02-04,40.5,7.0,11.08,12.92,8.22,4.74,7.57,222.1,1.0896,78.25,99.47
2015-02-05,40.5,7.0,10.07,11.27,9.0,6.82,9.77,305.2,1.6733,81.07,99.3
2015-02-06,40.5,7.0,9.02,9.54,8.53,9.8,10.05,299.8,1.8787,85.76,100.45
2015-02-07,40.5,7.0,10.81,11.56,9.23,3.43,6.95,309.9,2.2661,78.08,101.43
2015-02-08,40.5,7.0,10.67,12.04,9.29,0.51,10.2,314.8,1.0613,75.85,101.47
2015-02-09,40.5,7.0,11.51,12.56,10.34,0.01,6.93,36.1,3.7656,63.3,102.26
2015-02-10,40.5,7.0,12.45,12.78,11.91,0.0,4.65,308.5,3.6288,68.39,102.47
2015-02-11,40.5,7.0,12.08,12.38,11.82,0.0,2.76,55.4,3.917,75.11,102.32
2015-02-12,40.5,7.0,12.78,13.25,12.32,0.01,2.78,140.2,3.6866,80.36,102.11
2015-02-13,40.5,7.0,12.96,13.33,12.57,1.3,3.26,164.9,3.0634,75.53,102.08
2015-02-14,40.5,7.0,13.05,13.84,11.93,2.92,4.89,220.9,3.1807,81.86,101.47
2015-02-15,40.5,7.0,12.7,13.26,11.89,8.47,5.0,261.2,1.1762,81.25,100.92
2015-02-16,40.5,7.0,11.75,13.45,10.34,1.99,6.49,350.0,3.2554,78.01,100.84
2015-02-17,40.5,7.0,14.05,14.47,13.57,1.19,6.85,50.2,3.1543,82.37,101.95
2015-02-18,40.5,7.0,13.91,14.3,12.99,0.78,7.81,58.3,3.7831,78.11,102.74
2015-02-19,40.5,7.0,12.5,12.91,12.19,0.01,3.45,84.6,4.0978,62.2,102.99
2015-02-20,40.5,7.0,12.88,13.83,11.94,0.83,5.52,154.4,2.8519,73.82,102.27
2015-02-21,40.5,7.0,12.48,13.1,10.28,7.44,6.21,183.3,1.4182,79.77,100.46
2015-02-22,40.5,7.0,11.15,12.3,10.1,3.84,12.99,332.7,2.364,75.96,100.02
2015-02-23,40.5,7.0,12.2,13.7,10.46,0.07,10.49,299.8,3.0446,77.75,100.76
2015-02-24,40.5,7.0,11.41,13.16,10.68,7.79,15.88,316.8,3.715,72.43,100.71
2015-02-25,40.5,7.0,12.22,13.3,10.85,3.09,13.69,340.3,3.6941,71.26,100.82
2015-02-26,40.5,7.0,13.26,13.49,13.02,0.81,7.27,2.5,2.9064,75.51,101.31
2015-02-27,40.5,7.0,11.82,13.07,10.67,6.93,5.03,342.3,2.7,77.33,101.25
2015-02-28,40.5,7.0,11.13,11.79,10.73,0.89,9.22,314.8,1.5626,76.98,101.66
2015-03-01,40.5,7.0,12.84,13.81,11.78,0.14,6.0,282.2,2.4055,77.92,102.07
2015-03-02,40.5,7.0,13.9,14.31,13.45,0.0,6.69,256.6,3.7776,94.4,102.03
2015-03-03,40.5,7.0,13.88,14.19,13.77,0.0,3.95,300.9,4.4258,80.77,102.47
2015-03-04,40.5,7.0,12.53,13.72,10.24,6.09,7.86,323.2,1.8826,78.68,102.08
2015-03-05,40.5,7.0,12.19,14.08,8.78,6.47,14.4,352.2,3.2957,62.74,101.79
2015-03-06,40.5,7.0,13.21,13.87,12.65,0.01,10.03,19.7,4.9063,54.84,102.72
2015-03-07,40.5,7.0,13.11,13.37,12.71,0.0,6.02,26.0,5.004,63.47,102.69
2015-03-08,40.5,7.0,12.67,13.09,12.49,0.01,6.19,41.5,4.1093,60.37,102.27
2015-03-09,40.5,7.0,12.9,13.21,12.64,0.05,5.08,20.5,4.339,66.78,102.31
2015-03-10,40.5,7.0,12.34,12.96,12.0,0.03,3.41,314.1,4.9246,74.11,102.53
2015-03-11,40.5,7.0,13.41,13.82,12.98,0.22,6.62,275.0,3.9602,88.42,102.17
2015-03-12,40.5,7.0,13.65,14.11,13.16,0.01,7.0,46.4,5.0179,76.47,101.88
2015-03-13,40.5,7.0,13.04,13.31,12.78,0.07,4.13,305.6,5.0786,70.53,102.03
2015-03-14,40.5,7.0,12.36,12.98,11.04,6.4,6.03,346.9,2.941,75.94,101.85
2015-03-15,40.5,7.0,10.86,11.35,10.25,13.27,5.57,301.6,3.5165,83.89,101.53
2015-03-16,40.5,7.0,11.6,12.24,10.55,0.34,5.25,6.1,1.9464,81.2,101.78
2015-03-17,40.5,7.0,12.82,13.3,12.36,0.35,4.24,238.6,5.1559,83.55,101.88
2015-03-18,40.5,7.0,13.63,13.85,13.32,0.04,4.31,72.6,4.8998,86.09,102.09
2015-03-19,40.5,7.0,13.68,14.13,13.31,0.0,5.86,96.5,4.5758,84.69,101.88
2015-03-20,40.5,7.0,14.11,15.14,13.54,0.09,10.13,112.2,4.524,83.39,101.59
2015-03-21,40.5,7.0,13.81,14.01,13.33,3.48,9.17,119.3,2.7336,87.79,101.19
2015-03-22,40.5,7.0,13.48,13.77,13.2,0.27,5.15,48.6,3.2918,88.64,100.91
2015-03-23,40.5,7.0,13.5,13.82,13.4,0.02,4.94,91.2,4.3618,81.36,101.17
2015-03-24,40.5,7.0,13.33,13.94,12.62,8.06,7.91,86.4,2.8536,88.77,100.33
2015-03-25,40.5,7.0,13.2,13.77,11.63,24.1,8.27,8.3,1.5689,90.45,99.37
2015-03-26,40.5,7.0,12.03,13.33,11.36,0.0,11.65,317.2,2.8646,73.85,100.8
2015-03-27,40.5,7.0,13.46,14.54,12.65,0.21,15.13,321.0,5.778,72.52,101.25
