date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,46.5,10.0,-7.45,-0.35,-15.24,0.0,1.6,20.4,1.7909,87.47,79.37
2015-01-02,46.5,10.0,-4.53,-0.32,-7.07,0.71,2.15,342.9,1.3234,83.32,79.5
2015-01-03,46.5,10.0,-6.09,0.17,-13.78,4.17,3.1,310.0,1.5154,89.7,78.95
2015-01-04,46.5,10.0,-9.4,-0.36,-17.47,3.18,4.18,336.8,1.3754,96.8,78.75
2015-01-05,46.5,10.0,-14.76,-7.59,-19.15,0.01,3.06,352.5,1.7729,88.64,79.05
2015-01-06,46.5,10.0,-9.99,-3.53,-15.75,0.01,1.97,354.5,1.7959,62.9,78.8
2015-01-07,46.5,10.0,-8.99,-4.16,-12.68,0.0,1.47,342.1,1.9085,68.78,78.97
2015-01-08,46.5,10.0,-7.6,-1.6,-12.63,0.2,1.6,317.2,1.6502,77.25,79.23
2015-01-09,46.5,10.0,-6.58,-0.91,-12.73,2.07,3.34,313.6,1.0934,89.95,79.3
2015-01-10,46.5,10.0,-0.15,1.05,-3.98,4.61,5.01,319.0,1.6308,93.43,78.81
2015-01-11,46.5,10.0,-7.88,-4.27,-13.4,3.21,4.63,322.9,0.937,96.32,78.24
2015-01-12,46.5,10.0,-8.95,-2.07,-14.79,0.13,3.23,309.9,1.7942,64.23,78.95
2015-01-13,46.5,10.0,-8.66,-3.93,-11.9,0.06,1.95,204.0,2.0213,60.28,78.76
2015-01-14,46.5,10.0,-8.77,-3.36,-11.81,1.43,1.97,261.7,1.5089,96.52,78.29
2015-01-15,46.5,10.0,-8.95,-4.65,-11.21,0.86,1.95,192.7,1.4801,92.3,78.2
2015-01-16,46.5,10.0,-4.91,-1.24,-9.98,14.31,4.19,175.1,0.4565,98.59,77.79
2015-01-17,46.5,10.0,-4.4,-1.69,-8.66,23.64,2.28,183.9,0.6336,96.47,77.53
2015-01-18,46.5,10.0,-11.43,-7.39,-15.76,0.86,1.36,156.6,1.4659,97.76,77.75
2015-01-19,46.5,10.0,-13.27,-7.31,-17.23,0.09,0.84,196.8,1.8406,93.06,77.51
2015-01-20,46.5,10.0,-12.09,-7.2,-14.44,0.17,1.01,176.6,1.9889,97.21,77.36
2015-01-21,46.5,10.0,-10.46,-5.14,-14.22,3.41,1.51,125.9,1.4407,92.7,77.38
2015-01-22,46.5,10.0,-8.39,-3.8,-11.08,2.07,1.59,113.5,1.1177,98.97,77.51
2015-01-23,46.5,10.0,-11.94,-6.58,-17.81,0.09,3.05,9.5,1.543,98.57,77.73
2015-01-24,46.5,10.0,-15.34,-7.58,-18.68,0.14,3.27,2.6,2.0726,98.4,77.81
2015-01-25,46.5,10.0,-16.19,-10.79,-19.28,0.46,4.16,4.0,1.71,97.14,78.11
2015-01-26,46.5,10.0,-15.66,-10.48,-20.99,1.3,1.79,0.2,2.4797,94.44,78.25
2015-01-27,46.5,10.0,-13.98,-9.93,-16.72,2.0,3.52,348.2,1.8782,97.42,77.89
2015-01-28,46.5,10.0,-14.26,-8.98,-18.48,0.54,1.86,323.9,2.2874,92.75,77.73
2015-01-29,46.5,10.0,-11.59,-6.72,-14.69,2.84,2.09,220.8,1.2559,96.0,76.31
2015-01-30,46.5,10.0,-13.94,-11.68,-16.86,3.04,3.18,326.8,0.6766,95.14,74.73
2015-01-31,46.5,10.0,-14.18,-9.35,-18.35,0.36,1.07,289.8,2.293,90.47,75.24
2015-02-01,46.5,10.0,-14.6,-10.85,-17.03,1.07,1.9,338.7,2.2906,93.35,75.74
2015-02-02,46.5,10.0,-14.63,-10.04,-17.53,1.8,1.85,321.7,2.2618,93.14,76.43
2015-02-03,46.5,10.0,-14.47,-8.73,-19.26,0.33,1.17,130.9,1.8367,93.81,76.48
2015-02-04,46.5,10.0,-12.94,-7.2,-18.2,0.1,1.44,53.8,2.3347,93.06,76.76
