date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,38.5,10.0,12.24,13.1,9.26,1.71,10.62,16.3,1.9721,67.99,102.67
2015-01-02,38.5,10.0,13.12,13.83,12.78,0.0,5.03,359.7,1.8072,64.11,103.18
2015-01-03,38.5,10.0,15.01,15.9,13.78,0.0,10.05,285.8,2.6978,78.19,103.07
2015-01-04,38.5,10.0,15.37,15.82,14.89,0.0,12.05,297.4,2.2294,79.33,102.43
2015-01-05,38.5,10.0,14.77,15.29,13.69,0.03,5.26,17.7,2.7979,70.81,102.78
2015-01-06,38.5,10.0,14.13,14.73,13.72,0.03,3.62,272.1,2.7206,67.84,102.62
2015-01-07,38.5,10.0,14.99,15.26,14.64,0.01,3.31,286.4,2.3995,66.22,102.89
2015-01-08,38.5,10.0,14.46,15.15,14.12,0.0,5.58,303.3,2.7958,69.59,103.44
2015-01-09,38.5,10.0,14.6,15.46,13.99,0.02,9.62,298.4,2.3686,75.58,103.6
2015-01-10,38.5,10.0,15.47,16.22,14.62,0.0,10.93,290.7,2.7653,85.74,102.82
2015-01-11,38.5,10.0,15.26,15.68,14.01,0.0,10.31,285.0,2.9093,85.92,102.27
2015-01-12,38.5,10.0,14.34,14.77,13.68,0.0,5.65,318.1,3.0487,78.28,103.07
2015-01-13,38.5,10.0,13.88,14.78,13.28,0.0,4.34,186.3,2.9318,76.58,102.88
2015-01-14,38.5,10.0,14.83,15.7,14.1,0.0,4.94,285.1,2.9395,78.65,102.42
2015-01-15,38.5,10.0,14.59,15.38,14.09,0.0,4.29,235.3,3.0778,86.54,102.3
2015-01-16,38.5,10.0,15.63,16.1,15.08,0.07,5.35,189.7,2.7499,88.58,101.72
2015-01-17,38.5,10.0,14.98,15.72,13.57,0.54,5.24,287.9,2.8044,73.94,101.8
2015-01-18,38.5,10.0,12.76,13.47,12.01,2.65,5.4,348.3,1.625,74.89,101.59
2015-01-19,38.5,10.0,13.36,14.14,12.86,0.46,3.62,155.8,1.3447,66.05,101.12
2015-01-20,38.5,10.0,14.46,14.84,13.54,1.7,5.25,219.9,2.8709,67.11,100.68
2015-01-21,38.5,10.0,13.7,14.27,13.16,3.4,6.75,235.2,1.6356,71.79,101.01
2015-01-22,38.5,10.0,13.09,14.37,11.95,2.06,4.31,259.2,2.0386,71.33,100.6
2015-01-23,38.5,10.0,12.98,13.48,12.5,5.03,10.37,312.9,1.4338,78.23,100.43
2015-01-24,38.5,10.0,13.71,14.77,12.96,4.21,9.75,320.9,1.9255,74.78,100.92
2015-01-25,38.5,10.0,12.66,13.15,12.06,3.28,7.72,331.6,2.0498,72.56,101.0
2015-01-26,38.5,10.0,12.27,12.6,11.81,9.81,9.07,18.5,1.5852,83.33,101.42
2015-01-27,38.5,10.0,12.5,13.54,11.86,1.08,8.42,316.3,2.2783,71.19,101.61
2015-01-28,38.5,10.0,12.35,12.64,12.07,0.36,9.18,354.1,2.8954,62.79,101.39
2015-01-29,38.5,10.0,13.19,14.39,12.12,0.46,9.61,277.4,1.5905,71.22,100.96
2015-01-30,38.5,10.0,13.9,15.39,11.46,2.13,12.41,263.1,1.5718,80.1,99.4
2015-01-31,38.5,10.0,13.46,15.16,11.55,22.21,9.96,258.7,1.0654,86.16,98.84
2015-02-01,38.5,10.0,11.61,12.27,10.67,2.78,12.1,287.1,2.6419,72.58,99.86
2015-02-02,38.5,10.0,11.15,11.64,10.46,0.48,11.74,289.0,3.1608,65.8,100.74
2015-02-03,38.5,10.0,12.44,14.25,10.95,7.84,11.44,239.3,2.0798,74.43,100.31
2015-02-04,38.5,10.0,13.53,15.04,11.41,6.72,8.89,222.4,2.9062,76.43,99.97
2015-02-05,38.5,10.0,11.4,12.43,10.71,6.19,13.04,247.6,1.8564,73.43,99.85
2015-02-06,38.5,10.0,11.31,11.91,10.33,2.25,14.09,265.1,2.2783,69.5,100.49
2015-02-07,38.5,10.0,11.23,11.58,10.58,3.18,9.4,275.2,2.7638,72.83,101.46
2015-02-08,38.5,10.0,11.79,12.16,11.42,5.35,9.97,299.9,3.0259,75.63,101.35
2015-02-09,38.5,10.0,10.75,11.79,9.38,1.28,12.15,11.2,2.7151,64.31,101.91
2015-02-10,38.5,10.0,12.74,13.63,11.78,0.0,5.84,330.7,3.9065,67.17,102.36
2015-02-11,38.5,10.0,13.1,13.48,12.77,0.0,1.63,349.6,4.0034,72.55,102.3
2015-02-12,38.5,10.0,12.69,13.2,12.31,0.0,4.81,87.1,4.0238,79.72,102.13
2015-02-13,38.5,10.0,12.32,12.98,11.98,0.46,2.95,87.5,1.3615,77.87,102.06
2015-02-14,38.5,10.0,12.41,13.94,11.75,0.13,2.96,276.9,3.8138,79.67,101.69
2015-02-15,38.5,10.0,13.55,14.02,12.77,4.73,6.49,233.2,1.8547,81.92,101.19
2015-02-16,38.5,10.0,12.25,13.13,11.69,8.06,6.74,243.9,1.4191,81.15,100.94
2015-02-17,38.5,10.0,12.95,13.83,11.97,8.97,8.79,74.0,1.5434,81.71,101.52
2015-02-18,38.5,10.0,13.08,13.76,12.38,14.41,13.0,71.1,2.5613,81.13,102.36
2015-02-19,38.5,10.0,13.09,13.88,12.35,1.13,5.13,100.0,1.771,78.56,102.88
2015-02-20,38.5,10.0,12.62,13.15,12.27,0.31,4.08,132.9,3.7205,74.79,102.46
2015-02-21,38.5,10.0,13.12,13.82,11.85,10.08,7.41,174.4,1.4846,83.42,100.77
2015-02-22,38.5,10.0,12.32,13.36,11.52,4.05,6.24,311.4,2.2572,83.35,99.62
2015-02-23,38.5,10.0,13.01,13.99,11.73,0.4,11.13,307.7,4.2823,75.25,100.64
2015-02-24,38.5,10.0,12.81,14.32,10.94,4.0,13.72,285.1,3.1867,78.95,100.53
2015-02-25,38.5,10.0,12.1,13.63,10.29,11.41,13.56,319.1,1.9711,78.92,100.24
2015-02-26,38.5,10.0,12.96,13.29,12.72,5.04,8.84,15.9,3.1198,79.84,100.89
2015-02-27,38.5,10.0,13.27,13.46,13.01,0.97,5.06,313.2,4.6128,72.03,101.12
2015-02-28,38.5,10.0,12.38,13.07,11.54,0.24,4.74,296.6,3.1291,72.21,101.6
2015-03-01,38.5,10.0,12.36,13.52,11.51,0.01,5.08,301.9,4.3457,73.68,102.07
2015-03-02,38.5,10.0,13.95,14.5,13.2,0.01,7.94,263.1,3.6605,89.81,102.17
2015-03-03,38.5,10.0,14.87,15.58,14.48,0.0,6.19,277.7,4.8094,87.45,102.4
2015-03-04,38.5,10.0,14.4,14.9,12.13,0.55,4.31,260.6,4.2643,85.71,101.98
2015-03-05,38.5,10.0,11.17,12.3,10.5,4.6,17.21,312.2,2.382,70.76,101.13
2015-03-06,38.5,10.0,12.1,12.67,11.68,0.5,14.44,358.4,2.8793,64.16,102.02
2015-03-07,38.5,10.0,11.8,12.34,11.48,0.22,11.08,9.1,2.5594,64.44,102.28
2015-03-08,38.5,10.0,12.41,12.97,11.87,1.05,8.81,34.9,2.1773,68.64,101.96
2015-03-09,38.5,10.0,12.32,12.57,11.98,0.46,4.75,14.6,3.78,70.16,102.17
2015-03-10,38.5,10.0,12.75,13.37,12.35,0.0,5.48,317.3,5.1816,72.11,102.44
2015-03-11,38.5,10.0,13.22,13.98,12.56,0.0,7.08,292.0,5.2462,79.48,102.26
2015-03-12,38.5,10.0,13.5,13.93,12.87,0.12,7.34,1.7,4.9159,76.62,101.79
2015-03-13,38.5,10.0,13.34,13.64,13.02,0.0,4.97,321.6,5.2063,66.27,101.97
2015-03-14,38.5,10.0,13.33,13.64,12.69,7.32,4.63,200.5,4.0711,75.36,101.93
2015-03-15,38.5,10.0,12.99,13.88,11.76,31.39,7.22,180.1,1.303,84.5,101.75
2015-03-16,38.5,10.0,13.73,14.04,13.29,16.56,6.73,141.9,1.0306,92.11,101.61
2015-03-17,38.5,10.0,13.45,14.0,13.07,0.02,6.31,287.6,3.9595,77.36,101.91
2015-03-18,38.5,10.0,13.59,13.75,13.47,0.13,5.83,65.6,5.2351,85.84,102.05
2015-03-19,38.5,10.0,13.69,13.96,13.37,0.13,6.89,112.8,5.3966,84.95,101.95
2015-03-20,38.5,10.0,14.0,14.08,13.84,0.27,8.5,111.4,4.854,91.92,101.84
2015-03-21,38.5,10.0,13.69,13.99,13.49,1.13,10.36,132.2,1.4914,85.47,101.44
2015-03-22,38.5,10.0,13.94,14.2,13.72,6.7,6.23,175.6,4.2139,90.38,100.7
