date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,44.5,16.0,-11.84,-7.53,-15.82,0.01,4.07,48.3,1.3495,90.24,94.28
2015-01-02,44.5,16.0,-1.13,3.79,-8.16,0.03,1.44,78.6,1.7671,89.56,94.14
2015-01-03,44.5,16.0,0.68,2.77,-2.52,0.13,2.76,138.7,1.2204,95.46,93.72
2015-01-04,44.5,16.0,0.48,3.17,-3.74,0.19,3.31,359.8,1.8821,92.58,93.28
2015-01-05,44.5,16.0,-1.84,0.67,-3.66,0.33,2.75,1.4,1.3598,87.16,93.77
2015-01-06,44.5,16.0,-3.61,-0.59,-6.89,0.25,3.04,26.0,1.2451,91.0,93.7
2015-01-07,44.5,16.0,-3.25,2.6,-8.07,0.0,1.1,109.9,1.5487,71.15,94.11
2015-01-08,44.5,16.0,-1.08,1.99,-5.6,0.56,1.76,203.7,0.9094,97.69,94.37
2015-01-09,44.5,16.0,2.37,3.87,1.53,0.68,2.9,218.7,0.5676,99.81,94.13
2015-01-10,44.5,16.0,4.67,8.17,2.76,0.13,3.78,220.5,1.5358,97.67,93.22
2015-01-11,44.5,16.0,3.66,7.27,-5.39,14.12,3.52,211.1,1.0903,98.44,92.87
2015-01-12,44.5,16.0,-1.61,3.7,-5.7,0.01,1.89,239.3,1.9258,79.58,93.95
2015-01-13,44.5,16.0,0.87,5.36,-1.24,0.0,3.14,208.0,2.2944,91.95,93.91
2015-01-14,44.5,16.0,2.18,6.49,-0.08,0.19,2.59,219.6,1.8274,92.85,93.34
2015-01-15,44.5,16.0,3.24,7.04,0.85,0.22,2.01,210.6,1.9944,95.09,93.38
2015-01-16,44.5,16.0,4.26,8.77,2.07,0.06,3.34,187.5,2.263,95.54,93.24
2015-01-17,44.5,16.0,6.4,8.53,3.04,3.03,5.17,183.6,0.635,96.34,92.98
2015-01-18,44.5,16.0,4.09,7.18,0.93,14.14,1.46,355.1,0.2863,97.15,92.9
2015-01-19,44.5,16.0,1.34,4.2,-0.48,2.45,1.72,45.9,0.9919,94.08,92.55
2015-01-20,44.5,16.0,2.35,4.26,0.24,6.35,1.44,154.7,0.8054,98.2,92.42
2015-01-21,44.5,16.0,4.13,7.52,2.05,2.95,1.37,113.6,1.0932,95.9,92.51
2015-01-22,44.5,16.0,4.58,7.67,2.94,3.06,2.16,141.2,1.1978,96.0,92.53
2015-01-23,44.5,16.0,1.06,3.1,-0.41,8.05,4.26,36.5,0.5021,95.46,92.05
2015-01-24,44.5,16.0,-1.8,-0.36,-3.21,3.47,4.84,26.8,0.6782,94.79,92.27
2015-01-25,44.5,16.0,-3.05,-2.38,-3.76,3.08,5.61,32.7,0.7946,93.15,92.78
2015-01-26,44.5,16.0,-3.24,-1.35,-5.14,0.53,4.4,43.0,0.8287,93.54,93.22
2015-01-27,44.5,16.0,-3.59,-0.66,-6.05,0.78,3.18,42.3,0.9523,93.35,92.68
2015-01-28,44.5,16.0,-3.91,-1.6,-7.1,1.59,3.96,41.6,0.9127,95.42,92.59
2015-01-29,44.5,16.0,-3.01,0.43,-9.26,3.92,2.92,189.9,0.739,97.24,91.54
2015-01-30,44.5,16.0,2.02,5.55,-1.45,29.12,5.07,200.6,0.9377,98.5,89.36
2015-01-31,44.5,16.0,-2.49,2.37,-7.49,0.93,2.29,177.4,2.5841,91.62,90.14
2015-02-01,44.5,16.0,-0.16,2.63,-2.51,13.67,1.06,120.5,1.0135,92.5,90.28
2015-02-02,44.5,16.0,-3.5,0.43,-6.71,0.87,1.63,25.4,1.9747,91.64,91.25
2015-02-03,44.5,16.0,-2.28,1.51,-8.22,3.78,2.22,178.9,1.3416,94.82,91.74
2015-02-04,44.5,16.0,-0.13,1.89,-2.55,12.44,1.8,81.2,0.8897,98.21,91.68
2015-02-05,44.5,16.0,-1.33,0.29,-2.65,8.33,4.69,63.3,0.7037,97.18,92.08
2015-02-06,44.5,16.0,-2.34,-1.2,-4.1,23.91,5.26,46.1,0.4049,97.63,91.94
2015-02-07,44.5,16.0,-5.73,-3.79,-9.26,1.22,4.28,45.6,1.2818,97.93,92.97
2015-02-08,44.5,16.0,-6.89,-2.77,-11.0,0.27,3.26,33.4,1.3171,97.76,92.51
2015-02-09,44.5,16.0,-7.49,-4.99,-9.87,1.13,4.48,21.6,1.1714,97.4,93.03
2015-02-10,44.5,16.0,-2.01,-0.08,-7.02,2.38,4.29,20.7,1.2881,97.99,93.4
2015-02-11,44.5,16.0,-1.84,0.59,-5.1,0.19,2.83,40.1,1.505,98.51,93.7
2015-02-12,44.5,16.0,-4.3,0.22,-8.15,0.03,2.28,78.5,1.7359,96.97,93.7
2015-02-13,44.5,16.0,-2.87,1.68,-7.48,0.0,1.42,180.4,3.1615,90.27,93.53
2015-02-14,44.5,16.0,-2.22,1.73,-6.24,0.0,2.0,188.8,2.8174,96.73,93.11
