date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,39.5,11.5,12.57,13.03,11.21,0.16,9.11,31.7,2.5054,63.66,102.62
2015-01-02,39.5,11.5,12.91,13.93,11.99,0.0,5.05,11.0,2.5013,64.57,103.13
2015-01-03,39.5,11.5,15.05,16.09,14.05,0.0,5.88,272.9,2.5286,75.33,102.87
2015-01-04,39.5,11.5,15.89,16.17,15.32,0.44,9.73,310.5,2.3762,80.95,102.14
2015-01-05,39.5,11.5,14.44,15.93,13.17,0.02,5.39,36.3,2.5726,57.97,102.75
2015-01-06,39.5,11.5,14.25,14.66,13.51,0.01,3.71,289.8,2.7106,60.64,102.55
2015-01-07,39.5,11.5,15.01,15.41,14.65,0.13,3.03,221.6,2.0714,67.4,102.83
2015-01-08,39.5,11.5,14.61,15.44,13.9,0.02,3.93,300.2,2.5922,68.7,103.33
2015-01-09,39.5,11.5,14.54,15.22,14.01,0.01,5.61,293.1,2.1902,72.36,103.42
2015-01-10,39.5,11.5,15.53,16.16,14.48,0.01,5.68,292.2,2.7086,84.94,102.58
2015-01-11,39.5,11.5,15.9,16.68,15.22,0.0,8.41,278.3,2.8248,83.18,102.0
2015-01-12,39.5,11.5,14.97,15.96,14.07,0.0,5.5,354.5,2.9328,67.96,102.96
2015-01-13,39.5,11.5,13.81,14.46,13.56,0.0,4.25,202.0,2.9083,75.8,102.91
2015-01-14,39.5,11.5,14.81,15.06,14.55,0.0,2.24,274.7,2.8099,73.08,102.35
2015-01-15,39.5,11.5,14.53,15.09,14.29,0.0,3.41,215.0,2.9328,80.03,102.27
2015-01-16,39.5,11.5,15.31,15.53,14.65,0.01,7.32,173.2,2.0196,90.2,101.76
2015-01-17,39.5,11.5,15.13,15.39,14.82,0.12,4.36,245.4,2.345,77.11,101.73
2015-01-18,39.5,11.5,13.37,14.73,12.69,5.56,5.44,1.5,1.1035,76.58,101.52
2015-01-19,39.5,11.5,12.98,13.7,12.11,0.99,3.42,115.3,1.6538,72.61,101.16
2015-01-20,39.5,11.5,14.15,14.78,12.61,0.9,4.67,202.1,2.4989,67.04,100.72
2015-01-21,39.5,11.5,13.6,14.55,13.17,2.39,7.31,218.5,2.1082,77.77,100.98
2015-01-22,39.5,11.5,13.82,14.46,12.35,3.37,4.4,206.6,0.9763,70.79,100.57
2015-01-23,39.5,11.5,13.04,14.15,12.08,10.18,11.83,332.3,1.1088,80.68,100.09
2015-01-24,39.5,11.5,13.78,14.29,13.43,2.26,9.74,340.3,2.3326,74.08,100.67
2015-01-25,39.5,11.5,13.21,13.52,12.96,3.64,6.46,345.0,2.2238,72.58,100.84
