date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,42.5,17.5,6.25,7.2,5.11,0.0,6.79,67.3,2.339,62.71,102.76
2015-01-02,42.5,17.5,10.81,12.91,7.19,0.0,4.04,7.0,2.0141,63.12,102.8
2015-01-03,42.5,17.5,14.09,14.79,12.89,0.01,3.8,115.0,1.9512,66.09,102.4
2015-01-04,42.5,17.5,12.9,15.14,10.26,0.09,7.98,357.0,1.8514,67.0,101.76
2015-01-05,42.5,17.5,9.0,10.35,7.76,0.1,8.85,357.6,2.1996,63.76,102.41
2015-01-06,42.5,17.5,8.31,10.45,6.82,0.08,8.25,7.4,2.2841,64.47,102.3
2015-01-07,42.5,17.5,7.65,9.17,6.49,0.0,3.18,52.6,2.2013,50.11,103.02
2015-01-08,42.5,17.5,10.87,11.85,9.33,0.11,2.09,190.2,1.1102,52.29,103.29
2015-01-09,42.5,17.5,12.0,12.4,11.57,1.08,3.37,214.5,0.8666,74.76,103.08
2015-01-10,42.5,17.5,14.05,15.12,12.58,0.05,4.27,274.9,1.6908,72.27,102.02
2015-01-11,42.5,17.5,13.85,15.17,8.0,7.81,5.81,174.3,1.4796,85.52,101.4
2015-01-12,42.5,17.5,11.03,12.47,9.14,0.01,6.42,353.8,2.4499,54.02,102.71
2015-01-13,42.5,17.5,12.28,12.51,12.01,0.0,2.03,328.6,2.5411,54.2,102.77
2015-01-14,42.5,17.5,12.64,13.68,12.17,0.0,2.45,329.6,2.453,54.16,102.07
2015-01-15,42.5,17.5,13.4,13.77,12.9,0.06,2.84,320.9,2.3904,69.43,102.09
2015-01-16,42.5,17.5,13.7,14.06,13.5,0.0,5.04,149.0,2.2603,76.9,102.05
2015-01-17,42.5,17.5,14.3,14.74,13.78,4.45,10.03,149.3,0.9667,87.79,101.87
2015-01-18,42.5,17.5,14.03,14.55,13.03,39.94,9.35,169.8,0.5328,90.48,101.57
2015-01-19,42.5,17.5,12.82,13.4,12.49,21.08,4.02,205.8,1.4254,81.75,101.1
2015-01-20,42.5,17.5,13.54,14.25,12.52,12.85,7.35,147.8,0.8678,85.41,101.03
