date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,36.5,17.5,12.36,13.41,11.49,5.81,8.75,71.1,1.1383,80.05,101.68
2015-01-02,36.5,17.5,13.51,14.07,13.22,0.86,9.26,19.8,1.6198,73.8,102.49
2015-01-03,36.5,17.5,15.35,15.91,14.32,0.01,7.19,325.2,2.6683,73.67,102.78
2015-01-04,36.5,17.5,15.99,16.47,15.38,0.31,8.59,300.9,2.0616,80.0,101.91
2015-01-05,36.5,17.5,12.89,15.94,11.67,2.1,13.6,0.1,2.303,63.3,102.03
2015-01-06,36.5,17.5,13.28,14.7,11.91,0.38,12.34,344.5,1.8228,62.29,102.19
2015-01-07,36.5,17.5,12.98,13.43,12.63,0.0,7.63,3.0,3.0785,64.28,102.94
2015-01-08,36.5,17.5,14.18,15.27,12.84,0.41,3.25,290.6,2.1986,65.77,103.37
2015-01-09,36.5,17.5,14.78,15.88,14.15,0.53,3.33,311.6,2.777,68.9,103.4
2015-01-10,36.5,17.5,15.56,15.92,15.22,0.01,6.31,301.6,3.0667,76.33,102.49
2015-01-11,36.5,17.5,16.19,16.58,15.63,0.0,6.35,255.3,1.4426,85.94,101.97
2015-01-12,36.5,17.5,15.01,16.64,14.05,0.12,11.31,0.8,2.7626,68.69,102.52
2015-01-13,36.5,17.5,14.86,15.52,14.45,0.0,8.29,347.3,3.2162,63.27,102.8
2015-01-14,36.5,17.5,15.31,15.88,14.98,0.0,4.85,314.2,2.9486,67.14,102.29
2015-01-15,36.5,17.5,15.44,15.89,15.15,0.0,5.05,336.2,3.3238,73.71,102.24
2015-01-16,36.5,17.5,15.33,15.46,15.17,0.0,4.36,221.6,2.7204,78.34,102.31
2015-01-17,36.5,17.5,16.06,16.37,15.57,0.01,7.95,172.7,3.1517,83.49,102.23
2015-01-18,36.5,17.5,16.27,16.51,16.01,0.93,10.55,167.1,0.9636,82.88,101.85
2015-01-19,36.5,17.5,15.56,16.24,15.27,0.16,6.78,217.5,1.9524,76.21,101.44
2015-01-20,36.5,17.5,15.86,16.16,15.51,7.04,4.26,139.7,1.4222,84.62,100.96
2015-01-21,36.5,17.5,15.56,15.72,15.44,0.09,5.78,238.9,3.1783,77.22,101.32
2015-01-22,36.5,17.5,15.7,16.44,14.9,0.49,8.71,182.0,2.0122,79.76,100.87
2015-01-23,36.5,17.5,14.39,15.69,13.62,5.4,12.63,229.2,2.2829,70.73,100.43
2015-01-24,36.5,17.5,14.72,14.96,14.52,2.03,8.43,265.7,2.172,72.92,100.32
2015-01-25,36.5,17.5,13.86,14.72,13.09,2.06,2.95,273.1,2.9441,70.71,100.9
2015-01-26,36.5,17.5,13.29,13.72,12.64,4.17,3.58,251.7,2.285,71.41,101.4
2015-01-27,36.5,17.5,12.47,13.48,11.3,1.99,4.9,318.7,2.5862,72.84,101.19
2015-01-28,36.5,17.5,12.48,12.75,11.87,2.72,4.32,274.3,2.3486,73.35,100.72
2015-01-29,36.5,17.5,13.25,14.33,11.41,3.94,7.27,331.0,2.172,73.84,100.5
2015-01-30,36.5,17.5,14.75,15.24,13.91,3.82,12.55,232.7,1.2091,74.66,100.12
2015-01-31,36.5,17.5,15.49,15.97,15.2,0.49,12.12,222.2,3.0408,85.49,99.43
2015-02-01,36.5,17.5,14.7,15.87,13.67,1.06,11.83,253.0,3.6156,76.61,99.9
2015-02-02,36.5,17.5,13.06,13.62,12.69,3.49,12.88,269.1,3.4798,68.44,100.64
2015-02-03,36.5,17.5,13.7,15.02,13.01,2.03,8.93,243.5,2.6143,67.77,101.08
2015-02-04,36.5,17.5,15.49,15.73,15.17,0.0,7.73,195.0,3.0386,78.29,100.88
2015-02-05,36.5,17.5,15.63,16.28,13.97,0.02,8.07,181.5,3.463,90.25,100.18
2015-02-06,36.5,17.5,14.16,14.59,13.78,0.07,10.19,257.5,3.6038,66.28,100.88
2015-02-07,36.5,17.5,13.7,14.2,13.17,0.03,6.81,265.4,3.9343,66.05,101.6
2015-02-08,36.5,17.5,13.0,13.56,12.49,0.61,10.1,274.2,3.5275,70.91,101.12
2015-02-09,36.5,17.5,10.5,13.04,8.75,7.49,12.76,336.2,0.9144,75.6,100.54
2015-02-10,36.5,17.5,11.87,13.48,9.72,0.52,14.02,351.3,2.6388,66.97,101.44
2015-02-11,36.5,17.5,13.16,13.59,12.73,0.04,8.23,3.4,2.6902,66.13,102.0
2015-02-12,36.5,17.5,12.35,12.62,12.19,0.13,2.9,34.0,3.4284,66.23,102.17
2015-02-13,36.5,17.5,12.03,12.26,11.63,0.12,2.3,85.5,3.0622,66.76,102.2
2015-02-14,36.5,17.5,12.22,12.52,11.84,0.07,1.7,87.2,3.6754,61.56,101.89
2015-02-15,36.5,17.5,12.89,13.33,12.44,0.7,3.16,189.6,3.6821,73.77,101.63
2015-02-16,36.5,17.5,13.14,13.34,12.66,1.38,5.05,151.0,2.6338,82.67,101.5
2015-02-17,36.5,17.5,13.71,14.53,12.71,8.51,10.86,127.9,1.6519,84.74,101.71
2015-02-18,36.5,17.5,12.64,13.04,12.25,4.91,10.6,107.5,1.471,79.66,102.51
2015-02-19,36.5,17.5,11.96,12.78,11.31,0.0,4.85,66.5,4.4258,62.45,102.87
2015-02-20,36.5,17.5,12.4,12.82,11.56,0.0,3.47,326.9,4.4724,61.98,102.53
2015-02-21,36.5,17.5,13.24,14.57,12.29,2.22,7.3,183.9,2.5793,75.45,101.64
2015-02-22,36.5,17.5,14.53,14.97,13.5,7.9,13.11,182.1,1.3867,86.77,100.26
2015-02-23,36.5,17.5,13.44,14.98,12.19,3.04,4.95,206.0,3.5225,75.72,100.26
2015-02-24,36.5,17.5,13.93,14.76,13.04,5.55,6.9,268.6,3.8854,76.27,100.56
2015-02-25,36.5,17.5,13.66,14.22,13.14,0.35,11.8,246.6,4.3097,66.31,100.74
2015-02-26,36.5,17.5,13.68,14.4,12.77,3.37,6.75,180.2,1.553,74.96,100.94
2015-02-27,36.5,17.5,13.42,14.96,12.33,3.64,4.76,254.3,4.0042,75.22,100.7
2015-02-28,36.5,17.5,13.63,14.87,13.01,0.54,4.46,284.6,4.9085,74.85,101.49
2015-03-01,36.5,17.5,13.57,14.12,13.01,0.19,2.5,336.9,5.0443,70.08,101.87
2015-03-02,36.5,17.5,14.67,15.07,14.1,0.0,6.46,268.0,5.0786,75.08,102.16
2015-03-03,36.5,17.5,15.33,15.51,15.2,0.0,6.62,281.4,5.213,88.66,102.17
2015-03-04,36.5,17.5,15.36,15.5,15.26,0.01,3.88,240.6,4.8043,85.72,102.25
2015-03-05,36.5,17.5,14.57,15.5,13.27,1.1,10.39,223.3,3.4781,81.24,101.26
2015-03-06,36.5,17.5,13.5,14.33,13.01,1.73,7.94,244.3,4.111,72.01,101.09
2015-03-07,36.5,17.5,12.68,12.89,12.42,1.34,8.68,337.4,3.5959,78.86,101.28
2015-03-08,36.5,17.5,12.92,13.89,12.12,1.61,4.59,225.1,5.1254,73.61,101.57
2015-03-09,36.5,17.5,12.43,12.84,12.02,2.54,3.78,161.3,3.763,77.13,101.74
2015-03-10,36.5,17.5,12.7,13.2,11.93,1.0,2.23,12.7,4.3908,73.93,101.95
2015-03-11,36.5,17.5,13.0,13.73,12.31,0.21,6.4,328.0,4.5926,78.7,101.95
2015-03-12,36.5,17.5,13.8,15.05,12.98,1.16,6.41,269.0,4.2958,78.95,101.42
2015-03-13,36.5,17.5,13.54,14.28,12.69,1.27,8.96,331.4,4.2631,72.46,101.37
2015-03-14,36.5,17.5,13.62,14.27,13.38,0.01,2.54,285.7,5.5632,63.62,102.12
2015-03-15,36.5,17.5,13.9,14.45,13.29,0.01,6.36,145.3,4.3951,77.14,102.42
2015-03-16,36.5,17.5,14.91,15.29,14.42,0.09,10.16,136.9,2.639,76.89,102.48
2015-03-17,36.5,17.5,15.05,15.36,14.7,5.06,9.68,129.5,3.7202,82.07,102.13
2015-03-18,36.5,17.5,14.51,14.88,13.61,6.05,6.82,127.3,3.7608,80.49,102.0
2015-03-19,36.5,17.5,14.19,14.78,13.38,0.81,2.24,152.5,4.7004,74.3,102.14
2015-03-20,36.5,17.5,13.94,14.77,13.01,0.2,5.78,17.9,5.9933,67.68,102.13
2015-03-21,36.5,17.5,13.74,14.67,12.9,0.0,6.88,117.8,3.9919,65.23,102.01
2015-03-22,36.5,17.5,15.18,15.62,14.67,0.04,9.75,157.8,5.0906,87.95,101.13
2015-03-23,36.5,17.5,15.12,15.46,14.58,0.0,4.17,249.2,4.9548,92.96,101.27
2015-03-24,36.5,17.5,15.29,15.87,14.61,6.92,8.16,132.1,2.5253,92.78,101.14
2015-03-25,36.5,17.5,15.72,16.17,15.31,4.01,8.68,170.5,5.1648,96.23,100.54
2015-03-26,36.5,17.5,15.54,15.87,15.36,0.2,5.56,97.8,2.5378,96.54,100.4
2015-03-27,36.5,17.5,15.23,15.43,14.88,2.22,6.09,268.5,3.3974,88.14,100.29
2015-03-28,36.5,17.5,15.02,15.49,14.38,4.4,8.15,339.3,4.1623,80.89,100.42
2015-03-29,36.5,17.5,14.9,15.1,14.76,0.12,6.92,330.5,6.1694,71.52,101.2
2015-03-30,36.5,17.5,15.31,16.26,14.76,0.03,6.61,268.6,5.8222,81.0,101.13
2015-03-31,36.5,17.5,15.46,15.74,15.26,0.0,6.6,294.6,6.7015,88.04,101.4
2015-04-01,36.5,17.5,15.79,16.09,15.36,0.0,5.92,282.0,6.8623,89.77,101.21
2015-04-02,36.5,17.5,15.45,15.73,15.13,0.01,3.26,5.6,6.281,84.54,101.66
2015-04-03,36.5,17.5,15.29,15.65,14.85,0.21,3.58,323.4,6.0293,79.85,101.43
2015-04-04,36.5,17.5,15.12,15.29,15.0,0.02,4.69,111.4,6.2678,64.95,101.5
2015-04-05,36.5,17.5,15.66,16.25,14.88,3.68,7.35,213.5,5.0957,87.19,100.89
2015-04-06,36.5,17.5,15.29,16.06,14.08,0.04,8.09,295.9,6.7978,74.5,101.05
2015-04-07,36.5,17.5,13.44,13.98,12.92,1.02,5.55,9.7,3.7015,67.89,101.73
2015-04-08,36.5,17.5,13.28,14.03,12.03,2.03,10.06,354.4,4.4239,66.46,101.88
2015-04-09,36.5,17.5,14.26,14.83,13.79,0.01,9.24,4.2,4.2605,61.58,102.32
2015-04-10,36.5,17.5,14.68,14.93,14.38,0.0,5.46,345.4,6.7258,66.32,102.87
2015-04-11,36.5,17.5,14.97,15.55,14.29,0.0,4.0,259.0,6.9986,68.85,102.85
2015-04-12,36.5,17.5,14.74,15.25,14.32,0.01,5.08,254.6,6.541,78.18,102.76
2015-04-13,36.5,17.5,14.68,15.02,14.41,0.0,2.9,313.7,6.4457,77.62,102.61
2015-04-14,36.5,17.5,15.56,15.95,15.13,0.0,4.62,324.5,6.965,88.58,102.42
2015-04-15,36.5,17.5,15.92,16.14,15.62,0.0,3.98,319.2,6.605,84.85,102.28
2015-04-16,36.5,17.5,16.3,16.5,16.09,0.0,4.29,228.8,7.3027,85.53,102.32
2015-04-17,36.5,17.5,16.52,16.72,16.36,0.0,6.58,199.4,7.0121,86.42,102.13
2015-04-18,36.5,17.5,16.72,16.96,16.47,0.02,4.08,213.5,6.828,92.37,101.45
2015-04-19,36.5,17.5,16.63,17.08,16.23,0.11,5.3,30.7,5.028,88.7,101.32
2015-04-20,36.5,17.5,15.96,16.33,15.54,0.0,4.91,20.3,6.2858,72.98,101.75
2015-04-21,36.5,17.5,16.26,17.05,15.86,0.53,4.81,335.6,6.7865,77.53,101.92
2015-04-22,36.5,17.5,16.55,16.75,16.39,0.0,5.76,325.2,7.6685,75.17,102.23
2015-04-23,36.5,17.5,16.84,17.22,16.36,0.0,4.89,233.7,6.455,75.88,102.24
2015-04-24,36.5,17.5,16.55,16.97,15.59,3.72,6.25,159.8,3.3146,76.98,101.87
2015-04-25,36.5,17.5,16.51,16.71,16.16,0.0,6.85,50.7,7.5682,88.99,101.55
2015-04-26,36.5,17.5,16.66,17.07,16.52,0.0,2.85,28.8,7.3022,80.22,101.61
2015-04-27,36.5,17.5,17.2,17.4,17.03,0.23,6.16,142.6,6.6718,86.72,101.12
2015-04-28,36.5,17.5,17.37,17.79,16.96,0.04,8.6,270.6,7.6526,86.9,101.23
2015-04-29,36.5,17.5,17.04,17.28,16.86,0.0,6.03,281.9,7.8617,75.09,101.78
2015-04-30,36.5,17.5,17.29,17.65,16.82,0.0,4.04,262.5,7.1165,82.75,101.93
2015-05-01,36.5,17.5,17.56,17.83,17.28,0.0,2.38,284.1,7.841,79.96,101.98
2015-05-02,36.5,17.5,17.92,18.28,17.53,0.22,5.79,232.3,6.5662,91.19,101.62
2015-05-03,36.5,17.5,18.63,19.19,18.03,0.74,1.41,236.1,7.5835,95.9,101.52
2015-05-04,36.5,17.5,19.31,19.7,18.9,0.0,2.21,189.6,7.7971,87.37,101.62
2015-05-05,36.5,17.5,19.89,20.46,19.44,0.0,3.36,221.8,7.4647,84.47,101.59
2015-05-06,36.5,17.5,20.54,20.86,20.11,0.0,4.51,231.3,7.4213,82.27,101.46
2015-05-07,36.5,17.5,20.56,21.0,20.15,0.01,5.15,277.0,6.846,88.83,101.32
2015-05-08,36.5,17.5,20.53,20.99,20.17,0.0,3.57,338.5,7.9025,88.71,101.49
2015-05-09,36.5,17.5,20.14,20.53,19.8,0.02,3.86,293.7,7.638,88.14,101.32
2015-05-10,36.5,17.5,20.21,20.46,20.02,0.3,7.69,347.7,7.6171,84.78,101.5
2015-05-11,36.5,17.5,19.93,20.12,19.75,0.12,8.86,352.5,7.9128,78.23,101.84
2015-05-12,36.5,17.5,19.29,19.95,18.92,0.09,6.4,7.0,7.8718,82.01,102.04
2015-05-13,36.5,17.5,19.31,19.68,18.86,0.0,5.24,309.6,7.9937,79.33,102.21
2015-05-14,36.5,17.5,19.67,19.98,19.34,0.0,6.04,251.5,7.5622,89.56,101.74
2015-05-15,36.5,17.5,20.07,20.27,19.63,0.0,7.19,208.4,6.8018,90.5,101.48
2015-05-16,36.5,17.5,20.57,20.98,20.18,0.0,8.7,165.6,8.0486,88.09,101.36
2015-05-17,36.5,17.5,20.01,20.56,19.25,0.15,7.88,156.3,5.3942,86.32,101.06
2015-05-18,36.5,17.5,18.7,19.33,17.09,3.81,3.5,177.3,7.1232,76.76,101.06
2015-05-19,36.5,17.5,18.55,19.37,17.41,2.85,3.89,316.8,7.5878,81.92,101.05
2015-05-20,36.5,17.5,19.9,20.41,19.29,0.0,4.54,212.3,7.6742,87.18,101.3
2015-05-21,36.5,17.5,20.33,20.74,19.99,0.07,6.35,143.7,4.7021,90.86,101.24
2015-05-22,36.5,17.5,20.18,20.4,19.98,1.95,5.75,290.3,7.7878,81.6,101.05
2015-05-23,36.5,17.5,18.99,20.15,18.6,0.03,4.57,300.5,7.8727,70.11,101.41
2015-05-24,36.5,17.5,19.32,19.82,19.05,0.09,5.5,276.3,7.944,71.8,101.39
2015-05-25,36.5,17.5,19.6,19.91,19.17,0.0,2.46,276.2,7.7822,74.87,101.35
2015-05-26,36.5,17.5,20.07,20.24,19.84,0.01,3.65,61.7,7.17,76.52,100.93
2015-05-27,36.5,17.5,19.78,20.42,18.79,1.18,5.78,304.0,7.5036,77.04,100.99
2015-05-28,36.5,17.5,20.12,20.47,19.9,0.81,4.68,318.3,7.3886,74.79,101.42
2015-05-29,36.5,17.5,19.74,20.33,19.25,0.01,4.67,334.0,8.3534,63.44,101.62
2015-05-30,36.5,17.5,20.21,20.35,19.91,0.0,4.72,271.0,8.4965,69.03,101.67
2015-05-31,36.5,17.5,20.05,20.47,19.73,0.0,2.4,266.5,7.1858,71.44,101.73
2015-06-01,36.5,17.5,20.26,20.61,20.0,0.02,1.0,232.8,6.5539,66.36,101.75
2015-06-02,36.5,17.5,21.2,21.55,20.64,0.26,3.52,326.0,7.9219,72.08,101.81
2015-06-03,36.5,17.5,21.6,21.81,21.36,0.1,4.79,336.4,8.1869,83.43,101.89
2015-06-04,36.5,17.5,21.74,22.04,21.44,0.01,3.12,353.2,8.2546,88.81,101.85
2015-06-05,36.5,17.5,21.82,22.3,21.43,0.04,2.52,336.3,7.3447,89.98,101.66
2015-06-06,36.5,17.5,21.9,22.24,21.42,0.74,3.23,67.7,7.4902,81.69,101.81
2015-06-07,36.5,17.5,22.46,22.59,22.18,0.54,3.65,349.0,7.8358,77.68,101.85
2015-06-08,36.5,17.5,22.38,22.61,21.89,0.29,2.64,307.6,7.2511,75.66,101.62
2015-06-09,36.5,17.5,22.19,22.38,22.0,0.63,2.78,264.1,7.9987,78.14,101.53
2015-06-10,36.5,17.5,22.94,23.62,22.37,0.31,2.26,291.2,8.1235,74.63,101.63
2015-06-11,36.5,17.5,23.57,23.93,23.15,0.09,2.76,325.5,8.2644,73.71,101.6
2015-06-12,36.5,17.5,23.73,24.01,23.42,0.02,1.98,64.6,8.279,72.75,101.72
