date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,37.5,10.0,12.1,13.46,9.03,3.04,10.27,4.6,1.4455,68.83,102.57
2015-01-02,37.5,10.0,12.99,13.41,12.45,0.03,5.98,352.1,2.0683,66.62,103.14
2015-01-03,37.5,10.0,15.14,15.83,13.51,0.0,10.91,289.2,2.5603,77.58,103.18
2015-01-04,37.5,10.0,15.74,16.11,15.26,0.02,13.63,298.0,2.2068,80.33,102.54
2015-01-05,37.5,10.0,15.02,15.37,13.97,0.08,5.95,351.5,2.8615,73.49,102.74
2015-01-06,37.5,10.0,13.57,14.19,12.45,0.02,3.48,266.8,2.9405,70.15,102.63
2015-01-07,37.5,10.0,14.64,15.06,13.95,0.04,3.17,284.2,1.7203,68.99,102.91
2015-01-08,37.5,10.0,14.63,15.21,13.84,0.04,4.43,306.5,2.1144,72.2,103.44
2015-01-09,37.5,10.0,15.11,15.67,14.48,0.02,9.86,299.6,2.0914,73.77,103.69
2015-01-10,37.5,10.0,15.76,15.97,15.43,0.0,12.42,292.6,2.6501,83.58,102.94
2015-01-11,37.5,10.0,15.68,16.02,14.79,0.04,10.98,287.7,2.9318,84.09,102.38
2015-01-12,37.5,10.0,14.58,15.19,13.87,0.0,7.23,314.2,2.8982,78.16,103.08
2015-01-13,37.5,10.0,14.35,16.66,12.18,0.0,4.37,183.1,3.155,70.8,102.86
2015-01-14,37.5,10.0,15.44,16.07,15.04,0.03,5.68,285.1,2.9102,81.27,102.44
2015-01-15,37.5,10.0,15.23,16.07,14.54,0.05,4.54,222.7,2.9642,80.15,102.3
2015-01-16,37.5,10.0,16.35,18.11,14.34,0.41,4.8,208.6,2.8836,78.63,101.73
2015-01-17,37.5,10.0,14.92,15.52,13.63,0.38,5.86,301.1,2.7192,77.38,101.8
2015-01-18,37.5,10.0,13.32,13.8,13.01,6.36,6.1,331.0,1.5125,76.21,101.54
2015-01-19,37.5,10.0,13.57,14.93,12.57,0.01,5.3,187.6,1.8737,65.45,101.08
2015-01-20,37.5,10.0,13.25,14.35,12.32,1.64,5.04,236.9,2.9462,65.08,100.74
2015-01-21,37.5,10.0,13.7,14.43,13.09,3.28,4.19,243.3,2.7017,70.33,101.04
2015-01-22,37.5,10.0,12.85,14.0,11.89,1.32,4.92,258.1,2.5546,70.69,100.59
2015-01-23,37.5,10.0,12.98,13.63,12.2,8.58,11.47,303.1,2.2224,78.57,100.52
2015-01-24,37.5,10.0,13.37,13.91,12.78,10.13,12.68,306.9,2.1535,77.46,101.01
2015-01-25,37.5,10.0,12.29,13.08,11.58,4.09,6.49,306.5,1.9087,70.62,101.05
2015-01-26,37.5,10.0,12.28,12.56,11.81,21.06,7.09,351.4,2.1082,83.14,101.32
2015-01-27,37.5,10.0,12.9,14.26,12.13,4.81,10.19,315.2,2.1626,73.71,101.65
2015-01-28,37.5,10.0,12.81,13.52,12.54,2.1,10.03,335.3,2.2027,64.39,101.36
2015-01-29,37.5,10.0,13.31,14.15,12.44,0.57,9.09,285.9,1.813,73.35,101.07
2015-01-30,37.5,10.0,14.17,15.82,12.81,8.08,10.94,260.4,0.9581,84.43,99.62
2015-01-31,37.5,10.0,14.77,15.85,13.81,15.28,11.63,264.9,1.2713,85.61,99.0
2015-02-01,37.5,10.0,12.33,13.5,11.23,6.95,12.67,285.1,1.7474,72.97,99.98
2015-02-02,37.5,10.0,11.74,12.13,10.77,2.75,10.87,288.2,2.5121,65.98,100.87
2015-02-03,37.5,10.0,12.83,14.6,11.04,3.28,10.1,246.0,3.1174,71.8,100.47
2015-02-04,37.5,10.0,14.07,16.6,11.61,1.86,8.13,212.3,3.2863,72.42,100.03
2015-02-05,37.5,10.0,11.33,12.73,10.55,5.32,11.68,257.0,2.2366,73.69,100.06
2015-02-06,37.5,10.0,11.57,12.19,10.6,1.63,13.82,268.7,2.214,66.62,100.72
2015-02-07,37.5,10.0,11.47,11.94,11.0,1.27,9.51,269.3,2.7545,71.53,101.57
