date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,39.5,17.5,10.64,11.55,9.99,0.19,9.94,28.2,2.0388,65.26,102.26
2015-01-02,39.5,17.5,12.01,13.34,10.9,0.0,8.72,8.5,2.4113,67.87,102.76
2015-01-03,39.5,17.5,14.04,15.13,13.31,0.04,5.58,314.6,2.4766,75.23,102.64
2015-01-04,39.5,17.5,14.46,15.7,12.63,0.29,8.44,342.1,2.393,74.63,101.77
2015-01-05,39.5,17.5,10.9,12.24,10.04,0.82,14.09,4.6,1.6428,59.56,102.26
2015-01-06,39.5,17.5,11.11,12.13,10.51,0.59,12.09,350.9,1.308,63.22,102.2
2015-01-07,39.5,17.5,10.53,11.08,10.18,0.0,6.76,17.1,2.6086,62.57,102.99
2015-01-08,39.5,17.5,11.35,12.65,10.3,0.03,1.99,32.2,1.3195,60.05,103.38
2015-01-09,39.5,17.5,13.96,14.72,12.79,0.08,2.62,285.9,1.5065,70.33,103.23
2015-01-10,39.5,17.5,14.54,15.62,13.55,0.01,4.85,289.8,2.6273,80.26,102.26
2015-01-11,39.5,17.5,14.72,16.28,13.11,0.04,3.51,258.4,2.5709,83.52,101.67
2015-01-12,39.5,17.5,12.87,15.32,12.06,0.27,12.03,357.3,2.8286,61.26,102.67
2015-01-13,39.5,17.5,13.48,14.15,13.04,0.0,5.2,347.9,2.9366,56.52,102.84
2015-01-14,39.5,17.5,13.87,15.17,12.8,0.0,3.11,321.9,2.7233,59.2,102.2
2015-01-15,39.5,17.5,13.78,14.28,13.09,0.01,4.77,333.3,2.8654,70.96,102.22
2015-01-16,39.5,17.5,13.65,14.22,13.11,0.02,4.01,194.2,2.9155,77.37,102.16
2015-01-17,39.5,17.5,14.83,15.09,14.28,0.21,8.41,175.7,2.3462,92.39,102.05
2015-01-18,39.5,17.5,14.87,15.26,14.08,13.8,9.87,169.8,0.9792,89.18,101.77
2015-01-19,39.5,17.5,14.58,15.13,14.27,3.84,5.61,187.0,1.8703,86.34,101.19
2015-01-20,39.5,17.5,14.64,14.91,14.5,5.33,6.0,164.1,1.4045,85.71,101.05
2015-01-21,39.5,17.5,14.53,15.17,13.99,1.29,3.62,226.7,2.5594,81.87,101.12
2015-01-22,39.5,17.5,14.75,15.32,13.95,7.38,8.04,153.2,1.999,83.41,100.84
2015-01-23,39.5,17.5,13.48,13.85,12.76,2.77,10.03,185.4,2.1019,74.62,100.01
2015-01-24,39.5,17.5,12.59,13.06,12.07,4.38,7.4,14.2,1.4486,84.3,100.11
2015-01-25,39.5,17.5,12.55,13.05,11.64,7.17,5.88,352.9,1.9656,75.01,100.9
2015-01-26,39.5,17.5,12.13,12.68,11.29,6.74,6.69,17.6,0.9811,75.84,101.43
2015-01-27,39.5,17.5,11.86,12.29,11.57,2.95,9.44,349.4,2.2704,72.1,101.17
2015-01-28,39.5,17.5,11.06,11.69,10.48,11.13,6.36,15.3,1.3243,71.11,100.81
2015-01-29,39.5,17.5,12.28,13.12,11.88,1.35,7.2,334.5,3.0523,71.41,100.56
2015-01-30,39.5,17.5,13.96,14.74,12.81,1.72,12.61,214.5,1.4866,76.93,99.29
2015-01-31,39.5,17.5,13.74,15.22,12.37,15.02,7.53,217.8,0.461,78.4,98.88
2015-02-01,39.5,17.5,13.77,14.55,12.47,0.95,9.84,249.1,2.2622,72.99,99.24
2015-02-02,39.5,17.5,11.68,12.34,10.6,4.52,8.23,270.8,1.9363,72.94,100.1
2015-02-03,39.5,17.5,12.05,13.94,10.9,0.58,6.94,209.9,2.8529,65.74,100.75
2015-02-04,39.5,17.5,14.34,15.06,13.81,0.29,8.93,194.6,3.3374,80.2,100.58
2015-02-05,39.5,17.5,14.55,14.95,14.11,1.41,8.69,148.2,2.3578,94.99,100.11
2015-02-06,39.5,17.5,12.86,13.79,11.17,1.03,8.62,240.9,2.3088,71.65,100.4
2015-02-07,39.5,17.5,12.62,13.18,11.53,0.84,4.54,258.9,2.5116,68.04,101.36
2015-02-08,39.5,17.5,11.34,11.88,9.83,6.76,6.1,321.9,3.563,72.28,100.87
2015-02-09,39.5,17.5,8.55,9.68,8.02,2.04,15.32,3.9,1.9632,66.27,100.82
2015-02-10,39.5,17.5,11.03,12.68,9.04,0.89,13.59,3.6,1.9248,63.37,101.59
2015-02-11,39.5,17.5,11.95,12.44,11.49,0.06,8.26,15.0,2.945,63.68,102.09
2015-02-12,39.5,17.5,11.64,12.39,11.31,0.18,4.73,29.1,3.1178,58.01,102.27
2015-02-13,39.5,17.5,11.57,11.73,11.32,0.41,2.47,20.6,3.8002,61.93,102.27
2015-02-14,39.5,17.5,11.75,12.32,11.19,0.01,1.96,156.3,3.599,61.28,101.91
2015-02-15,39.5,17.5,12.24,12.45,12.0,0.59,5.7,172.2,3.4368,77.84,101.61
2015-02-16,39.5,17.5,13.2,13.84,12.37,3.36,7.64,145.8,2.2639,80.11,101.68
2015-02-17,39.5,17.5,13.83,14.13,13.32,4.78,7.9,123.4,3.0396,69.22,102.16
2015-02-18,39.5,17.5,12.16,13.83,11.13,0.29,6.23,98.5,2.3909,67.05,102.83
2015-02-19,39.5,17.5,12.25,12.55,11.97,0.0,5.51,26.1,4.2026,54.91,102.94
2015-02-20,39.5,17.5,12.07,13.25,11.55,0.0,3.45,330.3,4.4066,54.87,102.45
2015-02-21,39.5,17.5,12.55,13.69,11.39,4.15,7.51,181.8,2.7986,73.78,101.47
2015-02-22,39.5,17.5,14.12,14.52,13.38,15.38,14.37,167.1,1.0195,86.75,100.0
2015-02-23,39.5,17.5,13.59,14.38,13.12,2.91,5.63,169.2,1.7398,83.84,100.21
2015-02-24,39.5,17.5,13.44,14.08,12.44,8.45,6.31,194.8,2.7096,82.03,100.26
