date,lat,lon,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,wind_speed_10m_ms,wind_dir_10m_deg,shortwave_kwh_m2_day,relative_humidity_pct,surface_pressure_kpa
2015-01-01,38.5,17.5,12.21,13.07,10.71,1.52,9.48,46.4,1.6051,65.41,102.04
2015-01-02,38.5,17.5,12.72,13.56,12.21,0.09,9.4,12.5,2.4106,67.43,102.66
2015-01-03,38.5,17.5,14.39,15.34,13.62,0.03,5.25,319.4,2.603,74.12,102.69
2015-01-04,38.5,17.5,15.02,15.67,13.77,1.28,8.14,331.5,2.652,76.51,101.82
2015-01-05,38.5,17.5,11.5,13.16,10.53,4.63,14.51,4.8,1.5646,59.42,102.14
2015-01-06,38.5,17.5,11.72,12.89,11.15,0.08,12.33,351.8,1.4998,62.95,102.16
2015-01-07,38.5,17.5,11.42,11.66,11.06,0.0,7.78,14.3,2.6246,64.92,102.97
2015-01-08,38.5,17.5,12.61,13.11,11.69,0.06,1.79,27.7,1.9195,62.44,103.38
2015-01-09,38.5,17.5,14.52,15.36,13.13,0.21,3.5,276.1,1.7285,69.41,103.3
2015-01-10,38.5,17.5,15.07,15.95,14.1,0.02,4.48,289.9,2.8013,78.41,102.34
2015-01-11,38.5,17.5,15.5,16.35,14.63,0.1,6.01,255.6,2.4432,84.91,101.83
2015-01-12,38.5,17.5,13.53,15.69,12.84,0.15,12.42,3.1,2.929,63.13,102.6
2015-01-13,38.5,17.5,13.99,14.68,13.63,0.0,6.56,355.1,3.0542,60.52,102.81
2015-01-14,38.5,17.5,14.48,15.5,13.72,0.0,3.8,325.5,2.839,61.93,102.25
2015-01-15,38.5,17.5,14.3,14.84,13.79,0.0,4.59,340.8,2.9803,72.02,102.24
2015-01-16,38.5,17.5,14.13,14.84,13.51,0.03,3.77,221.6,2.9892,78.39,102.24
2015-01-17,38.5,17.5,15.4,15.65,15.04,0.74,7.71,180.5,2.5723,88.31,102.18
2015-01-18,38.5,17.5,15.5,15.79,15.06,11.59,9.59,166.1,1.1657,87.61,101.85
2015-01-19,38.5,17.5,15.16,15.61,15.03,2.75,7.11,201.7,1.8346,84.05,101.3
2015-01-20,38.5,17.5,15.18,15.48,15.03,7.05,5.1,156.2,1.375,82.22,101.07
2015-01-21,38.5,17.5,15.02,15.57,14.55,0.77,4.12,230.0,2.7067,77.78,101.2
2015-01-22,38.5,17.5,15.11,15.65,13.83,4.59,8.7,164.8,1.7503,80.09,100.87
2015-01-23,38.5,17.5,13.68,14.5,12.96,4.7,10.6,207.1,1.8204,74.44,100.13
2015-01-24,38.5,17.5,13.07,13.89,12.36,1.59,6.56,312.6,2.5855,79.36,100.12
2015-01-25,38.5,17.5,12.09,12.74,11.48,7.21,3.91,14.4,1.4458,79.4,100.93
