DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2013,297289.392,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2014,291083.935,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2015,297180.421,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2016,295508.622,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2017,301880.515,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2018,303442.970,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2019,301803.837,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2020,283814.521,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2021,300887.057,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2022,295840.006,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2023,287361.236,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2024,292639.770,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,AFC,E7000,GWH,IT,2025,293079.999,p,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL,E7000,GWH,IT,2021,0.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL,E7000,GWH,IT,2022,14083.858,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL,E7000,GWH,IT,2023,13150.527,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL,E7000,GWH,IT,2024,13489.122,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL,E7000,GWH,IT,2025,19207.556,p,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL_NT,E7000,GWH,IT,2021,0.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL_NT,E7000,GWH,IT,2022,0.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL_NT,E7000,GWH,IT,2023,0.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,DL_NT,E7000,GWH,IT,2024,0.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1990,922.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1991,372.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1992,647.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1993,677.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1994,1096.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1995,1235.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1996,760.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1997,995.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1998,901.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,1999,528.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2000,484.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2001,549.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2002,922.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2003,518.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2004,791.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2005,1109.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2006,1611.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2007,2648.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2008,3398.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2009,2111.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2010,1827.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2011,1787.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2012,2304.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2013,2200.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2014,3031.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2015,4471.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2016,6154.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2017,5134.231,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2018,3271.415,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2019,5833.707,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2020,7589.555,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2021,3781.887,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2022,4404.235,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2023,3320.491,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2024,4907.960,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,EXP,E7000,GWH,IT,2025,4909.000,p,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1990,218778.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1991,223687.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1992,228069.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1993,228964.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1994,236555.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1995,243465.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1996,245954.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1997,253674.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1998,260809.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,1999,267284.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2000,279319.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2001,285491.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2002,290960.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2003,299788.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2004,304490.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2005,309845.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2006,317566.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2007,318954.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2008,319036.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2009,299915.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2010,309883.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2011,313791.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2012,307222.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2013,297289.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2014,291085.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2015,297180.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2016,295509.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2017,301880.515,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2018,303442.970,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2019,301803.565,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2020,283814.521,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2021,300887.061,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2022,295840.011,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2023,287361.237,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2024,292639.770,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC,E7000,GWH,IT,2025,293080.000,p,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1990,961.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1991,1039.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1992,1128.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1993,1079.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1994,990.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1995,1177.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1996,1101.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1997,1044.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1998,1052.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,1999,1143.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2000,1233.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2001,1212.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2002,1325.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2003,1509.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2004,1608.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2005,1709.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2006,1755.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2007,1797.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2008,1888.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2009,1808.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2010,1752.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2011,1640.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2012,1446.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2013,1290.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2014,1251.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2015,1355.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2016,1353.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2017,1385.999,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2018,1419.489,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2019,1826.797,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2020,1831.614,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2021,2225.465,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2022,2234.438,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2023,2239.878,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CON_E,E7000,GWH,IT,2024,2423.470,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1990,19824.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1991,19311.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1992,18929.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1993,18746.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1994,19166.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1995,19843.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1996,19877.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1997,20284.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1998,20394.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,1999,20864.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2000,21946.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2001,21224.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2002,20236.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2003,20110.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2004,19431.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2005,19015.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2006,18838.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2007,18192.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2008,17525.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2009,14591.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2010,15541.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2011,15085.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2012,14864.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2013,14843.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2014,14203.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2015,13961.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2016,13911.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2017,14283.610,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2018,14463.600,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2019,13661.626,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2020,13833.124,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2021,14269.061,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2022,14020.816,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2023,13354.699,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_CPC_E,E7000,GWH,IT,2024,13401.380,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1990,110917.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1991,110970.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1992,111305.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1993,109846.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1994,114426.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1995,119574.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1996,119069.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1997,123545.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1998,127048.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,1999,133847.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2000,141847.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2001,143205.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2002,143107.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2003,144368.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2004,144197.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2005,144763.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2006,147362.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2007,146170.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2008,141646.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2009,120607.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2010,127868.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2011,128076.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2012,120323.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2013,114981.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2014,112918.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2015,112665.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2016,113257.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2017,115609.428,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2018,116070.141,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2019,119534.820,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2020,117304.544,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2021,117550.847,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2022,111637.749,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2023,106732.849,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2024,106632.852,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_E,E7000,GWH,IT,2025,105530.000,p,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_FBT_E,E7000,GWH,IT,1990,7498.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_FBT_E,E7000,GWH,IT,1991,7774.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_FBT_E,E7000,GWH,IT,1992,8334.000,,
ESTAT:NRG_CB_E(1.0),21/07/26 23:00:00,A,FC_IND_FBT_E,E7000,GWH,IT,1993,8339.000,,
