DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2017,32898.639,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2018,31905.559,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2019,31138.335,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2020,30655.992,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2021,33244.961,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2022,29426.979,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2023,26546.617,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_OTH_HH_E,TOTAL,KTOE,IT,2024,26782.433,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2013,35701.272,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2014,37009.372,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2015,36374.374,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2016,35814.501,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2017,34525.408,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2018,35579.484,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2019,35861.202,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2020,28976.458,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2021,34801.761,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2022,36684.754,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2023,37105.490,,
ESTAT:TEN00124(1.0),02/06/26 23:00:00,A,FC_TRA_E,TOTAL,KTOE,IT,2024,38137.662,,
