DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2009,97.321,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2010,100.829,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2011,96.050,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2012,96.642,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2013,96.205,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2014,98.702,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2015,100.150,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2016,97.519,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2017,100.193,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2018,100.981,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2019,98.556,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2020,93.027,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2021,97.049,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2022,102.438,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2023,96.370,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0000X0350-0370,PC,IT,2024,96.542,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1990,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1991,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1992,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1993,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1994,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1995,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1996,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1997,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1998,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,1999,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2000,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2001,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2002,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2003,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2004,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2005,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2006,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2007,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2008,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2009,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2010,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2011,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2012,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2013,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2014,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2015,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2016,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2017,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2018,106.157,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2019,108.280,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2020,91.167,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2021,118.079,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2022,75.243,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2023,80.190,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0110,PC,IT,2024,102.659,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1990,100.174,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1991,98.226,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1992,97.662,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1993,99.053,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1994,102.395,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1995,101.235,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1996,101.830,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1997,96.496,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1998,100.649,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,1999,101.266,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2000,108.111,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2001,105.199,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2002,90.803,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2003,90.586,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2004,99.823,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2005,102.735,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2006,98.341,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2007,101.485,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2008,102.464,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2009,89.372,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2010,98.465,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2011,95.503,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2012,91.074,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2013,93.028,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2014,97.805,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2015,102.048,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2016,98.975,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2017,97.748,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2018,94.052,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2019,97.474,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2020,97.938,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2021,95.995,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2022,101.199,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2023,95.335,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0121,PC,IT,2024,107.821,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1990,92.934,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1991,102.143,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1992,102.577,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1993,91.971,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1994,93.285,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1995,109.059,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1996,100.902,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1997,94.845,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1998,95.307,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,1999,101.494,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2000,104.039,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2001,98.154,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2002,98.084,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2003,99.393,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2004,102.058,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2005,98.689,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2006,99.653,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2007,98.609,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2008,100.201,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2009,99.545,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2010,102.551,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2011,96.092,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2012,98.575,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2013,95.846,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2014,99.261,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2015,100.256,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2016,97.844,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2017,100.746,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2018,102.902,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2019,98.568,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2020,91.616,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2021,97.003,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2022,102.754,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2023,95.591,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0129,PC,IT,2024,91.111,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1990,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1991,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1992,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1993,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1994,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1995,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1996,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1997,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1998,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,1999,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2000,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2001,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2002,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2003,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2004,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2005,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2006,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2007,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2008,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2009,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2010,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2011,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2012,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2013,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2014,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2015,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2016,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2017,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2018,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2019,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2020,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2021,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2022,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2023,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0210,PC,IT,2024,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1990,12.213,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1991,3.292,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1992,11.398,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1993,3.125,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1994,5.128,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1995,7.143,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1996,9.868,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1997,6.481,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1998,4.906,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,1999,8.667,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2000,40.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2001,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2002,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2003,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2004,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2005,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2006,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2007,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2008,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2009,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2010,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2011,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2012,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2013,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2014,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2015,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2016,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2017,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2018,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2019,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2020,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2021,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2022,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2023,0.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,C0220,PC,IT,2024,100.000,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1990,64.898,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1991,66.360,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1992,68.797,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1993,63.770,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1994,59.705,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1995,63.894,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1996,66.062,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1997,67.339,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1998,68.240,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,1999,72.857,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2000,81.132,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2001,77.127,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2002,84.077,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2003,80.345,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2004,83.754,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2005,84.697,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2006,91.178,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2007,87.025,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2008,90.309,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2009,88.595,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2010,90.512,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2011,90.154,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2012,90.217,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2013,88.110,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2014,89.676,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2015,90.406,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2016,91.761,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2017,92.317,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2018,92.866,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2019,95.057,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2020,92.848,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2021,93.735,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2022,99.233,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2023,96.342,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,G3000,PC,IT,2024,95.188,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1990,97.260,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1991,92.813,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1992,95.898,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1993,93.356,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1994,95.452,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1995,93.342,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1996,93.896,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1997,92.339,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1998,94.064,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,1999,94.918,,
ESTAT:NRG_IND_ID(1.0),16/07/26 23:00:00,A,O4000XBIO,PC,IT,2000,96.135,,
