DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2007-S1,12.69,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2007-S2,11.926,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2008-S1,12.609,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2008-S2,14.237,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2009-S1,15.735,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2009-S2,12.031,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2010-S1,11.81,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2010-S2,12.12,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2011-S1,12.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2011-S2,15.15,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2012-S1,17.78,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2012-S2,17.17,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2013-S1,18.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2013-S2,16.75,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2014-S1,16.97,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2014-S2,15.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2015-S1,16.06,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2015-S2,14.96,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2016-S1,14.61,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2016-S2,13.18,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2017-S1,13.52,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2017-S2,13.6829,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2018-S1,14.0686,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2018-S2,14.3857,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2019-S1,15.7524,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2019-S2,14.2236,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2020-S1,14.5249,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2020-S2,13.0524,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2021-S1,13.3877,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2021-S2,17.0778,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2022-S1,25.5971,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2022-S2,37.1862,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2023-S1,30.7280,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2023-S2,22.7457,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2024-S1,22.9385,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2024-S2,24.6253,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2025-S1,26.7123,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,EUR,IT,2025-S2,22.5539,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2007-S1,12.69,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2007-S2,11.926,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2008-S1,12.609,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2008-S2,14.237,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2009-S1,15.735,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2009-S2,12.031,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2010-S1,11.81,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2010-S2,12.12,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2011-S1,12.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2011-S2,15.15,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2012-S1,17.78,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2012-S2,17.17,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2013-S1,18.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2013-S2,16.75,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2014-S1,16.97,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2014-S2,15.7,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2015-S1,16.06,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2015-S2,14.96,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2016-S1,14.61,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2016-S2,13.18,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2017-S1,13.52,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2017-S2,13.6829,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2018-S1,14.0686,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2018-S2,14.3857,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2019-S1,15.7524,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2019-S2,14.2236,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2020-S1,14.5249,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2020-S2,13.0524,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2021-S1,13.3877,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2021-S2,17.0778,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2022-S1,25.5971,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2022-S2,37.1862,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2023-S1,30.7280,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2023-S2,22.7457,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2024-S1,22.9385,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2024-S2,24.6253,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2025-S1,26.7123,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,NAC,IT,2025-S2,22.5539,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2007-S1,12.6038,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2007-S2,11.845,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2008-S1,12.4866,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2008-S2,14.0988,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2009-S1,15.1871,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2009-S2,11.612,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2010-S1,11.5531,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2010-S2,11.8563,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2011-S1,12.465,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2011-S2,14.8697,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2012-S1,17.704,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2012-S2,17.0967,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2013-S1,18.5371,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2013-S2,16.6041,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2014-S1,16.9064,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2014-S2,15.6412,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2015-S1,15.9998,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2015-S2,14.8697,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2016-S1,14.8505,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2016-S2,13.5287,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2017-S1,13.4574,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2017-S2,13.6196,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2018-S1,14.0292,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2018-S2,14.3454,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2019-S1,15.8254,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2019-S2,14.2895,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2020-S1,14.5922,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2020-S2,13.1129,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2021-S1,13.4940,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2021-S2,17.4187,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2022-S1,26.1080,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2022-S2,38.0726,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2023-S1,31.9588,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2023-S2,23.7012,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2024-S1,23.7578,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2024-S2,25.6021,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2025-S1,27.9240,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,I_TAX,PPS,IT,2025-S2,23.5770,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2007-S1,9.82,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2007-S2,9.378,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2008-S1,10.192,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2008-S2,11.899,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2009-S1,12.241,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2009-S2,9.483,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2010-S1,9.19,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2010-S2,9.58,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2011-S1,10.1,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2011-S2,11.14,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2012-S1,12.56,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2012-S2,12.66,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2013-S1,13.29,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2013-S2,12.31,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2014-S1,11.91,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2014-S2,11.43,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2015-S1,11.32,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2015-S2,10.94,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2016-S1,10.23,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2016-S2,9.57,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2017-S1,9.31,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2017-S2,9.3333,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2018-S1,9.7212,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2018-S2,10.7051,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2019-S1,10.2291,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2019-S2,9.7483,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2020-S1,9.1683,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2020-S2,8.5619,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2021-S1,8.2683,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2021-S2,13.6752,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2022-S1,21.9575,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2022-S2,33.6927,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2023-S1,27.7482,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2023-S2,19.9310,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2024-S1,17.3890,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2024-S2,19.0563,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2025-S1,20.0100,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,EUR,IT,2025-S2,16.6242,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2007-S1,9.82,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2007-S2,9.378,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2008-S1,10.192,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2008-S2,11.899,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2009-S1,12.241,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2009-S2,9.483,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2010-S1,9.19,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2010-S2,9.58,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2011-S1,10.1,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2011-S2,11.14,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2012-S1,12.56,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2012-S2,12.66,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2013-S1,13.29,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2013-S2,12.31,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2014-S1,11.91,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2014-S2,11.43,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2015-S1,11.32,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2015-S2,10.94,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2016-S1,10.23,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2016-S2,9.57,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2017-S1,9.31,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2017-S2,9.3333,,
ESTAT:NRG_PC_203(1.0),24/04/26 23:00:00,S,G3000,GJ1000-9999,GJ_GCV,X_TAX,NAC,IT,2018-S1,9.7212,,
