country,year,iso_code,population,gdp,metric,value
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_cons_change_pct,-30.07
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_cons_change_pct,11.5
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_cons_change_pct,-9.417
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_cons_change_pct,297.113
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_cons_change_pct,57.772
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_cons_change_pct,23.837
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_cons_change_pct,-1.628
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_cons_change_pct,-1.535
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_cons_change_pct,-8.041
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_cons_change_pct,-13.848
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_cons_change_pct,9.232
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_cons_change_pct,-11.053
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_cons_change_pct,1.999
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_cons_change_pct,17.873
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_cons_change_pct,2.156
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_cons_change_pct,-0.68
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_cons_change_pct,11.818
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_cons_change_pct,-2.018
Italy,2023,ITA,59499452.0,,biofuel_cons_change_pct,-4.834
Italy,2024,ITA,59342870.0,,biofuel_cons_change_pct,-11.341
Italy,1966,ITA,51919068.0,662465744179.0,biofuel_cons_change_twh,0.0
Italy,1967,ITA,52338335.0,709741860656.0,biofuel_cons_change_twh,0.0
Italy,1968,ITA,52712156.0,768994548476.0,biofuel_cons_change_twh,0.0
Italy,1969,ITA,53060141.0,812977616000.0,biofuel_cons_change_twh,0.0
Italy,1970,ITA,53390231.0,831317785406.0,biofuel_cons_change_twh,0.0
Italy,1971,ITA,53707794.0,846968256500.0,biofuel_cons_change_twh,0.0
Italy,1972,ITA,54067562.0,871751794687.0,biofuel_cons_change_twh,0.0
Italy,1973,ITA,54450571.0,928806501562.0,biofuel_cons_change_twh,0.0
Italy,1974,ITA,54821114.0,972368721304.0,biofuel_cons_change_twh,0.0
Italy,1975,ITA,55166046.0,951557550058.0,biofuel_cons_change_twh,0.0
Italy,1976,ITA,55459415.0,1013301897480.0,biofuel_cons_change_twh,0.0
Italy,1977,ITA,55714552.0,1042645918097.0,biofuel_cons_change_twh,0.0
Italy,1978,ITA,55938969.0,1081497979335.0,biofuel_cons_change_twh,0.0
Italy,1979,ITA,56132382.0,1142855339257.0,biofuel_cons_change_twh,0.0
Italy,1980,ITA,56412086.0,1183161666878.0,biofuel_cons_change_twh,0.0
Italy,1981,ITA,56646752.0,1188868855925.0,biofuel_cons_change_twh,0.0
Italy,1982,ITA,56719178.0,1194202254410.0,biofuel_cons_change_twh,0.0
Italy,1983,ITA,56766114.0,1208770101503.0,biofuel_cons_change_twh,0.0
Italy,1984,ITA,56810355.0,1239849227203.0,biofuel_cons_change_twh,0.0
Italy,1985,ITA,56855499.0,1274693666324.0,biofuel_cons_change_twh,0.0
Italy,1986,ITA,56875982.0,1310891922914.0,biofuel_cons_change_twh,0.0
Italy,1987,ITA,56891919.0,1351528447250.0,biofuel_cons_change_twh,0.0
Italy,1988,ITA,56928748.0,1403770038566.0,biofuel_cons_change_twh,0.0
Italy,1989,ITA,56976750.0,1444197021007.0,biofuel_cons_change_twh,0.0
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_cons_change_twh,0.0
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_cons_change_twh,0.0
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_cons_change_twh,0.0
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_cons_change_twh,0.0
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_cons_change_twh,0.0
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_cons_change_twh,0.0
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_cons_change_twh,0.0
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_cons_change_twh,0.0
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_cons_change_twh,0.0
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_cons_change_twh,0.0
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_cons_change_twh,0.0
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_cons_change_twh,0.0
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_cons_change_twh,0.0
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_cons_change_twh,0.0
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_cons_change_twh,2.939
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_cons_change_twh,-0.884
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_cons_change_twh,0.236
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_cons_change_twh,-0.216
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_cons_change_twh,6.168
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_cons_change_twh,4.763
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_cons_change_twh,3.101
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_cons_change_twh,-0.262
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_cons_change_twh,-0.243
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_cons_change_twh,-1.255
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_cons_change_twh,-1.987
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_cons_change_twh,1.141
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_cons_change_twh,-1.492
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_cons_change_twh,0.24
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_cons_change_twh,2.189
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_cons_change_twh,0.311
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_cons_change_twh,-0.1
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_cons_change_twh,1.731
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_cons_change_twh,-0.331
Italy,2023,ITA,59499452.0,,biofuel_cons_change_twh,-0.776
Italy,2024,ITA,59342870.0,,biofuel_cons_change_twh,-1.732
Italy,1965,ITA,51480733.0,629615787023.0,biofuel_cons_per_capita,0.0
Italy,1966,ITA,51919068.0,662465744179.0,biofuel_cons_per_capita,0.0
Italy,1967,ITA,52338335.0,709741860656.0,biofuel_cons_per_capita,0.0
Italy,1968,ITA,52712156.0,768994548476.0,biofuel_cons_per_capita,0.0
Italy,1969,ITA,53060141.0,812977616000.0,biofuel_cons_per_capita,0.0
Italy,1970,ITA,53390231.0,831317785406.0,biofuel_cons_per_capita,0.0
Italy,1971,ITA,53707794.0,846968256500.0,biofuel_cons_per_capita,0.0
Italy,1972,ITA,54067562.0,871751794687.0,biofuel_cons_per_capita,0.0
Italy,1973,ITA,54450571.0,928806501562.0,biofuel_cons_per_capita,0.0
Italy,1974,ITA,54821114.0,972368721304.0,biofuel_cons_per_capita,0.0
Italy,1975,ITA,55166046.0,951557550058.0,biofuel_cons_per_capita,0.0
Italy,1976,ITA,55459415.0,1013301897480.0,biofuel_cons_per_capita,0.0
Italy,1977,ITA,55714552.0,1042645918097.0,biofuel_cons_per_capita,0.0
Italy,1978,ITA,55938969.0,1081497979335.0,biofuel_cons_per_capita,0.0
Italy,1979,ITA,56132382.0,1142855339257.0,biofuel_cons_per_capita,0.0
Italy,1980,ITA,56412086.0,1183161666878.0,biofuel_cons_per_capita,0.0
Italy,1981,ITA,56646752.0,1188868855925.0,biofuel_cons_per_capita,0.0
Italy,1982,ITA,56719178.0,1194202254410.0,biofuel_cons_per_capita,0.0
Italy,1983,ITA,56766114.0,1208770101503.0,biofuel_cons_per_capita,0.0
Italy,1984,ITA,56810355.0,1239849227203.0,biofuel_cons_per_capita,0.0
Italy,1985,ITA,56855499.0,1274693666324.0,biofuel_cons_per_capita,0.0
Italy,1986,ITA,56875982.0,1310891922914.0,biofuel_cons_per_capita,0.0
Italy,1987,ITA,56891919.0,1351528447250.0,biofuel_cons_per_capita,0.0
Italy,1988,ITA,56928748.0,1403770038566.0,biofuel_cons_per_capita,0.0
Italy,1989,ITA,56976750.0,1444197021007.0,biofuel_cons_per_capita,0.0
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_cons_per_capita,0.0
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_cons_per_capita,0.0
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_cons_per_capita,0.0
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_cons_per_capita,0.0
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_cons_per_capita,0.0
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_cons_per_capita,0.0
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_cons_per_capita,0.0
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_cons_per_capita,0.0
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_cons_per_capita,0.0
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_cons_per_capita,0.0
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_cons_per_capita,0.0
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_cons_per_capita,0.0
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_cons_per_capita,0.0
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_cons_per_capita,0.0
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_cons_per_capita,50.526
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_cons_per_capita,35.126
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_cons_per_capita,39.009
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_cons_per_capita,35.124
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_cons_per_capita,138.42
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_cons_per_capita,217.139
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_cons_per_capita,267.735
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_cons_per_capita,262.489
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_cons_per_capita,257.76
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_cons_per_capita,236.554
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_cons_per_capita,203.761
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_cons_per_capita,222.9
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_cons_per_capita,198.581
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_cons_per_capita,202.845
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_cons_per_capita,239.547
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_cons_per_capita,245.311
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_cons_per_capita,244.527
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_cons_per_capita,274.265
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_cons_per_capita,269.228
Italy,2023,ITA,59499452.0,,biofuel_cons_per_capita,256.729
Italy,2024,ITA,59342870.0,,biofuel_cons_per_capita,228.213
Italy,1965,ITA,51480733.0,629615787023.0,biofuel_consumption,0.0
Italy,1966,ITA,51919068.0,662465744179.0,biofuel_consumption,0.0
Italy,1967,ITA,52338335.0,709741860656.0,biofuel_consumption,0.0
Italy,1968,ITA,52712156.0,768994548476.0,biofuel_consumption,0.0
Italy,1969,ITA,53060141.0,812977616000.0,biofuel_consumption,0.0
Italy,1970,ITA,53390231.0,831317785406.0,biofuel_consumption,0.0
Italy,1971,ITA,53707794.0,846968256500.0,biofuel_consumption,0.0
Italy,1972,ITA,54067562.0,871751794687.0,biofuel_consumption,0.0
Italy,1973,ITA,54450571.0,928806501562.0,biofuel_consumption,0.0
Italy,1974,ITA,54821114.0,972368721304.0,biofuel_consumption,0.0
Italy,1975,ITA,55166046.0,951557550058.0,biofuel_consumption,0.0
Italy,1976,ITA,55459415.0,1013301897480.0,biofuel_consumption,0.0
Italy,1977,ITA,55714552.0,1042645918097.0,biofuel_consumption,0.0
Italy,1978,ITA,55938969.0,1081497979335.0,biofuel_consumption,0.0
Italy,1979,ITA,56132382.0,1142855339257.0,biofuel_consumption,0.0
Italy,1980,ITA,56412086.0,1183161666878.0,biofuel_consumption,0.0
Italy,1981,ITA,56646752.0,1188868855925.0,biofuel_consumption,0.0
Italy,1982,ITA,56719178.0,1194202254410.0,biofuel_consumption,0.0
Italy,1983,ITA,56766114.0,1208770101503.0,biofuel_consumption,0.0
Italy,1984,ITA,56810355.0,1239849227203.0,biofuel_consumption,0.0
Italy,1985,ITA,56855499.0,1274693666324.0,biofuel_consumption,0.0
Italy,1986,ITA,56875982.0,1310891922914.0,biofuel_consumption,0.0
Italy,1987,ITA,56891919.0,1351528447250.0,biofuel_consumption,0.0
Italy,1988,ITA,56928748.0,1403770038566.0,biofuel_consumption,0.0
Italy,1989,ITA,56976750.0,1444197021007.0,biofuel_consumption,0.0
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_consumption,0.0
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_consumption,0.0
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_consumption,0.0
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_consumption,0.0
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_consumption,0.0
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_consumption,0.0
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_consumption,0.0
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_consumption,0.0
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_consumption,0.0
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_consumption,0.0
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_consumption,0.0
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_consumption,0.0
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_consumption,0.0
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_consumption,0.0
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_consumption,2.939
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_consumption,2.056
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_consumption,2.292
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_consumption,2.076
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_consumption,8.245
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_consumption,13.008
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_consumption,16.108
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_consumption,15.846
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_consumption,15.603
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_consumption,14.348
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_consumption,12.361
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_consumption,13.502
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_consumption,12.01
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_consumption,12.25
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_consumption,14.439
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_consumption,14.751
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_consumption,14.65
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_consumption,16.382
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_consumption,16.051
Italy,2023,ITA,59499452.0,,biofuel_consumption,15.275
Italy,2024,ITA,59342870.0,,biofuel_consumption,13.543
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_elec_per_capita,0.877
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_elec_per_capita,1.927
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_elec_per_capita,1.751
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_elec_per_capita,2.099
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_elec_per_capita,2.612
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_elec_per_capita,3.833
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_elec_per_capita,6.648
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_elec_per_capita,9.792
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_elec_per_capita,13.982
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_elec_per_capita,19.741
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_elec_per_capita,24.27
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_elec_per_capita,31.934
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_elec_per_capita,47.196
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_elec_per_capita,58.365
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_elec_per_capita,72.538
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_elec_per_capita,79.802
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_elec_per_capita,86.972
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_elec_per_capita,88.989
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_elec_per_capita,100.232
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_elec_per_capita,126.202
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_elec_per_capita,156.904
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_elec_per_capita,179.4
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_elec_per_capita,206.339
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_elec_per_capita,281.598
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_elec_per_capita,308.584
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_elec_per_capita,320.097
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_elec_per_capita,322.431
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_elec_per_capita,320.747
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_elec_per_capita,317.531
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_elec_per_capita,325.128
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_elec_per_capita,327.476
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_elec_per_capita,319.106
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_elec_per_capita,295.375
Italy,2023,ITA,59499452.0,,biofuel_elec_per_capita,269.078
Italy,2024,ITA,59342870.0,,biofuel_elec_per_capita,290.347
Italy,2025,ITA,59146263.0,,biofuel_elec_per_capita,263.922
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_electricity,0.05
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_electricity,0.11
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_electricity,0.1
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_electricity,0.12
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_electricity,0.15
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_electricity,0.22
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_electricity,0.38
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_electricity,0.56
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_electricity,0.8
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_electricity,1.13
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_electricity,1.39
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_electricity,1.83
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_electricity,2.71
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_electricity,3.37
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_electricity,4.22
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_electricity,4.67
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_electricity,5.11
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_electricity,5.26
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_electricity,5.97
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_electricity,7.56
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_electricity,9.44
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_electricity,10.83
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_electricity,12.49
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_electricity,17.08
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_electricity,18.72
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_electricity,19.39
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_electricity,19.5
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_electricity,19.37
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_electricity,19.14
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_electricity,19.55
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_electricity,19.62
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_electricity,19.06
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_electricity,17.61
Italy,2023,ITA,59499452.0,,biofuel_electricity,16.01
Italy,2024,ITA,59342870.0,,biofuel_electricity,17.23
Italy,2025,ITA,59146263.0,,biofuel_electricity,15.61
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_share_elec,0.023
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_share_elec,0.05
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_share_elec,0.045
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_share_elec,0.055
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_share_elec,0.066
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_share_elec,0.093
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_share_elec,0.159
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_share_elec,0.227
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_share_elec,0.315
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_share_elec,0.436
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_share_elec,0.515
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_share_elec,0.673
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_share_elec,0.976
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_share_elec,1.177
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_share_elec,1.437
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_share_elec,1.585
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_share_elec,1.672
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_share_elec,1.718
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_share_elec,1.916
Italy,2009,ITA,59904016.0,2029023036275.0,biofuel_share_elec,2.64
Italy,2010,ITA,60164212.0,2080545936781.0,biofuel_share_elec,3.182
Italy,2011,ITA,60367882.0,2110883320816.0,biofuel_share_elec,3.63
Italy,2012,ITA,60531522.0,2047959835066.0,biofuel_share_elec,4.23
Italy,2013,ITA,60653864.0,2010255414011.0,biofuel_share_elec,5.972
Italy,2014,ITA,60664169.0,2010164047423.0,biofuel_share_elec,6.77
Italy,2015,ITA,60575314.0,2025809415322.0,biofuel_share_elec,6.932
Italy,2016,ITA,60478103.0,2052012434345.0,biofuel_share_elec,6.819
Italy,2017,ITA,60390317.0,2086237040647.0,biofuel_share_elec,6.632
Italy,2018,ITA,60277496.0,2105551772855.0,biofuel_share_elec,6.691
Italy,2019,ITA,60130136.0,2115725732767.0,biofuel_share_elec,6.742
Italy,2020,ITA,59912763.0,1925751927111.0,biofuel_share_elec,7.088
Italy,2021,ITA,59729353.0,2060299944789.0,biofuel_share_elec,6.676
Italy,2022,ITA,59619106.0,2136009300257.0,biofuel_share_elec,6.285
Italy,2023,ITA,59499452.0,,biofuel_share_elec,6.121
Italy,2024,ITA,59342870.0,,biofuel_share_elec,6.44
Italy,2025,ITA,59146263.0,,biofuel_share_elec,5.897
Italy,1965,ITA,51480733.0,629615787023.0,biofuel_share_energy,0.0
Italy,1966,ITA,51919068.0,662465744179.0,biofuel_share_energy,0.0
Italy,1967,ITA,52338335.0,709741860656.0,biofuel_share_energy,0.0
Italy,1968,ITA,52712156.0,768994548476.0,biofuel_share_energy,0.0
Italy,1969,ITA,53060141.0,812977616000.0,biofuel_share_energy,0.0
Italy,1970,ITA,53390231.0,831317785406.0,biofuel_share_energy,0.0
Italy,1971,ITA,53707794.0,846968256500.0,biofuel_share_energy,0.0
Italy,1972,ITA,54067562.0,871751794687.0,biofuel_share_energy,0.0
Italy,1973,ITA,54450571.0,928806501562.0,biofuel_share_energy,0.0
Italy,1974,ITA,54821114.0,972368721304.0,biofuel_share_energy,0.0
Italy,1975,ITA,55166046.0,951557550058.0,biofuel_share_energy,0.0
Italy,1976,ITA,55459415.0,1013301897480.0,biofuel_share_energy,0.0
Italy,1977,ITA,55714552.0,1042645918097.0,biofuel_share_energy,0.0
Italy,1978,ITA,55938969.0,1081497979335.0,biofuel_share_energy,0.0
Italy,1979,ITA,56132382.0,1142855339257.0,biofuel_share_energy,0.0
Italy,1980,ITA,56412086.0,1183161666878.0,biofuel_share_energy,0.0
Italy,1981,ITA,56646752.0,1188868855925.0,biofuel_share_energy,0.0
Italy,1982,ITA,56719178.0,1194202254410.0,biofuel_share_energy,0.0
Italy,1983,ITA,56766114.0,1208770101503.0,biofuel_share_energy,0.0
Italy,1984,ITA,56810355.0,1239849227203.0,biofuel_share_energy,0.0
Italy,1985,ITA,56855499.0,1274693666324.0,biofuel_share_energy,0.0
Italy,1986,ITA,56875982.0,1310891922914.0,biofuel_share_energy,0.0
Italy,1987,ITA,56891919.0,1351528447250.0,biofuel_share_energy,0.0
Italy,1988,ITA,56928748.0,1403770038566.0,biofuel_share_energy,0.0
Italy,1989,ITA,56976750.0,1444197021007.0,biofuel_share_energy,0.0
Italy,1990,ITA,57031457.0,1475485283347.0,biofuel_share_energy,0.0
Italy,1991,ITA,57075394.0,1509175668697.0,biofuel_share_energy,0.0
Italy,1992,ITA,57124993.0,1531924051790.0,biofuel_share_energy,0.0
Italy,1993,ITA,57170762.0,1529550155063.0,biofuel_share_energy,0.0
Italy,1994,ITA,57420136.0,1573414707872.0,biofuel_share_energy,0.0
Italy,1995,ITA,57403342.0,1630199200435.0,biofuel_share_energy,0.0
Italy,1996,ITA,57162098.0,1662793011167.0,biofuel_share_energy,0.0
Italy,1997,ITA,57189272.0,1705188033729.0,biofuel_share_energy,0.0
Italy,1998,ITA,57215190.0,1744897501196.0,biofuel_share_energy,0.0
Italy,1999,ITA,57240796.0,1784529161518.0,biofuel_share_energy,0.0
Italy,2000,ITA,57272200.0,1863751547560.0,biofuel_share_energy,0.0
Italy,2001,ITA,57305760.0,1910272015654.0,biofuel_share_energy,0.0
Italy,2002,ITA,57420636.0,1929301903714.0,biofuel_share_energy,0.0
Italy,2003,ITA,57739697.0,1947667703883.0,biofuel_share_energy,0.0
Italy,2004,ITA,58176736.0,1994293720592.0,biofuel_share_energy,0.132
Italy,2005,ITA,58519696.0,2029243417217.0,biofuel_share_energy,0.093
Italy,2006,ITA,58754434.0,2086553648584.0,biofuel_share_energy,0.103
Italy,2007,ITA,59108723.0,2134371774096.0,biofuel_share_energy,0.096
Italy,2008,ITA,59561687.0,2129113318512.0,biofuel_share_energy,0.385
