time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2017-01-01,51,11.6,3.0,7.6,9.9,-0.7,5.1,0.2,0.2,0.0,2.0,13.6,33.1,66,4.64,0.8,25043.57,Genova,44.4056,8.9463
2017-01-02,51,12.3,8.3,10.2,9.9,6.1,8.3,0.4,0.4,0.0,2.0,15.0,37.1,131,5.5,0.77,30894.39,Genova,44.4056,8.9463
2017-01-03,3,11.4,5.6,7.5,6.8,0.1,3.0,0.0,0.0,0.0,0.0,28.1,65.5,355,6.66,1.4,31540.68,Genova,44.4056,8.9463
2017-01-04,2,11.3,3.3,7.2,8.6,-0.8,4.0,0.0,0.0,0.0,0.0,15.7,38.5,59,6.97,1.2,31603.39,Genova,44.4056,8.9463
2017-01-05,1,9.5,2.6,7.0,3.4,-1.7,0.8,0.0,0.0,0.0,0.0,31.0,74.5,13,7.56,3.04,31670.09,Genova,44.4056,8.9463
2017-01-06,0,6.5,-0.4,2.3,2.3,-6.0,-2.7,0.0,0.0,0.0,0.0,18.0,43.9,358,7.59,1.67,31740.69,Genova,44.4056,8.9463
2017-01-07,71,6.3,-0.1,2.9,3.6,-5.5,-1.1,2.1,2.0,0.07,12.0,19.1,42.1,20,3.99,1.06,21068.02,Genova,44.4056,8.9463
2017-01-08,51,7.8,1.0,4.3,5.5,-4.3,1.0,1.7,1.7,0.0,10.0,20.5,45.4,354,3.3,0.66,13600.95,Genova,44.4056,8.9463
2017-01-09,3,8.8,0.2,4.1,6.1,-5.7,0.3,0.0,0.0,0.0,0.0,23.8,50.8,24,5.83,0.93,31975.39,Genova,44.4056,8.9463
2017-01-10,71,5.4,0.7,2.4,3.0,-6.1,-2.8,0.6,0.1,0.35,5.0,28.3,64.8,352,1.86,0.75,0.0,Genova,44.4056,8.9463
2017-01-11,3,6.1,0.3,2.6,3.2,-5.3,-2.1,0.0,0.0,0.0,0.0,22.3,51.5,355,4.64,0.98,31037.59,Genova,44.4056,8.9463
2017-01-12,51,9.9,5.7,7.9,7.9,2.3,4.9,1.6,1.6,0.0,14.0,21.5,50.4,114,1.55,0.3,0.0,Genova,44.4056,8.9463
2017-01-13,51,10.2,1.8,5.7,8.5,-4.3,1.2,0.7,0.7,0.0,5.0,26.8,64.4,358,5.14,1.22,17208.83,Genova,44.4056,8.9463
2017-01-14,3,10.9,1.6,5.4,6.6,-3.2,0.1,0.0,0.0,0.0,0.0,31.7,73.8,357,7.39,2.33,30636.63,Genova,44.4056,8.9463
2017-01-15,3,8.6,2.9,5.2,2.2,-3.6,-1.2,0.0,0.0,0.0,0.0,31.0,75.2,359,7.25,2.66,25841.25,Genova,44.4056,8.9463
2017-01-16,3,5.8,1.1,3.2,-0.8,-4.7,-2.8,0.0,0.0,0.0,0.0,26.6,64.8,356,8.22,2.18,32296.94,Genova,44.4056,8.9463
2017-01-17,3,5.8,1.9,3.5,-1.1,-5.4,-3.7,0.0,0.0,0.0,0.0,35.7,84.2,5,5.29,2.48,14821.64,Genova,44.4056,8.9463
2017-01-18,51,7.8,2.2,4.9,1.5,-3.9,-1.2,0.2,0.2,0.0,1.0,34.8,84.6,358,8.02,2.35,31232.08,Genova,44.4056,8.9463
2017-01-19,2,8.7,2.9,5.1,3.4,-2.6,-0.2,0.0,0.0,0.0,0.0,30.3,75.2,345,7.94,1.99,32400.0,Genova,44.4056,8.9463
