time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2017-01-01,2,10.4,-1.4,3.0,8.1,-5.3,-0.2,0.0,0.0,0.0,0.0,10.8,12.6,58,8.02,0.92,31185.56,Roma,41.9028,12.4964
2017-01-02,53,12.0,-0.3,5.4,10.3,-4.1,2.5,0.8,0.8,0.0,1.0,14.3,25.6,99,6.14,0.82,30783.76,Roma,41.9028,12.4964
2017-01-03,63,12.8,4.3,9.5,11.1,1.3,7.2,18.3,18.3,0.0,16.0,16.7,34.6,150,4.26,0.64,19339.63,Roma,41.9028,12.4964
2017-01-04,3,10.1,0.7,4.4,8.1,-3.3,1.2,0.0,0.0,0.0,0.0,12.4,23.0,36,7.96,0.93,31635.22,Roma,41.9028,12.4964
2017-01-05,53,8.5,2.0,5.2,3.4,-5.1,0.0,2.2,2.2,0.0,6.0,35.3,67.0,8,7.69,1.38,31692.45,Roma,41.9028,12.4964
2017-01-06,3,3.0,-2.6,0.4,-5.3,-8.9,-6.9,0.0,0.0,0.0,0.0,33.5,69.1,2,8.68,2.07,31750.63,Roma,41.9028,12.4964
2017-01-07,0,3.6,-3.9,-1.5,-2.9,-9.6,-7.4,0.0,0.0,0.0,0.0,24.3,47.2,1,8.87,1.58,31809.65,Roma,41.9028,12.4964
2017-01-08,3,4.1,-3.9,-0.8,0.7,-8.6,-4.8,0.0,0.0,0.0,0.0,11.6,22.7,34,6.98,0.88,30649.5,Roma,41.9028,12.4964
2017-01-09,3,7.9,-2.5,1.1,3.0,-7.5,-3.5,0.0,0.0,0.0,0.0,19.6,38.5,16,8.7,1.12,31930.0,Roma,41.9028,12.4964
2017-01-10,3,8.4,-1.6,2.1,5.4,-5.6,-1.5,0.0,0.0,0.0,0.0,12.2,22.0,40,7.74,0.98,31992.49,Roma,41.9028,12.4964
2017-01-11,2,6.1,-3.3,0.3,1.5,-8.0,-4.1,0.0,0.0,0.0,0.0,13.5,27.4,23,8.96,1.1,32056.8,Roma,41.9028,12.4964
2017-01-12,51,9.6,-1.9,5.2,5.9,-5.5,1.5,0.3,0.3,0.0,1.0,24.7,45.4,134,2.48,0.77,5785.4,Roma,41.9028,12.4964
2017-01-13,63,12.5,4.4,9.8,8.6,0.9,6.0,16.8,16.8,0.0,16.0,34.7,63.4,205,0.83,0.76,0.0,Roma,41.9028,12.4964
2017-01-14,3,8.2,-2.9,2.3,5.2,-7.1,-1.1,0.0,0.0,0.0,0.0,9.7,20.2,50,9.19,1.02,32259.32,Roma,41.9028,12.4964
2017-01-15,53,7.6,0.2,3.2,4.3,-3.2,-0.4,3.6,3.6,0.0,13.0,14.8,40.3,31,3.78,0.76,3418.91,Roma,41.9028,12.4964
2017-01-16,51,6.0,0.9,3.5,0.9,-3.3,-1.6,1.4,1.4,0.0,10.0,25.6,49.3,9,5.0,1.01,26374.93,Roma,41.9028,12.4964
2017-01-17,53,11.0,1.6,4.5,6.0,-3.8,-0.5,3.2,3.2,0.0,11.0,24.5,67.0,14,7.06,1.43,22124.41,Roma,41.9028,12.4964
2017-01-18,51,8.5,1.8,4.3,4.1,-2.8,-0.2,1.3,1.3,0.0,7.0,22.5,65.2,10,5.28,0.95,16493.78,Roma,41.9028,12.4964
2017-01-19,3,11.7,2.4,5.6,8.1,-2.5,1.3,0.0,0.0,0.0,0.0,23.9,43.6,20,8.45,1.47,28930.51,Roma,41.9028,12.4964
2017-01-20,3,11.8,0.3,4.6,9.0,-3.6,1.3,0.0,0.0,0.0,0.0,10.7,23.0,40,8.85,1.12,32416.49,Roma,41.9028,12.4964
2017-01-21,2,14.2,0.6,5.8,11.0,-3.3,2.2,0.0,0.0,0.0,0.0,13.7,26.3,49,9.62,1.53,32400.0,Roma,41.9028,12.4964
2017-01-22,3,14.4,4.9,8.6,11.2,1.4,5.2,0.0,0.0,0.0,0.0,13.7,27.0,59,8.09,1.58,32400.0,Roma,41.9028,12.4964
2017-01-23,53,12.2,5.9,8.4,10.3,3.5,6.0,3.1,3.1,0.0,10.0,11.8,23.8,42,2.9,0.71,1639.76,Roma,41.9028,12.4964
2017-01-24,53,13.2,5.8,8.5,11.4,2.6,6.4,1.5,1.5,0.0,6.0,12.2,27.7,31,8.12,1.08,28403.99,Roma,41.9028,12.4964
2017-01-25,2,13.7,2.7,7.1,12.4,-1.1,4.4,0.0,0.0,0.0,0.0,12.3,23.8,34,9.41,1.24,32644.37,Roma,41.9028,12.4964
2017-01-26,3,11.9,2.1,6.3,10.5,-1.7,3.7,0.0,0.0,0.0,0.0,10.7,21.6,30,7.97,1.06,32400.0,Roma,41.9028,12.4964
2017-01-27,3,12.0,0.7,5.6,10.1,-2.6,2.9,0.0,0.0,0.0,0.0,9.2,16.2,68,10.01,1.27,32588.83,Roma,41.9028,12.4964
2017-01-28,3,14.1,4.6,8.5,12.3,2.3,6.1,0.0,0.0,0.0,0.0,11.1,20.2,80,7.1,1.18,19979.99,Roma,41.9028,12.4964
2017-01-29,3,12.1,0.9,5.6,10.0,-3.0,2.5,0.0,0.0,0.0,0.0,10.5,20.9,37,10.21,1.33,32191.67,Roma,41.9028,12.4964
2017-01-30,2,12.7,0.7,5.9,10.8,-2.8,3.3,0.0,0.0,0.0,0.0,9.7,15.1,64,10.37,1.3,33182.49,Roma,41.9028,12.4964
2017-01-31,51,13.6,6.1,9.6,11.2,4.0,7.4,0.7,0.7,0.0,7.0,14.0,27.7,157,6.72,1.02,29731.03,Roma,41.9028,12.4964
2017-02-01,3,14.5,9.7,12.0,11.7,6.9,9.4,0.0,0.0,0.0,0.0,20.8,42.5,155,5.85,1.17,29022.58,Roma,41.9028,12.4964
2017-02-02,3,15.0,11.5,12.8,11.5,8.7,9.8,0.0,0.0,0.0,0.0,24.8,47.9,144,5.03,1.44,7825.09,Roma,41.9028,12.4964
2017-02-03,51,15.6,11.4,13.0,12.7,9.2,10.5,1.2,1.2,0.0,5.0,22.7,47.2,161,7.59,1.4,27045.27,Roma,41.9028,12.4964
2017-02-04,55,16.2,9.5,12.7,13.8,7.6,10.6,4.0,4.0,0.0,8.0,23.6,48.6,180,7.07,1.19,22536.11,Roma,41.9028,12.4964
2017-02-05,63,15.7,9.6,12.9,12.9,7.9,10.7,7.7,7.7,0.0,8.0,24.6,50.8,172,4.93,1.0,17280.25,Roma,41.9028,12.4964
2017-02-06,61,12.6,8.7,10.5,10.1,5.7,8.5,15.9,15.9,0.0,24.0,23.5,45.0,157,4.48,0.78,9110.29,Roma,41.9028,12.4964
2017-02-07,3,14.9,4.9,9.3,13.7,1.7,7.0,0.0,0.0,0.0,0.0,14.5,31.3,35,10.95,1.48,34043.67,Roma,41.9028,12.4964
2017-02-08,51,13.9,4.9,9.3,12.0,2.8,7.2,0.4,0.4,0.0,2.0,10.1,25.9,91,6.8,1.15,17440.04,Roma,41.9028,12.4964
2017-02-09,53,14.6,6.1,9.3,11.7,2.6,6.3,4.0,4.0,0.0,14.0,14.5,29.5,44,6.2,1.35,22309.64,Roma,41.9028,12.4964
2017-02-10,51,15.1,6.6,10.1,13.7,3.0,7.8,0.3,0.3,0.0,2.0,15.8,28.8,15,9.67,1.53,32762.11,Roma,41.9028,12.4964
2017-02-11,51,15.6,5.7,9.5,14.2,3.4,7.7,0.1,0.1,0.0,1.0,11.0,23.8,110,8.06,1.24,23376.34,Roma,41.9028,12.4964
2017-02-12,51,15.8,5.4,10.0,14.8,3.2,8.4,0.1,0.1,0.0,1.0,9.3,23.4,115,9.55,1.45,32678.06,Roma,41.9028,12.4964
2017-02-13,3,15.6,5.0,9.5,14.3,2.5,7.7,0.0,0.0,0.0,0.0,8.6,17.6,80,10.47,1.52,33702.71,Roma,41.9028,12.4964
2017-02-14,3,15.5,4.8,9.5,13.4,2.0,7.4,0.0,0.0,0.0,0.0,10.3,21.6,42,11.93,1.7,36388.55,Roma,41.9028,12.4964
2017-02-15,0,14.6,2.8,8.4,13.1,-0.4,6.3,0.0,0.0,0.0,0.0,10.2,19.4,24,12.94,1.71,36856.8,Roma,41.9028,12.4964
2017-02-16,0,14.7,3.5,8.2,12.7,0.8,6.0,0.0,0.0,0.0,0.0,9.6,19.8,41,13.27,1.77,37219.83,Roma,41.9028,12.4964
2017-02-17,3,14.9,3.0,8.6,12.9,0.4,6.7,0.0,0.0,0.0,0.0,13.8,29.2,158,11.86,1.61,34475.58,Roma,41.9028,12.4964
2017-02-18,61,14.5,5.4,10.4,12.6,2.3,8.4,6.6,6.6,0.0,10.0,13.9,29.2,85,9.53,1.37,34380.08,Roma,41.9028,12.4964
2017-02-19,1,13.7,1.5,6.7,11.2,-2.1,3.9,0.0,0.0,0.0,0.0,12.4,25.6,22,13.55,1.8,38307.03,Roma,41.9028,12.4964
2017-02-20,51,13.5,1.2,7.1,10.9,-2.0,4.3,0.1,0.1,0.0,1.0,11.8,25.9,8,12.93,1.79,37380.75,Roma,41.9028,12.4964
2017-02-21,3,14.1,1.3,6.9,11.5,-2.1,4.2,0.0,0.0,0.0,0.0,11.3,23.8,43,14.05,1.9,37425.27,Roma,41.9028,12.4964
2017-02-22,3,14.8,4.6,9.6,12.4,2.0,7.6,0.0,0.0,0.0,0.0,12.2,25.6,138,9.95,1.54,29254.26,Roma,41.9028,12.4964
2017-02-23,3,15.7,7.8,11.3,13.5,6.0,9.7,0.0,0.0,0.0,0.0,12.3,26.6,168,9.23,1.49,29219.74,Roma,41.9028,12.4964
2017-02-24,55,16.0,9.9,12.7,13.9,7.6,9.8,5.8,5.8,0.0,14.0,26.5,54.0,147,9.92,1.89,32335.69,Roma,41.9028,12.4964
2017-02-25,61,16.8,8.5,12.9,14.7,4.9,10.7,9.1,9.1,0.0,10.0,20.1,42.5,51,6.24,1.48,21858.54,Roma,41.9028,12.4964
2017-02-26,1,16.4,6.1,10.1,14.5,2.8,7.7,0.0,0.0,0.0,0.0,14.2,27.0,19,13.35,2.06,39117.29,Roma,41.9028,12.4964
2017-02-27,2,16.1,6.4,10.4,13.7,4.2,8.5,0.0,0.0,0.0,0.0,13.6,30.6,181,15.13,2.18,39190.33,Roma,41.9028,12.4964
2017-02-28,51,15.0,6.7,11.2,11.1,4.3,8.1,0.4,0.4,0.0,2.0,28.8,55.8,170,9.34,1.59,32994.26,Roma,41.9028,12.4964
2017-03-01,53,15.8,7.6,12.2,13.2,5.7,9.6,1.4,1.4,0.0,2.0,24.7,46.1,239,15.08,2.4,39335.54,Roma,41.9028,12.4964
2017-03-02,3,15.6,4.5,9.9,13.0,2.1,7.8,0.0,0.0,0.0,0.0,16.4,34.2,182,11.07,1.67,27231.42,Roma,41.9028,12.4964
2017-03-03,3,16.6,5.9,10.6,15.4,3.8,9.1,0.0,0.0,0.0,0.0,11.0,23.0,164,14.74,2.14,39479.52,Roma,41.9028,12.4964
2017-03-04,53,16.7,9.3,12.7,11.6,6.6,9.2,3.5,3.5,0.0,8.0,36.9,73.8,152,8.78,1.91,22903.46,Roma,41.9028,12.4964
2017-03-05,63,13.4,8.3,10.6,10.6,6.0,8.2,11.1,11.1,0.0,10.0,22.0,44.3,196,8.44,1.37,25200.0,Roma,41.9028,12.4964
2017-03-06,61,15.8,8.9,12.3,13.8,7.1,9.9,3.7,3.7,0.0,8.0,32.3,65.5,214,8.42,1.7,15018.12,Roma,41.9028,12.4964
2017-03-07,63,12.2,8.6,10.1,7.5,3.2,5.2,18.7,18.7,0.0,14.0,36.7,73.1,338,7.14,1.96,8930.58,Roma,41.9028,12.4964
2017-03-08,3,16.6,7.6,11.2,11.1,2.0,5.4,0.0,0.0,0.0,0.0,31.9,63.0,9,17.23,4.03,39600.0,Roma,41.9028,12.4964
2017-03-09,3,19.9,5.1,11.2,17.7,0.5,8.1,0.0,0.0,0.0,0.0,18.9,34.6,22,17.05,3.09,39600.0,Roma,41.9028,12.4964
2017-03-10,3,20.8,7.1,12.3,16.8,4.1,8.8,0.0,0.0,0.0,0.0,31.1,59.8,12,17.24,3.6,39767.15,Roma,41.9028,12.4964
2017-03-11,0,16.6,5.6,10.1,12.1,0.8,5.4,0.0,0.0,0.0,0.0,24.8,50.0,9,18.17,3.62,39717.29,Roma,41.9028,12.4964
2017-03-12,3,15.5,2.7,8.5,13.7,-1.0,5.9,0.0,0.0,0.0,0.0,13.2,29.5,99,16.37,2.4,39068.0,Roma,41.9028,12.4964
2017-03-13,2,17.3,4.8,9.7,14.7,2.2,7.4,0.0,0.0,0.0,0.0,14.3,29.5,35,16.7,2.52,39925.6,Roma,41.9028,12.4964
2017-03-14,3,16.4,3.4,9.2,14.6,-0.1,7.0,0.0,0.0,0.0,0.0,12.9,27.7,4,17.13,2.46,39874.24,Roma,41.9028,12.4964
2017-03-15,3,17.9,5.0,10.9,14.3,1.8,8.2,0.0,0.0,0.0,0.0,18.3,36.4,39,17.56,2.89,40440.88,Roma,41.9028,12.4964
2017-03-16,3,19.3,3.5,10.4,18.0,0.4,8.2,0.0,0.0,0.0,0.0,13.4,27.7,44,18.76,2.93,40697.72,Roma,41.9028,12.4964
2017-03-17,0,19.1,5.0,11.2,18.3,2.5,9.2,0.0,0.0,0.0,0.0,16.2,33.8,227,18.9,3.01,40954.16,Roma,41.9028,12.4964
2017-03-18,3,16.7,8.7,12.7,13.8,6.8,10.6,0.0,0.0,0.0,0.0,20.2,42.1,175,12.36,2.12,34349.37,Roma,41.9028,12.4964
2017-03-19,51,16.4,10.3,13.0,14.7,8.2,11.3,0.3,0.3,0.0,2.0,15.8,31.3,173,6.87,1.37,5101.48,Roma,41.9028,12.4964
2017-03-20,3,18.7,9.4,13.9,17.9,8.0,13.1,0.0,0.0,0.0,0.0,11.6,23.0,185,13.01,2.19,33031.85,Roma,41.9028,12.4964
2017-03-21,3,20.3,9.1,13.8,20.6,8.0,13.2,0.0,0.0,0.0,0.0,12.8,28.4,351,18.68,2.84,40744.08,Roma,41.9028,12.4964
2017-03-22,3,18.4,8.9,12.9,16.9,8.4,12.3,0.0,0.0,0.0,0.0,15.1,32.4,215,13.61,2.1,33682.11,Roma,41.9028,12.4964
2017-03-23,3,18.3,10.2,13.8,16.5,8.9,12.2,0.0,0.0,0.0,0.0,19.0,37.8,161,13.37,2.31,36021.99,Roma,41.9028,12.4964
2017-03-24,3,21.4,8.2,13.8,21.8,6.7,13.0,0.0,0.0,0.0,0.0,10.7,24.8,120,16.95,2.84,36949.04,Roma,41.9028,12.4964
2017-03-25,61,22.6,9.4,15.1,21.1,7.8,13.9,2.2,2.2,0.0,3.0,18.5,38.5,164,19.5,3.42,42664.33,Roma,41.9028,12.4964
2017-03-26,63,18.5,8.3,13.0,16.8,7.2,11.2,4.8,4.8,0.0,2.0,19.1,39.6,289,20.1,3.14,41720.77,Roma,41.9028,12.4964
2017-03-27,55,15.5,6.7,10.5,13.6,4.0,7.9,1.3,1.3,0.0,3.0,17.7,36.0,20,12.88,2.17,29389.05,Roma,41.9028,12.4964
2017-03-28,0,17.5,3.6,10.2,15.9,0.1,7.6,0.0,0.0,0.0,0.0,13.3,28.8,0,20.96,3.32,43100.95,Roma,41.9028,12.4964
2017-03-29,0,20.6,5.0,12.5,19.1,2.0,10.5,0.0,0.0,0.0,0.0,13.8,29.5,318,21.44,3.57,43169.04,Roma,41.9028,12.4964
2017-03-30,0,24.0,6.2,14.2,23.2,3.5,12.4,0.0,0.0,0.0,0.0,14.6,30.2,29,21.51,3.86,43236.31,Roma,41.9028,12.4964
2017-03-31,1,23.0,8.0,15.0,22.0,5.3,13.4,0.0,0.0,0.0,0.0,14.8,32.8,215,21.58,3.89,43541.89,Roma,41.9028,12.4964
2017-04-01,3,20.9,7.9,14.4,17.9,5.3,12.0,0.0,0.0,0.0,0.0,17.3,39.2,154,17.16,3.65,39283.74,Roma,41.9028,12.4964
2017-04-02,61,16.9,10.8,13.6,15.3,9.2,12.0,6.5,6.5,0.0,14.0,15.4,42.5,123,7.84,1.77,4056.8,Roma,41.9028,12.4964
2017-04-03,3,20.0,8.4,14.0,15.5,6.3,11.3,0.0,0.0,0.0,0.0,26.0,54.4,34,18.05,3.49,43755.58,Roma,41.9028,12.4964
2017-04-04,55,21.1,7.1,13.9,21.1,5.0,12.7,1.2,1.2,0.0,1.0,11.1,33.1,131,20.19,3.38,43724.06,Roma,41.9028,12.4964
2017-04-05,55,20.4,8.4,14.1,19.7,6.7,13.4,1.6,1.6,0.0,2.0,15.1,34.2,130,18.1,2.91,36643.18,Roma,41.9028,12.4964
2017-04-06,63,18.5,7.5,12.9,18.5,5.8,12.1,5.7,5.7,0.0,5.0,13.3,31.3,325,18.45,2.82,39773.99,Roma,41.9028,12.4964
2017-04-07,55,20.0,7.0,13.2,19.2,5.3,11.9,1.5,1.5,0.0,3.0,18.1,38.9,282,21.9,3.47,44251.86,Roma,41.9028,12.4964
2017-04-08,3,22.1,8.2,14.4,22.3,6.3,13.4,0.0,0.0,0.0,0.0,15.5,34.2,202,21.32,3.58,44221.49,Roma,41.9028,12.4964
2017-04-09,1,22.5,8.7,15.4,22.0,6.9,14.2,0.0,0.0,0.0,0.0,17.2,38.5,220,22.87,4.03,44502.85,Roma,41.9028,12.4964
2017-04-10,1,22.4,9.1,15.7,22.3,7.3,14.9,0.0,0.0,0.0,0.0,14.6,33.8,201,22.68,3.93,44785.17,Roma,41.9028,12.4964
2017-04-11,3,21.8,10.7,15.6,22.2,10.0,15.1,0.0,0.0,0.0,0.0,13.5,32.4,202,21.88,3.76,44756.05,Roma,41.9028,12.4964
2017-04-12,3,22.8,10.8,16.0,22.2,10.0,15.4,0.0,0.0,0.0,0.0,13.0,31.7,205,21.94,3.84,44101.49,Roma,41.9028,12.4964
2017-04-13,3,22.0,11.1,15.3,22.1,10.8,14.9,0.0,0.0,0.0,0.0,16.9,37.8,229,22.62,3.71,45216.1,Roma,41.9028,12.4964
2017-04-14,3,21.0,10.8,15.5,18.4,9.8,14.3,0.0,0.0,0.0,0.0,19.0,40.7,184,17.45,3.19,45610.93,Roma,41.9028,12.4964
2017-04-15,51,22.5,10.0,15.5,21.1,8.7,14.4,0.1,0.1,0.0,1.0,21.8,46.8,175,20.75,3.65,45583.92,Roma,41.9028,12.4964
2017-04-16,51,23.5,13.5,17.3,21.6,12.5,16.3,0.7,0.7,0.0,4.0,15.2,35.6,345,18.78,3.6,37974.16,Roma,41.9028,12.4964
2017-04-17,3,24.2,13.3,17.4,22.1,12.7,15.6,0.0,0.0,0.0,0.0,22.7,46.8,317,24.61,4.94,46103.31,Roma,41.9028,12.4964
2017-04-18,51,19.2,10.0,14.8,15.9,5.2,12.2,1.5,1.5,0.0,8.0,27.6,54.7,191,14.53,3.03,38740.74,Roma,41.9028,12.4964
2017-04-19,51,15.8,7.6,11.5,11.6,1.3,6.1,0.2,0.2,0.0,2.0,29.6,58.0,3,24.0,4.91,46416.53,Roma,41.9028,12.4964
2017-04-20,2,16.0,4.1,9.9,11.4,-0.1,5.4,0.0,0.0,0.0,0.0,23.9,49.7,14,23.79,4.44,45667.09,Roma,41.9028,12.4964
2017-04-21,3,17.3,3.2,9.9,13.1,-1.0,6.1,0.0,0.0,0.0,0.0,15.9,37.4,28,23.01,4.02,46571.69,Roma,41.9028,12.4964
2017-04-22,0,18.7,2.8,10.9,16.9,-0.6,8.1,0.0,0.0,0.0,0.0,21.0,43.9,300,25.56,4.16,47563.97,Roma,41.9028,12.4964
2017-04-23,1,18.8,7.7,13.5,17.0,5.5,11.6,0.0,0.0,0.0,0.0,16.4,37.1,207,24.15,3.99,47589.84,Roma,41.9028,12.4964
2017-04-24,2,20.3,7.5,13.8,18.6,5.6,12.1,0.0,0.0,0.0,0.0,16.8,38.5,183,24.39,4.15,47616.14,Roma,41.9028,12.4964
2017-04-25,1,20.8,7.8,14.4,18.8,6.2,12.4,0.0,0.0,0.0,0.0,17.9,41.0,171,25.6,4.54,47963.03,Roma,41.9028,12.4964
2017-04-26,51,21.3,12.9,17.1,17.7,9.1,13.6,0.2,0.2,0.0,2.0,29.9,61.6,155,19.97,4.76,47557.51,Roma,41.9028,12.4964
2017-04-27,55,20.7,16.5,18.1,17.8,13.1,14.9,6.7,6.7,0.0,17.0,31.7,65.2,157,12.79,3.6,28158.81,Roma,41.9028,12.4964
2017-04-28,63,16.5,10.8,14.0,13.9,8.5,11.2,12.5,12.5,0.0,14.0,28.8,58.3,183,10.54,2.46,10835.18,Roma,41.9028,12.4964
2017-04-29,3,21.2,6.8,13.8,19.9,3.9,11.8,0.0,0.0,0.0,0.0,11.9,28.1,23,26.78,4.5,49586.41,Roma,41.9028,12.4964
2017-04-30,2,20.0,8.1,13.6,18.5,6.0,11.8,0.0,0.0,0.0,0.0,15.1,33.8,203,23.38,3.92,48923.17,Roma,41.9028,12.4964
2017-05-01,51,20.3,8.3,14.5,18.7,7.3,13.2,0.1,0.1,0.0,1.0,22.0,45.7,188,23.8,4.05,47023.58,Roma,41.9028,12.4964
2017-05-02,3,22.0,9.5,15.7,21.4,8.3,14.7,0.0,0.0,0.0,0.0,16.2,34.2,306,26.3,4.59,49507.67,Roma,41.9028,12.4964
2017-05-03,3,22.1,10.7,15.8,21.0,8.8,14.2,0.0,0.0,0.0,0.0,13.0,30.6,261,23.09,4.29,40639.54,Roma,41.9028,12.4964
2017-05-04,51,20.9,12.0,16.1,20.2,11.5,15.6,0.5,0.5,0.0,2.0,17.9,40.0,224,24.22,4.04,49981.89,Roma,41.9028,12.4964
2017-05-05,55,23.3,12.0,17.1,24.0,11.9,16.9,1.8,1.8,0.0,4.0,14.7,33.8,225,26.1,4.62,49746.93,Roma,41.9028,12.4964
2017-05-06,51,24.7,11.2,17.8,23.7,10.1,16.5,0.6,0.6,0.0,4.0,25.6,50.4,159,17.06,3.73,38300.56,Roma,41.9028,12.4964
2017-05-07,51,22.7,11.6,17.4,20.0,10.4,15.6,0.4,0.4,0.0,1.0,18.8,47.2,288,22.99,4.43,50201.1,Roma,41.9028,12.4964
2017-05-08,63,23.8,11.0,15.9,24.6,9.4,14.8,5.2,5.2,0.0,5.0,14.7,32.8,13,19.78,3.63,40506.33,Roma,41.9028,12.4964
2017-05-09,61,21.2,8.5,15.2,22.2,7.1,14.7,4.6,4.6,0.0,4.0,15.7,37.1,1,22.63,3.77,50063.84,Roma,41.9028,12.4964
2017-05-10,51,22.1,12.4,16.9,21.7,12.7,16.5,0.6,0.6,0.0,5.0,17.7,37.4,174,22.55,4.01,46895.14,Roma,41.9028,12.4964
2017-05-11,3,27.2,12.2,19.4,27.0,11.1,18.4,0.0,0.0,0.0,0.0,23.4,50.0,144,21.82,4.92,29246.24,Roma,41.9028,12.4964
2017-05-12,3,26.9,14.2,20.1,28.4,13.5,20.3,0.0,0.0,0.0,0.0,16.8,36.0,193,22.91,4.55,50276.75,Roma,41.9028,12.4964
2017-05-13,2,25.0,13.4,19.1,26.7,13.3,19.4,0.0,0.0,0.0,0.0,15.1,34.9,226,26.63,4.88,50400.0,Roma,41.9028,12.4964
2017-05-14,3,25.3,12.9,18.7,26.3,12.5,18.8,0.0,0.0,0.0,0.0,15.1,34.9,198,26.61,4.86,50400.0,Roma,41.9028,12.4964
2017-05-15,51,26.3,14.0,20.2,26.9,14.1,20.2,0.4,0.4,0.0,2.0,19.5,43.2,329,24.85,5.03,49143.78,Roma,41.9028,12.4964
2017-05-16,2,28.2,13.0,21.1,26.9,12.3,20.3,0.0,0.0,0.0,0.0,15.5,33.1,52,22.86,5.1,50400.0,Roma,41.9028,12.4964
2017-05-17,2,28.4,13.4,21.2,28.8,12.0,20.3,0.0,0.0,0.0,0.0,19.7,41.0,47,23.41,5.26,50400.0,Roma,41.9028,12.4964
