time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2026-01-01,3,2.9,-1.8,0.8,0.3,-4.3,-1.8,0.0,0.0,0.0,0.0,7.0,19.8,141,3.8,0.37,20087.17,Torino,45.0703,7.6869
2026-01-02,3,5.0,-2.8,0.2,2.2,-5.7,-2.5,0.0,0.0,0.0,0.0,5.9,13.7,199,6.61,0.57,30620.97,Torino,45.0703,7.6869
2026-01-03,1,7.5,-2.9,0.7,4.3,-6.0,-2.2,0.0,0.0,0.0,0.0,4.6,11.5,192,7.01,0.69,31237.73,Torino,45.0703,7.6869
2026-01-04,0,5.9,-3.7,-0.5,2.7,-6.9,-3.7,0.0,0.0,0.0,0.0,5.4,15.8,272,7.19,0.67,31302.03,Torino,45.0703,7.6869
2026-01-05,3,3.8,-3.5,-1.2,0.0,-6.7,-4.5,0.0,0.0,0.0,0.0,4.9,14.4,224,6.79,0.64,30366.73,Torino,45.0703,7.6869
2026-01-06,3,4.9,-5.6,-1.5,1.2,-8.9,-4.8,0.0,0.0,0.0,0.0,5.9,12.2,356,7.3,0.66,31445.55,Torino,45.0703,7.6869
2026-01-07,2,3.4,-4.7,-1.9,-0.7,-8.1,-5.5,0.0,0.0,0.0,0.0,8.0,16.9,341,7.36,0.69,31524.41,Torino,45.0703,7.6869
2026-01-08,71,4.3,-4.4,-1.1,0.8,-7.8,-4.4,0.1,0.0,0.07,1.0,4.8,12.2,11,5.51,0.58,27439.22,Torino,45.0703,7.6869
2026-01-09,73,3.8,-3.0,-0.6,0.9,-5.8,-3.4,0.5,0.0,0.35,2.0,4.9,14.4,160,6.65,0.58,31666.22,Torino,45.0703,7.6869
2026-01-10,3,9.1,-2.0,2.3,5.5,-6.0,-1.2,0.0,0.0,0.0,0.0,11.6,26.6,235,5.79,0.93,29529.61,Torino,45.0703,7.6869
2026-01-11,3,9.6,-1.9,2.1,6.1,-5.3,-1.1,0.0,0.0,0.0,0.0,6.1,15.5,273,7.47,0.85,31710.13,Torino,45.0703,7.6869
2026-01-12,3,5.9,-2.6,0.5,2.6,-5.4,-2.4,0.0,0.0,0.0,0.0,5.9,14.4,181,7.14,0.72,30193.97,Torino,45.0703,7.6869
2026-01-13,3,7.2,-2.5,1.1,4.5,-5.3,-1.6,0.0,0.0,0.0,0.0,6.1,15.5,215,7.07,0.73,30463.02,Torino,45.0703,7.6869
2026-01-14,3,8.5,-0.8,3.1,6.2,-3.6,0.7,0.0,0.0,0.0,0.0,4.5,15.1,210,6.65,0.72,30242.52,Torino,45.0703,7.6869
2026-01-15,3,7.4,2.2,4.4,5.6,0.0,2.5,0.0,0.0,0.0,0.0,4.2,13.0,190,3.55,0.47,12379.41,Torino,45.0703,7.6869
2026-01-16,55,8.6,3.9,5.5,6.9,2.0,3.8,2.8,2.8,0.0,6.0,5.6,14.4,234,3.29,0.46,7670.69,Torino,45.0703,7.6869
2026-01-17,55,6.5,5.2,5.9,5.2,3.5,4.3,13.7,13.7,0.0,24.0,5.9,11.9,316,0.9,0.22,0.0,Torino,45.0703,7.6869
2026-01-18,53,8.8,6.1,7.2,6.6,4.1,5.1,1.3,1.3,0.0,6.0,10.4,24.1,14,1.96,0.44,0.0,Torino,45.0703,7.6869
2026-01-19,55,6.2,4.0,5.3,4.0,1.7,2.9,4.3,4.3,0.0,7.0,11.2,22.3,345,1.44,0.33,0.0,Torino,45.0703,7.6869
