time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2020-01-01,3,13.3,1.1,6.2,9.6,-2.7,3.1,0.0,0.0,0.0,0.0,13.1,29.5,12,8.7,1.27,31836.03,Napoli,40.8518,14.2681
2020-01-02,0,14.2,3.9,8.5,11.4,1.4,5.9,0.0,0.0,0.0,0.0,13.1,31.7,46,8.73,1.27,31889.19,Napoli,40.8518,14.2681
2020-01-03,0,13.1,0.4,6.0,11.5,-2.8,3.7,0.0,0.0,0.0,0.0,8.0,16.2,14,8.85,1.07,31942.89,Napoli,40.8518,14.2681
2020-01-04,3,12.9,2.9,7.4,11.7,0.6,5.7,0.0,0.0,0.0,0.0,8.0,16.6,36,5.6,0.74,19148.73,Napoli,40.8518,14.2681
2020-01-05,2,13.6,2.7,7.2,8.8,-0.7,3.4,0.0,0.0,0.0,0.0,26.3,60.5,7,8.93,1.83,31693.13,Napoli,40.8518,14.2681
2020-01-06,1,9.8,3.1,5.6,4.9,-1.3,1.1,0.0,0.0,0.0,0.0,20.5,49.0,0,8.33,1.88,32105.59,Napoli,40.8518,14.2681
2020-01-07,3,11.7,1.0,5.3,9.1,-2.8,2.0,0.0,0.0,0.0,0.0,11.5,25.9,17,8.94,1.25,29840.99,Napoli,40.8518,14.2681
2020-01-08,3,14.0,5.4,8.5,10.8,2.3,5.6,0.0,0.0,0.0,0.0,14.6,33.5,51,8.91,1.39,31609.75,Napoli,40.8518,14.2681
2020-01-09,1,12.9,1.5,6.8,11.1,-1.5,4.5,0.0,0.0,0.0,0.0,7.4,20.9,14,9.13,1.11,32267.85,Napoli,40.8518,14.2681
2020-01-10,3,12.8,2.5,6.0,11.2,0.2,4.1,0.0,0.0,0.0,0.0,6.3,16.6,354,8.62,1.06,29629.35,Napoli,40.8518,14.2681
2020-01-11,1,14.1,1.6,6.9,11.9,-1.7,4.1,0.0,0.0,0.0,0.0,10.4,26.6,46,9.36,1.28,32373.95,Napoli,40.8518,14.2681
2020-01-12,3,14.3,3.4,8.0,11.4,0.4,5.1,0.0,0.0,0.0,0.0,14.8,36.4,32,9.05,1.36,32425.92,Napoli,40.8518,14.2681
2020-01-13,0,13.6,3.6,7.8,11.9,0.9,5.4,0.0,0.0,0.0,0.0,10.5,24.1,25,9.33,1.19,32477.03,Napoli,40.8518,14.2681
2020-01-14,0,13.8,1.9,6.7,12.1,-1.2,4.4,0.0,0.0,0.0,0.0,8.0,15.5,6,9.12,1.17,32527.39,Napoli,40.8518,14.2681
2020-01-15,0,14.2,1.6,6.6,12.3,-1.2,4.3,0.0,0.0,0.0,0.0,7.4,17.6,360,9.59,1.22,32577.98,Napoli,40.8518,14.2681
2020-01-16,3,13.8,0.8,6.4,11.4,-2.0,3.9,0.0,0.0,0.0,0.0,10.0,23.8,359,9.69,1.25,32117.31,Napoli,40.8518,14.2681
2020-01-17,1,13.1,-0.1,6.4,11.1,-3.3,4.1,0.0,0.0,0.0,0.0,8.1,20.5,15,9.92,1.22,33028.9,Napoli,40.8518,14.2681
2020-01-18,53,12.1,4.0,8.4,10.5,1.9,6.6,2.8,2.8,0.0,14.0,10.7,35.6,221,5.6,0.71,24828.6,Napoli,40.8518,14.2681
2020-01-19,51,13.9,4.0,8.6,10.8,1.3,6.0,0.6,0.6,0.0,2.0,17.1,40.3,44,8.67,1.39,28722.36,Napoli,40.8518,14.2681
2020-01-20,3,12.2,8.4,9.8,7.8,4.0,5.5,0.0,0.0,0.0,0.0,22.1,51.5,61,5.86,1.88,16590.93,Napoli,40.8518,14.2681
2020-01-21,51,14.3,7.0,9.7,11.2,4.0,6.6,0.2,0.2,0.0,2.0,15.3,36.0,56,9.94,1.7,32812.77,Napoli,40.8518,14.2681
2020-01-22,3,14.1,3.4,7.7,13.2,0.8,5.7,0.0,0.0,0.0,0.0,8.0,22.3,18,9.91,1.27,33479.67,Napoli,40.8518,14.2681
2020-01-23,3,15.5,2.1,7.7,13.6,-0.5,5.4,0.0,0.0,0.0,0.0,12.3,26.6,20,10.13,1.41,31927.18,Napoli,40.8518,14.2681
2020-01-24,51,14.3,3.9,8.8,12.6,1.3,6.7,0.2,0.2,0.0,2.0,11.2,32.4,107,7.87,1.12,33426.94,Napoli,40.8518,14.2681
2020-01-25,63,13.9,7.3,11.3,11.8,4.8,9.6,6.3,6.3,0.0,12.0,16.5,37.8,146,4.62,0.75,20237.85,Napoli,40.8518,14.2681
2020-01-26,55,13.1,5.3,9.0,12.5,2.9,7.5,2.0,2.0,0.0,4.0,10.5,22.7,4,6.08,0.84,19282.52,Napoli,40.8518,14.2681
2020-01-27,3,13.6,4.4,9.1,12.1,2.5,7.6,0.0,0.0,0.0,0.0,11.2,27.4,296,9.76,1.2,32400.0,Napoli,40.8518,14.2681
2020-01-28,51,14.0,9.0,12.3,12.0,7.4,10.4,1.3,1.3,0.0,9.0,20.0,45.7,240,6.2,1.02,26942.53,Napoli,40.8518,14.2681
2020-01-29,51,14.8,8.3,13.0,11.1,6.3,9.9,0.9,0.9,0.0,4.0,27.2,62.6,277,8.41,1.75,32602.13,Napoli,40.8518,14.2681
