time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2016-01-01,3,10.1,6.3,8.3,7.5,3.8,5.9,0.0,0.0,0.0,0.0,9.1,17.3,75,2.29,0.65,1135.02,Napoli,40.8518,14.2681
2016-01-02,61,13.3,6.0,9.7,12.5,3.8,8.0,9.7,9.7,0.0,11.0,11.2,27.4,125,1.73,0.43,3036.28,Napoli,40.8518,14.2681
2016-01-03,63,13.7,10.7,12.4,12.1,8.3,10.4,17.2,17.2,0.0,12.0,19.4,48.6,264,6.22,0.85,30441.96,Napoli,40.8518,14.2681
2016-01-04,61,13.8,9.5,11.8,11.9,8.3,10.3,6.2,6.2,0.0,10.0,19.4,42.8,255,1.28,0.38,0.0,Napoli,40.8518,14.2681
2016-01-05,53,14.5,11.5,13.2,14.6,10.9,12.5,5.0,5.0,0.0,20.0,15.7,32.0,225,1.6,0.39,0.0,Napoli,40.8518,14.2681
2016-01-06,63,13.4,9.3,11.8,12.2,6.8,9.9,12.5,12.5,0.0,14.0,22.0,52.6,259,5.05,0.76,20416.48,Napoli,40.8518,14.2681
2016-01-07,53,11.6,6.7,9.3,10.2,4.8,7.5,1.2,1.2,0.0,3.0,9.1,25.9,297,7.97,0.98,31036.7,Napoli,40.8518,14.2681
2016-01-08,51,15.7,9.0,12.8,15.4,8.1,12.5,1.5,1.5,0.0,9.0,10.3,23.4,197,5.09,0.74,27442.19,Napoli,40.8518,14.2681
2016-01-09,51,16.2,13.3,14.4,15.3,12.8,13.8,3.5,3.5,0.0,14.0,15.5,31.3,187,6.25,0.9,25480.42,Napoli,40.8518,14.2681
2016-01-10,53,16.3,14.2,15.0,15.3,13.1,14.1,4.1,4.1,0.0,15.0,19.4,41.8,230,6.55,0.94,29436.14,Napoli,40.8518,14.2681
2016-01-11,53,16.2,13.9,15.0,13.7,11.4,12.5,6.7,6.7,0.0,21.0,28.3,61.9,224,5.93,1.25,30443.76,Napoli,40.8518,14.2681
2016-01-12,51,15.6,11.1,13.4,13.0,8.3,9.9,1.8,1.8,0.0,10.0,26.2,56.9,270,7.39,1.96,31428.13,Napoli,40.8518,14.2681
2016-01-13,51,12.9,9.9,11.4,9.1,7.1,8.3,0.3,0.3,0.0,2.0,19.2,41.4,286,8.7,1.64,32127.04,Napoli,40.8518,14.2681
2016-01-14,51,13.3,7.9,10.9,10.8,6.9,8.7,0.7,0.7,0.0,5.0,17.8,36.0,231,5.18,1.19,26238.67,Napoli,40.8518,14.2681
2016-01-15,55,13.8,11.3,13.0,10.9,9.1,10.1,6.4,6.4,0.0,14.0,27.5,46.8,243,6.92,1.54,23161.67,Napoli,40.8518,14.2681
2016-01-16,51,11.0,6.4,8.5,9.3,1.5,5.2,0.8,0.8,0.0,4.0,18.7,54.7,43,5.11,1.23,12476.45,Napoli,40.8518,14.2681
2016-01-17,3,7.3,4.1,5.6,2.2,-0.2,0.8,0.0,0.0,0.0,0.0,17.8,45.0,359,8.74,1.9,32681.17,Napoli,40.8518,14.2681
2016-01-18,2,6.3,1.1,3.6,2.8,-2.9,-0.1,0.0,0.0,0.0,0.0,11.3,26.6,6,9.86,1.29,33080.04,Napoli,40.8518,14.2681
2016-01-19,51,5.4,0.6,3.2,1.1,-3.4,-1.1,0.1,0.1,0.0,1.0,17.6,35.3,61,4.17,0.98,5020.96,Napoli,40.8518,14.2681
2016-01-20,1,8.9,0.7,5.1,6.3,-2.6,2.1,0.0,0.0,0.0,0.0,13.9,31.3,29,9.93,1.19,33178.76,Napoli,40.8518,14.2681
2016-01-21,55,12.0,3.7,7.9,10.1,1.1,5.5,4.2,4.2,0.0,7.0,13.3,26.6,63,6.59,1.07,32400.0,Napoli,40.8518,14.2681
2016-01-22,1,11.7,5.3,8.0,8.8,2.0,4.8,0.0,0.0,0.0,0.0,12.3,30.6,51,9.4,1.41,33135.89,Napoli,40.8518,14.2681
2016-01-23,3,10.4,4.4,7.5,8.5,1.7,5.2,0.0,0.0,0.0,0.0,9.3,19.1,61,7.61,0.99,32073.49,Napoli,40.8518,14.2681
2016-01-24,3,12.3,3.3,7.5,9.9,0.4,5.0,0.0,0.0,0.0,0.0,9.2,22.3,11,9.84,1.29,33428.02,Napoli,40.8518,14.2681
2016-01-25,3,12.8,7.1,9.7,10.5,5.8,8.0,0.0,0.0,0.0,0.0,11.2,23.4,298,10.26,1.35,33742.37,Napoli,40.8518,14.2681
2016-01-26,3,12.8,5.7,9.6,11.1,4.0,8.2,0.0,0.0,0.0,0.0,6.9,15.5,305,10.18,1.29,33712.61,Napoli,40.8518,14.2681
2016-01-27,3,13.1,5.9,9.9,12.0,4.1,8.9,0.0,0.0,0.0,0.0,5.8,14.4,151,7.77,1.07,29010.94,Napoli,40.8518,14.2681
2016-01-28,3,13.6,8.4,10.8,12.4,7.5,10.0,0.0,0.0,0.0,0.0,6.5,17.6,285,7.29,1.01,30830.04,Napoli,40.8518,14.2681
2016-01-29,3,13.2,9.9,11.3,11.8,8.7,10.5,0.0,0.0,0.0,0.0,8.6,18.0,280,6.28,0.91,26376.39,Napoli,40.8518,14.2681
2016-01-30,3,13.0,7.5,10.7,11.9,6.6,9.7,0.0,0.0,0.0,0.0,11.2,23.4,252,6.26,0.91,16908.92,Napoli,40.8518,14.2681
2016-01-31,51,13.9,10.6,12.3,10.8,8.9,10.1,2.8,2.8,0.0,17.0,20.4,41.4,242,6.11,1.14,18872.85,Napoli,40.8518,14.2681
2016-02-01,51,15.8,11.1,13.3,15.4,10.8,13.1,1.2,1.2,0.0,5.0,10.0,25.6,211,7.68,1.14,30901.13,Napoli,40.8518,14.2681
2016-02-02,3,14.6,7.6,11.4,14.1,6.7,10.8,0.0,0.0,0.0,0.0,6.0,13.3,175,7.32,1.07,29628.34,Napoli,40.8518,14.2681
2016-02-03,51,14.5,10.2,12.5,12.5,9.3,11.1,2.9,2.9,0.0,16.0,18.1,33.8,220,6.59,1.01,26621.22,Napoli,40.8518,14.2681
2016-02-04,53,12.5,7.8,10.6,9.4,5.5,7.6,2.9,2.9,0.0,11.0,22.1,50.8,312,9.03,1.51,34743.06,Napoli,40.8518,14.2681
2016-02-05,0,13.2,3.7,7.7,10.7,0.9,5.1,0.0,0.0,0.0,0.0,9.8,20.5,44,12.07,1.66,35108.86,Napoli,40.8518,14.2681
2016-02-06,2,12.9,3.3,7.9,10.4,0.3,5.4,0.0,0.0,0.0,0.0,8.2,19.1,77,12.02,1.62,35173.62,Napoli,40.8518,14.2681
