time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2016-01-01,3,6.6,1.2,3.1,3.9,-1.3,0.6,0.0,0.0,0.0,0.0,6.6,14.0,68,5.54,0.57,29133.65,Torino,45.0703,7.6869
2016-01-02,71,2.6,0.2,1.6,0.4,-2.1,-0.8,3.8,3.3,0.35,17.0,6.2,15.8,56,1.62,0.21,0.0,Torino,45.0703,7.6869
2016-01-03,71,6.0,-1.3,1.7,3.0,-4.1,-1.1,0.4,0.2,0.14,2.0,8.7,18.0,53,5.58,0.54,25497.53,Torino,45.0703,7.6869
2016-01-04,73,3.8,-0.1,1.1,0.5,-2.9,-1.8,4.2,0.4,2.87,7.0,9.0,20.9,78,4.84,0.42,26664.93,Torino,45.0703,7.6869
2016-01-05,3,4.1,-0.6,1.5,1.2,-3.4,-1.2,0.0,0.0,0.0,0.0,7.3,20.2,64,4.95,0.45,26764.67,Torino,45.0703,7.6869
2016-01-06,3,6.6,1.7,3.8,4.6,-0.6,1.5,0.0,0.0,0.0,0.0,5.2,12.6,155,4.19,0.48,19074.7,Torino,45.0703,7.6869
2016-01-07,53,5.3,0.3,3.0,2.8,-2.7,0.3,1.6,1.6,0.0,5.0,7.4,15.8,41,3.05,0.37,6016.41,Torino,45.0703,7.6869
2016-01-08,3,5.9,0.9,2.8,3.1,-2.1,0.3,0.0,0.0,0.0,0.0,10.0,20.2,50,5.62,0.53,28033.56,Torino,45.0703,7.6869
2016-01-09,53,5.0,1.8,3.1,3.1,-0.4,1.2,1.6,1.6,0.0,3.0,4.9,11.9,186,2.02,0.29,156.05,Torino,45.0703,7.6869
2016-01-10,51,6.9,-0.8,3.9,4.7,-3.5,1.8,0.1,0.1,0.0,1.0,6.9,14.8,45,4.22,0.46,25388.3,Torino,45.0703,7.6869
2016-01-11,51,9.5,3.4,5.5,7.8,-0.7,3.3,1.5,1.5,0.0,6.0,15.0,33.1,206,4.55,0.6,18675.42,Torino,45.0703,7.6869
2016-01-12,3,11.8,1.7,5.6,6.7,-2.8,1.0,0.0,0.0,0.0,0.0,17.3,41.4,256,7.64,1.74,31714.71,Torino,45.0703,7.6869
2016-01-13,2,8.7,-0.9,3.3,4.6,-5.9,-1.2,0.0,0.0,0.0,0.0,13.0,32.4,284,7.97,1.53,31740.62,Torino,45.0703,7.6869
2016-01-14,3,5.2,-0.6,2.2,1.7,-4.6,-1.2,0.0,0.0,0.0,0.0,6.4,19.8,9,4.77,0.65,15393.26,Torino,45.0703,7.6869
2016-01-15,0,7.5,-3.8,1.1,3.1,-8.2,-3.0,0.0,0.0,0.0,0.0,11.7,31.3,281,8.3,1.23,31800.43,Torino,45.0703,7.6869
2016-01-16,3,6.8,-4.5,-0.6,1.5,-9.1,-5.3,0.0,0.0,0.0,0.0,14.8,22.7,299,8.31,1.36,31834.47,Torino,45.0703,7.6869
2016-01-17,1,6.2,-4.6,-0.4,1.7,-9.3,-4.9,0.0,0.0,0.0,0.0,9.1,21.6,298,8.51,1.32,31871.26,Torino,45.0703,7.6869
2016-01-18,3,1.8,-1.4,0.1,-2.1,-5.2,-3.8,0.0,0.0,0.0,0.0,5.9,15.8,18,5.48,0.72,28091.33,Torino,45.0703,7.6869
2016-01-19,3,2.4,-2.7,-0.7,-1.8,-6.4,-4.4,0.0,0.0,0.0,0.0,6.8,15.5,72,8.24,0.8,31952.76,Torino,45.0703,7.6869
2016-01-20,3,3.6,-2.5,-0.0,-0.3,-5.9,-3.5,0.0,0.0,0.0,0.0,6.5,15.8,63,7.79,0.75,31997.27,Torino,45.0703,7.6869
2016-01-21,0,4.4,-2.7,0.2,0.7,-6.0,-3.1,0.0,0.0,0.0,0.0,7.4,19.1,51,8.07,0.77,32044.18,Torino,45.0703,7.6869
2016-01-22,3,3.2,-2.0,0.4,0.1,-4.9,-2.5,0.0,0.0,0.0,0.0,4.3,15.8,18,6.94,0.64,31743.85,Torino,45.0703,7.6869
