time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2026-01-01,55,14.5,8.1,11.1,13.7,6.6,10.1,2.5,2.5,0.0,4.0,10.6,32.0,166,8.13,1.14,31953.82,Palermo,38.1157,13.3615
2026-01-02,3,16.2,11.3,13.5,14.5,9.2,11.2,0.0,0.0,0.0,0.0,22.6,61.2,210,8.43,1.75,28886.53,Palermo,38.1157,13.3615
2026-01-03,3,18.9,13.7,15.9,18.9,12.3,14.6,0.0,0.0,0.0,0.0,18.1,49.7,216,8.69,1.79,31325.43,Palermo,38.1157,13.3615
2026-01-04,3,18.6,13.0,16.1,16.5,12.1,14.1,0.0,0.0,0.0,0.0,18.8,50.8,188,4.19,1.79,7486.57,Palermo,38.1157,13.3615
2026-01-05,53,19.3,14.0,15.9,19.9,12.8,15.6,1.9,1.9,0.0,4.0,10.7,36.7,170,9.02,1.54,32124.05,Palermo,38.1157,13.3615
2026-01-06,53,18.6,13.1,15.4,18.0,11.9,14.1,1.2,1.2,0.0,7.0,18.5,50.4,218,8.57,1.67,32948.05,Palermo,38.1157,13.3615
2026-01-07,63,12.8,9.4,11.5,11.7,4.6,8.7,13.9,13.9,0.0,14.0,27.4,73.4,269,3.05,1.04,6512.96,Palermo,38.1157,13.3615
2026-01-08,61,14.0,9.5,11.9,11.0,4.5,7.2,6.2,6.2,0.0,15.0,32.3,87.1,279,6.89,2.11,30877.53,Palermo,38.1157,13.3615
2026-01-09,51,16.5,13.7,14.8,13.3,10.5,11.7,0.3,0.3,0.0,3.0,29.9,73.1,251,8.47,1.88,32764.6,Palermo,38.1157,13.3615
2026-01-10,63,14.0,8.4,12.1,11.6,2.9,7.2,9.7,9.7,0.0,15.0,37.6,101.2,272,7.52,2.2,27518.13,Palermo,38.1157,13.3615
2026-01-11,73,12.6,7.1,9.5,9.2,3.6,6.4,24.6,24.1,0.35,23.0,32.6,76.3,287,7.79,1.33,30317.94,Palermo,38.1157,13.3615
2026-01-12,3,12.3,6.6,10.1,10.0,4.3,7.7,0.0,0.0,0.0,0.0,13.6,34.2,11,9.76,1.54,33097.14,Palermo,38.1157,13.3615
2026-01-13,3,14.9,6.1,9.8,13.4,3.4,8.0,0.0,0.0,0.0,0.0,9.0,24.1,163,10.43,1.49,33420.86,Palermo,38.1157,13.3615
2026-01-14,1,16.8,8.5,11.7,16.2,7.3,10.9,0.0,0.0,0.0,0.0,8.9,24.8,88,10.61,1.47,33073.77,Palermo,38.1157,13.3615
2026-01-15,3,17.1,9.6,12.7,17.2,7.7,11.9,0.0,0.0,0.0,0.0,8.5,23.4,146,10.16,1.45,31931.79,Palermo,38.1157,13.3615
2026-01-16,61,16.5,10.8,13.1,15.2,9.6,12.3,6.7,6.7,0.0,8.0,11.1,32.8,132,4.36,0.86,4950.22,Palermo,38.1157,13.3615
2026-01-17,53,16.6,11.5,13.6,15.9,10.6,13.1,1.2,1.2,0.0,6.0,11.8,31.3,155,8.76,1.31,32333.78,Palermo,38.1157,13.3615
2026-01-18,51,16.3,11.5,13.4,14.5,9.4,12.1,0.1,0.1,0.0,1.0,15.4,40.3,144,7.56,1.25,22585.45,Palermo,38.1157,13.3615
2026-01-19,55,16.1,12.8,14.1,12.8,10.5,11.8,5.6,5.6,0.0,15.0,26.4,69.1,111,5.81,1.25,11654.85,Palermo,38.1157,13.3615
2026-01-20,61,13.6,11.8,12.7,10.5,6.3,7.9,10.2,10.2,0.0,23.0,38.6,96.1,92,3.33,1.14,4752.97,Palermo,38.1157,13.3615
2026-01-21,63,14.6,11.2,12.1,14.5,6.1,10.1,19.2,19.2,0.0,20.0,38.7,88.9,83,4.56,0.89,5726.16,Palermo,38.1157,13.3615
2026-01-22,53,15.1,9.8,12.3,12.9,8.8,10.8,4.2,4.2,0.0,13.0,14.8,38.5,274,8.92,1.32,31535.16,Palermo,38.1157,13.3615
2026-01-23,51,15.2,10.4,12.5,14.7,9.5,12.0,1.5,1.5,0.0,10.0,7.8,22.7,248,7.77,1.18,28800.0,Palermo,38.1157,13.3615
