time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2020-01-01,0,7.8,-2.0,1.3,4.9,-5.5,-2.1,0.0,0.0,0.0,0.0,9.8,21.2,30,6.65,0.64,30943.0,Milano,45.4642,9.19
2020-01-02,1,7.0,-2.8,0.6,4.1,-6.8,-2.8,0.0,0.0,0.0,0.0,10.0,18.0,288,6.55,0.65,30997.79,Milano,45.4642,9.19
2020-01-03,3,8.0,-2.0,1.4,5.7,-5.8,-1.9,0.0,0.0,0.0,0.0,9.9,14.4,296,5.16,0.58,26134.5,Milano,45.4642,9.19
2020-01-04,2,9.3,-2.2,4.0,7.1,-5.7,0.5,0.0,0.0,0.0,0.0,18.7,32.4,298,6.41,1.0,31121.01,Milano,45.4642,9.19
2020-01-05,0,11.0,1.6,5.9,8.0,-1.9,2.3,0.0,0.0,0.0,0.0,13.8,23.8,36,6.73,1.24,31189.19,Milano,45.4642,9.19
2020-01-06,0,6.5,-2.1,2.2,3.8,-5.4,-0.8,0.0,0.0,0.0,0.0,13.4,24.1,76,6.75,0.62,31261.61,Milano,45.4642,9.19
2020-01-07,3,4.2,-2.6,-0.5,1.6,-6.4,-3.7,0.0,0.0,0.0,0.0,10.2,15.8,244,5.12,0.44,22863.82,Milano,45.4642,9.19
2020-01-08,3,4.0,-3.3,-0.8,1.4,-7.0,-4.1,0.0,0.0,0.0,0.0,13.1,23.0,280,5.45,0.49,24283.65,Milano,45.4642,9.19
2020-01-09,3,8.0,-3.8,0.2,4.4,-7.3,-3.3,0.0,0.0,0.0,0.0,9.4,18.0,290,6.25,0.68,31503.01,Milano,45.4642,9.19
2020-01-10,51,7.6,-0.2,2.9,5.9,-3.3,0.1,0.2,0.2,0.0,2.0,9.9,15.1,290,3.86,0.45,29240.66,Milano,45.4642,9.19
2020-01-11,0,8.9,-2.3,1.7,7.1,-6.0,-1.1,0.0,0.0,0.0,0.0,8.7,10.8,294,7.1,0.71,31682.86,Milano,45.4642,9.19
2020-01-12,3,8.4,-1.9,1.6,5.7,-5.8,-1.6,0.0,0.0,0.0,0.0,11.7,14.4,67,7.25,0.75,31778.09,Milano,45.4642,9.19
2020-01-13,3,6.9,-2.8,1.0,4.6,-6.4,-1.9,0.0,0.0,0.0,0.0,6.9,11.5,331,6.92,0.68,31876.69,Milano,45.4642,9.19
2020-01-14,3,4.8,-2.9,1.9,2.7,-6.2,-0.7,0.0,0.0,0.0,0.0,6.3,11.5,302,2.06,0.31,833.91,Milano,45.4642,9.19
2020-01-15,3,5.7,2.0,3.7,3.5,-0.9,1.4,0.0,0.0,0.0,0.0,5.9,12.2,278,1.6,0.28,0.0,Milano,45.4642,9.19
2020-01-16,3,8.7,-1.1,3.5,7.1,-4.3,1.0,0.0,0.0,0.0,0.0,7.3,12.6,274,6.04,0.65,32118.41,Milano,45.4642,9.19
2020-01-17,53,8.8,-1.3,2.3,5.8,-4.5,-0.9,0.8,0.8,0.0,2.0,11.6,19.1,294,6.25,0.73,32156.31,Milano,45.4642,9.19
2020-01-18,63,9.3,1.4,4.6,7.2,-1.4,1.9,16.5,16.5,0.0,10.0,12.6,24.1,279,5.91,0.64,27499.22,Milano,45.4642,9.19
2020-01-19,53,9.1,0.6,3.8,7.1,-2.4,1.3,3.5,3.5,0.0,7.0,10.5,22.3,8,5.06,0.59,24888.06,Milano,45.4642,9.19
2020-01-20,3,8.9,-1.2,4.0,5.7,-5.3,0.2,0.0,0.0,0.0,0.0,13.4,22.7,13,7.56,1.18,32285.31,Milano,45.4642,9.19
2020-01-21,3,6.8,-2.4,1.9,4.0,-6.0,-1.3,0.0,0.0,0.0,0.0,7.1,13.3,15,7.39,0.77,32333.11,Milano,45.4642,9.19
