time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2023-01-01,61,14.4,12.4,13.4,14.5,12.1,13.2,16.2,16.2,0.0,24.0,14.8,34.9,133,1.41,0.24,0.0,Genova,44.4056,8.9463
2023-01-02,53,13.8,13.0,13.4,13.6,12.3,12.9,8.5,8.5,0.0,24.0,12.5,29.2,123,1.36,0.32,0.0,Genova,44.4056,8.9463
2023-01-03,53,14.1,11.8,13.1,14.1,10.4,12.6,4.3,4.3,0.0,19.0,13.3,31.3,72,1.44,0.31,0.0,Genova,44.4056,8.9463
2023-01-04,51,15.3,9.9,12.1,15.2,8.0,11.1,0.1,0.1,0.0,1.0,14.0,27.7,4,5.31,0.74,30275.73,Genova,44.4056,8.9463
2023-01-05,51,13.7,11.5,12.6,12.8,10.4,12.0,2.2,2.2,0.0,13.0,11.7,29.2,140,4.26,0.58,24810.07,Genova,44.4056,8.9463
2023-01-06,3,14.9,8.3,11.0,14.3,6.8,10.1,0.0,0.0,0.0,0.0,9.9,19.4,16,5.43,0.75,26778.15,Genova,44.4056,8.9463
2023-01-07,53,12.7,9.4,11.4,12.6,8.0,10.7,7.0,7.0,0.0,21.0,13.2,33.1,90,3.53,0.48,14045.64,Genova,44.4056,8.9463
2023-01-08,63,12.6,10.1,11.5,11.7,8.6,10.1,41.2,41.2,0.0,22.0,20.7,52.6,158,0.5,0.2,0.0,Genova,44.4056,8.9463
2023-01-09,61,13.1,8.1,9.8,9.7,3.5,6.1,2.8,2.8,0.0,3.0,24.9,54.0,347,7.25,1.46,28642.63,Genova,44.4056,8.9463
2023-01-10,3,14.0,7.8,10.1,7.8,1.5,4.2,0.0,0.0,0.0,0.0,32.8,72.7,353,7.97,3.3,32031.54,Genova,44.4056,8.9463
2023-01-11,51,13.8,5.9,10.1,12.4,1.3,7.0,0.5,0.5,0.0,2.0,14.1,29.5,50,6.15,1.46,29026.49,Genova,44.4056,8.9463
2023-01-12,3,15.2,7.3,10.2,13.6,2.7,7.2,0.0,0.0,0.0,0.0,19.7,43.6,6,6.79,1.5,32162.98,Genova,44.4056,8.9463
2023-01-13,51,14.5,7.8,10.9,14.2,3.8,9.2,0.7,0.7,0.0,4.0,16.0,33.5,66,5.22,0.81,16735.81,Genova,44.4056,8.9463
2023-01-14,3,14.2,5.5,10.2,11.8,2.1,7.6,0.0,0.0,0.0,0.0,17.5,37.8,44,6.78,1.39,26064.11,Genova,44.4056,8.9463
