time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2024-01-01,63,10.2,4.2,6.9,8.8,1.5,5.0,4.5,4.5,0.0,3.0,13.2,24.8,291,5.75,0.6,27568.34,Verona,45.4384,10.9916
2024-01-02,51,7.3,1.1,4.1,4.9,-2.0,1.7,0.4,0.4,0.0,1.0,8.3,20.2,292,4.74,0.49,24303.99,Verona,45.4384,10.9916
2024-01-03,3,9.8,4.2,6.2,7.8,2.0,4.2,0.0,0.0,0.0,0.0,8.9,22.3,254,6.67,0.65,31058.8,Verona,45.4384,10.9916
2024-01-04,3,12.6,1.8,5.7,10.0,-1.0,3.0,0.0,0.0,0.0,0.0,12.6,27.4,298,6.7,0.79,31122.49,Verona,45.4384,10.9916
2024-01-05,61,10.4,1.9,7.0,6.9,-1.5,3.6,11.2,11.2,0.0,13.0,26.6,49.7,62,1.2,0.68,0.0,Verona,45.4384,10.9916
2024-01-06,61,10.2,7.4,8.7,8.0,5.0,6.8,19.8,19.8,0.0,23.0,25.0,47.5,30,1.37,0.39,0.0,Verona,45.4384,10.9916
2024-01-07,61,8.4,6.4,7.4,6.3,3.6,5.0,13.1,13.1,0.0,19.0,12.3,23.0,338,0.93,0.35,0.0,Verona,45.4384,10.9916
2024-01-08,51,9.6,4.9,6.9,8.2,2.0,4.7,0.2,0.2,0.0,2.0,9.2,19.1,89,4.96,0.64,19489.28,Verona,45.4384,10.9916
2024-01-09,3,7.7,-0.2,3.7,4.4,-3.5,0.6,0.0,0.0,0.0,0.0,13.0,24.5,87,5.88,0.73,31405.3,Verona,45.4384,10.9916
2024-01-10,3,5.0,-1.7,1.0,1.8,-4.8,-2.1,0.0,0.0,0.0,0.0,5.9,15.1,49,4.82,0.55,23577.06,Verona,45.4384,10.9916
2024-01-11,3,6.9,-2.4,0.6,3.9,-5.5,-2.3,0.0,0.0,0.0,0.0,8.8,20.9,314,7.01,0.64,31672.45,Verona,45.4384,10.9916
2024-01-12,1,6.7,-1.1,1.5,3.9,-4.4,-1.6,0.0,0.0,0.0,0.0,8.2,16.2,60,6.51,0.7,31742.8,Verona,45.4384,10.9916
2024-01-13,3,5.6,-3.0,0.2,2.7,-6.0,-2.9,0.0,0.0,0.0,0.0,8.0,21.6,297,6.5,0.53,31814.09,Verona,45.4384,10.9916
2024-01-14,3,3.1,-2.9,-0.1,0.3,-6.1,-3.0,0.0,0.0,0.0,0.0,6.3,15.1,81,4.62,0.42,24819.86,Verona,45.4384,10.9916
