time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2017-01-01,2,12.3,4.6,7.6,9.1,1.1,4.6,0.0,0.0,0.0,0.0,14.3,24.8,266,8.47,1.24,31153.11,Bari,41.1171,16.8719
2017-01-02,0,13.0,3.3,7.2,10.0,0.1,4.0,0.0,0.0,0.0,0.0,12.5,23.0,239,8.42,1.41,30760.46,Bari,41.1171,16.8719
2017-01-03,55,14.4,7.0,9.9,11.4,3.5,6.9,1.7,1.7,0.0,6.0,20.4,39.2,220,5.86,1.25,19256.82,Bari,41.1171,16.8719
2017-01-04,51,11.3,5.9,8.3,8.5,2.9,5.1,0.3,0.3,0.0,3.0,18.2,39.2,275,7.96,1.16,29872.06,Bari,41.1171,16.8719
2017-01-05,63,8.0,4.8,6.4,4.0,-1.9,1.7,15.3,15.3,0.0,13.0,40.4,83.9,337,2.06,0.91,7643.22,Bari,41.1171,16.8719
2017-01-06,73,5.7,-0.4,2.2,-0.7,-8.2,-5.3,5.6,1.9,2.59,19.0,39.6,79.9,3,5.8,1.77,23272.32,Bari,41.1171,16.8719
2017-01-07,73,0.5,-1.6,-0.8,-6.5,-10.1,-8.3,4.8,0.0,3.36,18.0,36.3,74.5,358,6.6,1.28,29145.45,Bari,41.1171,16.8719
2017-01-08,3,3.6,-1.5,1.0,-3.5,-8.3,-5.5,0.0,0.0,0.0,0.0,30.3,61.6,348,6.36,1.51,26347.08,Bari,41.1171,16.8719
2017-01-09,3,4.8,0.7,2.2,-1.4,-4.6,-3.5,0.0,0.0,0.0,0.0,25.6,52.2,357,6.56,1.38,30860.4,Bari,41.1171,16.8719
2017-01-10,71,1.6,-3.8,-0.0,-1.8,-7.5,-4.3,1.9,0.1,1.26,15.0,22.5,43.2,350,3.48,0.64,3606.96,Bari,41.1171,16.8719
2017-01-11,53,4.5,-4.0,-0.1,-0.6,-8.2,-4.9,1.9,1.9,0.0,7.0,21.7,46.1,273,8.04,0.77,32554.08,Bari,41.1171,16.8719
2017-01-12,3,9.5,-3.4,3.0,6.2,-8.0,-1.2,0.0,0.0,0.0,0.0,20.9,38.5,197,8.98,1.28,32856.88,Bari,41.1171,16.8719
2017-01-13,51,12.5,6.3,10.2,8.6,1.8,5.3,0.2,0.2,0.0,2.0,30.3,57.6,183,3.46,1.64,10484.68,Bari,41.1171,16.8719
2017-01-14,51,8.6,4.1,6.6,3.9,-0.8,1.4,1.1,1.1,0.0,4.0,32.5,64.1,271,8.88,2.0,32706.32,Bari,41.1171,16.8719
2017-01-15,61,9.3,-0.1,5.1,4.8,-2.9,1.4,6.4,6.4,0.0,7.0,17.6,40.0,143,6.14,1.09,18000.0,Bari,41.1171,16.8719
2017-01-16,63,9.2,4.3,5.8,7.3,0.2,3.1,16.5,16.5,0.0,13.0,16.8,40.3,145,6.04,0.71,23193.06,Bari,41.1171,16.8719
2017-01-17,61,11.7,2.2,6.7,7.6,-1.5,3.5,3.3,3.3,0.0,7.0,21.7,44.6,126,7.8,1.05,25565.71,Bari,41.1171,16.8719
2017-01-18,63,11.7,6.5,8.2,7.9,1.3,4.2,34.9,34.9,0.0,16.0,32.4,65.9,101,5.89,1.06,17634.27,Bari,41.1171,16.8719
2017-01-19,61,10.6,4.7,7.8,8.3,-0.0,4.7,12.6,12.6,0.0,15.0,25.1,53.6,117,6.08,0.89,24611.76,Bari,41.1171,16.8719
2017-01-20,55,9.7,6.7,8.3,7.3,4.5,6.0,6.1,6.1,0.0,15.0,15.9,32.0,80,3.56,0.6,5600.53,Bari,41.1171,16.8719
2017-01-21,53,11.1,6.6,9.1,9.2,4.9,7.1,2.1,2.1,0.0,12.0,16.6,33.1,100,5.51,0.76,24453.5,Bari,41.1171,16.8719
2017-01-22,53,13.1,7.1,9.7,10.4,5.0,7.5,1.2,1.2,0.0,3.0,17.6,36.7,119,7.7,1.04,33762.6,Bari,41.1171,16.8719
2017-01-23,3,13.6,6.2,9.5,9.9,3.4,6.3,0.0,0.0,0.0,0.0,20.5,42.5,122,7.95,1.42,25709.52,Bari,41.1171,16.8719
2017-01-24,53,10.9,7.1,9.0,9.0,5.0,6.8,2.8,2.8,0.0,11.0,13.1,33.8,95,4.01,0.72,5506.12,Bari,41.1171,16.8719
2017-01-25,61,11.1,7.0,9.1,8.8,3.1,6.5,3.6,3.6,0.0,4.0,16.0,30.2,38,4.87,0.98,13817.06,Bari,41.1171,16.8719
2017-01-26,51,9.8,6.9,8.0,5.9,3.0,4.4,0.5,0.5,0.0,5.0,18.5,38.5,304,3.55,1.04,9402.33,Bari,41.1171,16.8719
