time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2024-01-01,3,18.2,10.9,14.4,17.4,9.8,13.5,0.0,0.0,0.0,0.0,12.8,29.9,227,8.06,1.34,27589.92,Palermo,38.1157,13.3615
2024-01-02,53,16.8,10.7,13.8,15.5,9.4,12.8,0.9,0.9,0.0,3.0,11.9,29.5,253,9.44,1.4,32381.35,Palermo,38.1157,13.3615
2024-01-03,3,18.6,10.4,14.1,16.5,8.7,12.6,0.0,0.0,0.0,0.0,17.5,42.8,231,9.0,1.66,32028.3,Palermo,38.1157,13.3615
2024-01-04,3,19.4,12.5,15.6,18.4,12.0,14.7,0.0,0.0,0.0,0.0,17.0,40.3,249,8.63,1.53,31019.37,Palermo,38.1157,13.3615
2024-01-05,51,20.2,11.7,15.6,19.2,11.0,14.3,0.1,0.1,0.0,1.0,13.4,42.5,183,6.92,1.66,24967.61,Palermo,38.1157,13.3615
2024-01-06,63,16.9,12.1,14.2,15.7,7.8,12.4,10.1,10.1,0.0,11.0,34.4,76.3,220,4.94,1.23,16746.6,Palermo,38.1157,13.3615
2024-01-07,63,13.4,9.9,12.1,7.2,3.3,6.0,9.8,9.8,0.0,7.0,41.5,96.5,261,7.92,2.61,32645.23,Palermo,38.1157,13.3615
2024-01-08,63,11.8,9.7,10.7,10.2,4.2,6.6,12.6,12.6,0.0,16.0,34.6,84.6,246,4.63,1.29,9781.57,Palermo,38.1157,13.3615
2024-01-09,53,14.9,10.1,12.4,13.6,8.6,11.0,2.2,2.2,0.0,13.0,16.3,39.2,316,8.11,1.23,32356.81,Palermo,38.1157,13.3615
2024-01-10,61,14.9,9.2,11.5,14.3,7.7,10.6,8.3,8.3,0.0,11.0,8.5,23.8,208,5.79,0.9,14654.88,Palermo,38.1157,13.3615
2024-01-11,61,14.7,9.7,11.9,14.7,8.7,11.2,8.5,8.5,0.0,14.0,8.1,23.4,138,2.52,0.52,0.0,Palermo,38.1157,13.3615
2024-01-12,63,14.0,8.9,11.4,12.8,7.4,10.0,6.4,6.4,0.0,8.0,12.8,33.1,2,6.84,1.02,26945.41,Palermo,38.1157,13.3615
2024-01-13,51,13.5,8.9,11.3,11.2,7.1,9.2,1.7,1.7,0.0,12.0,14.6,35.6,312,9.17,1.42,32424.6,Palermo,38.1157,13.3615
2024-01-14,3,15.7,8.8,11.7,12.7,6.3,9.6,0.0,0.0,0.0,0.0,16.9,40.3,234,8.64,1.43,33083.32,Palermo,38.1157,13.3615
2024-01-15,53,17.9,11.1,14.9,16.3,9.1,12.5,1.5,1.5,0.0,4.0,29.6,67.7,245,6.49,1.71,25200.0,Palermo,38.1157,13.3615
2024-01-16,51,18.9,12.7,15.2,17.5,10.8,14.0,1.1,1.1,0.0,6.0,19.5,46.4,248,9.68,1.67,30454.63,Palermo,38.1157,13.3615
2024-01-17,53,21.4,13.3,17.9,20.4,12.0,16.2,0.5,0.5,0.0,1.0,21.5,51.5,214,5.06,2.13,9674.57,Palermo,38.1157,13.3615
2024-01-18,3,20.9,15.6,18.5,17.4,13.8,15.0,0.0,0.0,0.0,0.0,32.3,77.0,242,10.93,3.73,33687.38,Palermo,38.1157,13.3615
2024-01-19,3,21.0,14.8,17.6,19.7,13.1,15.8,0.0,0.0,0.0,0.0,22.4,56.2,227,7.22,2.33,20857.35,Palermo,38.1157,13.3615
