time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2015-01-01,1,4.5,-4.0,-0.6,1.5,-7.8,-3.9,0.0,0.0,0.0,0.0,7.7,16.6,274,6.34,0.58,30947.4,Milano,45.4642,9.19
2015-01-02,3,8.3,-3.4,1.0,5.8,-6.9,-2.2,0.0,0.0,0.0,0.0,7.2,18.7,269,6.32,0.64,28267.12,Milano,45.4642,9.19
2015-01-03,3,9.6,0.0,3.7,8.0,-3.6,1.2,0.0,0.0,0.0,0.0,9.0,21.2,271,5.74,0.61,30123.82,Milano,45.4642,9.19
2015-01-04,2,13.4,1.4,6.6,10.3,-1.6,2.6,0.0,0.0,0.0,0.0,18.9,38.5,339,6.24,1.62,31126.64,Milano,45.4642,9.19
2015-01-05,2,9.1,-1.2,3.6,6.2,-4.9,0.1,0.0,0.0,0.0,0.0,12.9,31.3,324,6.73,1.04,31196.31,Milano,45.4642,9.19
2015-01-06,1,8.4,-0.6,2.5,5.5,-4.1,-0.6,0.0,0.0,0.0,0.0,8.2,19.4,57,6.62,0.7,31270.69,Milano,45.4642,9.19
2015-01-07,2,6.7,-1.9,1.8,4.6,-5.1,-0.9,0.0,0.0,0.0,0.0,7.4,11.9,22,5.61,0.55,30739.12,Milano,45.4642,9.19
2015-01-08,3,6.6,-1.1,2.4,4.2,-4.4,-0.2,0.0,0.0,0.0,0.0,8.5,16.6,311,4.96,0.51,29578.73,Milano,45.4642,9.19
2015-01-09,3,9.1,-1.2,2.8,6.8,-4.4,0.0,0.0,0.0,0.0,0.0,12.8,22.7,278,5.24,0.58,30114.47,Milano,45.4642,9.19
2015-01-10,3,13.9,3.6,7.5,12.4,-0.1,4.8,0.0,0.0,0.0,0.0,14.0,31.7,275,6.21,0.81,31611.88,Milano,45.4642,9.19
2015-01-11,2,13.1,1.7,6.9,9.6,-0.9,3.4,0.0,0.0,0.0,0.0,23.5,58.3,327,6.85,1.59,31707.26,Milano,45.4642,9.19
2015-01-12,1,11.1,-1.3,4.5,8.6,-5.0,1.2,0.0,0.0,0.0,0.0,13.6,24.1,325,7.14,1.02,31806.37,Milano,45.4642,9.19
2015-01-13,3,9.4,-0.9,4.2,7.9,-3.9,1.8,0.0,0.0,0.0,0.0,6.6,12.2,10,3.2,0.45,18352.9,Milano,45.4642,9.19
2015-01-14,3,8.9,1.9,5.8,7.4,-0.7,3.9,0.0,0.0,0.0,0.0,5.6,12.2,40,2.95,0.42,15862.34,Milano,45.4642,9.19
2015-01-15,51,7.4,0.2,4.0,5.0,-2.9,1.5,0.8,0.8,0.0,3.0,7.2,15.8,62,2.34,0.41,8194.05,Milano,45.4642,9.19
2015-01-16,63,8.3,5.6,6.8,4.8,3.1,3.9,20.7,20.7,0.0,24.0,21.9,45.7,98,1.29,0.31,0.0,Milano,45.4642,9.19
2015-01-17,63,9.3,4.0,7.4,7.7,1.9,5.4,25.5,25.5,0.0,24.0,18.4,46.4,99,3.45,0.46,18495.72,Milano,45.4642,9.19
2015-01-18,51,7.7,-1.8,3.6,5.9,-4.5,1.3,0.8,0.8,0.0,3.0,5.4,14.0,342,5.82,0.62,31973.4,Milano,45.4642,9.19
2015-01-19,3,6.6,-0.8,2.9,4.1,-3.8,0.2,0.0,0.0,0.0,0.0,6.5,14.8,310,4.99,0.57,22041.72,Milano,45.4642,9.19
2015-01-20,51,6.0,1.5,3.3,4.1,-1.3,0.6,0.7,0.7,0.0,4.0,7.9,15.8,37,2.51,0.38,6867.35,Milano,45.4642,9.19
2015-01-21,73,4.1,-1.4,1.8,1.4,-4.6,-1.1,13.9,13.4,0.35,15.0,9.3,17.3,9,1.05,0.25,0.0,Milano,45.4642,9.19
2015-01-22,61,6.0,2.2,4.1,4.1,-0.4,1.7,13.7,13.7,0.0,21.0,9.1,17.6,313,1.72,0.29,0.0,Milano,45.4642,9.19
2015-01-23,3,10.7,-2.0,2.8,7.7,-5.6,-0.4,0.0,0.0,0.0,0.0,10.1,24.8,310,7.73,0.95,32400.0,Milano,45.4642,9.19
2015-01-24,1,10.1,-1.7,3.2,7.1,-5.5,-0.5,0.0,0.0,0.0,0.0,15.1,27.4,323,8.4,1.25,32400.0,Milano,45.4642,9.19
2015-01-25,0,8.7,1.8,4.7,3.6,-3.4,-0.4,0.0,0.0,0.0,0.0,15.7,29.5,345,7.8,2.09,32400.0,Milano,45.4642,9.19
2015-01-26,3,7.5,-2.6,2.5,4.4,-6.9,-1.3,0.0,0.0,0.0,0.0,13.1,21.2,336,8.51,1.24,32400.0,Milano,45.4642,9.19
