time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2018-01-01,63,6.8,2.8,4.9,4.1,-0.5,1.4,15.0,15.0,0.0,17.0,19.4,33.8,6,0.88,0.3,0.0,Venezia,45.4408,12.3155
2018-01-02,3,9.5,1.3,4.6,7.8,-2.6,1.7,0.0,0.0,0.0,0.0,15.9,27.0,310,6.21,0.68,23109.31,Venezia,45.4408,12.3155
2018-01-03,53,6.3,-0.7,2.7,4.2,-3.9,-0.2,0.8,0.8,0.0,3.0,15.5,37.8,359,3.83,0.46,17772.4,Venezia,45.4408,12.3155
2018-01-04,3,8.3,-1.1,4.1,5.8,-4.4,1.1,0.0,0.0,0.0,0.0,12.1,22.0,20,4.81,0.57,19947.69,Venezia,45.4408,12.3155
2018-01-05,3,10.1,0.2,4.8,8.4,-2.8,2.2,0.0,0.0,0.0,0.0,9.6,18.0,348,5.49,0.66,25540.65,Venezia,45.4408,12.3155
2018-01-06,51,10.8,4.9,7.6,9.6,2.5,5.6,0.9,0.9,0.0,3.0,9.1,18.0,23,3.29,0.48,17775.34,Venezia,45.4408,12.3155
2018-01-07,51,11.0,6.6,9.1,8.7,4.5,6.5,0.3,0.3,0.0,3.0,20.1,34.9,34,1.89,0.31,2179.89,Venezia,45.4408,12.3155
2018-01-08,61,12.3,9.8,10.8,9.9,6.5,8.0,11.6,11.6,0.0,19.0,22.4,38.5,45,1.96,0.42,3030.96,Venezia,45.4408,12.3155
2018-01-09,63,12.2,9.2,11.1,11.3,6.9,8.8,28.3,28.3,0.0,19.0,30.0,52.2,90,2.38,0.35,5617.81,Venezia,45.4408,12.3155
2018-01-10,3,10.8,3.8,7.5,9.1,1.7,5.6,0.0,0.0,0.0,0.0,12.6,22.7,310,5.59,0.6,27402.02,Venezia,45.4408,12.3155
2018-01-11,51,10.1,4.4,7.2,7.6,2.3,4.5,0.1,0.1,0.0,1.0,20.7,35.6,37,4.77,0.76,21191.35,Venezia,45.4408,12.3155
2018-01-12,3,10.6,3.6,6.5,7.2,-0.3,2.8,0.0,0.0,0.0,0.0,15.6,28.8,19,7.12,1.16,31451.29,Venezia,45.4408,12.3155
2018-01-13,3,9.8,4.5,6.9,6.9,0.9,3.2,0.0,0.0,0.0,0.0,19.7,34.6,20,5.47,1.2,29085.06,Venezia,45.4408,12.3155
2018-01-14,2,8.5,2.9,5.2,5.7,-1.4,1.3,0.0,0.0,0.0,0.0,18.6,34.6,42,6.94,1.11,31604.87,Venezia,45.4408,12.3155
2018-01-15,3,6.5,2.4,4.2,4.0,-1.6,0.7,0.0,0.0,0.0,0.0,16.7,30.2,35,5.37,0.94,25618.68,Venezia,45.4408,12.3155
2018-01-16,53,5.9,2.7,4.2,4.0,-0.9,1.5,1.4,1.4,0.0,8.0,13.6,24.8,356,3.35,0.43,12743.58,Venezia,45.4408,12.3155
2018-01-17,51,10.9,2.0,5.2,7.8,-1.1,1.3,1.0,1.0,0.0,5.0,22.0,42.5,298,6.57,1.42,26823.15,Venezia,45.4408,12.3155
2018-01-18,2,10.3,0.9,5.1,6.3,-2.9,0.8,0.0,0.0,0.0,0.0,26.8,45.7,269,7.68,1.7,31924.62,Venezia,45.4408,12.3155
2018-01-19,3,9.7,-1.2,3.7,7.3,-4.3,0.4,0.0,0.0,0.0,0.0,12.4,22.3,6,7.65,0.93,31097.63,Venezia,45.4408,12.3155
2018-01-20,61,8.2,1.7,4.9,6.2,-2.7,1.7,4.3,4.3,0.0,9.0,25.5,42.8,43,7.02,0.87,28800.0,Venezia,45.4408,12.3155
2018-01-21,55,9.3,1.2,5.2,7.2,-1.8,1.8,2.5,2.5,0.0,3.0,18.4,45.4,21,7.98,1.2,32170.83,Venezia,45.4408,12.3155
2018-01-22,51,7.8,2.2,5.0,5.4,-2.2,1.3,0.8,0.8,0.0,4.0,15.1,26.6,43,6.48,1.22,32253.36,Venezia,45.4408,12.3155
2018-01-23,3,9.8,-0.0,4.1,7.5,-3.2,1.2,0.0,0.0,0.0,0.0,11.4,19.8,4,8.04,0.89,32335.88,Venezia,45.4408,12.3155
2018-01-24,2,9.9,0.5,4.4,8.2,-2.6,1.7,0.0,0.0,0.0,0.0,9.4,17.3,13,8.26,0.94,32400.0,Venezia,45.4408,12.3155
2018-01-25,51,6.5,0.7,3.6,4.7,-1.8,1.4,0.2,0.2,0.0,2.0,6.4,13.3,12,3.17,0.42,1184.32,Venezia,45.4408,12.3155
2018-01-26,3,9.8,4.0,6.3,8.4,1.5,4.3,0.0,0.0,0.0,0.0,7.2,16.6,25,5.23,0.65,21149.61,Venezia,45.4408,12.3155
2018-01-27,3,9.9,1.4,5.7,8.5,-1.1,3.7,0.0,0.0,0.0,0.0,7.9,16.2,11,5.79,0.67,21638.87,Venezia,45.4408,12.3155
2018-01-28,3,9.6,1.9,5.1,7.9,-0.6,3.0,0.0,0.0,0.0,0.0,8.9,20.9,273,6.71,0.73,27966.21,Venezia,45.4408,12.3155
2018-01-29,51,6.5,3.8,5.1,4.8,1.3,3.1,0.1,0.1,0.0,1.0,7.7,13.7,279,3.72,0.45,809.6,Venezia,45.4408,12.3155
2018-01-30,51,7.5,5.0,5.9,5.9,2.5,3.9,0.1,0.1,0.0,1.0,10.2,19.8,6,3.64,0.48,1694.83,Venezia,45.4408,12.3155
2018-01-31,51,8.2,3.6,6.0,6.1,0.7,3.9,1.4,1.4,0.0,8.0,8.7,15.8,300,2.85,0.45,10230.62,Venezia,45.4408,12.3155
2018-02-01,55,9.8,5.2,7.1,8.8,3.0,5.3,9.8,9.8,0.0,20.0,14.0,24.1,311,3.36,0.49,7717.58,Venezia,45.4408,12.3155
2018-02-02,61,8.0,3.7,5.7,6.1,-1.5,1.7,12.2,12.2,0.0,16.0,27.8,50.4,40,2.2,0.63,70.89,Venezia,45.4408,12.3155
2018-02-03,75,5.6,1.5,3.6,2.1,-3.3,-1.2,16.8,12.9,2.73,16.0,32.4,60.5,32,2.82,0.54,3610.82,Venezia,45.4408,12.3155
2018-02-04,51,8.1,0.4,3.6,5.9,-3.0,0.6,0.6,0.6,0.0,4.0,10.1,24.8,356,8.76,0.97,32310.02,Venezia,45.4408,12.3155
2018-02-05,3,8.2,1.5,4.2,4.2,-3.5,0.1,0.0,0.0,0.0,0.0,16.9,32.0,36,8.36,1.3,29187.13,Venezia,45.4408,12.3155
2018-02-06,61,8.3,1.6,4.4,4.0,-3.0,0.0,3.9,3.9,0.0,5.0,21.5,38.2,41,5.63,1.19,12355.3,Venezia,45.4408,12.3155
2018-02-07,61,7.8,3.1,5.3,4.5,-2.2,1.0,12.8,12.8,0.0,13.0,28.3,49.7,35,5.37,0.79,14771.94,Venezia,45.4408,12.3155
2018-02-08,51,9.1,4.8,6.6,7.6,2.3,4.5,0.7,0.7,0.0,3.0,8.8,20.2,89,6.84,0.84,27698.29,Venezia,45.4408,12.3155
2018-02-09,51,8.6,3.4,6.0,6.8,0.7,3.5,0.7,0.7,0.0,5.0,11.3,21.2,49,7.69,0.88,31861.99,Venezia,45.4408,12.3155
2018-02-10,1,9.8,2.3,5.2,5.9,-2.0,1.6,0.0,0.0,0.0,0.0,18.4,36.4,44,10.59,1.29,33489.52,Venezia,45.4408,12.3155
2018-02-11,3,7.2,1.1,3.8,4.5,-3.0,0.3,0.0,0.0,0.0,0.0,12.5,22.3,32,9.08,1.17,31521.85,Venezia,45.4408,12.3155
2018-02-12,53,5.4,2.1,3.3,1.4,-2.2,-0.5,5.3,5.3,0.0,20.0,19.4,34.2,39,3.81,0.53,3600.0,Venezia,45.4408,12.3155
2018-02-13,51,7.7,0.8,4.4,3.7,-2.6,0.7,0.1,0.1,0.0,1.0,13.2,27.0,18,8.87,1.3,23240.15,Venezia,45.4408,12.3155
2018-02-14,2,7.4,-0.8,2.4,4.9,-4.7,-1.2,0.0,0.0,0.0,0.0,9.7,18.0,356,11.57,1.34,34807.16,Venezia,45.4408,12.3155
