time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2019-01-01,2,11.9,0.4,4.4,10.0,-2.8,1.6,0.0,0.0,0.0,0.0,7.9,18.7,51,7.19,0.89,31346.0,Firenze,43.7696,11.2558
2019-01-02,3,11.5,1.0,6.0,7.6,-2.4,2.6,0.0,0.0,0.0,0.0,19.5,46.4,36,7.02,1.19,31399.53,Firenze,43.7696,11.2558
2019-01-03,3,8.2,-3.2,1.6,2.9,-7.3,-2.6,0.0,0.0,0.0,0.0,14.8,34.2,40,7.57,1.2,31455.41,Firenze,43.7696,11.2558
2019-01-04,3,6.4,-5.5,-0.5,3.5,-9.5,-4.3,0.0,0.0,0.0,0.0,8.4,18.7,40,7.81,0.92,31513.5,Firenze,43.7696,11.2558
2019-01-05,3,7.7,-2.4,2.3,5.4,-6.1,-0.8,0.0,0.0,0.0,0.0,7.9,15.1,105,4.73,0.65,23967.03,Firenze,43.7696,11.2558
2019-01-06,3,9.7,-1.3,2.6,8.1,-4.7,-0.0,0.0,0.0,0.0,0.0,6.8,16.9,58,6.95,0.75,31635.73,Firenze,43.7696,11.2558
2019-01-07,0,12.6,-1.6,2.7,9.5,-4.9,-0.7,0.0,0.0,0.0,0.0,12.8,27.0,50,7.73,1.01,31699.59,Firenze,43.7696,11.2558
2019-01-08,51,8.2,-2.2,3.0,6.6,-5.7,0.3,0.3,0.3,0.0,3.0,8.0,17.3,124,3.27,0.43,11627.19,Firenze,43.7696,11.2558
2019-01-09,3,9.4,-0.7,4.0,7.1,-4.2,0.8,0.0,0.0,0.0,0.0,13.0,31.3,43,5.07,0.77,22799.94,Firenze,43.7696,11.2558
2019-01-10,3,9.1,-1.9,2.7,4.0,-5.7,-1.4,0.0,0.0,0.0,0.0,17.2,41.4,31,7.88,1.26,31900.42,Firenze,43.7696,11.2558
2019-01-11,1,8.1,-2.8,1.5,3.4,-6.2,-2.3,0.0,0.0,0.0,0.0,15.1,34.2,42,8.09,1.0,31969.96,Firenze,43.7696,11.2558
