time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2024-01-01,3,13.5,5.3,9.1,12.3,2.4,6.7,0.0,0.0,0.0,0.0,17.2,34.2,12,5.33,0.82,22977.28,Genova,44.4056,8.9463
2024-01-02,51,12.2,4.4,9.3,9.2,1.6,6.9,1.1,1.1,0.0,10.0,20.5,45.0,137,2.81,0.53,8109.9,Genova,44.4056,8.9463
2024-01-03,51,15.0,9.1,12.1,13.9,7.4,10.6,0.2,0.2,0.0,2.0,18.1,41.0,115,4.78,0.73,22369.72,Genova,44.4056,8.9463
2024-01-04,3,14.6,7.5,10.9,13.6,4.8,9.0,0.0,0.0,0.0,0.0,17.2,38.2,94,7.17,1.05,31557.59,Genova,44.4056,8.9463
2024-01-05,63,12.1,3.9,9.3,10.6,-2.3,6.1,50.4,50.4,0.0,21.0,32.4,69.8,32,0.82,0.33,0.0,Genova,44.4056,8.9463
2024-01-06,63,11.1,4.3,7.8,7.0,-1.7,2.9,6.5,6.5,0.0,9.0,29.9,65.5,356,2.23,0.81,0.0,Genova,44.4056,8.9463
2024-01-07,61,10.1,6.5,8.5,5.3,0.9,3.4,9.1,9.1,0.0,18.0,29.2,65.9,353,1.71,1.03,0.0,Genova,44.4056,8.9463
2024-01-08,61,9.6,6.1,7.7,5.5,0.9,3.1,4.1,4.1,0.0,8.0,27.9,60.5,350,4.54,0.82,24797.16,Genova,44.4056,8.9463
2024-01-09,3,11.5,5.2,7.8,8.4,0.9,4.0,0.0,0.0,0.0,0.0,18.1,40.7,353,6.28,1.32,24891.77,Genova,44.4056,8.9463
2024-01-10,3,8.4,2.5,4.6,3.9,-2.7,-0.2,0.0,0.0,0.0,0.0,21.5,45.4,351,4.74,1.08,19317.07,Genova,44.4056,8.9463
2024-01-11,3,8.2,2.0,4.6,3.0,-4.5,-1.4,0.0,0.0,0.0,0.0,28.9,61.6,356,7.5,1.68,32094.59,Genova,44.4056,8.9463
2024-01-12,0,12.4,4.5,7.1,10.0,-1.0,2.8,0.0,0.0,0.0,0.0,25.6,55.4,1,7.83,1.79,32151.48,Genova,44.4056,8.9463
