time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2023-01-01,0,17.7,9.8,13.8,17.2,7.8,12.9,0.0,0.0,0.0,0.0,7.7,20.2,142,9.58,1.44,32678.97,Palermo,38.1157,13.3615
2023-01-02,2,16.8,9.9,12.9,16.8,9.3,12.8,0.0,0.0,0.0,0.0,7.6,21.6,168,9.36,1.27,32387.46,Palermo,38.1157,13.3615
2023-01-03,3,17.8,9.2,12.9,17.9,8.3,12.3,0.0,0.0,0.0,0.0,9.8,26.3,164,9.03,1.33,32097.55,Palermo,38.1157,13.3615
2023-01-04,3,16.8,10.1,12.8,16.2,9.1,12.1,0.0,0.0,0.0,0.0,7.7,21.6,196,9.52,1.33,32490.51,Palermo,38.1157,13.3615
2023-01-05,51,15.6,10.2,12.4,15.1,9.6,12.0,0.4,0.4,0.0,3.0,8.4,22.0,275,9.06,1.26,32138.81,Palermo,38.1157,13.3615
2023-01-06,3,15.8,10.2,12.7,15.5,9.7,12.4,0.0,0.0,0.0,0.0,8.7,23.4,170,9.14,1.24,32255.95,Palermo,38.1157,13.3615
2023-01-07,51,15.8,10.5,12.6,15.2,9.9,12.1,0.1,0.1,0.0,1.0,7.3,20.2,273,8.52,1.21,32648.34,Palermo,38.1157,13.3615
2023-01-08,3,17.2,11.0,13.3,16.4,10.1,12.7,0.0,0.0,0.0,0.0,8.3,26.6,235,9.29,1.39,32307.55,Palermo,38.1157,13.3615
2023-01-09,63,17.3,11.8,14.8,13.6,9.7,11.8,5.5,5.5,0.0,9.0,29.2,72.7,229,4.05,1.8,3756.56,Palermo,38.1157,13.3615
2023-01-10,63,14.2,9.7,12.6,9.8,3.7,7.4,16.6,16.6,0.0,15.0,43.1,105.8,297,7.79,2.61,31136.4,Palermo,38.1157,13.3615
2023-01-11,3,15.3,11.4,13.6,11.1,8.5,10.0,0.0,0.0,0.0,0.0,21.4,52.9,320,8.81,2.54,33110.24,Palermo,38.1157,13.3615
2023-01-12,55,15.8,10.7,13.1,13.4,8.6,11.1,2.3,2.3,0.0,9.0,25.2,60.1,292,7.82,1.29,32400.0,Palermo,38.1157,13.3615
2023-01-13,53,15.4,9.7,12.5,13.9,8.0,11.3,1.9,1.9,0.0,3.0,12.0,31.7,295,8.65,1.28,26670.07,Palermo,38.1157,13.3615
2023-01-14,51,16.1,11.4,13.6,14.8,10.3,12.0,0.1,0.1,0.0,1.0,20.4,51.1,297,9.11,1.48,33078.5,Palermo,38.1157,13.3615
2023-01-15,3,16.9,11.1,13.4,15.5,9.7,12.2,0.0,0.0,0.0,0.0,11.4,34.6,262,10.57,1.65,33065.7,Palermo,38.1157,13.3615
2023-01-16,51,16.1,11.9,13.9,13.1,9.6,11.2,0.1,0.1,0.0,1.0,25.0,66.6,242,7.64,1.72,29406.02,Palermo,38.1157,13.3615
2023-01-17,51,18.4,13.4,15.4,15.3,9.9,12.4,0.2,0.2,0.0,2.0,24.5,68.0,230,8.89,2.41,25200.0,Palermo,38.1157,13.3615
2023-01-18,63,17.9,11.7,14.5,16.3,9.1,12.4,5.7,5.7,0.0,7.0,24.5,71.3,231,9.23,1.88,33352.18,Palermo,38.1157,13.3615
2023-01-19,53,11.6,8.6,10.1,8.7,4.0,6.5,2.1,2.1,0.0,10.0,21.5,63.7,248,7.31,1.55,28424.26,Palermo,38.1157,13.3615
2023-01-20,55,12.4,7.1,9.3,8.8,2.2,4.6,5.1,5.1,0.0,11.0,38.3,96.8,235,5.08,1.51,15070.16,Palermo,38.1157,13.3615
2023-01-21,51,10.7,6.8,8.4,6.1,2.2,3.9,1.9,1.9,0.0,13.0,27.1,72.4,247,9.42,1.74,32400.0,Palermo,38.1157,13.3615
2023-01-22,71,10.1,6.2,7.5,7.8,2.4,4.7,4.7,4.6,0.07,13.0,19.4,59.8,237,7.8,1.11,18938.99,Palermo,38.1157,13.3615
2023-01-23,3,11.7,5.9,8.4,8.5,2.8,5.4,0.0,0.0,0.0,0.0,16.9,44.3,217,10.06,1.37,32922.47,Palermo,38.1157,13.3615
2023-01-24,51,13.5,4.0,9.7,9.6,1.4,7.2,1.3,1.3,0.0,6.0,18.0,43.2,132,10.58,1.62,27333.77,Palermo,38.1157,13.3615
2023-01-25,61,12.5,7.1,9.5,11.0,5.1,8.0,11.2,11.2,0.0,12.0,9.8,28.4,81,9.28,1.21,31582.99,Palermo,38.1157,13.3615
2023-01-26,61,11.5,5.8,8.5,8.4,3.6,6.0,3.4,3.4,0.0,7.0,14.7,40.3,237,9.96,1.33,33826.58,Palermo,38.1157,13.3615
2023-01-27,63,11.3,7.0,9.3,9.2,3.8,7.3,11.1,11.1,0.0,20.0,14.8,36.0,274,8.13,1.05,28494.98,Palermo,38.1157,13.3615
2023-01-28,63,12.1,7.6,9.4,9.7,5.7,7.4,8.8,8.8,0.0,19.0,12.6,32.0,257,7.09,1.05,17437.3,Palermo,38.1157,13.3615
2023-01-29,3,12.7,6.5,9.5,10.6,4.2,7.7,0.0,0.0,0.0,0.0,9.7,25.2,119,11.44,1.48,34385.24,Palermo,38.1157,13.3615
2023-01-30,51,12.5,7.5,11.0,10.9,5.4,8.9,1.3,1.3,0.0,6.0,16.5,40.7,319,10.51,1.6,33709.15,Palermo,38.1157,13.3615
2023-01-31,51,13.6,9.1,11.5,9.6,6.6,8.1,0.4,0.4,0.0,4.0,24.1,59.8,303,7.84,1.76,28560.65,Palermo,38.1157,13.3615
2023-02-01,3,13.9,7.1,10.8,11.6,5.0,8.7,0.0,0.0,0.0,0.0,8.2,21.6,50,13.03,1.84,35033.83,Palermo,38.1157,13.3615
2023-02-02,3,14.4,8.2,11.0,12.3,6.3,9.2,0.0,0.0,0.0,0.0,13.3,33.1,263,8.64,1.32,32536.79,Palermo,38.1157,13.3615
2023-02-03,2,14.4,7.3,11.0,12.2,5.8,9.5,0.0,0.0,0.0,0.0,10.2,27.4,78,11.94,1.67,34361.0,Palermo,38.1157,13.3615
2023-02-04,51,15.5,7.3,11.3,13.2,5.0,9.0,0.1,0.1,0.0,1.0,21.3,51.8,272,12.75,1.85,35195.32,Palermo,38.1157,13.3615
2023-02-05,51,12.2,8.5,10.4,10.3,4.0,6.4,0.8,0.8,0.0,4.0,20.7,52.6,45,11.22,2.19,33900.11,Palermo,38.1157,13.3615
