time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2020-01-01,1,7.6,-0.1,2.6,5.4,-3.5,-0.2,0.0,0.0,0.0,0.0,7.1,15.1,234,7.05,0.71,31174.42,Bologna,44.4949,11.3426
2020-01-02,3,7.3,-1.1,2.4,5.1,-4.2,-0.3,0.0,0.0,0.0,0.0,7.9,17.3,255,7.08,0.67,31229.97,Bologna,44.4949,11.3426
2020-01-03,3,10.1,0.2,4.1,8.2,-2.9,1.4,0.0,0.0,0.0,0.0,11.8,22.0,228,6.58,0.71,29922.27,Bologna,44.4949,11.3426
2020-01-04,3,11.3,3.9,6.4,9.6,1.3,4.0,0.0,0.0,0.0,0.0,10.2,23.0,250,6.94,0.75,30677.68,Bologna,44.4949,11.3426
2020-01-05,0,12.9,2.7,6.5,10.7,-0.5,3.6,0.0,0.0,0.0,0.0,12.0,23.0,169,7.18,1.02,31407.98,Bologna,44.4949,11.3426
2020-01-06,0,8.7,-0.3,4.6,5.4,-3.1,1.2,0.0,0.0,0.0,0.0,12.8,25.2,141,7.15,0.99,31470.64,Bologna,44.4949,11.3426
2020-01-07,51,5.1,-2.0,0.9,2.7,-4.9,-1.9,0.2,0.2,0.0,2.0,7.6,18.7,264,6.6,0.59,31534.74,Bologna,44.4949,11.3426
2020-01-08,3,8.2,-1.2,3.1,5.8,-4.1,0.2,0.0,0.0,0.0,0.0,10.6,22.7,273,7.16,0.73,31600.13,Bologna,44.4949,11.3426
2020-01-09,2,8.5,-1.2,3.0,5.8,-4.1,-0.0,0.0,0.0,0.0,0.0,10.7,20.2,238,6.9,0.76,31666.67,Bologna,44.4949,11.3426
2020-01-10,3,13.0,3.0,7.2,11.4,-0.6,4.4,0.0,0.0,0.0,0.0,14.9,28.1,217,6.92,0.94,31734.23,Bologna,44.4949,11.3426
2020-01-11,3,10.1,2.8,5.5,7.1,-0.0,2.9,0.0,0.0,0.0,0.0,12.5,27.4,281,7.5,0.81,31802.65,Bologna,44.4949,11.3426
2020-01-12,0,8.7,1.0,4.0,6.4,-1.8,1.5,0.0,0.0,0.0,0.0,8.6,18.4,261,7.72,0.78,31871.82,Bologna,44.4949,11.3426
2020-01-13,3,5.7,-1.1,1.9,3.4,-3.7,-0.6,0.0,0.0,0.0,0.0,6.7,18.7,274,6.49,0.59,31887.66,Bologna,44.4949,11.3426
2020-01-14,3,8.0,-0.9,2.9,5.9,-4.0,0.4,0.0,0.0,0.0,0.0,6.7,17.3,261,5.67,0.65,23436.08,Bologna,44.4949,11.3426
2020-01-15,3,6.4,1.7,4.2,4.6,-1.0,2.2,0.0,0.0,0.0,0.0,5.6,13.3,353,3.19,0.39,15703.83,Bologna,44.4949,11.3426
2020-01-16,2,8.7,1.6,4.6,6.6,-1.1,2.1,0.0,0.0,0.0,0.0,8.7,21.6,264,7.21,0.75,32158.64,Bologna,44.4949,11.3426
