time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2018-01-01,3,14.4,10.8,12.5,11.7,7.1,9.0,0.0,0.0,0.0,0.0,34.6,67.0,309,8.01,1.77,32400.0,Cagliari,39.2238,9.1217
2018-01-02,55,14.0,11.1,12.1,8.6,4.5,6.7,1.5,1.5,0.0,2.0,50.7,98.6,310,9.29,2.56,32400.0,Cagliari,39.2238,9.1217
2018-01-03,3,18.3,11.3,14.4,15.8,8.4,11.6,0.0,0.0,0.0,0.0,33.7,65.2,306,7.51,1.77,29823.76,Cagliari,39.2238,9.1217
2018-01-04,3,18.8,12.5,15.0,16.8,9.4,12.6,0.0,0.0,0.0,0.0,31.6,59.4,293,7.98,1.93,32400.0,Cagliari,39.2238,9.1217
2018-01-05,3,16.4,11.9,13.7,16.4,8.3,12.2,0.0,0.0,0.0,0.0,29.6,55.8,322,8.97,1.44,32400.0,Cagliari,39.2238,9.1217
2018-01-06,3,17.2,10.4,13.8,15.5,8.6,12.2,0.0,0.0,0.0,0.0,18.4,33.8,98,8.52,1.55,32400.0,Cagliari,39.2238,9.1217
2018-01-07,3,17.2,13.6,15.3,14.0,10.3,12.0,0.0,0.0,0.0,0.0,29.3,54.0,106,6.65,2.24,21139.58,Cagliari,39.2238,9.1217
2018-01-08,55,16.9,11.2,14.9,14.2,8.9,12.6,1.9,1.9,0.0,2.0,28.9,55.4,138,7.44,1.74,22090.47,Cagliari,39.2238,9.1217
2018-01-09,3,14.0,8.9,11.3,13.2,7.0,9.7,0.0,0.0,0.0,0.0,11.9,23.0,355,6.78,1.03,27084.96,Cagliari,39.2238,9.1217
2018-01-10,53,13.5,8.7,10.7,12.4,6.8,9.2,2.0,2.0,0.0,5.0,10.0,23.8,345,7.71,1.08,28929.1,Cagliari,39.2238,9.1217
2018-01-11,63,12.7,8.0,10.5,11.7,5.5,8.9,12.1,12.1,0.0,8.0,13.6,29.9,320,6.43,0.88,31920.87,Cagliari,39.2238,9.1217
2018-01-12,53,12.5,7.1,9.3,9.4,4.2,6.4,3.2,3.2,0.0,12.0,25.0,49.0,332,4.97,0.87,16557.75,Cagliari,39.2238,9.1217
2018-01-13,53,12.7,8.0,9.8,11.3,5.9,8.0,1.8,1.8,0.0,8.0,12.3,22.7,355,8.11,1.11,31928.08,Cagliari,39.2238,9.1217
2018-01-14,51,13.3,7.4,10.7,11.9,5.4,9.2,0.2,0.2,0.0,2.0,13.1,26.6,93,7.44,1.03,32400.0,Cagliari,39.2238,9.1217
2018-01-15,51,13.6,7.9,10.3,12.4,5.8,8.4,0.2,0.2,0.0,2.0,13.8,27.4,338,8.22,1.16,32400.0,Cagliari,39.2238,9.1217
2018-01-16,3,15.0,8.5,11.6,11.2,6.1,8.7,0.0,0.0,0.0,0.0,28.4,59.0,292,7.92,1.48,32400.0,Cagliari,39.2238,9.1217
2018-01-17,3,16.1,10.7,13.2,12.0,4.6,8.4,0.0,0.0,0.0,0.0,44.7,86.8,305,9.26,2.59,32420.15,Cagliari,39.2238,9.1217
2018-01-18,0,14.3,8.6,10.9,9.4,4.2,6.5,0.0,0.0,0.0,0.0,31.4,60.5,320,10.62,2.28,32400.0,Cagliari,39.2238,9.1217
