time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2017-01-01,1,7.1,-2.8,0.7,4.1,-6.3,-2.8,0.0,0.0,0.0,0.0,8.6,16.6,285,6.38,0.67,29436.82,Venezia,45.4408,12.3155
2017-01-02,3,5.5,-3.3,0.9,3.2,-6.7,-2.3,0.0,0.0,0.0,0.0,7.4,15.5,7,5.12,0.61,26852.6,Venezia,45.4408,12.3155
2017-01-03,3,8.0,-1.1,3.7,3.9,-4.3,-0.6,0.0,0.0,0.0,0.0,25.6,46.4,52,6.22,1.08,25982.23,Venezia,45.4408,12.3155
2017-01-04,3,4.9,-2.0,0.9,2.1,-5.6,-2.5,0.0,0.0,0.0,0.0,13.9,24.5,322,6.17,0.62,28940.54,Venezia,45.4408,12.3155
2017-01-05,2,7.4,-0.5,2.9,1.6,-4.9,-2.4,0.0,0.0,0.0,0.0,30.6,56.5,358,6.82,1.75,30513.4,Venezia,45.4408,12.3155
2017-01-06,0,3.2,-1.8,0.5,-2.5,-7.4,-5.6,0.0,0.0,0.0,0.0,21.9,40.0,57,7.03,2.01,30477.64,Venezia,45.4408,12.3155
2017-01-07,2,1.2,-3.7,-1.8,-2.1,-9.1,-6.4,0.0,0.0,0.0,0.0,14.0,26.3,29,6.18,1.02,30441.04,Venezia,45.4408,12.3155
2017-01-08,2,2.6,-4.3,-1.4,-0.8,-8.7,-6.2,0.0,0.0,0.0,0.0,15.7,28.1,23,5.28,1.06,29205.05,Venezia,45.4408,12.3155
2017-01-09,2,2.4,-6.1,-2.3,-0.9,-10.1,-6.2,0.0,0.0,0.0,0.0,13.4,23.4,345,6.78,0.7,30764.27,Venezia,45.4408,12.3155
2017-01-10,71,2.1,-2.7,0.4,-2.5,-9.0,-5.1,0.4,0.1,0.21,3.0,25.6,46.4,57,4.46,1.16,20209.04,Venezia,45.4408,12.3155
2017-01-11,3,0.7,-4.5,-2.2,-2.9,-9.7,-6.9,0.0,0.0,0.0,0.0,17.1,35.3,22,7.05,1.01,31392.89,Venezia,45.4408,12.3155
2017-01-12,71,1.5,-4.1,-1.0,-2.5,-8.0,-5.0,0.4,0.0,0.28,4.0,12.8,24.8,26,4.73,0.61,23003.41,Venezia,45.4408,12.3155
2017-01-13,75,4.6,-0.4,1.4,1.8,-4.4,-2.0,10.9,9.1,1.26,21.0,15.0,43.6,330,2.28,0.29,3815.44,Venezia,45.4408,12.3155
2017-01-14,51,5.9,-2.5,1.0,3.6,-6.4,-2.5,0.4,0.4,0.0,4.0,13.2,32.8,292,6.37,0.63,20895.64,Venezia,45.4408,12.3155
2017-01-15,51,7.1,0.7,3.6,2.0,-3.8,-1.6,0.1,0.1,0.0,1.0,20.0,34.2,42,6.46,1.63,22137.47,Venezia,45.4408,12.3155
2017-01-16,3,5.2,0.2,2.5,-1.5,-5.9,-4.2,0.0,0.0,0.0,0.0,31.1,56.5,39,6.27,2.32,25116.74,Venezia,45.4408,12.3155
2017-01-17,51,6.5,2.5,4.1,-1.8,-5.5,-3.9,0.1,0.1,0.0,1.0,36.4,65.2,44,3.89,3.08,1240.0,Venezia,45.4408,12.3155
2017-01-18,3,7.6,3.5,5.2,-0.9,-4.1,-2.5,0.0,0.0,0.0,0.0,39.6,72.4,53,6.68,3.14,28264.56,Venezia,45.4408,12.3155
2017-01-19,3,7.7,2.9,5.2,0.7,-3.1,-1.5,0.0,0.0,0.0,0.0,31.9,60.1,67,7.5,2.58,32020.5,Venezia,45.4408,12.3155
2017-01-20,0,5.8,-0.0,2.6,0.9,-5.1,-2.5,0.0,0.0,0.0,0.0,20.1,37.4,54,7.61,1.53,32104.18,Venezia,45.4408,12.3155
2017-01-21,0,6.6,-1.7,1.4,3.1,-6.2,-2.9,0.0,0.0,0.0,0.0,15.8,27.4,29,7.92,1.23,32188.54,Venezia,45.4408,12.3155
2017-01-22,2,8.8,-0.2,3.0,4.3,-5.4,-1.9,0.0,0.0,0.0,0.0,17.1,28.8,43,8.11,1.6,32273.46,Venezia,45.4408,12.3155
2017-01-23,3,7.5,0.1,3.0,4.2,-4.5,-1.1,0.0,0.0,0.0,0.0,15.5,27.0,28,5.53,1.1,27440.48,Venezia,45.4408,12.3155
2017-01-24,0,9.4,-0.6,3.0,5.9,-4.9,-1.5,0.0,0.0,0.0,0.0,29.2,50.8,46,7.76,1.33,32400.0,Venezia,45.4408,12.3155
2017-01-25,0,6.7,0.0,2.3,2.4,-5.2,-2.7,0.0,0.0,0.0,0.0,27.9,49.0,56,8.31,1.46,32400.0,Venezia,45.4408,12.3155
2017-01-26,1,5.2,-1.7,1.0,-0.4,-6.6,-4.2,0.0,0.0,0.0,0.0,20.8,40.3,46,8.3,1.37,32400.0,Venezia,45.4408,12.3155
2017-01-27,0,4.5,-3.1,0.5,0.8,-7.1,-3.4,0.0,0.0,0.0,0.0,14.8,25.6,33,8.69,1.03,32400.0,Venezia,45.4408,12.3155
2017-01-28,3,5.6,-3.1,0.7,2.8,-6.8,-2.8,0.0,0.0,0.0,0.0,10.1,17.6,359,7.84,0.89,32006.38,Venezia,45.4408,12.3155
2017-01-29,3,5.4,-2.9,0.4,2.6,-6.6,-2.8,0.0,0.0,0.0,0.0,6.3,16.9,331,8.01,0.81,32400.0,Venezia,45.4408,12.3155
2017-01-30,3,4.5,-2.9,0.7,2.0,-6.3,-2.4,0.0,0.0,0.0,0.0,6.6,15.5,29,7.79,0.74,28626.57,Venezia,45.4408,12.3155
2017-01-31,55,3.9,1.9,2.8,1.6,-2.2,-0.2,6.1,6.1,0.0,14.0,12.4,36.4,16,1.21,0.31,0.0,Venezia,45.4408,12.3155
2017-02-01,53,5.5,2.6,3.9,3.9,0.3,1.7,5.1,5.1,0.0,19.0,6.2,13.3,14,1.17,0.25,0.0,Venezia,45.4408,12.3155
2017-02-02,51,6.8,3.2,5.1,5.2,1.0,3.1,1.2,1.2,0.0,9.0,8.1,16.2,26,2.06,0.3,0.0,Venezia,45.4408,12.3155
2017-02-03,53,10.2,4.7,6.8,9.2,2.6,5.0,3.7,3.7,0.0,9.0,12.6,31.3,29,3.66,0.43,11649.08,Venezia,45.4408,12.3155
2017-02-04,61,7.1,3.6,5.9,5.4,0.5,3.6,8.4,8.4,0.0,11.0,21.2,38.5,21,3.68,0.43,3873.89,Venezia,45.4408,12.3155
2017-02-05,63,7.7,2.0,5.4,5.0,-1.1,1.6,18.2,18.2,0.0,11.0,31.8,55.1,31,2.52,0.41,0.0,Venezia,45.4408,12.3155
2017-02-06,63,12.1,6.9,8.6,6.2,1.4,3.5,23.9,23.9,0.0,17.0,33.2,57.2,50,2.07,1.14,2905.45,Venezia,45.4408,12.3155
2017-02-07,51,9.9,5.8,7.6,6.4,2.9,4.7,0.4,0.4,0.0,4.0,16.9,29.5,64,5.2,0.93,15638.77,Venezia,45.4408,12.3155
2017-02-08,3,9.3,4.3,6.8,5.6,-1.1,2.7,0.0,0.0,0.0,0.0,26.1,45.7,68,7.33,1.48,26951.11,Venezia,45.4408,12.3155
