time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2016-01-01,3,9.8,3.1,7.0,7.3,0.5,4.4,0.0,0.0,0.0,0.0,6.8,14.0,258,7.36,0.96,30085.77,Bari,41.1171,16.8719
2016-01-02,51,12.0,5.7,9.0,8.7,3.0,6.0,1.5,1.5,0.0,5.0,20.9,37.1,190,7.53,1.23,29617.37,Bari,41.1171,16.8719
2016-01-03,55,15.3,9.9,12.4,12.6,7.4,9.9,4.9,4.9,0.0,11.0,22.0,43.9,220,6.03,1.2,21535.55,Bari,41.1171,16.8719
2016-01-04,61,13.8,8.2,11.1,12.1,6.4,8.9,4.6,4.6,0.0,6.0,20.5,47.2,196,2.6,0.58,491.0,Bari,41.1171,16.8719
2016-01-05,55,14.8,11.2,12.7,13.5,10.6,11.6,6.3,6.3,0.0,14.0,17.7,33.5,181,1.62,0.4,24.88,Bari,41.1171,16.8719
2016-01-06,51,15.3,10.5,13.7,13.9,6.4,12.3,0.3,0.3,0.0,3.0,20.5,39.6,213,2.76,0.83,0.0,Bari,41.1171,16.8719
2016-01-07,3,12.0,8.8,10.3,8.6,4.0,6.3,0.0,0.0,0.0,0.0,29.2,58.3,290,8.15,1.68,31331.94,Bari,41.1171,16.8719
2016-01-08,51,15.8,9.4,12.3,14.9,7.3,10.7,0.4,0.4,0.0,2.0,15.2,28.1,179,7.63,1.19,27753.42,Bari,41.1171,16.8719
2016-01-09,2,17.5,12.6,14.4,16.2,11.3,13.0,0.0,0.0,0.0,0.0,16.2,32.8,184,8.18,1.29,31247.45,Bari,41.1171,16.8719
2016-01-10,53,18.8,13.7,15.5,16.9,11.2,13.5,0.9,0.9,0.0,2.0,19.0,38.2,203,8.16,1.89,30894.01,Bari,41.1171,16.8719
2016-01-11,3,17.5,13.5,15.3,14.7,11.1,12.3,0.0,0.0,0.0,0.0,26.1,49.0,198,6.82,2.27,25369.81,Bari,41.1171,16.8719
2016-01-12,51,16.4,12.1,14.5,13.0,8.6,10.9,0.5,0.5,0.0,3.0,30.7,60.1,235,9.18,2.51,33262.38,Bari,41.1171,16.8719
2016-01-13,51,13.6,10.6,11.7,9.7,6.5,8.2,0.5,0.5,0.0,3.0,25.3,53.3,279,9.06,2.01,33310.37,Bari,41.1171,16.8719
2016-01-14,3,13.8,8.7,11.2,10.8,6.3,8.4,0.0,0.0,0.0,0.0,15.8,27.4,216,8.63,1.72,31714.83,Bari,41.1171,16.8719
2016-01-15,53,15.6,10.8,12.6,14.0,7.2,9.8,0.7,0.7,0.0,2.0,24.9,50.0,194,6.74,1.69,30464.7,Bari,41.1171,16.8719
