time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2019-01-01,3,6.4,-0.4,2.2,4.0,-4.4,-0.9,0.0,0.0,0.0,0.0,10.9,17.3,343,5.21,0.5,28447.76,Milano,45.4642,9.19
2019-01-02,0,10.9,0.7,6.5,4.0,-3.2,0.3,0.0,0.0,0.0,0.0,32.1,56.9,344,6.98,2.79,31004.13,Milano,45.4642,9.19
2019-01-03,2,8.1,-0.9,3.4,4.5,-5.1,-1.5,0.0,0.0,0.0,0.0,22.9,40.3,6,6.82,1.77,31064.49,Milano,45.4642,9.19
2019-01-04,3,6.5,-3.8,0.4,2.5,-8.0,-3.4,0.0,0.0,0.0,0.0,13.7,25.9,31,6.44,0.83,29283.19,Milano,45.4642,9.19
2019-01-05,3,8.5,-5.0,0.9,3.4,-8.9,-3.7,0.0,0.0,0.0,0.0,18.5,31.7,301,6.42,1.29,28607.64,Milano,45.4642,9.19
2019-01-06,3,14.7,0.4,8.0,9.8,-3.1,2.2,0.0,0.0,0.0,0.0,32.7,56.9,347,6.86,2.85,31274.36,Milano,45.4642,9.19
2019-01-07,2,7.6,-0.4,3.8,5.1,-4.0,-0.1,0.0,0.0,0.0,0.0,18.1,31.0,36,6.87,1.16,31353.38,Milano,45.4642,9.19
2019-01-08,3,8.3,-0.3,2.2,6.1,-3.6,-0.7,0.0,0.0,0.0,0.0,12.5,18.4,309,4.03,0.46,16875.0,Milano,45.4642,9.19
2019-01-09,3,9.4,-1.9,4.4,4.2,-5.4,-1.1,0.0,0.0,0.0,0.0,23.5,42.5,327,5.65,2.11,29913.97,Milano,45.4642,9.19
2019-01-10,3,10.5,2.5,5.3,5.4,-3.2,-0.5,0.0,0.0,0.0,0.0,27.3,47.2,344,7.3,2.52,31615.46,Milano,45.4642,9.19
2019-01-11,2,6.0,-3.8,1.2,3.1,-7.9,-2.9,0.0,0.0,0.0,0.0,15.6,27.0,6,7.42,1.09,31710.63,Milano,45.4642,9.19
2019-01-12,3,9.6,-3.5,1.1,5.9,-7.3,-2.8,0.0,0.0,0.0,0.0,11.3,18.4,278,7.04,1.02,31809.44,Milano,45.4642,9.19
2019-01-13,3,10.3,-1.4,3.2,7.1,-5.1,-0.6,0.0,0.0,0.0,0.0,16.0,26.6,261,6.95,1.1,29022.84,Milano,45.4642,9.19
2019-01-14,3,14.1,1.8,7.5,6.9,-3.0,1.8,0.0,0.0,0.0,0.0,37.5,66.2,331,7.61,2.63,32017.37,Milano,45.4642,9.19
2019-01-15,1,12.2,1.0,6.1,8.5,-2.2,1.9,0.0,0.0,0.0,0.0,24.7,42.5,331,7.53,1.81,32094.29,Milano,45.4642,9.19
2019-01-16,3,9.4,-2.1,3.7,7.4,-5.3,0.9,0.0,0.0,0.0,0.0,8.4,13.0,19,6.13,0.75,31965.45,Milano,45.4642,9.19
2019-01-17,51,6.6,2.3,4.6,4.6,-0.2,2.5,0.6,0.6,0.0,2.0,6.9,19.1,51,3.4,0.43,19163.09,Milano,45.4642,9.19
2019-01-18,3,11.4,1.3,5.1,8.5,-2.2,1.6,0.0,0.0,0.0,0.0,18.7,35.3,48,7.47,1.17,31969.03,Milano,45.4642,9.19
2019-01-19,51,5.8,-0.6,3.1,2.3,-3.8,-0.3,0.2,0.2,0.0,2.0,14.0,24.8,84,4.34,0.73,14400.0,Milano,45.4642,9.19
2019-01-20,2,6.2,-2.7,1.3,3.6,-6.1,-1.6,0.0,0.0,0.0,0.0,6.3,13.3,39,7.75,0.78,32292.3,Milano,45.4642,9.19
2019-01-21,1,7.8,-3.3,0.8,5.0,-6.8,-2.4,0.0,0.0,0.0,0.0,9.3,14.0,7,8.06,0.83,32339.77,Milano,45.4642,9.19
2019-01-22,3,5.7,-4.0,-0.2,2.9,-7.3,-3.6,0.0,0.0,0.0,0.0,11.1,16.6,49,8.15,0.81,32389.87,Milano,45.4642,9.19
2019-01-23,71,2.9,-3.6,-0.5,-1.4,-7.1,-4.5,0.3,0.2,0.07,3.0,14.1,27.7,61,4.2,0.49,9618.29,Milano,45.4642,9.19
2019-01-24,73,6.7,-3.5,1.1,3.7,-7.2,-2.1,1.0,0.0,0.7,5.0,11.4,19.4,303,8.39,0.83,32400.0,Milano,45.4642,9.19
