time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2016-01-01,3,5.8,0.0,2.4,3.4,-2.7,-0.1,0.0,0.0,0.0,0.0,5.8,13.7,299,6.38,0.59,30431.14,Verona,45.4384,10.9916
2016-01-02,73,2.5,-0.4,1.3,-0.2,-3.1,-1.6,8.4,5.9,1.75,13.0,7.1,17.3,37,1.38,0.23,0.0,Verona,45.4384,10.9916
2016-01-03,71,5.7,0.3,3.0,3.5,-2.4,0.6,5.6,5.1,0.35,8.0,5.8,18.4,280,4.66,0.48,28401.32,Verona,45.4384,10.9916
2016-01-04,73,4.0,-0.5,1.5,1.4,-3.6,-1.6,3.6,0.4,2.24,8.0,8.4,22.3,19,3.18,0.37,9805.47,Verona,45.4384,10.9916
2016-01-05,71,4.8,-1.2,1.9,2.7,-4.2,-0.7,1.8,1.6,0.14,5.0,6.5,13.3,20,2.76,0.32,12450.33,Verona,45.4384,10.9916
2016-01-06,53,7.2,-0.5,3.7,4.9,-3.8,1.2,2.1,2.1,0.0,6.0,9.7,19.1,301,4.61,0.49,26049.79,Verona,45.4384,10.9916
2016-01-07,51,7.3,-1.8,2.4,5.4,-5.1,-0.3,0.2,0.2,0.0,1.0,8.0,13.7,340,4.89,0.54,17264.67,Verona,45.4384,10.9916
2016-01-08,3,8.0,-1.3,3.2,5.6,-4.5,0.6,0.0,0.0,0.0,0.0,7.3,16.9,21,4.78,0.55,28973.76,Verona,45.4384,10.9916
2016-01-09,55,6.8,4.4,5.6,5.4,2.1,3.6,7.9,7.9,0.0,11.0,6.3,24.8,11,0.95,0.25,0.0,Verona,45.4384,10.9916
2016-01-10,53,9.2,3.4,6.4,7.9,1.0,4.5,2.0,2.0,0.0,4.0,6.8,28.4,6,3.46,0.44,15081.83,Verona,45.4384,10.9916
2016-01-11,61,10.4,6.2,7.9,9.4,4.3,6.1,14.0,14.0,0.0,12.0,10.1,55.8,14,1.6,0.3,2128.72,Verona,45.4384,10.9916
2016-01-12,3,10.6,3.7,6.5,7.4,0.8,3.8,0.0,0.0,0.0,0.0,12.3,31.3,280,6.61,0.85,31745.31,Verona,45.4384,10.9916
2016-01-13,3,10.3,-1.2,4.8,6.0,-5.2,1.3,0.0,0.0,0.0,0.0,16.3,26.3,291,7.43,1.07,31817.71,Verona,45.4384,10.9916
2016-01-14,51,7.1,-1.8,2.7,4.2,-5.5,-0.3,1.1,1.1,0.0,4.0,8.6,16.6,34,2.73,0.4,2601.56,Verona,45.4384,10.9916
2016-01-15,3,8.3,-2.7,1.6,5.6,-6.4,-1.5,0.0,0.0,0.0,0.0,9.2,20.2,317,7.56,0.75,31964.45,Verona,45.4384,10.9916
2016-01-16,2,8.7,-1.7,2.4,5.5,-5.6,-1.0,0.0,0.0,0.0,0.0,7.6,22.7,336,7.69,0.92,32040.01,Verona,45.4384,10.9916
2016-01-17,3,7.4,-3.0,0.9,2.9,-7.2,-3.3,0.0,0.0,0.0,0.0,10.1,29.9,316,7.65,1.16,32117.31,Verona,45.4384,10.9916
2016-01-18,3,5.6,-3.7,0.7,1.6,-8.3,-3.3,0.0,0.0,0.0,0.0,10.1,25.2,338,8.04,1.05,32196.21,Verona,45.4384,10.9916
2016-01-19,3,3.9,-2.9,0.8,0.3,-6.4,-2.7,0.0,0.0,0.0,0.0,6.1,16.2,32,7.94,0.86,32276.58,Verona,45.4384,10.9916
2016-01-20,0,3.6,-2.8,0.2,0.1,-6.5,-3.1,0.0,0.0,0.0,0.0,6.2,14.4,293,7.36,0.7,32358.27,Verona,45.4384,10.9916
2016-01-21,0,5.6,-2.0,0.9,2.3,-5.6,-2.3,0.0,0.0,0.0,0.0,6.6,14.8,36,8.05,0.82,32400.0,Verona,45.4384,10.9916
2016-01-22,3,5.5,-1.7,2.4,3.4,-5.6,-0.6,0.0,0.0,0.0,0.0,8.9,12.6,18,4.74,0.62,28334.49,Verona,45.4384,10.9916
2016-01-23,3,6.6,-0.6,2.2,4.2,-3.5,-0.5,0.0,0.0,0.0,0.0,5.7,14.0,301,7.7,0.78,32400.0,Verona,45.4384,10.9916
2016-01-24,3,7.6,-1.4,2.4,5.1,-4.9,-0.5,0.0,0.0,0.0,0.0,7.4,14.4,334,6.4,0.71,27216.18,Verona,45.4384,10.9916
2016-01-25,0,8.4,-0.9,3.4,6.4,-4.2,0.7,0.0,0.0,0.0,0.0,7.7,15.8,296,8.01,0.84,32400.0,Verona,45.4384,10.9916
