time,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,city,lat,lon
2026-01-01,3,11.2,-0.6,5.5,7.5,-4.6,1.8,0.0,0.0,0.0,0.0,15.9,33.8,89,8.87,1.46,31108.64,Napoli,40.8518,14.2681
2026-01-02,61,15.1,9.9,13.1,11.3,6.3,9.4,5.9,5.9,0.0,14.0,25.5,56.2,229,6.65,2.05,29730.69,Napoli,40.8518,14.2681
2026-01-03,61,16.1,13.8,14.8,13.8,10.5,12.3,3.0,3.0,0.0,9.0,23.3,53.3,237,4.69,1.45,15977.53,Napoli,40.8518,14.2681
2026-01-04,61,16.2,14.1,14.8,13.8,11.9,12.8,13.8,13.8,0.0,14.0,23.7,50.8,197,3.7,0.93,7061.85,Napoli,40.8518,14.2681
2026-01-05,63,15.5,11.3,13.6,15.0,9.9,12.5,15.3,15.3,0.0,14.0,28.3,60.8,160,4.49,0.83,14257.59,Napoli,40.8518,14.2681
2026-01-06,63,14.1,10.3,12.5,12.3,9.5,10.8,30.9,30.9,0.0,17.0,25.6,61.2,177,2.81,0.56,1559.97,Napoli,40.8518,14.2681
2026-01-07,61,11.9,6.1,9.6,10.3,3.3,7.9,8.2,8.2,0.0,12.0,14.5,34.9,276,4.49,0.69,7403.17,Napoli,40.8518,14.2681
2026-01-08,3,9.4,1.9,6.0,7.0,-1.1,3.2,0.0,0.0,0.0,0.0,16.9,38.2,323,9.02,1.05,31875.87,Napoli,40.8518,14.2681
2026-01-09,63,16.1,9.0,12.4,12.6,7.4,9.8,5.3,5.3,0.0,9.0,26.7,64.1,253,6.61,1.46,26631.44,Napoli,40.8518,14.2681
2026-01-10,63,12.0,5.2,9.1,7.8,2.3,4.8,16.3,16.3,0.0,13.0,35.4,85.0,285,5.09,1.21,13584.54,Napoli,40.8518,14.2681
2026-01-11,3,10.5,1.6,5.9,7.0,-1.3,2.6,0.0,0.0,0.0,0.0,16.4,37.4,50,9.09,1.4,31408.48,Napoli,40.8518,14.2681
2026-01-12,3,8.9,1.9,4.9,6.6,-2.2,1.5,0.0,0.0,0.0,0.0,21.7,47.2,52,8.99,1.31,32800.99,Napoli,40.8518,14.2681
2026-01-13,3,13.3,3.6,8.1,11.2,1.3,6.1,0.0,0.0,0.0,0.0,11.7,28.4,157,7.08,1.01,27792.93,Napoli,40.8518,14.2681
2026-01-14,3,14.1,7.6,10.3,12.3,5.8,8.9,0.0,0.0,0.0,0.0,9.3,25.2,153,7.86,1.07,32024.67,Napoli,40.8518,14.2681
2026-01-15,3,14.5,5.8,9.3,13.6,3.8,8.0,0.0,0.0,0.0,0.0,4.9,12.2,77,8.71,1.13,32258.78,Napoli,40.8518,14.2681
2026-01-16,3,15.5,4.6,9.5,13.0,2.1,7.2,0.0,0.0,0.0,0.0,15.0,32.8,42,9.05,1.4,32162.57,Napoli,40.8518,14.2681
2026-01-17,1,15.4,8.1,11.2,13.3,5.3,8.7,0.0,0.0,0.0,0.0,13.6,33.5,51,9.46,1.5,32714.35,Napoli,40.8518,14.2681
2026-01-18,51,15.3,9.8,12.0,12.8,7.2,9.7,0.4,0.4,0.0,2.0,15.6,36.0,55,6.51,1.3,22113.31,Napoli,40.8518,14.2681
2026-01-19,63,11.2,9.6,10.4,8.4,6.5,7.4,7.0,7.0,0.0,12.0,19.3,43.6,54,2.24,0.85,0.0,Napoli,40.8518,14.2681
2026-01-20,53,11.6,7.3,9.8,7.1,2.8,5.7,1.1,1.1,0.0,3.0,21.5,50.8,58,5.97,1.77,18000.0,Napoli,40.8518,14.2681
2026-01-21,51,10.1,5.6,7.7,6.7,0.3,3.6,0.8,0.8,0.0,6.0,24.2,54.4,49,5.33,1.28,14400.0,Napoli,40.8518,14.2681
2026-01-22,3,12.9,8.0,10.0,11.9,6.2,8.4,0.0,0.0,0.0,0.0,11.5,24.5,33,8.33,1.12,32400.0,Napoli,40.8518,14.2681
2026-01-23,51,13.8,7.2,10.2,12.5,5.5,9.0,0.2,0.2,0.0,2.0,7.0,18.4,103,9.65,1.28,32400.0,Napoli,40.8518,14.2681
2026-01-24,63,15.5,11.2,12.6,12.8,8.4,10.4,20.4,20.4,0.0,23.0,26.9,59.4,187,5.75,1.05,18135.64,Napoli,40.8518,14.2681
2026-01-25,63,13.6,9.5,11.3,11.4,7.0,9.0,16.5,16.5,0.0,16.0,34.3,82.1,197,5.26,1.03,14239.26,Napoli,40.8518,14.2681
2026-01-26,61,12.7,6.9,9.3,11.6,5.4,7.7,5.0,5.0,0.0,11.0,14.0,31.0,59,6.51,0.91,18616.75,Napoli,40.8518,14.2681
2026-01-27,3,13.2,4.5,9.3,11.2,2.4,7.3,0.0,0.0,0.0,0.0,12.5,30.6,316,10.74,1.4,33667.24,Napoli,40.8518,14.2681
2026-01-28,63,13.7,11.5,12.7,10.8,7.2,8.9,25.0,25.0,0.0,16.0,36.9,78.1,203,4.91,1.54,18000.0,Napoli,40.8518,14.2681
2026-01-29,63,12.8,9.3,11.2,10.4,7.3,8.9,14.1,14.1,0.0,12.0,20.0,48.2,278,7.18,1.4,20126.04,Napoli,40.8518,14.2681
2026-01-30,63,13.5,5.6,9.3,11.9,3.7,7.8,10.7,10.7,0.0,7.0,9.6,26.3,208,8.68,1.16,28362.96,Napoli,40.8518,14.2681
2026-01-31,53,13.6,7.1,10.1,12.7,5.0,8.3,1.8,1.8,0.0,6.0,19.9,46.4,71,7.22,1.13,26594.62,Napoli,40.8518,14.2681
2026-02-01,3,14.4,8.2,10.8,12.2,5.6,8.2,0.0,0.0,0.0,0.0,20.8,47.5,24,11.15,1.75,33831.72,Napoli,40.8518,14.2681
2026-02-02,3,13.4,4.9,9.5,11.0,2.9,7.6,0.0,0.0,0.0,0.0,11.2,25.2,188,11.64,1.57,33125.04,Napoli,40.8518,14.2681
2026-02-03,63,16.0,9.8,13.2,13.3,8.4,11.2,4.1,4.1,0.0,7.0,20.3,45.7,153,10.32,1.63,29488.57,Napoli,40.8518,14.2681
2026-02-04,63,15.5,10.4,12.9,13.1,8.0,10.9,21.9,21.9,0.0,15.0,29.9,60.1,163,3.91,0.85,0.0,Napoli,40.8518,14.2681
2026-02-05,63,14.6,10.2,12.0,12.5,8.0,10.5,6.8,6.8,0.0,10.0,19.1,40.0,243,10.53,1.48,28921.97,Napoli,40.8518,14.2681
